SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.832e-02   5.318e-02   5.826e-02   6.640e-02   8.088e-02   1.096e-01   1.999e-01   5.016e-01
CSTREN Line  7  2  533.581787  0.224000   3   5     0.006035    23.245241    1   14       2     35   1.711e+00   6.849e-01   1.601e+00    8    1   1.078e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    1.211e-01   1.347e-01   1.491e-01   1.749e-01   2.105e-01   2.978e-01   5.746e-01   1.601e+00
CSTREN Line  7  2  533.511597  0.299000   1   3     0.000000    23.242266    0   13       1     34   1.712e+00   3.087e-01   7.213e-01    7    1   1.098e+00
SCT   0.000e+00   1.667e-01   3.333e-01   5.000e-01   6.667e-01   8.333e-01   1.000e+00
SCUPS    4.820e-02   5.805e-02   6.909e-02   8.950e-02   1.283e-01   2.634e-01   7.212e-01
CSTREN Line  7  2  529.867676  0.077100   5   5     0.016219    23.418322    2   16       3     37   1.725e+00   4.088e-01   9.479e-01    8    1   1.073e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    9.812e-02   1.146e-01   1.228e-01   1.386e-01   1.536e-01   2.074e-01   3.576e-01   9.477e-01
CSTREN Line  7  2  529.722290  0.025700   5   3     0.016219    23.424746    2   17       3     38   1.726e+00   1.308e-01   3.031e-01    8    1   1.084e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.759e-02   5.264e-02   5.686e-02   6.201e-02   7.087e-02   8.726e-02   1.369e-01   3.032e-01
CSTREN Line  7  2  529.637207  0.042900   3   5     0.006035    23.418322    1   16       3     38   1.726e+00   1.308e-01   3.031e-01    8    1   1.084e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.759e-02   5.264e-02   5.686e-02   6.201e-02   7.087e-02   8.726e-02   1.369e-01   3.032e-01
CSTREN Line  7  2  529.413208  0.034300   3   1     0.006035    23.428226    1   18       2     37   1.726e+00   1.029e-01   2.385e-01    8    1   1.075e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.226e-02   4.732e-02   4.984e-02   5.377e-02   5.871e-02   7.192e-02   1.074e-01   2.385e-01
CSTREN Line  7  2  529.355530  0.103000   1   3     0.000000    23.424746    0   17       2     37   1.726e+00   1.029e-01   2.385e-01    8    1   1.075e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.226e-02   4.732e-02   4.984e-02   5.377e-02   5.871e-02   7.192e-02   1.074e-01   2.385e-01
CSTREN Line  7  2  509.006714  0.002610   5   3     0.016219    24.377426    2   20       2     44   1.788e+00   1.223e-02   2.736e-02    8    1   1.050e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.265e-02   4.751e-02   4.872e-02   4.622e-02   4.297e-02   3.950e-02   3.280e-02   2.735e-02
CSTREN Line  7  2  508.928192  0.003480   3   1     0.006035    24.370998    1   19       1     43   1.788e+00   9.610e-03   2.150e-02    8    1   1.058e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    1.946e-02   1.927e-02   1.942e-02   1.834e-02   1.742e-02   1.646e-02   1.545e-02   2.149e-02
CSTREN Line  7  2  508.794006  0.002610   3   3     0.006035    24.377426    1   20       2     33   1.708e+00   7.280e-03   1.705e-02    8    1   1.089e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    5.193e-02   4.220e-02   3.764e-02   3.484e-02   3.383e-02   3.343e-02   2.906e-02   1.704e-02
CSTREN Line  7  2  508.697388  0.007840   5   5     0.016219    24.392241    2   21       3     44   1.787e+00   3.635e-02   8.137e-02    9    1   1.070e+00
SCT   0.000e+00   1.250e-01   2.500e-01   3.750e-01   5.000e-01   6.250e-01   7.500e-01   8.750e-01   1.000e+00
SCUPS    1.242e-01   1.373e-01   1.386e-01   1.322e-01   1.239e-01   1.149e-01   1.033e-01   8.547e-02   8.135e-02
CSTREN Line  7  2  508.667999  0.010500   1   3     0.000000    24.377426    0   20       1     43   1.788e+00   9.610e-03   2.150e-02    8    1   1.058e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    1.946e-02   1.927e-02   1.942e-02   1.834e-02   1.742e-02   1.646e-02   1.545e-02   2.149e-02
CSTREN Line  7  2  508.484894  0.004350   3   5     0.006035    24.392241    1   21       2     44   1.788e+00   1.223e-02   2.736e-02    8    1   1.050e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.265e-02   4.751e-02   4.872e-02   4.622e-02   4.297e-02   3.950e-02   3.280e-02   2.735e-02
CSTREN Line  7  2  475.884491  0.017800   5   5     0.016219    26.073002    2   23       1     38   1.727e+00   9.091e-02   2.106e-01    8    1   1.073e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    1.608e-02   1.919e-02   2.090e-02   2.445e-02   2.832e-02   4.049e-02   7.603e-02   2.105e-01
CSTREN Line  7  2  475.757904  0.029600   3   3     0.006035    26.069750    1   22       1     38   1.727e+00   9.091e-02   2.106e-01    8    1   1.073e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    1.608e-02   1.919e-02   2.090e-02   2.445e-02   2.832e-02   4.049e-02   7.603e-02   2.105e-01
CSTREN Line  7  2  475.647705  0.119000   1   3     0.000000    26.069750    0   22       3     38   1.726e+00   1.308e-01   3.031e-01    8    1   1.084e+00
SCT   0.000e+00   1.429e-01   2.857e-01   4.286e-01   5.714e-01   7.143e-01   8.571e-01   1.000e+00
SCUPS    4.759e-02   5.264e-02   5.686e-02   6.201e-02   7.087e-02   8.726e-02   1.369e-01   3.032e-01
CSTREN Line  7  3  991.577026  0.110000   4   6     0.021626    12.526981    1    2      64    191   9.966e-01   4.709e-01   1.890e+00   15    1   1.143e+00
SCT   0.000e+00   6.931e-02   1.560e-01   2.675e-01   4.164e-01   6.255e-01   7.521e-01   8.384e-01   9.036e-01   9.306e-01   9.472e-01   9.606e-01   9.671e-01   9.718e-01   1.000e+00
SCUPS    1.763e+00   1.763e+00   1.762e+00   1.783e+00   1.844e+00   1.991e+00   2.124e+00   2.228e+00   2.281e+00   2.251e+00   2.188e+00   2.099e+00   2.050e+00   2.015e+00   1.890e+00
CSTREN Line  7  3  991.510986  0.012200   4   4     0.021626    12.527812    1    3      21     75   8.627e-01   4.831e-02   2.240e-01   15    1   1.194e+00
SCT   0.000e+00   5.855e-02   1.336e-01   2.333e-01   3.723e-01   5.799e-01   7.133e-01   8.081e-01   8.823e-01   9.138e-01   9.336e-01   9.499e-01   9.579e-01   9.638e-01   1.000e+00
SCUPS    3.672e-01   3.384e-01   3.014e-01   2.568e-01   2.100e-01   1.588e-01   1.306e-01   1.110e-01   9.803e-02   9.988e-02   1.080e-01   1.227e-01   1.338e-01   1.435e-01   2.240e-01
CSTREN Line  7  3  989.799011  0.122000   2   4     0.000000    12.527812    0    3      84    202   9.249e-01   2.520e-01   1.090e+00   15    1   1.169e+00
SCT   0.000e+00   6.305e-02   1.430e-01   2.479e-01   3.914e-01   6.002e-01   7.309e-01   8.220e-01   8.923e-01   9.217e-01   9.401e-01   9.550e-01   9.623e-01   9.677e-01   1.000e+00
SCUPS    8.934e-02   8.213e-02   7.298e-02   6.338e-02   5.228e-02   3.630e-02   2.491e-02   1.623e-02   2.691e-02   8.059e-02   1.712e-01   3.046e-01   3.986e-01   4.797e-01   1.090e+00
CSTREN Line  7  3  764.351318  0.081900   4   2     0.021626    16.244556    1    4       3     11   1.212e+00   3.213e-01   1.060e+00   15    1   1.100e+00
SCT   0.000e+00   8.201e-02   1.816e-01   3.052e-01   4.626e-01   6.703e-01   7.888e-01   8.664e-01   9.231e-01   9.458e-01   9.595e-01   9.702e-01   9.754e-01   9.791e-01   1.000e+00
SCUPS    1.206e+00   1.226e+00   1.249e+00   1.258e+00   1.267e+00   1.284e+00   1.302e+00   1.311e+00   1.318e+00   1.302e+00   1.266e+00   1.209e+00   1.177e+00   1.153e+00   1.060e+00
CSTREN Line  7  3  763.333679  0.082000   2   2     0.000000    16.244556    0    4      43    176   1.242e+00   1.791e-01   5.768e-01   15    1   1.100e+00
SCT   0.000e+00   8.019e-02   1.781e-01   3.001e-01   4.568e-01   6.653e-01   7.853e-01   8.642e-01   9.220e-01   9.452e-01   9.591e-01   9.700e-01   9.752e-01   9.790e-01   1.000e+00
SCUPS    4.967e-01   4.963e-01   4.958e-01   4.996e-01   5.120e-01   5.504e-01   5.960e-01   6.499e-01   7.010e-01   7.089e-01   6.946e-01   6.625e-01   6.437e-01   6.310e-01   5.768e-01
CSTREN Line  7  3  686.335693  0.067000   4   2     0.021626    18.088612    1    5      42    192   1.363e+00   2.590e-01   7.601e-01   15    1   1.100e+00
SCT   0.000e+00   7.362e-02   1.650e-01   2.813e-01   4.347e-01   6.461e-01   7.717e-01   8.558e-01   9.179e-01   9.427e-01   9.576e-01   9.692e-01   9.746e-01   9.785e-01   1.000e+00
SCUPS    4.939e-01   4.905e-01   4.863e-01   4.945e-01   5.202e-01   5.819e-01   6.447e-01   7.104e-01   7.704e-01   7.869e-01   7.774e-01   7.589e-01   7.481e-01   7.424e-01   7.601e-01
CSTREN Line  7  3  685.817383  0.335000   4   4     0.021626    18.102264    1    6      19    126   1.275e+00   1.345e+00   4.220e+00   15    1   1.100e+00
SCT   0.000e+00   7.829e-02   1.743e-01   2.948e-01   4.505e-01   6.600e-01   7.816e-01   8.619e-01   9.209e-01   9.445e-01   9.587e-01   9.698e-01   9.751e-01   9.788e-01   1.000e+00
SCUPS    3.748e+00   3.628e+00   3.481e+00   3.345e+00   3.284e+00   3.309e+00   3.411e+00   3.613e+00   3.943e+00   4.101e+00   4.112e+00   4.097e+00   4.068e+00   4.046e+00   4.220e+00
CSTREN Line  7  3  685.515076  0.268000   2   2     0.000000    18.088612    0    5       1      9   1.405e+00   5.587e-01   1.591e+00   15    1   1.100e+00
SCT   0.000e+00   7.159e-02   1.609e-01   2.754e-01   4.275e-01   6.397e-01   7.671e-01   8.529e-01   9.164e-01   9.419e-01   9.571e-01   9.689e-01   9.744e-01   9.784e-01   1.000e+00
SCUPS    1.633e+00   1.635e+00   1.638e+00   1.695e+00   1.758e+00   1.800e+00   1.800e+00   1.808e+00   1.830e+00   1.835e+00   1.801e+00   1.738e+00   1.699e+00   1.671e+00   1.591e+00
CSTREN Line  7  3  684.998108  0.135000   2   4     0.000000    18.102264    0    6      42    192   1.363e+00   2.590e-01   7.601e-01   15    1   1.100e+00
SCT   0.000e+00   7.362e-02   1.650e-01   2.813e-01   4.347e-01   6.461e-01   7.717e-01   8.558e-01   9.179e-01   9.427e-01   9.576e-01   9.692e-01   9.746e-01   9.785e-01   1.000e+00
SCUPS    4.939e-01   4.905e-01   4.863e-01   4.945e-01   5.202e-01   5.819e-01   6.447e-01   7.104e-01   7.704e-01   7.869e-01   7.774e-01   7.589e-01   7.481e-01   7.424e-01   7.601e-01
CSTREN Line  7  3  452.227203  0.031600   4   2     0.021626    27.441511    1    7       2     14   1.978e+00   1.286e-01   2.601e-01   15    1   1.100e+00
SCT   0.000e+00   5.198e-02   1.201e-01   2.134e-01   3.489e-01   5.636e-01   7.094e-01   8.155e-01   8.978e-01   9.310e-01   9.505e-01   9.652e-01   9.720e-01   9.766e-01   1.000e+00
SCUPS    7.511e-01   7.175e-01   6.734e-01   6.947e-01   7.003e-01   5.629e-01   4.097e-01   2.810e-01   1.803e-01   1.503e-01   1.450e-01   1.538e-01   1.637e-01   1.739e-01   2.601e-01
CSTREN Line  7  3  451.870789  0.031600   2   2     0.000000    27.441511    0    7       1     14   1.980e+00   6.386e-02   1.290e-01   15    1   1.100e+00
SCT   0.000e+00   5.193e-02   1.200e-01   2.133e-01   3.487e-01   5.634e-01   7.092e-01   8.154e-01   8.977e-01   9.310e-01   9.505e-01   9.652e-01   9.719e-01   9.766e-01   1.000e+00
SCUPS    3.851e-01   3.652e-01   3.392e-01   3.473e-01   3.487e-01   2.796e-01   2.044e-01   1.401e-01   8.983e-02   7.490e-02   7.252e-02   7.677e-02   8.144e-02   8.660e-02   1.290e-01
CSTREN Line  7  3  374.442108  0.044100   4   4     0.021626    33.137608    1    8       2     19   2.407e+00   1.715e-01   2.850e-01   15    1   1.100e+00
SCT   0.000e+00   4.313e-02   1.010e-01   1.827e-01   3.067e-01   5.175e-01   6.717e-01   7.898e-01   8.846e-01   9.234e-01   9.460e-01   9.628e-01   9.703e-01   9.754e-01   1.000e+00
SCUPS    3.704e-01   3.564e-01   3.375e-01   3.272e-01   3.234e-01   3.155e-01   2.972e-01   2.731e-01   2.460e-01   2.336e-01   2.280e-01   2.270e-01   2.291e-01   2.328e-01   2.850e-01
CSTREN Line  7  3  374.434204  0.397000   4   6     0.021626    33.138302    1    9      11    168   2.408e+00   1.553e+00   2.580e+00   15    1   1.100e+00
SCT   0.000e+00   4.312e-02   1.010e-01   1.826e-01   3.066e-01   5.174e-01   6.716e-01   7.897e-01   8.846e-01   9.233e-01   9.460e-01   9.628e-01   9.703e-01   9.754e-01   1.000e+00
SCUPS    6.442e-01   6.459e-01   6.482e-01   6.662e-01   7.038e-01   8.066e-01   9.414e-01   1.129e+00   1.418e+00   1.599e+00   1.733e+00   1.848e+00   1.922e+00   1.986e+00   2.580e+00
CSTREN Line  7  3  374.197693  0.441000   2   4     0.000000    33.137608    0    8       1     19   2.409e+00   8.550e-01   1.420e+00   15    1   1.100e+00
SCT   0.000e+00   4.310e-02   1.009e-01   1.825e-01   3.065e-01   5.173e-01   6.715e-01   7.897e-01   8.845e-01   9.233e-01   9.460e-01   9.628e-01   9.703e-01   9.754e-01   1.000e+00
SCUPS    5.166e-01   4.911e-01   4.570e-01   4.362e-01   4.316e-01   4.441e-01   4.799e-01   5.541e-01   6.993e-01   8.117e-01   9.013e-01   9.785e-01   1.027e+00   1.068e+00   1.420e+00
CSTREN Line  7  3  332.327301  0.006140   4   2     0.021626    37.334293    1   10       3     66   2.896e+00   2.375e-02   3.280e-02   15    1   1.100e+00
SCT   0.000e+00   3.613e-02   8.546e-02   1.569e-01   2.695e-01   4.734e-01   6.333e-01   7.625e-01   8.702e-01   9.150e-01   9.410e-01   9.602e-01   9.686e-01   9.742e-01   1.000e+00
SCUPS    1.083e-01   1.168e-01   1.285e-01   1.201e-01   9.957e-02   6.914e-02   5.318e-02   4.404e-02   4.003e-02   3.962e-02   3.862e-02   3.659e-02   3.538e-02   3.423e-02   3.280e-02
CSTREN Line  7  3  332.134796  0.006140   2   2     0.000000    37.334293    0   10       7    131   2.776e+00   1.201e-02   1.731e-02   15    1   1.100e+00
SCT   0.000e+00   3.763e-02   8.881e-02   1.625e-01   2.778e-01   4.835e-01   6.423e-01   7.690e-01   8.737e-01   9.170e-01   9.422e-01   9.608e-01   9.690e-01   9.745e-01   1.000e+00
SCUPS    7.473e-02   7.329e-02   7.133e-02   6.868e-02   6.473e-02   5.708e-02   4.978e-02   4.243e-02   3.332e-02   2.771e-02   2.369e-02   2.048e-02   1.913e-02   1.839e-02   1.731e-02
CSTREN Line  7  3  323.669800  0.008690   4   2     0.021626    38.332321    1   11       1     43   2.921e+00   3.462e-02   4.741e-02   15    1   1.100e+00
SCT   0.000e+00   3.583e-02   8.480e-02   1.558e-01   2.678e-01   4.714e-01   6.315e-01   7.611e-01   8.695e-01   9.146e-01   9.408e-01   9.600e-01   9.685e-01   9.742e-01   1.000e+00
SCUPS    5.654e-02   5.922e-02   6.287e-02   6.563e-02   6.675e-02   6.443e-02   5.929e-02   5.255e-02   4.370e-02   3.880e-02   3.613e-02   3.530e-02   3.579e-02   3.645e-02   4.741e-02
CSTREN Line  7  3  323.613312  0.043400   4   4     0.021626    38.339016    1   12      10    184   2.783e+00   1.684e-01   2.420e-01   15    1   1.100e+00
SCT   0.000e+00   3.754e-02   8.861e-02   1.622e-01   2.773e-01   4.829e-01   6.418e-01   7.686e-01   8.735e-01   9.169e-01   9.422e-01   9.608e-01   9.690e-01   9.745e-01   1.000e+00
SCUPS    9.298e-02   9.466e-02   9.694e-02   9.925e-02   1.035e-01   1.148e-01   1.296e-01   1.491e-01   1.743e-01   1.883e-01   1.949e-01   1.983e-01   2.004e-01   2.028e-01   2.420e-01
CSTREN Line  7  3  323.487213  0.034800   2   2     0.000000    38.332321    0   11       2     39   2.886e+00   7.063e-02   9.789e-02   15    1   1.100e+00
SCT   0.000e+00   3.625e-02   8.573e-02   1.573e-01   2.702e-01   4.742e-01   6.340e-01   7.630e-01   8.705e-01   9.152e-01   9.411e-01   9.602e-01   9.686e-01   9.743e-01   1.000e+00
SCUPS    1.650e-01   1.568e-01   1.455e-01   1.410e-01   1.390e-01   1.361e-01   1.290e-01   1.171e-01   1.000e-01   8.990e-02   8.433e-02   8.132e-02   8.097e-02   8.176e-02   9.789e-02
CSTREN Line  7  3  323.430695  0.017300   2   4     0.000000    38.339016    0   12       1     43   2.921e+00   3.462e-02   4.741e-02   15    1   1.100e+00
SCT   0.000e+00   3.583e-02   8.480e-02   1.558e-01   2.678e-01   4.714e-01   6.315e-01   7.611e-01   8.695e-01   9.146e-01   9.408e-01   9.600e-01   9.685e-01   9.742e-01   1.000e+00
SCUPS    5.654e-02   5.922e-02   6.287e-02   6.563e-02   6.675e-02   6.443e-02   5.929e-02   5.255e-02   4.370e-02   3.880e-02   3.613e-02   3.530e-02   3.579e-02   3.645e-02   4.741e-02
CSTREN Line  7  3  314.887909  0.019300   4   4     0.021626    39.400768    1   13       8    184   2.956e+00   8.055e-02   1.090e-01   15    1   1.100e+00
SCT   0.000e+00   3.542e-02   8.388e-02   1.542e-01   2.655e-01   4.685e-01   6.289e-01   7.592e-01   8.685e-01   9.140e-01   9.405e-01   9.599e-01   9.684e-01   9.741e-01   1.000e+00
SCUPS    3.574e-02   3.605e-02   3.647e-02   3.843e-02   4.112e-02   4.561e-02   5.119e-02   5.951e-02   7.265e-02   8.072e-02   8.496e-02   8.749e-02   8.897e-02   9.004e-02   1.090e-01
CSTREN Line  7  3  314.856415  0.174000   4   6     0.021626    39.404713    1   14       2     40   2.886e+00   6.277e-01   8.700e-01   15    1   1.100e+00
SCT   0.000e+00   3.625e-02   8.573e-02   1.573e-01   2.702e-01   4.742e-01   6.340e-01   7.630e-01   8.705e-01   9.152e-01   9.411e-01   9.602e-01   9.686e-01   9.743e-01   1.000e+00
SCUPS    4.234e-01   4.154e-01   4.045e-01   4.011e-01   4.071e-01   4.229e-01   4.401e-01   4.684e-01   5.260e-01   5.730e-01   6.061e-01   6.395e-01   6.619e-01   6.786e-01   8.700e-01
CSTREN Line  7  3  314.715088  0.194000   2   4     0.000000    39.400768    0   13       1     39   2.887e+00   3.501e-01   4.851e-01   15    1   1.100e+00
SCT   0.000e+00   3.623e-02   8.571e-02   1.573e-01   2.701e-01   4.742e-01   6.340e-01   7.629e-01   8.705e-01   9.151e-01   9.411e-01   9.602e-01   9.686e-01   9.743e-01   1.000e+00
SCUPS    1.919e-01   1.887e-01   1.843e-01   1.847e-01   1.883e-01   1.979e-01   2.112e-01   2.325e-01   2.748e-01   3.066e-01   3.310e-01   3.518e-01   3.631e-01   3.741e-01   4.851e-01
CSTREN Line  7  3  311.717010  0.001600   4   4     0.021626    39.801350    1   15       6    130   2.776e+00   6.733e-03   9.702e-03   15    1   1.100e+00
SCT   0.000e+00   3.763e-02   8.881e-02   1.625e-01   2.778e-01   4.835e-01   6.423e-01   7.690e-01   8.737e-01   9.170e-01   9.422e-01   9.608e-01   9.690e-01   9.745e-01   1.000e+00
SCUPS    2.644e-02   2.596e-02   2.530e-02   2.422e-02   2.276e-02   2.015e-02   1.790e-02   1.560e-02   1.272e-02   1.101e-02   9.841e-03   9.010e-03   8.772e-03   8.679e-03   9.702e-03
CSTREN Line  7  3  311.630890  0.014400   4   6     0.021626    39.812340    1   16       5     67   2.895e+00   5.993e-02   8.280e-02   15    1   1.100e+00
SCT   0.000e+00   3.614e-02   8.549e-02   1.569e-01   2.696e-01   4.735e-01   6.334e-01   7.625e-01   8.702e-01   9.150e-01   9.411e-01   9.602e-01   9.686e-01   9.742e-01   1.000e+00
SCUPS    3.640e-01   3.874e-01   4.195e-01   3.922e-01   3.224e-01   2.202e-01   1.636e-01   1.242e-01   9.472e-02   8.415e-02   7.861e-02   7.468e-02   7.365e-02   7.326e-02   8.280e-02
CSTREN Line  7  3  311.547607  0.015900   2   4     0.000000    39.801350    0   15       1     43   2.921e+00   3.462e-02   4.741e-02   15    1   1.100e+00
SCT   0.000e+00   3.583e-02   8.480e-02   1.558e-01   2.678e-01   4.714e-01   6.315e-01   7.611e-01   8.695e-01   9.146e-01   9.408e-01   9.600e-01   9.685e-01   9.742e-01   1.000e+00
SCUPS    5.654e-02   5.922e-02   6.287e-02   6.563e-02   6.675e-02   6.443e-02   5.929e-02   5.255e-02   4.370e-02   3.880e-02   3.613e-02   3.530e-02   3.579e-02   3.645e-02   4.741e-02
CSTREN Line  7  3  305.919312  0.006790   4   2     0.021626    40.555248    1   17       4     91   3.050e+00   2.669e-02   3.500e-02   15    1   1.100e+00
SCT   0.000e+00   3.437e-02   8.152e-02   1.502e-01   2.596e-01   4.610e-01   6.221e-01   7.542e-01   8.658e-01   9.124e-01   9.395e-01   9.594e-01   9.681e-01   9.739e-01   1.000e+00
SCUPS    3.154e-02   2.946e-02   2.661e-02   2.553e-02   2.565e-02   2.708e-02   2.869e-02   3.056e-02   3.265e-02   3.342e-02   3.324e-02   3.245e-02   3.202e-02   3.197e-02   3.500e-02
CSTREN Line  7  3  305.756195  0.006790   2   2     0.000000    40.555248    0   17       3     99   3.058e+00   1.376e-02   1.800e-02   15    1   1.100e+00
SCT   0.000e+00   3.428e-02   8.132e-02   1.499e-01   2.591e-01   4.604e-01   6.216e-01   7.538e-01   8.656e-01   9.123e-01   9.395e-01   9.593e-01   9.680e-01   9.739e-01   1.000e+00
SCUPS    1.115e-02   1.098e-02   1.076e-02   1.053e-02   1.046e-02   1.112e-02   1.210e-02   1.356e-02   1.560e-02   1.662e-02   1.690e-02   1.668e-02   1.650e-02   1.643e-02   1.800e-02
CSTREN Line  7  3  299.816315  0.005440   4   2     0.021626    41.380344    1   18       8    190   3.001e+00   2.206e-02   2.940e-02   15    1   1.100e+00
SCT   0.000e+00   3.491e-02   8.273e-02   1.523e-01   2.627e-01   4.649e-01   6.256e-01   7.568e-01   8.672e-01   9.132e-01   9.400e-01   9.596e-01   9.682e-01   9.740e-01   1.000e+00
SCUPS    5.718e-02   5.462e-02   5.112e-02   4.896e-02   4.567e-02   4.041e-02   3.728e-02   3.475e-02   3.124e-02   2.883e-02   2.710e-02   2.585e-02   2.550e-02   2.550e-02   2.940e-02
CSTREN Line  7  3  299.659607  0.005450   2   2     0.000000    41.380344    0   18       6    146   3.016e+00   9.877e-03   1.310e-02   15    1   1.100e+00
SCT   0.000e+00   3.474e-02   8.236e-02   1.516e-01   2.617e-01   4.637e-01   6.246e-01   7.560e-01   8.668e-01   9.130e-01   9.399e-01   9.595e-01   9.682e-01   9.740e-01   1.000e+00
SCUPS    6.077e-02   5.712e-02   5.212e-02   4.618e-02   3.886e-02   2.969e-02   2.427e-02   1.982e-02   1.456e-02   1.158e-02   1.005e-02   9.364e-03   9.435e-03   9.671e-03   1.310e-02
CSTREN Line  7  3  292.591614  0.004830   4   4     0.021626    42.401573    1   19       1     45   2.995e+00   2.066e-02   2.759e-02   15    1   1.100e+00
SCT   0.000e+00   3.498e-02   8.288e-02   1.525e-01   2.630e-01   4.654e-01   6.261e-01   7.572e-01   8.674e-01   9.133e-01   9.401e-01   9.597e-01   9.683e-01   9.740e-01   1.000e+00
SCUPS    2.950e-02   2.786e-02   2.561e-02   2.433e-02   2.288e-02   1.972e-02   1.658e-02   1.379e-02   1.146e-02   1.117e-02   1.210e-02   1.406e-02   1.555e-02   1.696e-02   2.759e-02
CSTREN Line  7  3  292.590698  0.043500   4   6     0.021626    42.401711    1   20       3     92   3.051e+00   1.686e-01   2.210e-01   15    1   1.100e+00
SCT   0.000e+00   3.436e-02   8.149e-02   1.502e-01   2.595e-01   4.610e-01   6.221e-01   7.542e-01   8.658e-01   9.124e-01   9.395e-01   9.594e-01   9.681e-01   9.739e-01   1.000e+00
SCUPS    8.851e-02   8.758e-02   8.630e-02   8.790e-02   9.194e-02   1.035e-01   1.191e-01   1.417e-01   1.737e-01   1.911e-01   1.989e-01   1.996e-01   1.988e-01   1.989e-01   2.210e-01
CSTREN Line  7  3  292.442413  0.048400   2   4     0.000000    42.401573    0   19       4     99   3.057e+00   9.171e-02   1.200e-01   15    1   1.100e+00
SCT   0.000e+00   3.429e-02   8.135e-02   1.499e-01   2.592e-01   4.605e-01   6.216e-01   7.539e-01   8.656e-01   9.123e-01   9.395e-01   9.593e-01   9.680e-01   9.739e-01   1.000e+00
SCUPS    5.414e-02   5.443e-02   5.481e-02   5.512e-02   5.604e-02   6.065e-02   6.836e-02   7.975e-02   9.653e-02   1.058e-01   1.089e-01   1.089e-01   1.084e-01   1.082e-01   1.200e-01
CSTREN Line  7  3  286.000000  0.001910   4   2     0.021626    43.378338    1   21       2     43   2.920e+00   7.219e-03   9.889e-03   15    1   1.100e+00
SCT   0.000e+00   3.584e-02   8.482e-02   1.558e-01   2.679e-01   4.714e-01   6.315e-01   7.612e-01   8.695e-01   9.146e-01   9.408e-01   9.600e-01   9.685e-01   9.742e-01   1.000e+00
SCUPS    6.424e-02   6.421e-02   6.417e-02   6.434e-02   6.280e-02   5.631e-02   4.788e-02   3.809e-02   2.564e-02   1.856e-02   1.412e-02   1.121e-02   1.028e-02   9.834e-03   9.889e-03
CSTREN Line  7  3  282.201996  0.024400   4   6     0.021626    43.961845    1   22       4     99   3.057e+00   9.171e-02   1.200e-01   15    1   1.100e+00
SCT   0.000e+00   3.429e-02   8.135e-02   1.499e-01   2.592e-01   4.605e-01   6.216e-01   7.539e-01   8.656e-01   9.123e-01   9.395e-01   9.593e-01   9.680e-01   9.739e-01   1.000e+00
SCUPS    5.414e-02   5.443e-02   5.481e-02   5.512e-02   5.604e-02   6.065e-02   6.836e-02   7.975e-02   9.653e-02   1.058e-01   1.089e-01   1.089e-01   1.084e-01   1.082e-01   1.200e-01
CSTREN Line  7  3  282.201996  0.002710   4   4     0.021626    43.961845    1   22       6    189   3.272e+00   1.031e-02   1.260e-02   15    1   1.100e+00
SCT   0.000e+00   3.211e-02   7.643e-02   1.415e-01   2.465e-01   4.443e-01   6.067e-01   7.427e-01   8.595e-01   9.088e-01   9.374e-01   9.583e-01   9.673e-01   9.734e-01   1.000e+00
SCUPS    2.813e-02   2.736e-02   2.632e-02   2.504e-02   2.399e-02   2.317e-02   2.250e-02   2.151e-02   1.870e-02   1.598e-02   1.375e-02   1.215e-02   1.162e-02   1.142e-02   1.260e-02
