#This is electron yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l IP mean_electron_energy Prob_of_1e Prob_of_2e Prob_of_3e ....
Kelecyield 10 6 1 0 1.0390e+03 6.701e+02 2.290e+02 9.771e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 10 7 1 0 1.0740e+03 6.426e+02 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 1 2 0 6.7000e+01 2.530e+01 1.000e+00 9.999e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 1 1 0 1.0750e+03 9.536e+02 2.600e+02 6.342e+03 3.398e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 2 1 0 1.1010e+03 9.484e+02 2.630e+02 9.737e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 3 1 0 1.1390e+03 9.418e+02 2.960e+02 9.704e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 4 1 0 1.1770e+03 9.178e+02 3.380e+02 9.662e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 5 1 0 1.2150e+03 8.837e+02 3.930e+02 9.607e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 6 1 0 1.2530e+03 8.344e+02 4.660e+02 9.534e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 7 1 0 1.2910e+03 8.026e+02 3.520e+02 9.648e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 11 8 1 0 1.3290e+03 7.814e+02 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 1 2 1 5.4150e+01 3.575e+01 3.300e+01 9.967e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 1 2 0 9.2000e+01 2.770e+01 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 1 1 0 1.3080e+03 1.150e+03 1.000e+00 5.440e+02 8.645e+03 8.100e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 2 2 0 1.0400e+02 2.010e+01 1.000e+00 9.999e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 2 1 0 1.3330e+03 1.125e+03 3.410e+02 6.100e+03 3.559e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 3 1 0 1.3600e+03 1.118e+03 3.460e+02 9.654e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 4 1 0 1.4020e+03 1.108e+03 3.860e+02 9.614e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 5 1 0 1.4440e+03 1.077e+03 4.360e+02 9.564e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 6 1 0 1.4860e+03 1.036e+03 4.970e+02 9.503e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 7 1 0 1.5280e+03 9.804e+02 5.690e+02 9.431e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 8 1 0 1.5700e+03 9.485e+02 4.240e+02 9.576e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 12 9 1 0 1.6120e+03 9.345e+02 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 1 2 1 7.7200e+01 5.630e+01 2.450e+01 9.976e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 1 2 0 1.2100e+02 8.510e+01 0.000e+00 2.720e+02 9.728e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 1 1 0 1.5640e+03 1.373e+03 5.000e+00 3.910e+02 6.272e+03 3.332e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 2 2 1 9.0200e+01 4.820e+01 6.400e+01 9.936e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
