# These are x-sections from VY95, that are not part of VKFY (1996) 
# It is processed via the python script verner_2_py.py from simple text dumps of the online
# data from these two papers
#
# The data is read in using the topbase mechanics, so level and level_label are just placholders
Label z state islp(placeholder) level(placeholder) theshold_energy n_points
PhotVfkyS 15 1 -999 -999 1.049e+01 100
PhotVfky 1.0490e+01 4.9119e-17
PhotVfky 1.1427e+01 3.4011e-17
PhotVfky 1.2448e+01 2.3167e-17
PhotVfky 1.3559e+01 1.5488e-17
PhotVfky 1.4770e+01 1.0135e-17
PhotVfky 1.6090e+01 6.4740e-18
PhotVfky 1.7527e+01 4.0288e-18
PhotVfky 1.9092e+01 2.4437e-18
PhotVfky 2.0797e+01 1.4563e-18
PhotVfky 2.2655e+01 8.7506e-19
PhotVfky 2.4678e+01 5.6171e-19
PhotVfky 2.6882e+01 4.1827e-19
PhotVfky 2.9283e+01 3.7647e-19
PhotVfky 3.1899e+01 3.8997e-19
PhotVfky 3.4748e+01 4.2827e-19
PhotVfky 3.7851e+01 4.7225e-19
PhotVfky 4.1232e+01 5.1069e-19
PhotVfky 4.4914e+01 5.3783e-19
PhotVfky 4.8926e+01 5.5147e-19
PhotVfky 5.3296e+01 5.5170e-19
PhotVfky 5.8056e+01 5.3989e-19
PhotVfky 6.3241e+01 5.1813e-19
PhotVfky 6.8889e+01 4.8871e-19
PhotVfky 7.5042e+01 4.5392e-19
PhotVfky 8.1745e+01 4.1581e-19
PhotVfky 8.9046e+01 3.7616e-19
PhotVfky 9.6999e+01 3.3645e-19
PhotVfky 1.0566e+02 2.9780e-19
PhotVfky 1.1510e+02 2.6106e-19
PhotVfky 1.2538e+02 2.2680e-19
PhotVfky 1.3658e+02 1.9540e-19
PhotVfky 1.4878e+02 1.6702e-19
PhotVfky 1.6206e+02 1.4170e-19
PhotVfky 1.7654e+02 1.1938e-19
PhotVfky 1.9231e+02 9.9891e-20
PhotVfky 2.0948e+02 8.3051e-20
PhotVfky 2.2819e+02 6.8624e-20
PhotVfky 2.4857e+02 5.6369e-20
PhotVfky 2.7077e+02 4.6037e-20
PhotVfky 2.9496e+02 3.7393e-20
PhotVfky 3.2130e+02 3.0210e-20
PhotVfky 3.5000e+02 2.4280e-20
PhotVfky 3.8126e+02 1.9417e-20
PhotVfky 4.1531e+02 1.5453e-20
PhotVfky 4.5241e+02 1.2239e-20
PhotVfky 4.9281e+02 9.6498e-21
PhotVfky 5.3683e+02 7.5740e-21
PhotVfky 5.8478e+02 5.9188e-21
PhotVfky 6.3700e+02 4.6057e-21
PhotVfky 6.9390e+02 3.5690e-21
PhotVfky 7.5587e+02 2.7546e-21
PhotVfky 8.2339e+02 2.1176e-21
PhotVfky 8.9693e+02 1.6217e-21
PhotVfky 9.7703e+02 1.2372e-21
PhotVfky 1.0643e+03 9.4049e-22
PhotVfky 1.1594e+03 7.1238e-22
PhotVfky 1.2629e+03 5.3772e-22
PhotVfky 1.3757e+03 4.0452e-22
PhotVfky 1.4986e+03 3.0331e-22
PhotVfky 1.6324e+03 2.2669e-22
PhotVfky 1.7782e+03 1.6890e-22
PhotVfky 1.9370e+03 1.2546e-22
PhotVfky 2.1100e+03 9.2917e-23
PhotVfky 2.2985e+03 6.8617e-23
PhotVfky 2.5038e+03 5.0530e-23
PhotVfky 2.7274e+03 3.7110e-23
PhotVfky 2.9710e+03 2.7182e-23
PhotVfky 3.2364e+03 1.9859e-23
PhotVfky 3.5254e+03 1.4472e-23
PhotVfky 3.8403e+03 1.0522e-23
PhotVfky 4.1833e+03 7.6312e-24
PhotVfky 4.5569e+03 5.5223e-24
PhotVfky 4.9639e+03 3.9874e-24
PhotVfky 5.4073e+03 2.8729e-24
PhotVfky 5.8902e+03 2.0656e-24
PhotVfky 6.4163e+03 1.4822e-24
PhotVfky 6.9894e+03 1.0615e-24
PhotVfky 7.6137e+03 7.5879e-25
PhotVfky 8.2937e+03 5.4140e-25
PhotVfky 9.0344e+03 3.8562e-25
PhotVfky 9.8413e+03 2.7419e-25
PhotVfky 1.0720e+04 1.9464e-25
PhotVfky 1.1678e+04 1.3795e-25
PhotVfky 1.2721e+04 9.7618e-26
PhotVfky 1.3857e+04 6.8977e-26
PhotVfky 1.5095e+04 4.8669e-26
PhotVfky 1.6443e+04 3.4292e-26
PhotVfky 1.7911e+04 2.4130e-26
PhotVfky 1.9511e+04 1.6957e-26
PhotVfky 2.1254e+04 1.1902e-26
PhotVfky 2.3152e+04 8.3437e-27
PhotVfky 2.5220e+04 5.8425e-27
PhotVfky 2.7472e+04 4.0865e-27
PhotVfky 2.9926e+04 2.8552e-27
PhotVfky 3.2599e+04 1.9928e-27
PhotVfky 3.5510e+04 1.3895e-27
PhotVfky 3.8682e+04 9.6795e-28
PhotVfky 4.2137e+04 6.7365e-28
PhotVfky 4.5900e+04 4.6841e-28
PhotVfky 5.0000e+04 3.2542e-28
PhotVfkyS 15 1 -999 -999 2.017e+01 100
PhotVfky 2.0170e+01 1.0811e-19
PhotVfky 2.1827e+01 1.7703e-19
PhotVfky 2.3620e+01 2.4402e-19
PhotVfky 2.5560e+01 3.0363e-19
PhotVfky 2.7660e+01 3.5301e-19
PhotVfky 2.9932e+01 3.9101e-19
PhotVfky 3.2391e+01 4.1763e-19
PhotVfky 3.5051e+01 4.3360e-19
PhotVfky 3.7931e+01 4.4005e-19
PhotVfky 4.1046e+01 4.3833e-19
PhotVfky 4.4418e+01 4.2981e-19
PhotVfky 4.8067e+01 4.1586e-19
PhotVfky 5.2015e+01 3.9773e-19
PhotVfky 5.6288e+01 3.7656e-19
PhotVfky 6.0912e+01 3.5333e-19
PhotVfky 6.5916e+01 3.2888e-19
PhotVfky 7.1330e+01 3.0392e-19
PhotVfky 7.7190e+01 2.7900e-19
PhotVfky 8.3530e+01 2.5458e-19
PhotVfky 9.0392e+01 2.3101e-19
