Hydrogen
  140  320    2
  140   14   68    2
  26  -1   1    -1,7.612E-06   0,1.000E+00   1,1.832E-14
  28  -1   1    -1,2.407E-06   0,1.000E+00   1,5.792E-14
  30  -1   1    -1,7.612E-07   0,1.000E+00   1,1.832E-13
  32  -1   1    -1,2.407E-07   0,1.000E+00   1,5.792E-13
  34  -1   1    -1,7.612E-08   0,1.000E+00   1,1.832E-12
  36  -1   1    -1,2.407E-08   0,1.000E+00   1,5.792E-12
  38  -1   1    -1,7.612E-09   0,1.000E+00   1,1.832E-11
  40  -1   1    -1,2.407E-09   0,1.000E+00   1,5.792E-11
  42  -1   1    -1,7.612E-10   0,1.000E+00   1,1.832E-10
  44  -1   1    -1,2.407E-10   0,1.000E+00   1,5.792E-10
  46  -1   1    -1,7.612E-11   0,1.000E+00   1,1.832E-09
  48  -1   1    -1,2.407E-11   0,1.000E+00   1,5.792E-09
  50  -1   1    -1,7.612E-12   0,1.000E+00   1,1.832E-08
  52  -1   1    -1,2.407E-12   0,1.000E+00   1,5.792E-08
  54  -1   1    -1,7.612E-13   0,1.000E+00   1,1.832E-07
  56  -1   1    -1,2.407E-13   0,1.000E+00   1,5.792E-07
  58  -1   1    -1,7.612E-14   0,1.000E+00   1,1.832E-06
  60  -1   1    -1,2.407E-14   0,1.000E+00   1,5.792E-06
  62  -1   1    -1,7.611E-15   0,1.000E+00   1,1.832E-05
  64  -1   1    -1,2.407E-15   0,9.999E-01   1,5.792E-05
  66  -1   1    -1,7.610E-16   0,9.998E-01   1,1.831E-04
  68  -1   1    -1,2.406E-16   0,9.994E-01   1,5.789E-04
  70  -1   1    -1,7.597E-17   0,9.982E-01   1,1.829E-03
  144   14   70    2
  14  -1   1    -1,5.335E-01   0,4.665E-01   1,5.497E-18
  16  -1   1    -1,2.656E-01   0,7.344E-01   1,2.736E-17
  18  -1   1    -1,1.026E-01   0,8.974E-01   1,1.057E-16
  20  -1   1    -1,3.490E-02   0,9.651E-01   1,3.596E-16
  22  -1   1    -1,1.130E-02   0,9.887E-01   1,1.165E-15
  24  -1   1    -1,3.603E-03   0,9.964E-01   1,3.712E-15
  26  -1   1    -1,1.142E-03   0,9.989E-01   1,1.177E-14
  28  -1   1    -1,3.615E-04   0,9.996E-01   1,3.724E-14
  30  -1   1    -1,1.143E-04   0,9.999E-01   1,1.178E-13
  32  -1   1    -1,3.616E-05   0,1.000E+00   1,3.725E-13
  34  -1   1    -1,1.143E-05   0,1.000E+00   1,1.178E-12
  36  -1   1    -1,3.616E-06   0,1.000E+00   1,3.726E-12
  38  -1   1    -1,1.143E-06   0,1.000E+00   1,1.178E-11
  40  -1   1    -1,3.616E-07   0,1.000E+00   1,3.726E-11
  42  -1   1    -1,1.143E-07   0,1.000E+00   1,1.178E-10
  44  -1   1    -1,3.616E-08   0,1.000E+00   1,3.726E-10
  46  -1   1    -1,1.143E-08   0,1.000E+00   1,1.178E-09
  48  -1   1    -1,3.616E-09   0,1.000E+00   1,3.726E-09
  50  -1   1    -1,1.143E-09   0,1.000E+00   1,1.178E-08
  52  -1   1    -1,3.616E-10   0,1.000E+00   1,3.726E-08
  54  -1   1    -1,1.143E-10   0,1.000E+00   1,1.178E-07
  56  -1   1    -1,3.616E-11   0,1.000E+00   1,3.726E-07
  58  -1   1    -1,1.143E-11   0,1.000E+00   1,1.178E-06
  60  -1   1    -1,3.616E-12   0,1.000E+00   1,3.726E-06
  62  -1   1    -1,1.143E-12   0,1.000E+00   1,1.178E-05
  64  -1   1    -1,3.616E-13   0,1.000E+00   1,3.725E-05
  66  -1   1    -1,1.143E-13   0,9.999E-01   1,1.178E-04
  68  -1   1    -1,3.614E-14   0,9.996E-01   1,3.724E-04
  70  -1   1    -1,1.142E-14   0,9.988E-01   1,1.177E-03
  146   14   70    2
  14  -1   1    -1,9.902E-01   0,9.758E-03   1,7.614E-20
  16  -1   1    -1,9.698E-01   0,3.022E-02   1,7.456E-19
  18  -1   1    -1,9.103E-01   0,8.970E-02   1,6.999E-18
  20  -1   1    -1,7.624E-01   0,2.376E-01   1,5.862E-17
  22  -1   1    -1,5.037E-01   0,4.963E-01   1,3.873E-16
  24  -1   1    -1,2.429E-01   0,7.571E-01   1,1.868E-15
  26  -1   1    -1,9.213E-02   0,9.079E-01   1,7.083E-15
  28  -1   1    -1,3.109E-02   0,9.689E-01   1,2.391E-14
  30  -1   1    -1,1.005E-02   0,9.900E-01   1,7.724E-14
  32  -1   1    -1,3.199E-03   0,9.968E-01   1,2.459E-13
  34  -1   1    -1,1.014E-03   0,9.990E-01   1,7.794E-13
  36  -1   1    -1,3.208E-04   0,9.997E-01   1,2.466E-12
  38  -1   1    -1,1.015E-04   0,9.999E-01   1,7.801E-12
  40  -1   1    -1,3.209E-05   0,1.000E+00   1,2.467E-11
  42  -1   1    -1,1.015E-05   0,1.000E+00   1,7.802E-11
  44  -1   1    -1,3.209E-06   0,1.000E+00   1,2.467E-10
  46  -1   1    -1,1.015E-06   0,1.000E+00   1,7.802E-10
  48  -1   1    -1,3.209E-07   0,1.000E+00   1,2.467E-09
  50  -1   1    -1,1.015E-07   0,1.000E+00   1,7.802E-09
  52  -1   1    -1,3.209E-08   0,1.000E+00   1,2.467E-08
  54  -1   1    -1,1.015E-08   0,1.000E+00   1,7.802E-08
  56  -1   1    -1,3.209E-09   0,1.000E+00   1,2.467E-07
  58  -1   1    -1,1.015E-09   0,1.000E+00   1,7.802E-07
  60  -1   1    -1,3.209E-10   0,1.000E+00   1,2.467E-06
  62  -1   1    -1,1.015E-10   0,1.000E+00   1,7.802E-06
  64  -1   1    -1,3.209E-11   0,1.000E+00   1,2.467E-05
  66  -1   1    -1,1.015E-11   0,9.999E-01   1,7.802E-05
  68  -1   1    -1,3.208E-12   0,9.998E-01   1,2.467E-04
  70  -1   1    -1,1.014E-12   0,9.992E-01   1,7.797E-04
  148   14   72    2
  14  -1   1    -1,9.998E-01   0,1.775E-04   1,9.411E-22
  16  -1   1    -1,9.994E-01   0,5.610E-04   1,9.408E-21
  18  -1   1    -1,9.982E-01   0,1.772E-03   1,9.396E-20
  20  -1   1    -1,9.944E-01   0,5.581E-03   1,9.361E-19
  22  -1   1    -1,9.826E-01   0,1.744E-02   1,9.249E-18
  24  -1   1    -1,9.469E-01   0,5.314E-02   1,8.913E-17
  26  -1   1    -1,8.493E-01   0,1.507E-01   1,7.994E-16
  28  -1   1    -1,6.405E-01   0,3.595E-01   1,6.029E-15
  30  -1   1    -1,3.604E-01   0,6.396E-01   1,3.392E-14
  32  -1   1    -1,1.512E-01   0,8.488E-01   1,1.423E-13
  34  -1   1    -1,5.334E-02   0,9.467E-01   1,5.021E-13
  36  -1   1    -1,1.750E-02   0,9.825E-01   1,1.648E-12
  38  -1   1    -1,5.603E-03   0,9.944E-01   1,5.274E-12
  40  -1   1    -1,1.778E-03   0,9.982E-01   1,1.674E-11
  42  -1   1    -1,5.631E-04   0,9.994E-01   1,5.300E-11
  44  -1   1    -1,1.781E-04   0,9.998E-01   1,1.677E-10
  46  -1   1    -1,5.634E-05   0,9.999E-01   1,5.303E-10
  48  -1   1    -1,1.782E-05   0,1.000E+00   1,1.677E-09
  50  -1   1    -1,5.634E-06   0,1.000E+00   1,5.303E-09
  52  -1   1    -1,1.782E-06   0,1.000E+00   1,1.677E-08
  54  -1   1    -1,5.634E-07   0,1.000E+00   1,5.303E-08
  56  -1   1    -1,1.782E-07   0,1.000E+00   1,1.677E-07
  58  -1   1    -1,5.634E-08   0,1.000E+00   1,5.303E-07
  60  -1   1    -1,1.782E-08   0,1.000E+00   1,1.677E-06
  62  -1   1    -1,5.634E-09   0,1.000E+00   1,5.303E-06
  64  -1   1    -1,1.782E-09   0,1.000E+00   1,1.677E-05
  66  -1   1    -1,5.634E-10   0,9.999E-01   1,5.303E-05
  68  -1   1    -1,1.781E-10   0,9.998E-01   1,1.677E-04
  70  -1   1    -1,5.631E-11   0,9.995E-01   1,5.301E-04
  72  -1   1    -1,1.778E-11   0,9.983E-01   1,1.675E-03
  150   14   72    2
  14  -1   1    -1,1.000E+00   0,4.856E-06   1,1.792E-23
  16  -1   1    -1,1.000E+00   0,1.536E-05   1,1.792E-22
  18  -1   1    -1,1.000E+00   0,4.856E-05   1,1.791E-21
  20  -1   1    -1,9.998E-01   0,1.535E-04   1,1.791E-20
  22  -1   1    -1,9.995E-01   0,4.854E-04   1,1.791E-19
  24  -1   1    -1,9.985E-01   0,1.533E-03   1,1.789E-18
  26  -1   1    -1,9.952E-01   0,4.832E-03   1,1.783E-17
  28  -1   1    -1,9.849E-01   0,1.512E-02   1,1.764E-16
  30  -1   1    -1,9.537E-01   0,4.631E-02   1,1.709E-15
  32  -1   1    -1,8.669E-01   0,1.331E-01   1,1.553E-14
  34  -1   1    -1,6.731E-01   0,3.269E-01   1,1.206E-13
  36  -1   1    -1,3.944E-01   0,6.056E-01   1,7.066E-13
  38  -1   1    -1,1.708E-01   0,8.292E-01   1,3.059E-12
  40  -1   1    -1,6.114E-02   0,9.389E-01   1,1.095E-11
  42  -1   1    -1,2.018E-02   0,9.798E-01   1,3.615E-11
  44  -1   1    -1,6.470E-03   0,9.935E-01   1,1.159E-10
  46  -1   1    -1,2.055E-03   0,9.979E-01   1,3.682E-10
  48  -1   1    -1,6.508E-04   0,9.993E-01   1,1.166E-09
  50  -1   1    -1,2.059E-04   0,9.998E-01   1,3.689E-09
  52  -1   1    -1,6.512E-05   0,9.999E-01   1,1.167E-08
  54  -1   1    -1,2.059E-05   0,1.000E+00   1,3.689E-08
  56  -1   1    -1,6.512E-06   0,1.000E+00   1,1.167E-07
  58  -1   1    -1,2.059E-06   0,1.000E+00   1,3.689E-07
  60  -1   1    -1,6.512E-07   0,1.000E+00   1,1.167E-06
  62  -1   1    -1,2.059E-07   0,1.000E+00   1,3.689E-06
  64  -1   1    -1,6.512E-08   0,1.000E+00   1,1.167E-05
  66  -1   1    -1,2.059E-08   0,1.000E+00   1,3.689E-05
  68  -1   1    -1,6.511E-09   0,9.999E-01   1,1.167E-04
  70  -1   1    -1,2.058E-09   0,9.996E-01   1,3.688E-04
  72  -1   1    -1,6.504E-10   0,9.988E-01   1,1.166E-03
  152   18   74    2
  18  -1   1    -1,1.000E+00   0,1.928E-06   1,5.053E-23
  20  -1   1    -1,1.000E+00   0,6.098E-06   1,5.053E-22
  22  -1   1    -1,1.000E+00   0,1.928E-05   1,5.053E-21
  24  -1   1    -1,9.999E-01   0,6.098E-05   1,5.053E-20
  26  -1   1    -1,9.998E-01   0,1.928E-04   1,5.052E-19
  28  -1   1    -1,9.994E-01   0,6.094E-04   1,5.050E-18
  30  -1   1    -1,9.981E-01   0,1.925E-03   1,5.043E-17
  32  -1   1    -1,9.939E-01   0,6.061E-03   1,5.022E-16
  34  -1   1    -1,9.811E-01   0,1.892E-02   1,4.957E-15
  36  -1   1    -1,9.425E-01   0,5.747E-02   1,4.762E-14
  38  -1   1    -1,8.383E-01   0,1.617E-01   1,4.236E-13
  40  -1   1    -1,6.212E-01   0,3.788E-01   1,3.139E-12
  42  -1   1    -1,3.415E-01   0,6.585E-01   1,1.725E-11
  44  -1   1    -1,1.409E-01   0,8.591E-01   1,7.119E-11
  46  -1   1    -1,4.930E-02   0,9.507E-01   1,2.491E-10
  48  -1   1    -1,1.613E-02   0,9.839E-01   1,8.153E-10
  50  -1   1    -1,5.159E-03   0,9.948E-01   1,2.607E-09
  52  -1   1    -1,1.637E-03   0,9.984E-01   1,8.273E-09
  54  -1   1    -1,5.183E-04   0,9.995E-01   1,2.619E-08
  56  -1   1    -1,1.640E-04   0,9.998E-01   1,8.285E-08
  58  -1   1    -1,5.186E-05   0,9.999E-01   1,2.620E-07
  60  -1   1    -1,1.640E-05   0,1.000E+00   1,8.286E-07
  62  -1   1    -1,5.186E-06   0,1.000E+00   1,2.620E-06
  64  -1   1    -1,1.640E-06   0,1.000E+00   1,8.286E-06
  66  -1   1    -1,5.186E-07   0,1.000E+00   1,2.620E-05
  68  -1   1    -1,1.640E-07   0,9.999E-01   1,8.286E-05
  70  -1   1    -1,5.184E-08   0,9.997E-01   1,2.620E-04
  72  -1   1    -1,1.638E-08   0,9.992E-01   1,8.280E-04
  74  -1   1    -1,5.171E-09   0,9.974E-01   1,2.614E-03
  154   22   74    2
  22  -1   1    -1,1.000E+00   0,1.067E-06   1,2.023E-22
  24  -1   1    -1,1.000E+00   0,3.375E-06   1,2.023E-21
  26  -1   1    -1,1.000E+00   0,1.067E-05   1,2.023E-20
  28  -1   1    -1,1.000E+00   0,3.375E-05   1,2.023E-19
  30  -1   1    -1,9.999E-01   0,1.067E-04   1,2.023E-18
  32  -1   1    -1,9.997E-01   0,3.374E-04   1,2.023E-17
  34  -1   1    -1,9.989E-01   0,1.066E-03   1,2.021E-16
  36  -1   1    -1,9.966E-01   0,3.364E-03   1,2.016E-15
  38  -1   1    -1,9.894E-01   0,1.056E-02   1,2.002E-14
  40  -1   1    -1,9.674E-01   0,3.265E-02   1,1.957E-13
  42  -1   1    -1,9.036E-01   0,9.643E-02   1,1.828E-12
  44  -1   1    -1,7.477E-01   0,2.523E-01   1,1.512E-11
  46  -1   1    -1,4.838E-01   0,5.162E-01   1,9.785E-11
  48  -1   1    -1,2.287E-01   0,7.713E-01   1,4.624E-10
  50  -1   1    -1,8.567E-02   0,9.143E-01   1,1.733E-09
  52  -1   1    -1,2.878E-02   0,9.712E-01   1,5.822E-09
  54  -1   1    -1,9.282E-03   0,9.907E-01   1,1.878E-08
  56  -1   1    -1,2.954E-03   0,9.970E-01   1,5.977E-08
  58  -1   1    -1,9.361E-04   0,9.991E-01   1,1.894E-07
  60  -1   1    -1,2.962E-04   0,9.997E-01   1,5.993E-07
  62  -1   1    -1,9.369E-05   0,9.999E-01   1,1.895E-06
  64  -1   1    -1,2.963E-05   0,1.000E+00   1,5.994E-06
  66  -1   1    -1,9.369E-06   0,1.000E+00   1,1.896E-05
  68  -1   1    -1,2.963E-06   0,9.999E-01   1,5.994E-05
  70  -1   1    -1,9.367E-07   0,9.998E-01   1,1.895E-04
  72  -1   1    -1,2.961E-07   0,9.994E-01   1,5.991E-04
  74  -1   1    -1,9.349E-08   0,9.981E-01   1,1.893E-03
  156   26   74    2
  26  -1   1    -1,1.000E+00   0,7.948E-07   1,1.107E-21
  28  -1   1    -1,1.000E+00   0,2.513E-06   1,1.107E-20
  30  -1   1    -1,1.000E+00   0,7.948E-06   1,1.107E-19
  32  -1   1    -1,1.000E+00   0,2.513E-05   1,1.107E-18
  34  -1   1    -1,9.999E-01   0,7.945E-05   1,1.107E-17
  36  -1   1    -1,9.997E-01   0,2.512E-04   1,1.107E-16
  38  -1   1    -1,9.992E-01   0,7.937E-04   1,1.106E-15
  40  -1   1    -1,9.975E-01   0,2.505E-03   1,1.104E-14
  42  -1   1    -1,9.921E-01   0,7.879E-03   1,1.098E-13
  44  -1   1    -1,9.755E-01   0,2.450E-02   1,1.080E-12
  46  -1   1    -1,9.264E-01   0,7.356E-02   1,1.025E-11
  48  -1   1    -1,7.993E-01   0,2.007E-01   1,8.846E-11
  50  -1   1    -1,5.576E-01   0,4.424E-01   1,6.168E-10
  52  -1   1    -1,2.851E-01   0,7.149E-01   1,3.152E-09
  54  -1   1    -1,1.121E-01   0,8.879E-01   1,1.238E-08
  56  -1   1    -1,3.829E-02   0,9.617E-01   1,4.240E-08
  58  -1   1    -1,1.243E-02   0,9.876E-01   1,1.377E-07
  60  -1   1    -1,3.966E-03   0,9.960E-01   1,4.391E-07
  62  -1   1    -1,1.258E-03   0,9.987E-01   1,1.392E-06
  64  -1   1    -1,3.980E-04   0,9.996E-01   1,4.407E-06
  66  -1   1    -1,1.259E-04   0,9.999E-01   1,1.394E-05
  68  -1   1    -1,3.981E-05   0,9.999E-01   1,4.408E-05
  70  -1   1    -1,1.259E-05   0,9.998E-01   1,1.394E-04
  72  -1   1    -1,3.980E-06   0,9.996E-01   1,4.407E-04
  74  -1   1    -1,1.257E-06   0,9.986E-01   1,1.392E-03
  158   30   76    2
  30  -1   1    -1,1.000E+00   0,7.744E-07   1,8.004E-21
  32  -1   1    -1,1.000E+00   0,2.447E-06   1,8.004E-20
  34  -1   1    -1,1.000E+00   0,7.726E-06   1,8.004E-19
  36  -1   1    -1,1.000E+00   0,2.440E-05   1,8.004E-18
  38  -1   1    -1,9.999E-01   0,7.706E-05   1,8.003E-17
  40  -1   1    -1,9.998E-01   0,2.435E-04   1,8.002E-16
  42  -1   1    -1,9.992E-01   0,7.693E-04   1,7.997E-15
  44  -1   1    -1,9.976E-01   0,2.428E-03   1,7.983E-14
  46  -1   1    -1,9.924E-01   0,7.635E-03   1,7.941E-13
  48  -1   1    -1,9.763E-01   0,2.375E-02   1,7.811E-12
  50  -1   1    -1,9.286E-01   0,7.140E-02   1,7.427E-11
  52  -1   1    -1,8.045E-01   0,1.955E-01   1,6.431E-10
  54  -1   1    -1,5.657E-01   0,4.343E-01   1,4.518E-09
  56  -1   1    -1,2.921E-01   0,7.079E-01   1,2.329E-08
  58  -1   1    -1,1.158E-01   0,8.842E-01   1,9.199E-08
  60  -1   1    -1,3.948E-02   0,9.605E-01   1,3.160E-07
  62  -1   1    -1,1.283E-02   0,9.872E-01   1,1.027E-06
  64  -1   1    -1,4.093E-03   0,9.959E-01   1,3.276E-06
  66  -1   1    -1,1.298E-03   0,9.987E-01   1,1.039E-05
  68  -1   1    -1,4.108E-04   0,9.996E-01   1,3.288E-05
  70  -1   1    -1,1.299E-04   0,9.998E-01   1,1.040E-04
  72  -1   1    -1,4.109E-05   0,9.996E-01   1,3.289E-04
  74  -1   1    -1,1.298E-05   0,9.989E-01   1,1.039E-03
  76  -1   1    -1,4.095E-06   0,9.967E-01   1,3.281E-03
  160   34   76    2
  34  -1   1    -1,1.000E+00   0,9.705E-07   1,7.416E-20
  36  -1   1    -1,1.000E+00   0,3.039E-06   1,7.416E-19
  38  -1   1    -1,1.000E+00   0,9.543E-06   1,7.415E-18
  40  -1   1    -1,1.000E+00   0,3.004E-05   1,7.415E-17
  42  -1   1    -1,9.999E-01   0,9.473E-05   1,7.414E-16
  44  -1   1    -1,9.997E-01   0,2.989E-04   1,7.413E-15
  46  -1   1    -1,9.991E-01   0,9.436E-04   1,7.407E-14
  48  -1   1    -1,9.970E-01   0,2.975E-03   1,7.391E-13
  50  -1   1    -1,9.907E-01   0,9.342E-03   1,7.342E-12
  52  -1   1    -1,9.711E-01   0,2.894E-02   1,7.193E-11
  54  -1   1    -1,9.140E-01   0,8.603E-02   1,6.765E-10
  56  -1   1    -1,7.709E-01   0,2.291E-01   1,5.697E-09
  58  -1   1    -1,5.162E-01   0,4.838E-01   1,3.805E-08
  60  -1   1    -1,2.532E-01   0,7.468E-01   1,1.857E-07
  62  -1   1    -1,9.589E-02   0,9.041E-01   1,7.111E-07
  64  -1   1    -1,3.245E-02   0,9.675E-01   1,2.406E-06
  66  -1   1    -1,1.049E-02   0,9.895E-01   1,7.783E-06
  68  -1   1    -1,3.343E-03   0,9.966E-01   1,2.479E-05
  70  -1   1    -1,1.059E-03   0,9.989E-01   1,7.856E-05
  72  -1   1    -1,3.352E-04   0,9.994E-01   1,2.486E-04
  74  -1   1    -1,1.060E-04   0,9.991E-01   1,7.859E-04
  76  -1   1    -1,3.344E-05   0,9.975E-01   1,2.482E-03
  162   34   76    2
  34  -1   1    -1,1.000E+00   0,1.658E-07   1,8.571E-21
  36  -1   1    -1,1.000E+00   0,4.986E-07   1,8.571E-20
  38  -1   1    -1,1.000E+00   0,1.521E-06   1,8.571E-19
  40  -1   1    -1,1.000E+00   0,4.698E-06   1,8.571E-18
  42  -1   1    -1,1.000E+00   0,1.463E-05   1,8.571E-17
  44  -1   1    -1,1.000E+00   0,4.582E-05   1,8.570E-16
  46  -1   1    -1,9.999E-01   0,1.440E-04   1,8.568E-15
  48  -1   1    -1,9.995E-01   0,4.533E-04   1,8.565E-14
  50  -1   1    -1,9.986E-01   0,1.428E-03   1,8.554E-13
  52  -1   1    -1,9.955E-01   0,4.494E-03   1,8.525E-12
  54  -1   1    -1,9.859E-01   0,1.405E-02   1,8.437E-11
  56  -1   1    -1,9.570E-01   0,4.304E-02   1,8.179E-10
  58  -1   1    -1,8.758E-01   0,1.242E-01   1,7.468E-09
  60  -1   1    -1,6.912E-01   0,3.088E-01   1,5.871E-08
  62  -1   1    -1,4.162E-01   0,5.838E-01   1,3.511E-07
  64  -1   1    -1,1.859E-01   0,8.141E-01   1,1.548E-06
  66  -1   1    -1,6.557E-02   0,9.344E-01   1,5.620E-06
  68  -1   1    -1,2.171E-02   0,9.783E-01   1,1.861E-05
  70  -1   1    -1,6.969E-03   0,9.930E-01   1,5.973E-05
  72  -1   1    -1,2.214E-03   0,9.976E-01   1,1.898E-04
  74  -1   1    -1,7.009E-04   0,9.987E-01   1,6.008E-04
  76  -1   1    -1,2.214E-04   0,9.979E-01   1,1.899E-03
  164   36   78    2
  36  -1   1    -1,1.000E+00   0,1.225E-07   1,1.206E-20
  38  -1   1    -1,1.000E+00   0,3.406E-07   1,1.206E-19
  40  -1   1    -1,1.000E+00   0,9.827E-07   1,1.206E-18
  42  -1   1    -1,1.000E+00   0,2.919E-06   1,1.206E-17
  44  -1   1    -1,1.000E+00   0,8.854E-06   1,1.206E-16
  46  -1   1    -1,1.000E+00   0,2.725E-05   1,1.206E-15
  48  -1   1    -1,9.999E-01   0,8.465E-05   1,1.206E-14
  50  -1   1    -1,9.997E-01   0,2.646E-04   1,1.206E-13
  52  -1   1    -1,9.992E-01   0,8.300E-04   1,1.205E-12
  54  -1   1    -1,9.974E-01   0,2.607E-03   1,1.202E-11
  56  -1   1    -1,9.918E-01   0,8.164E-03   1,1.194E-10
  58  -1   1    -1,9.747E-01   0,2.528E-02   1,1.171E-09
  60  -1   1    -1,9.245E-01   0,7.548E-02   1,1.107E-08
  62  -1   1    -1,7.959E-01   0,2.041E-01   1,9.474E-08
  64  -1   1    -1,5.549E-01   0,4.451E-01   1,6.537E-07
  66  -1   1    -1,2.866E-01   0,7.134E-01   1,3.314E-06
  68  -1   1    -1,1.161E-01   0,8.838E-01   1,1.299E-05
  70  -1   1    -1,3.709E-02   0,9.629E-01   1,4.474E-05
  72  -1   1    -1,1.203E-02   0,9.878E-01   1,1.452E-04
  74  -1   1    -1,3.836E-03   0,9.957E-01   1,4.628E-04
  76  -1   1    -1,1.215E-03   0,9.973E-01   1,1.466E-03
  78  -1   1    -1,3.832E-04   0,9.950E-01   1,4.627E-03
  166   36   78    2
  36  -1   1    -1,1.000E+00   0,5.164E-08   1,2.024E-21
  38  -1   1    -1,1.000E+00   0,1.240E-07   1,2.024E-20
  40  -1   1    -1,1.000E+00   0,3.128E-07   1,2.024E-19
  42  -1   1    -1,1.000E+00   0,8.303E-07   1,2.024E-18
  44  -1   1    -1,1.000E+00   0,2.309E-06   1,2.024E-17
  46  -1   1    -1,1.000E+00   0,6.671E-06   1,2.024E-16
  48  -1   1    -1,1.000E+00   0,1.984E-05   1,2.024E-15
  50  -1   1    -1,9.999E-01   0,6.020E-05   1,2.024E-14
  52  -1   1    -1,9.998E-01   0,1.853E-04   1,2.023E-13
  54  -1   1    -1,9.994E-01   0,5.754E-04   1,2.021E-12
  56  -1   1    -1,9.982E-01   0,1.796E-03   1,2.017E-11
  58  -1   1    -1,9.944E-01   0,5.609E-03   1,2.006E-10
  60  -1   1    -1,9.826E-01   0,1.740E-02   1,1.976E-09
  62  -1   1    -1,9.474E-01   0,5.263E-02   1,1.896E-08
  64  -1   1    -1,8.519E-01   0,1.481E-01   1,1.691E-07
  66  -1   1    -1,6.491E-01   0,3.509E-01   1,1.269E-06
  68  -1   1    -1,3.757E-01   0,6.243E-01   1,7.145E-06
  70  -1   1    -1,1.668E-01   0,8.332E-01   1,3.018E-05
  72  -1   1    -1,5.353E-02   0,9.464E-01   1,1.084E-04
  74  -1   1    -1,1.757E-02   0,9.821E-01   1,3.557E-04
  76  -1   1    -1,5.621E-03   0,9.932E-01   1,1.138E-03
  78  -1   1    -1,1.780E-03   0,9.946E-01   1,3.605E-03
  168   36   78    2
  36  -1   1    -1,1.000E+00   0,3.298E-08   1,3.972E-22
  38  -1   1    -1,1.000E+00   0,7.126E-08   1,3.972E-21
  40  -1   1    -1,1.000E+00   0,1.585E-07   1,3.972E-20
  42  -1   1    -1,1.000E+00   0,3.678E-07   1,3.972E-19
  44  -1   1    -1,1.000E+00   0,8.970E-07   1,3.972E-18
  46  -1   1    -1,1.000E+00   0,2.306E-06   1,3.972E-17
  48  -1   1    -1,1.000E+00   0,6.234E-06   1,3.972E-16
  50  -1   1    -1,1.000E+00   0,1.760E-05   1,3.971E-15
  52  -1   1    -1,9.999E-01   0,5.145E-05   1,3.970E-14
  54  -1   1    -1,9.998E-01   0,1.542E-04   1,3.968E-13
  56  -1   1    -1,9.995E-01   0,4.704E-04   1,3.964E-12
  58  -1   1    -1,9.985E-01   0,1.450E-03   1,3.955E-11
  60  -1   1    -1,9.955E-01   0,4.495E-03   1,3.933E-10
  62  -1   1    -1,9.861E-01   0,1.389E-02   1,3.880E-09
  64  -1   1    -1,9.579E-01   0,4.208E-02   1,3.742E-08
  66  -1   1    -1,8.798E-01   0,1.202E-01   1,3.393E-07
