   Dtype z ion       Wave         f   gl   gu         el         eu  ll  ul
-------- - --- ---------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 6   2    555.582  0.000001  4.0  2.0   0.007860  22.324085   2  31
LinMacro 6   2   1441.142  0.000365  4.0  2.0  13.720855  22.324085  10  31
LinMacro 6   2   1440.285  0.001495  2.0  2.0  13.715724  22.324085   9  31
LinMacro 6   2   8517.808  0.064925  4.0  2.0  20.844801  22.324085  25  31
LinMacro 6   2   1196.728  0.056050  2.0  2.0  11.963764  22.324085   8  31
LinMacro 6   2   8507.448  0.078100  6.0  4.0  20.844889  22.325894  26  32
LinMacro 6   2   2628.646  0.000629  2.0  4.0  14.448906  22.325894  11  32
LinMacro 6   2   5250.115  0.120400  2.0  4.0  19.494646  22.325894  19  32
LinMacro 6   2    951.118  0.000001  4.0  4.0   9.290511  22.325894   6  32
LinMacro 6   2   4220.461  0.000011  4.0  4.0  18.045908  22.325894  15  32
LinMacro 6   2   8507.233  0.012988  4.0  4.0  20.844801  22.325894  25  32
LinMacro 6   2   4660.267  0.000059  6.0  4.0  18.046085  22.325894  16  32
LinMacro 6   2   1440.839  0.001779  4.0  4.0  13.720855  22.325894  10  32
LinMacro 6   2   1439.982  0.000650  2.0  4.0  13.715724  22.325894   9  32
LinMacro 6   2    951.141  0.000009  6.0  4.0   9.290199  22.325894   7  32
LinMacro 6   2   1196.519  0.112350  2.0  4.0  11.963764  22.325894   8  32
LinMacro 6   2   7722.986  0.000003  4.0  2.0  20.922237  22.527637  28  33
LinMacro 6   2    550.368  0.000031  2.0  2.0   0.000000  22.527637   1  33
LinMacro 6   2   2001.109  0.000014  2.0  2.0  16.331829  22.527637  12  33
LinMacro 6   2   5215.915  0.000010  4.0  2.0  20.150588  22.527637  21  33
LinMacro 6   2   6799.978  0.017423  4.0  2.0  20.704325  22.527637  23  33
LinMacro 6   2    721.124  0.000001  4.0  2.0   5.334350  22.527637   4  33
LinMacro 6   2   7711.807  0.000010  2.0  2.0  20.919909  22.527637  27  33
LinMacro 6   2   6789.083  0.206750  2.0  2.0  20.701399  22.527637  22  33
LinMacro 6   2     550.56  0.000008  4.0  2.0   0.007860  22.527637   2  33
LinMacro 6   2   3202.052  0.000042  4.0  2.0  18.655594  22.527637  17  33
LinMacro 6   2   2001.556  0.000003  4.0  2.0  16.333212  22.527637  13  33
LinMacro 6   2   5214.099  0.000042  2.0  2.0  20.149760  22.527637  20  33
LinMacro 6   2    721.276  0.000001  6.0  2.0   5.337970  22.527637   5  33
LinMacro 6   2    550.324  0.000008  2.0  4.0   0.000000  22.529419   1  34
LinMacro 6   2    6793.34  0.111950  4.0  4.0  20.704325  22.529419  23  34
LinMacro 6   2   5212.009  0.000028  4.0  4.0  20.150588  22.529419  21  34
LinMacro 6   2    721.049  0.000001  4.0  4.0   5.334350  22.529419   4  34
LinMacro 6   2    2000.98  0.000007  4.0  4.0  16.333212  22.529419  13  34
LinMacro 6   2   6782.466  0.208900  2.0  4.0  20.701399  22.529419  22  34
LinMacro 6   2     720.94  0.000001  2.0  4.0   5.331746  22.529419   3  34
LinMacro 6   2   5210.195  0.000005  2.0  4.0  20.149760  22.529419  20  34
LinMacro 6   2    550.516  0.000019  4.0  4.0   0.007860  22.529419   2  34
LinMacro 6   2    3200.58  0.000004  4.0  4.0  18.655594  22.529419  17  34
LinMacro 6   2    7703.27  0.000005  2.0  4.0  20.919909  22.529419  27  34
LinMacro 6   2   2000.534  0.000003  2.0  4.0  16.331829  22.529419  12  34
LinMacro 6   2   7714.424  0.000005  4.0  4.0  20.922237  22.529419  28  34
LinMacro 6   2   3200.056  0.000021  6.0  4.0  18.654960  22.529419  18  34
LinMacro 6   2    721.201  0.000001  6.0  4.0   5.337970  22.529419   5  34
LinMacro 6   2   6814.161  0.006892  6.0  4.0  20.709901  22.529419  24  34
LinMacro 6   2   6781.813  0.231225  4.0  6.0  20.704325  22.532521  23  35
LinMacro 6   2   5205.221  0.000001  4.0  6.0  20.150588  22.532521  21  35
LinMacro 6   2     720.81  0.000001  2.0  6.0   5.331746  22.532521   3  35
LinMacro 6   2    721.071  0.000001  6.0  6.0   5.337970  22.532521   5  35
LinMacro 6   2   6802.564  0.065000  6.0  6.0  20.709901  22.532521  24  35
LinMacro 6   2    720.882  0.000001  6.0  8.0   5.337970  22.537029   5  36
LinMacro 6   2     720.73  0.000001  4.0  8.0   5.334350  22.537029   4  36
LinMacro 6   2    6785.78  0.292500  6.0  8.0  20.709901  22.537029  24  36
LinMacro 6   2    549.379  0.017090  2.0  2.0   0.000000  22.568205   1  37
LinMacro 6   2   6651.975  0.000032  4.0  2.0  20.704325  22.568205  23  37
LinMacro 6   2   5128.392  0.005975  4.0  2.0  20.150588  22.568205  21  37
LinMacro 6   2   1988.533  0.001615  4.0  2.0  16.333212  22.568205  13  37
LinMacro 6   2   6641.548  0.000443  2.0  2.0  20.701399  22.568205  22  37
LinMacro 6   2    933.783  0.000001  4.0  2.0   9.290511  22.568205   6  37
LinMacro 6   2   5126.636  0.024055  2.0  2.0  20.149760  22.568205  20  37
LinMacro 6   2     549.57  0.004245  4.0  2.0   0.007860  22.568205   2  37
LinMacro 6   2   3168.852  0.027000  4.0  2.0  18.655594  22.568205  17  37
LinMacro 6   2  32099.668  0.033110  2.0  2.0  22.324085  22.568205  31  37
LinMacro 6   2   7522.004  0.009970  2.0  2.0  20.919909  22.568205  27  37
LinMacro 6   2   1988.092  0.008045  2.0  2.0  16.331829  22.568205  12  37
LinMacro 6   2   7532.639  0.002439  4.0  2.0  20.922237  22.568205  28  37
LinMacro 6   2  32250.751  0.008195  4.0  2.0  22.325894  22.568205  32  37
LinMacro 6   2     549.32  0.008660  2.0  4.0   0.000000  22.570629   1  38
LinMacro 6   2   6643.335  0.000073  4.0  4.0  20.704325  22.570629  23  38
LinMacro 6   2   5123.255  0.031225  4.0  4.0  20.150588  22.570629  21  38
LinMacro 6   2    1987.76  0.008367  4.0  4.0  16.333212  22.570629  13  38
LinMacro 6   2   6632.936  0.000335  2.0  4.0  20.701399  22.570629  22  38
LinMacro 6   2   5121.503  0.012875  2.0  4.0  20.149760  22.570629  20  38
LinMacro 6   2    549.511  0.021380  4.0  4.0   0.007860  22.570629   2  38
LinMacro 6   2    3166.89  0.005570  4.0  4.0  18.655594  22.570629  17  38
LinMacro 6   2  24860.835  0.021535  2.0  4.0  22.324085  22.570629  31  38
LinMacro 6   2   7510.958  0.005350  2.0  4.0  20.919909  22.570629  27  38
LinMacro 6   2   1987.319  0.004178  2.0  4.0  16.331829  22.570629  12  38
LinMacro 6   2   7521.562  0.012922  4.0  4.0  20.922237  22.570629  28  38
LinMacro 6   2  24951.364  0.053175  4.0  4.0  22.325894  22.570629  32  38
LinMacro 6   2   3166.378  0.030383  6.0  4.0  18.654960  22.570629  18  38
LinMacro 6   2    933.591  0.000001  6.0  4.0   9.290199  22.570629   7  38
LinMacro 6   2     543.22  0.000001  2.0  4.0   0.000000  22.824077   1  39
LinMacro 6   2    6068.26  0.087600  6.0  4.0  20.709901  22.824077  24  39
LinMacro 6   2   5333.449  0.110850  2.0  4.0  20.701399  22.824077  22  39
LinMacro 6   2   2973.889  0.000001  4.0  4.0  16.333212  22.824077  13  39
LinMacro 6   2   6067.892  0.093875  4.0  4.0  20.704325  22.824077  23  39
LinMacro 6   2    543.407  0.000001  4.0  4.0   0.007860  22.824077   2  39
LinMacro 6   2   4333.377  0.000001  6.0  4.0  18.654960  22.824077  18  39
LinMacro 6   2    536.402  0.000001  2.0  2.0   0.000000  23.114171   1  40
LinMacro 6   2   5144.927  0.120000  4.0  2.0  20.704325  23.114171  23  40
