   Dtype z ion           Wave         f  gl  gu         el         eu ll ul
LinMacro 7   2    1675.920000  0.012330 1.0 3.0  13.542062  20.940079 12 24
LinMacro 7   2    5004.098000  0.093460 1.0 3.0  18.462413  20.940079 14 24
LinMacro 7   2    5012.019000  0.077533 3.0 3.0  18.466328  20.940079 15 24
LinMacro 7   2    5046.506000  0.077040 5.0 3.0  18.483234  20.940079 16 24
LinMacro 7   2    5075.006000  0.010620 3.0 3.0  18.497031  20.940079 17 24
LinMacro 7   2    1276.800000  0.005117 3.0 1.0  11.437828  21.148424  9 25
LinMacro 7   2    1629.832000  0.000415 3.0 1.0  13.541206  21.148424 10 25
LinMacro 7   2    4622.687000  0.102300 3.0 1.0  18.466328  21.148424 15 25
LinMacro 7   2    4676.216000  0.011580 3.0 1.0  18.497031  21.148424 17 25
LinMacro 7   2    1276.201000  0.006874 5.0 3.0  11.437642  21.152798  8 26
LinMacro 7   2    1276.225000  0.003880 3.0 3.0  11.437828  21.152798  9 26
LinMacro 7   2    1628.922000  0.000464 5.0 3.0  13.541330  21.152798 11 26
LinMacro 7   2    1628.896000  0.000198 3.0 3.0  13.541206  21.152798 10 26
LinMacro 7   2    1629.079000  0.000908 1.0 3.0  13.542062  21.152798 12 26
LinMacro 7   2    4608.444000  0.324900 1.0 3.0  18.462413  21.152798 14 26
LinMacro 7   2    4615.160000  0.066700 3.0 3.0  18.466328  21.152798 15 26
LinMacro 7   2    4644.386000  0.091060 5.0 3.0  18.483234  21.152798 16 26
LinMacro 7   2    4668.514000  0.009270 3.0 3.0  18.497031  21.152798 17 26
LinMacro 7   2    1275.038000  0.009189 7.0 5.0  11.436018  21.160031  7 27
LinMacro 7   2    1275.251000  0.002352 5.0 5.0  11.437642  21.160031  8 27
LinMacro 7   2    1275.275000  0.000265 3.0 5.0  11.437828  21.160031  9 27
LinMacro 7   2    1627.376000  0.000927 5.0 5.0  13.541330  21.160031 11 27
LinMacro 7   2    1627.349000  0.000449 3.0 5.0  13.541206  21.160031 10 27
LinMacro 7   2    4602.767000  0.125200 3.0 5.0  18.466328  21.160031 15 27
LinMacro 7   2    4631.836000  0.258600 5.0 5.0  18.483234  21.160031 16 27
LinMacro 7   2    4655.834000  0.012990 3.0 5.0  18.497031  21.160031 17 27
LinMacro 7   2    3330.659000  0.004606 5.0 5.0  17.877124  21.599657 13 28
LinMacro 7   2    3956.970000  0.058800 3.0 5.0  18.466328  21.599657 15 28
LinMacro 7   2    3996.127000  0.518000 3.0 5.0  18.497031  21.599657 17 28
LinMacro 7   2   13429.362000  0.028950 3.0 5.0  20.676419  21.599657 23 28
LinMacro 7   2    3409.105000  0.012860 3.0 1.0  18.466328  22.103203 15 29
LinMacro 7   2    3438.130000  0.110400 3.0 1.0  18.497031  22.103203 17 29
LinMacro 7   2    8689.819000  0.002243 3.0 1.0  20.676419  22.103203 23 29
LinMacro 7   2     536.300000  0.000857 3.0 5.0   0.006038  23.124615  2 30
LinMacro 7   2     536.536000  0.000210 5.0 5.0   0.016217  23.124615  3 30
LinMacro 7   2     584.128000  0.005348 5.0 5.0   1.898977  23.124615  4 30
LinMacro 7   2    4566.039000  0.031500 3.0 5.0  20.409244  23.124615 19 30
LinMacro 7   2    5002.529000  0.593667 3.0 5.0  20.646171  23.124615 20 30
LinMacro 7   2    5017.781000  0.056940 5.0 5.0  20.653704  23.124615 21 30
LinMacro 7   2    5042.117000  0.000844 7.0 5.0  20.665630  23.124615 22 30
LinMacro 7   2    6287.849000  0.001019 3.0 5.0  21.152798  23.124615 26 30
LinMacro 7   2    6311.000000  0.000255 5.0 5.0  21.160031  23.124615 27 30
LinMacro 7   2    8130.379000  0.002634 5.0 5.0  21.599657  23.124615 28 30
LinMacro 7   2     536.365000  0.002134 5.0 7.0   0.016217  23.131979  3 31
LinMacro 7   2     583.925000  0.000141 5.0 7.0   1.898977  23.131979  4 31
LinMacro 7   2    5002.869000  0.558000 5.0 7.0  20.653704  23.131979 21 31
LinMacro 7   2    5027.061000  0.036229 7.0 7.0  20.665630  23.131979 22 31
LinMacro 7   2    6287.430000  0.002570 5.0 7.0  21.160031  23.131979 27 31
LinMacro 7   2    5006.546000  0.561714 7.0 9.0  20.665630  23.142085 22 32
LinMacro 7   2     534.637000  0.002428 3.0 5.0   0.006038  23.196500  2 33
LinMacro 7   2     534.872000  0.000073 5.0 5.0   0.016217  23.196500  3 33
LinMacro 7   2     582.156000  0.138500 5.0 5.0   1.898977  23.196500  4 33
LinMacro 7   2    4448.278000  0.553000 3.0 5.0  20.409244  23.196500 19 33
LinMacro 7   2    4861.524000  0.037067 3.0 5.0  20.646171  23.196500 20 33
LinMacro 7   2    6066.680000  0.003132 3.0 5.0  21.152798  23.196500 26 33
LinMacro 7   2    7764.373000  0.076120 5.0 5.0  21.599657  23.196500 28 33
LinMacro 7   2     533.511000  0.308700 1.0 3.0   0.000000  23.239422  1 34
LinMacro 7   2     533.650000  0.071533 3.0 3.0   0.006038  23.239422  2 34
LinMacro 7   2     533.884000  0.002436 5.0 3.0   0.016217  23.239422  3 34
LinMacro 7   2     646.209000  0.000215 1.0 3.0   4.052917  23.239422  5 34
LinMacro 7   2    4781.059000  0.084467 3.0 3.0  20.646171  23.239422 20 34
LinMacro 7   2    4794.988000  0.015780 5.0 3.0  20.653704  23.239422 21 34
LinMacro 7   2    5929.457000  0.510100 1.0 3.0  21.148424  23.239422 25 34
LinMacro 7   2    5941.887000  0.119800 3.0 3.0  21.152798  23.239422 26 34
LinMacro 7   2    5962.556000  0.004264 5.0 3.0  21.160031  23.239422 27 34
LinMacro 7   2     533.581000  0.228300 3.0 5.0   0.006038  23.242398  2 35
LinMacro 7   2     533.815000  0.039380 5.0 5.0   0.016217  23.242398  3 35
LinMacro 7   2     580.904000  0.000820 5.0 5.0   1.898977  23.242398  4 35
LinMacro 7   2    4376.214000  0.003557 3.0 5.0  20.409244  23.242398 19 35
LinMacro 7   2    4775.579000  0.011740 3.0 5.0  20.646171  23.242398 20 35
LinMacro 7   2    4789.476000  0.089560 5.0 5.0  20.653704  23.242398 21 35
LinMacro 7   2    4811.643000  0.011770 7.0 5.0  20.665630  23.242398 22 35
LinMacro 7   2    5933.426000  0.375000 3.0 5.0  21.152798  23.242398 26 35
LinMacro 7   2    5954.036000  0.067460 5.0 5.0  21.160031  23.242398 27 35
LinMacro 7   2     533.729000  0.248000 5.0 7.0   0.016217  23.246160  3 36
LinMacro 7   2     580.802000  0.000043 5.0 7.0   1.898977  23.246160  4 36
LinMacro 7   2    4782.527000  0.004944 5.0 7.0  20.653704  23.246160 21 36
LinMacro 7   2    4804.629000  0.113200 7.0 7.0  20.665630  23.246160 22 36
LinMacro 7   2    5943.300000  0.409600 5.0 7.0  21.160031  23.246160 27 36
LinMacro 7   2     529.637000  0.034300 3.0 5.0   0.006038  23.415457  2 37
LinMacro 7   2     529.867000  0.081760 5.0 5.0   0.016217  23.415457  3 37
LinMacro 7   2     576.232000  0.000150 5.0 5.0   1.898977  23.415457  4 37
LinMacro 7   2    4489.354000  0.003926 5.0 5.0  20.653704  23.415457 21 37
LinMacro 7   2    4508.824000  0.021971 7.0 5.0  20.665630  23.415457 22 37
LinMacro 7   2    5008.725000  0.484667 3.0 5.0  20.940079  23.415457 24 37
LinMacro 7   2    5479.608000  0.036633 3.0 5.0  21.152798  23.415457 26 37
LinMacro 7   2    5497.182000  0.112500 5.0 5.0  21.160031  23.415457 27 37
LinMacro 7   2     529.355000  0.090910 1.0 3.0   0.000000  23.421880  1 38
LinMacro 7   2     529.491000  0.028480 3.0 3.0   0.006038  23.421880  2 38
LinMacro 7   2     529.722000  0.026160 5.0 3.0   0.016217  23.421880  3 38
LinMacro 7   2     640.121000  0.000314 1.0 3.0   4.052917  23.421880  5 38
LinMacro 7   2    4466.782000  0.007013 3.0 3.0  20.646171  23.421880 20 38
LinMacro 7   2    4478.938000  0.016080 5.0 3.0  20.653704  23.421880 21 38
LinMacro 7   2    4995.764000  0.278000 3.0 3.0  20.940079  23.421880 24 38
LinMacro 7   2    5453.586000  0.123100 1.0 3.0  21.148424  23.421880 25 38
LinMacro 7   2    5464.099000  0.046567 3.0 3.0  21.152798  23.421880 26 38
LinMacro 7   2    5481.573000  0.036340 5.0 3.0  21.160031  23.421880 27 38
LinMacro 7   2     529.413000  0.034133 3.0 1.0   0.006038  23.425360  2 39
LinMacro 7   2    4461.189000  0.011230 3.0 1.0  20.646171  23.425360 20 39
LinMacro 7   2    4988.768000  0.090833 3.0 1.0  20.940079  23.425360 24 39
LinMacro 7   2    5455.731000  0.051533 3.0 1.0  21.152798  23.425360 26 39
LinMacro 7   2     528.529000  0.000060 5.0 7.0   0.016217  23.474696  3 40
LinMacro 7   2     574.650000  0.249200 5.0 7.0   1.898977  23.474696  4 40
LinMacro 7   2    6612.388000  0.577400 5.0 7.0  21.599657  23.474696 28 40
LinMacro 7   2     525.983000  0.000406 1.0 3.0   0.000000  23.572034  1 41
LinMacro 7   2     526.345000  0.000011 5.0 3.0   0.016217  23.572034  3 41
LinMacro 7   2     572.069000  0.000148 5.0 3.0   1.898977  23.572034  4 41
LinMacro 7   2     635.197000  0.442700 1.0 3.0   4.052917  23.572034  5 41
LinMacro 7   2    3920.111000  0.157700 3.0 3.0  20.409244  23.572034 19 41
LinMacro 7   2    6286.062000  0.027780 5.0 3.0  21.599657  23.572034 28 41
LinMacro 7   2    8441.055000  0.695000 1.0 3.0  22.103203  23.572034 29 41
LinMacro 7   2     508.928000  0.003184 3.0 1.0   0.006038  24.368016  2 42
LinMacro 7   2    3131.903000  0.000055 3.0 1.0  20.409244  24.368016 19 42
LinMacro 7   2    3331.275000  0.067767 3.0 1.0  20.646171  24.368016 20 42
LinMacro 7   2    3616.896000  0.011040 3.0 1.0  20.940079  24.368016 24 42
LinMacro 7   2    3856.189000  0.061533 3.0 1.0  21.152798  24.368016 26 42
LinMacro 7   2     508.668000  0.009606 1.0 3.0   0.000000  24.374443  1 43
LinMacro 7   2     508.794000  0.002381 3.0 3.0   0.006038  24.374443  2 43
LinMacro 7   2     509.006000  0.002396 5.0 3.0   0.016217  24.374443  3 43
LinMacro 7   2     551.645000  0.000016 5.0 3.0   1.898977  24.374443  4 43
LinMacro 7   2     610.116000  0.000251 1.0 3.0   4.052917  24.374443  5 43
LinMacro 7   2    3126.826000  0.001100 3.0 3.0  20.409244  24.374443 19 43
LinMacro 7   2    3325.532000  0.048600 3.0 3.0  20.646171  24.374443 20 43
LinMacro 7   2    3332.265000  0.091380 5.0 3.0  20.653704  24.374443 21 43
LinMacro 7   2    3610.127000  0.030590 3.0 3.0  20.940079  24.374443 24 43
LinMacro 7   2    3843.277000  0.191800 1.0 3.0  21.148424  24.374443 25 43
LinMacro 7   2    3848.496000  0.046233 3.0 3.0  21.152798  24.374443 26 43
LinMacro 7   2    3857.156000  0.046720 5.0 3.0  21.160031  24.374443 27 43
LinMacro 7   2    4468.267000  0.000335 5.0 3.0  21.599657  24.374443 28 43
LinMacro 7   2     508.484000  0.004077 3.0 5.0   0.006038  24.389255  2 44
LinMacro 7   2     508.697000  0.007270 5.0 5.0   0.016217  24.389255  3 44
LinMacro 7   2    3312.372000  0.003104 3.0 5.0  20.646171  24.389255 20 44
LinMacro 7   2    3319.051000  0.028720 5.0 5.0  20.653704  24.389255 21 44
LinMacro 7   2    3329.682000  0.120400 7.0 5.0  20.665630  24.389255 22 44
LinMacro 7   2    3594.623000  0.043367 3.0 5.0  20.940079  24.389255 24 44
LinMacro 7   2    3830.882000  0.084133 3.0 5.0  21.152798  24.389255 26 44
LinMacro 7   2    3839.463000  0.145400 5.0 5.0  21.160031  24.389255 27 44
LinMacro 7   2     505.411000  0.000032 1.0 3.0   0.000000  24.531485  1 45
LinMacro 7   2     505.536000  0.000008 3.0 3.0   0.006038  24.531485  2 45
LinMacro 7   2     505.746000  0.000007 5.0 3.0   0.016217  24.531485  3 45
LinMacro 7   2     547.818000  0.005814 5.0 3.0   1.898977  24.531485  4 45
LinMacro 7   2     605.437000  0.066180 1.0 3.0   4.052917  24.531485  5 45
LinMacro 7   2    3007.706000  0.119200 3.0 3.0  20.409244  24.531485 19 45
LinMacro 7   2    3191.116000  0.000714 3.0 3.0  20.646171  24.531485 20 45
