PhotMacS  8  7  1 1   738.438110   65
PhotMac     774.4755   2.2560e-19
PhotMac     812.3606   2.0040e-19
PhotMac     852.1190   1.7780e-19
PhotMac     893.7772   1.5760e-19
PhotMac     937.3494   1.3960e-19
PhotMac     983.4682   1.2340e-19
PhotMac    1031.5111   1.0910e-19
PhotMac    1081.5469   9.6440e-20
PhotMac    1133.6454   8.5240e-20
PhotMac    1187.8803   7.5330e-20
PhotMac    1244.3265   6.6570e-20
PhotMac    1303.0617   5.8830e-20
PhotMac    1364.1653   5.1980e-20
PhotMac    1427.7202   4.5920e-20
PhotMac    1493.8112   4.0570e-20
PhotMac    1562.5254   3.5840e-20
PhotMac    1633.9526   3.1650e-20
PhotMac    1708.1852   2.7960e-20
PhotMac    1785.3200   2.4690e-20
PhotMac    1865.4534   2.1800e-20
PhotMac    1948.6863   1.9250e-20
PhotMac    2035.1246   1.7000e-20
PhotMac    2124.8745   1.5010e-20
PhotMac    2218.0477   1.3250e-20
PhotMac    2314.7556   1.1700e-20
PhotMac    2415.1166   1.0330e-20
PhotMac    2519.2492   9.1140e-21
PhotMac    2627.2770   8.0440e-21
PhotMac    2739.3294   7.0990e-21
PhotMac    2855.5384   6.2650e-21
PhotMac    2976.0345   5.5280e-21
PhotMac    3100.9578   4.8780e-21
PhotMac    3230.4514   4.3040e-21
PhotMac    3364.6620   3.7970e-21
PhotMac    3503.7381   3.3500e-21
PhotMac    3647.8373   2.9550e-21
PhotMac    3797.1176   2.6070e-21
PhotMac    3951.7463   2.3000e-21
PhotMac    4111.8853   2.0330e-21
PhotMac    4132.0490   2.0010e-21
PhotMac    4353.4272   1.7180e-21
PhotMac    4586.6560   1.4740e-21
PhotMac    4832.4020   1.2640e-21
PhotMac    5091.2911   1.0830e-21
PhotMac    5364.0717   9.2700e-22
PhotMac    5651.4511   7.9250e-22
PhotMac    5954.2322   6.7730e-22
PhotMac    6273.2449   5.7880e-22
PhotMac    6609.3327   4.9370e-22
PhotMac    6963.4345   4.2140e-22
PhotMac    7336.5026   3.5890e-22
PhotMac    7729.5711   3.0600e-22
PhotMac    8143.6876   2.6070e-22
PhotMac    8579.9949   2.2180e-22
PhotMac    9039.6769   1.8870e-22
PhotMac    9523.9851   1.6040e-22
PhotMac   12367.5392   7.1986e-23
PhotMac   16060.0866   3.2307e-23
PhotMac   20855.1094   1.4499e-23
PhotMac   27081.7709   6.5069e-24
PhotMac   35167.5123   2.9202e-24
PhotMac   45667.3947   1.3106e-24
PhotMac   59302.2026   5.8817e-25
PhotMac   77007.9233   2.6397e-25
PhotMac  100000.0000   1.1846e-25
PhotMacS  8  7  2 1   178.083557   66
PhotMac     189.0361   2.4660e-19
PhotMac     200.5125   2.1940e-19
PhotMac     212.5304   1.9520e-19
PhotMac     225.1157   1.7370e-19
PhotMac     238.2969   1.5450e-19
PhotMac     252.1040   1.3750e-19
PhotMac     266.5653   1.2230e-19
PhotMac     281.7154   1.0880e-19
PhotMac     297.5851   9.6850e-20
PhotMac     314.2112   8.6190e-20
PhotMac     331.6320   7.6700e-20
PhotMac     349.8852   6.8260e-20
PhotMac     369.0122   6.0750e-20
PhotMac     389.0560   5.4070e-20
PhotMac     410.6625   4.7860e-20
PhotMac     433.2959   4.2400e-20
PhotMac     456.9982   3.7560e-20
PhotMac     481.8130   3.3270e-20
PhotMac     507.7851   2.9470e-20
PhotMac     534.9620   2.6100e-20
PhotMac     563.3915   2.3110e-20
PhotMac     593.1239   2.0470e-20
PhotMac     624.2112   1.8120e-20
PhotMac     656.7075   1.6040e-20
PhotMac     690.6674   1.4200e-20
PhotMac     726.1494   1.2570e-20
PhotMac     763.2120   1.1130e-20
PhotMac     801.9175   9.8470e-21
PhotMac     842.3289   8.7140e-21
PhotMac     884.5126   7.7100e-21
PhotMac     928.5362   6.8220e-21
PhotMac     974.4702   6.0350e-21
PhotMac    1022.3867   5.3390e-21
PhotMac    1072.3610   4.7220e-21
PhotMac    1124.4712   4.1770e-21
PhotMac    1178.7974   3.6940e-21
PhotMac    1235.4222   3.2670e-21
PhotMac    1294.4311   2.8890e-21
PhotMac    1355.9133   2.5540e-21
PhotMac    1419.9595   2.2580e-21
PhotMac    1486.6628   1.9970e-21
PhotMac    1556.1239   1.7650e-21
PhotMac    1628.4423   1.5600e-21
PhotMac    1703.7185   1.3790e-21
PhotMac    1782.0641   1.2190e-21
PhotMac    1863.5881   1.0770e-21
PhotMac    1948.4046   9.5200e-22
PhotMac    2036.6321   8.4120e-22
PhotMac    2128.3916   7.4330e-22
PhotMac    2223.8083   6.5670e-22
PhotMac    2323.0143   5.8020e-22
PhotMac    2426.1400   5.1260e-22
PhotMac    2533.3243   4.5280e-22
PhotMac    2644.7100   4.0000e-22
PhotMac    2760.4414   3.5330e-22
PhotMac    2880.6722   3.1200e-22
PhotMac    3005.5588   2.7550e-22
PhotMac    4436.5425   9.0165e-23
PhotMac    6548.8353   2.9509e-23
PhotMac    9666.8168   9.6576e-24
PhotMac   14269.3078   3.1607e-24
PhotMac   21063.1017   1.0344e-24
PhotMac   31091.5049   3.3855e-25
PhotMac   45894.5549   1.1080e-25
PhotMac   67745.5201   3.6262e-26
PhotMac  100000.0000   1.1868e-26
PhotMacS  8  7  3 1   170.599060   65
PhotMac     177.7026   2.6010e-19
PhotMac     185.0755   2.3020e-19
PhotMac     192.7192   2.0380e-19
PhotMac     200.6445   1.8040e-19
PhotMac     208.8596   1.5960e-19
PhotMac     217.3754   1.4130e-19
PhotMac     226.2028   1.2500e-19
PhotMac     235.3540   1.1070e-19
PhotMac     244.8385   9.7930e-20
PhotMac     254.6686   8.6660e-20
PhotMac     264.8581   7.6700e-20
PhotMac     275.4187   6.7870e-20
PhotMac     286.3631   6.0060e-20
PhotMac     297.7049   5.3150e-20
PhotMac     309.4601   4.7040e-20
PhotMac     321.6413   4.1620e-20
PhotMac     334.2645   3.6830e-20
PhotMac     347.3452   3.2600e-20
PhotMac     360.9019   2.8840e-20
PhotMac     374.9484   2.5530e-20
PhotMac     389.7804   2.2510e-20
PhotMac     405.1499   1.9860e-20
PhotMac     421.0739   1.7520e-20
PhotMac     437.5716   1.5460e-20
PhotMac     454.6612   1.3640e-20
PhotMac     472.3620   1.2030e-20
PhotMac     490.6952   1.0620e-20
PhotMac     509.6806   9.3650e-21
PhotMac     529.3401   8.2610e-21
PhotMac     549.6946   7.2870e-21
PhotMac     570.7679   6.4270e-21
PhotMac     592.5828   5.6690e-21
PhotMac     615.1633   5.0000e-21
PhotMac     638.5346   4.4100e-21
PhotMac     662.7213   3.8890e-21
PhotMac     687.7504   3.4300e-21
PhotMac     713.6483   3.0240e-21
PhotMac     740.4432   2.6670e-21
PhotMac     768.1634   2.3520e-21
PhotMac     796.8386   2.0740e-21
PhotMac     826.4992   1.8280e-21
PhotMac     857.1755   1.6120e-21
PhotMac     888.9005   1.4210e-21
PhotMac     921.7064   1.2530e-21
PhotMac     955.6285   1.1050e-21
PhotMac     990.7007   9.7390e-22
PhotMac    1026.9591   8.5850e-22
PhotMac    1064.4407   7.5680e-22
PhotMac    1103.1846   6.6710e-22
PhotMac    1143.2292   5.8800e-22
PhotMac    1184.6148   5.1830e-22
PhotMac    1227.3825   4.5680e-22
PhotMac    1271.5753   4.0260e-22
PhotMac    1317.2375   3.5480e-22
PhotMac    1364.4143   3.1270e-22
PhotMac    1413.1512   2.7560e-22
PhotMac    2268.4188   5.1132e-23
PhotMac    3641.3115   9.4867e-24
PhotMac    5845.1065   1.7601e-24
PhotMac    9382.6825   3.2655e-25
PhotMac   15061.2708   6.0585e-26
PhotMac   24176.6550   1.1240e-26
PhotMac   38808.8531   2.0855e-27
PhotMac   62296.7520   3.8692e-28
PhotMac  100000.0000   7.1785e-29
PhotMacS  8  7  4 1   170.599060   65
PhotMac     177.7026   2.6010e-19
PhotMac     185.0755   2.3020e-19
PhotMac     192.7192   2.0380e-19
PhotMac     200.6445   1.8040e-19
PhotMac     208.8596   1.5960e-19
PhotMac     217.3754   1.4130e-19
PhotMac     226.2028   1.2500e-19
PhotMac     235.3540   1.1070e-19
PhotMac     244.8385   9.7930e-20
PhotMac     254.6686   8.6660e-20
PhotMac     264.8581   7.6700e-20
PhotMac     275.4187   6.7870e-20
PhotMac     286.3631   6.0060e-20
PhotMac     297.7049   5.3150e-20
PhotMac     309.4601   4.7040e-20
PhotMac     321.6413   4.1620e-20
PhotMac     334.2645   3.6830e-20
PhotMac     347.3452   3.2600e-20
PhotMac     360.9019   2.8840e-20
PhotMac     374.9484   2.5530e-20
PhotMac     389.7804   2.2510e-20
PhotMac     405.1499   1.9860e-20
PhotMac     421.0739   1.7520e-20
PhotMac     437.5716   1.5460e-20
PhotMac     454.6612   1.3640e-20
PhotMac     472.3620   1.2030e-20
PhotMac     490.6952   1.0620e-20
PhotMac     509.6806   9.3650e-21
PhotMac     529.3401   8.2610e-21
PhotMac     549.6946   7.2870e-21
PhotMac     570.7679   6.4270e-21
PhotMac     592.5828   5.6690e-21
PhotMac     615.1633   5.0000e-21
PhotMac     638.5346   4.4100e-21
PhotMac     662.7213   3.8890e-21
PhotMac     687.7504   3.4300e-21
PhotMac     713.6483   3.0240e-21
PhotMac     740.4432   2.6670e-21
PhotMac     768.1634   2.3520e-21
PhotMac     796.8386   2.0740e-21
PhotMac     826.4992   1.8280e-21
PhotMac     857.1755   1.6120e-21
PhotMac     888.9005   1.4210e-21
PhotMac     921.7064   1.2530e-21
PhotMac     955.6285   1.1050e-21
PhotMac     990.7007   9.7390e-22
PhotMac    1026.9591   8.5850e-22
PhotMac    1064.4407   7.5680e-22
PhotMac    1103.1846   6.6710e-22
PhotMac    1143.2292   5.8800e-22
PhotMac    1184.6148   5.1830e-22
PhotMac    1227.3825   4.5680e-22
PhotMac    1271.5753   4.0260e-22
PhotMac    1317.2375   3.5480e-22
PhotMac    1364.4143   3.1270e-22
PhotMac    1413.1512   2.7560e-22
PhotMac    2268.4188   5.1132e-23
PhotMac    3641.3115   9.4867e-24
PhotMac    5845.1065   1.7601e-24
PhotMac    9382.6825   3.2655e-25
PhotMac   15061.2708   6.0585e-26
PhotMac   24176.6550   1.1240e-26
PhotMac   38808.8531   2.0855e-27
PhotMac   62296.7520   3.8692e-28
PhotMac  100000.0000   7.1785e-29
PhotMacS  8  7  5 1   170.599060   65
PhotMac     177.7026   2.6010e-19
PhotMac     185.0755   2.3020e-19
PhotMac     192.7192   2.0380e-19
PhotMac     200.6445   1.8040e-19
PhotMac     208.8596   1.5960e-19
PhotMac     217.3754   1.4130e-19
PhotMac     226.2028   1.2500e-19
PhotMac     235.3540   1.1070e-19
PhotMac     244.8385   9.7930e-20
PhotMac     254.6686   8.6660e-20
PhotMac     264.8581   7.6700e-20
PhotMac     275.4187   6.7870e-20
PhotMac     286.3631   6.0060e-20
PhotMac     297.7049   5.3150e-20
PhotMac     309.4601   4.7040e-20
PhotMac     321.6413   4.1620e-20
PhotMac     334.2645   3.6830e-20
PhotMac     347.3452   3.2600e-20
PhotMac     360.9019   2.8840e-20
