   Dtype z ion              Wave         f  gl   gu         el         eu ll ul
LinMacro 2   1         439655.13  0.050000 3.0  3.0  23.708035  23.736235 21 25
LinMacro 2   1         439867.86  0.201000 1.0  3.0  23.708048  23.736235 22 25
LinMacro 2   1          4923.305  0.122000 3.0  5.0  21.218151  23.736477  7 26
LinMacro 2   1          19094.57  0.646667 3.0  5.0  23.087157  23.736477 17 26
LinMacro 2   1          18690.45  0.081143 7.0  7.0  23.073790  23.737149 13 27
LinMacro 2   1         18690.453  0.910000 5.0  7.0  23.073790  23.737149 14 27
LinMacro 2   1         18690.425  0.935714 7.0  9.0  23.073790  23.737150 13 28
LinMacro 2   1         18690.394  0.002286 7.0  5.0  23.073790  23.737151 13 29
LinMacro 2   1         18690.397  0.114000 5.0  5.0  23.073790  23.737151 14 29
LinMacro 2   1         18690.551  1.020000 3.0  5.0  23.073795  23.737151 15 29
LinMacro 2   1         18702.317  1.010000 5.0  7.0  23.074214  23.737152 16 30
LinMacro 2   1           522.213  0.030200 1.0  3.0   0.000000  23.742213  1 31
LinMacro 2   1           3965.85  0.050700 1.0  3.0  20.615900  23.742213  3 31
LinMacro 2   1         15087.772  0.140000 1.0  3.0  22.920455  23.742213  9 31
LinMacro 2   1         18560.637  0.008580 5.0  3.0  23.074214  23.742213 16 31
LinMacro 2   1         181000.06  0.853000 1.0  3.0  23.673713  23.742213 19 31
LinMacro 2   1        2161834.97  0.024000 5.0  3.0  23.736477  23.742213 26 31
LinMacro 2   1          4121.973  0.003640 5.0  3.0  20.964214  23.972115  4 32
LinMacro 2   1          4121.986  0.003633 3.0  3.0  20.964224  23.972115  5 32
LinMacro 2   1          4122.154  0.003650 1.0  3.0  20.964346  23.972115  6 32
LinMacro 2   1         12849.457  0.022200 5.0  3.0  23.007212  23.972115 10 32
LinMacro 2   1         12849.493  0.022200 3.0  3.0  23.007214  23.972115 11 32
LinMacro 2   1         12849.941  0.022200 1.0  3.0  23.007248  23.972115 12 32
LinMacro 2   1         46949.437  0.222000 5.0  3.0  23.708033  23.972115 20 32
LinMacro 2   1         46949.635  0.222000 3.0  3.0  23.708035  23.972115 21 32
LinMacro 2   1          46952.06  0.222000 1.0  3.0  23.708048  23.972115 22 32
LinMacro 2   1          4438.799  0.003080 3.0  1.0  21.218151  24.011359  7 33
LinMacro 2   1         13415.353  0.018200 3.0  1.0  23.087157  24.011359 17 33
LinMacro 2   1         46066.009  0.159000 3.0  1.0  23.742213  24.011359 31 33
LinMacro 2   1          2945.965  0.006367 3.0  5.0  19.819736  24.028369  2 34
LinMacro 2   1          9466.184  0.013600 3.0  5.0  22.718603  24.028369  8 34
LinMacro 2   1          12988.43  0.004157 7.0  5.0  23.073790  24.028369 13 34
LinMacro 2   1         12988.432  0.001040 5.0  5.0  23.073790  24.028369 14 34
LinMacro 2   1         12988.506  0.000115 3.0  5.0  23.073795  24.028369 15 34
LinMacro 2   1         28550.269  0.026100 3.0  5.0  23.594100  24.028369 18 34
LinMacro 2   1         42440.733  0.054000 7.0  5.0  23.736233  24.028369 23 34
LinMacro 2   1         42440.751  0.013500 5.0  5.0  23.736233  24.028369 24 34
LinMacro 2   1         42441.093  0.001500 3.0  5.0  23.736235  24.028369 25 34
LinMacro 2   1          2945.965  0.003800 3.0  3.0  19.819736  24.028370  2 35
LinMacro 2   1           9466.18  0.008167 3.0  3.0  22.718603  24.028370  8 35
LinMacro 2   1         12988.425  0.003100 5.0  3.0  23.073790  24.028370 14 35
LinMacro 2   1         12988.499  0.001730 3.0  3.0  23.073795  24.028370 15 35
LinMacro 2   1         28550.236  0.015600 3.0  3.0  23.594100  24.028370 18 35
LinMacro 2   1         42440.679  0.040600 5.0  3.0  23.736233  24.028370 24 35
LinMacro 2   1         42441.021  0.022500 3.0  3.0  23.736235  24.028370 25 35
LinMacro 2   1           2945.96  0.001270 3.0  1.0  19.819736  24.028377  2 36
LinMacro 2   1           9466.13  0.002720 3.0  1.0  22.718603  24.028377  8 36
LinMacro 2   1         12988.405  0.002310 3.0  1.0  23.073795  24.028377 15 36
LinMacro 2   1          28549.78  0.005200 3.0  1.0  23.594100  24.028377 18 36
LinMacro 2   1         42440.012  0.030000 3.0  1.0  23.736235  24.028377 25 36
LinMacro 2   1          4027.324  0.039800 5.0  7.0  20.964214  24.042806  4 37
LinMacro 2   1         11972.334  0.103000 5.0  7.0  23.007212  24.042806 10 37
LinMacro 2   1         37035.514  0.372000 5.0  7.0  23.708033  24.042806 20 37
LinMacro 2   1         40563.377  0.001030 7.0  7.0  23.737149  24.042806 27 37
LinMacro 2   1         40563.492  0.009256 9.0  7.0  23.737150  24.042806 28 37
LinMacro 2   1          40563.64  0.000041 5.0  7.0  23.737151  24.042806 29 37
LinMacro 2   1          4027.324  0.007120 5.0  5.0  20.964214  24.042806  4 38
LinMacro 2   1          4027.336  0.035667 3.0  5.0  20.964224  24.042806  5 38
LinMacro 2   1         11972.334  0.018400 5.0  5.0  23.007212  24.042806 10 38
LinMacro 2   1         11972.366  0.092000 3.0  5.0  23.007214  24.042806 11 38
LinMacro 2   1         37035.514  0.066400 5.0  5.0  23.708033  24.042806 20 38
LinMacro 2   1         37035.638  0.331000 3.0  5.0  23.708035  24.042806 21 38
LinMacro 2   1         40563.377  0.008229 7.0  5.0  23.737149  24.042806 27 38
LinMacro 2   1          40563.64  0.001440 5.0  5.0  23.737151  24.042806 29 38
LinMacro 2   1          4027.322  0.000474 5.0  3.0  20.964214  24.042808  4 39
LinMacro 2   1          4027.334  0.011900 3.0  3.0  20.964224  24.042808  5 39
LinMacro 2   1          4027.495  0.047400 1.0  3.0  20.964346  24.042808  6 39
LinMacro 2   1          11972.32  0.001230 5.0  3.0  23.007212  24.042808 10 39
LinMacro 2   1         11972.352  0.030700 3.0  3.0  23.007214  24.042808 11 39
LinMacro 2   1          11972.74  0.123000 1.0  3.0  23.007248  24.042808 12 39
LinMacro 2   1         37035.377  0.004420 5.0  3.0  23.708033  24.042808 20 39
LinMacro 2   1         37035.501  0.110000 3.0  3.0  23.708035  24.042808 21 39
LinMacro 2   1          37037.01  0.442000 1.0  3.0  23.708048  24.042808 22 39
LinMacro 2   1         40563.475  0.007780 5.0  3.0  23.737151  24.042808 29 39
LinMacro 2   1          4389.162  0.043667 3.0  5.0  21.218151  24.042947  7 40
LinMacro 2   1         12971.977  0.139000 3.0  5.0  23.087157  24.042947 17 40
LinMacro 2   1         40545.055  0.009157 7.0  5.0  23.737152  24.042947 30 40
LinMacro 2   1         41227.304  0.650000 3.0  5.0  23.742213  24.042947 31 40
LinMacro 2   1         12788.425  0.012600 7.0  7.0  23.073790  24.043298 13 41
LinMacro 2   1         12788.427  0.141000 5.0  7.0  23.073790  24.043298 14 41
LinMacro 2   1         40377.318  0.070857 7.0  7.0  23.736233  24.043298 23 41
LinMacro 2   1         40377.334  0.790000 5.0  7.0  23.736233  24.043298 24 41
LinMacro 2   1          12788.42  0.145714 7.0  9.0  23.073790  24.043299 13 42
LinMacro 2   1         40377.269  0.817143 7.0  9.0  23.736233  24.043299 23 42
LinMacro 2   1         12788.414  0.000356 7.0  5.0  23.073790  24.043299 13 43
LinMacro 2   1         12788.416  0.017700 5.0  5.0  23.073790  24.043299 14 43
LinMacro 2   1         12788.487  0.159000 3.0  5.0  23.073795  24.043299 15 43
LinMacro 2   1         40377.204  0.001986 7.0  5.0  23.736233  24.043299 23 43
LinMacro 2   1          40377.22  0.099200 5.0  5.0  23.736233  24.043299 24 43
LinMacro 2   1          40377.53  0.886667 3.0  5.0  23.736235  24.043299 25 43
LinMacro 2   1           12794.0  0.158000 5.0  7.0  23.074214  24.043300 16 44
LinMacro 2   1         40409.347  0.888000 5.0  7.0  23.736477  24.043300 26 44
LinMacro 2   1         40490.076  0.327143 7.0  9.0  23.737149  24.043360 27 45
LinMacro 2   1          40490.19  0.016956 9.0  9.0  23.737150  24.043360 28 45
