PhotMacS  7  3  1 1    47.309715  345
PhotMac      47.3531   1.1310e-18
PhotMac      47.4388   1.4960e-18
PhotMac      47.6883   1.8130e-18
PhotMac      50.0173   2.2420e-18
PhotMac      50.1363   2.6700e-18
PhotMac      50.1829   3.3290e-18
PhotMac      50.2060   4.2970e-18
PhotMac      50.2289   8.2800e-18
PhotMac      50.2517   6.6150e-17
PhotMac      50.2743   3.2700e-20
PhotMac      50.2968   4.9930e-19
PhotMac      50.3191   8.2690e-19
PhotMac      50.3634   1.1570e-18
PhotMac      50.4504   1.4620e-18
PhotMac      50.4718   1.7340e-18
PhotMac      50.4930   4.0020e-18
PhotMac      50.5142   3.6090e-18
PhotMac      50.5352   2.2490e-18
PhotMac      50.5560   1.9480e-18
PhotMac      50.6383   1.7540e-18
PhotMac      51.6228   1.8750e-18
PhotMac      51.6374   2.1740e-18
PhotMac      51.6519   1.6200e-18
PhotMac      51.6663   1.7200e-18
PhotMac      51.9781   1.8970e-18
PhotMac      52.0658   2.2600e-18
PhotMac      52.0780   2.7680e-18
PhotMac      52.0902   1.1830e-17
PhotMac      52.1024   4.8500e-18
PhotMac      52.1145   7.6660e-18
PhotMac      52.1265   3.1720e-18
PhotMac      52.1384   5.5240e-19
PhotMac      52.1503   9.5710e-19
PhotMac      52.1622   1.1640e-18
PhotMac      52.1857   1.3630e-18
PhotMac      52.2434   1.5200e-18
PhotMac      52.2547   1.2830e-18
PhotMac      52.2661   1.5850e-18
PhotMac      52.9122   1.8920e-18
PhotMac      52.9768   2.3360e-18
PhotMac      52.9926   2.8710e-18
PhotMac      53.0005   3.6030e-18
PhotMac      53.0083   6.1370e-18
PhotMac      53.0160   1.2130e-16
PhotMac      53.0238   4.3370e-20
PhotMac      53.0315   3.1430e-19
PhotMac      53.0392   7.8420e-19
PhotMac      53.0468   1.2320e-17
PhotMac      53.0544   2.2790e-18
PhotMac      53.0620   1.5390e-18
PhotMac      53.0695   1.4320e-18
PhotMac      53.5807   1.8610e-18
PhotMac      53.6128   2.1760e-18
PhotMac      53.6233   2.5310e-18
PhotMac      53.6285   2.9290e-18
PhotMac      53.6337   3.8700e-18
PhotMac      53.6389   8.1610e-18
PhotMac      53.6441   2.5130e-17
PhotMac      53.6493   3.4510e-20
PhotMac      53.6544   3.9690e-19
PhotMac      53.6595   6.9360e-19
PhotMac      53.6646   1.3900e-17
PhotMac      53.6697   1.7740e-18
PhotMac      53.6747   1.3800e-18
PhotMac      54.0091   1.7360e-18
PhotMac      54.0504   2.1060e-18
PhotMac      54.0613   2.7280e-18
PhotMac      54.0650   3.4150e-18
PhotMac      54.0686   5.8030e-18
PhotMac      54.0722   1.6100e-16
PhotMac      54.0758   1.1540e-19
PhotMac      54.0830   6.1120e-19
PhotMac      54.0866   1.3690e-18
PhotMac      54.0901   1.0860e-18
PhotMac      54.1420   1.5140e-18
PhotMac      54.3505   1.8660e-18
PhotMac      54.3639   2.2110e-18
PhotMac      54.3692   2.6700e-18
PhotMac      54.3718   3.2470e-18
PhotMac      54.3745   4.9880e-18
PhotMac      54.3771   3.7430e-17
PhotMac      54.3797   9.5810e-19
PhotMac      54.3823   5.7180e-18
PhotMac      54.3849   1.0240e-18
PhotMac      54.3875   7.4260e-19
PhotMac      54.3901   8.7460e-19
PhotMac      54.4029   1.2050e-18
PhotMac      54.4280   1.3380e-18
PhotMac      54.4329   1.4140e-18
PhotMac      54.4344   2.8150e-18
PhotMac      54.5343   2.9490e-18
PhotMac      54.6326   3.3980e-18
PhotMac      54.6812   4.9670e-18
PhotMac      54.7294   4.6760e-18
PhotMac      54.7772   2.6710e-18
PhotMac      54.8246   2.5130e-18
PhotMac      54.8716   2.6570e-18
PhotMac      54.9183   9.3510e-18
PhotMac      54.9646   3.4210e-18
PhotMac      55.0105   2.8430e-18
PhotMac      55.1012   2.5660e-18
PhotMac      56.0528   2.7390e-18
PhotMac      56.2022   2.4350e-18
PhotMac      56.7907   2.4440e-18
PhotMac      56.8554   2.6700e-18
PhotMac      56.8873   3.2830e-18
PhotMac      56.9191   1.2940e-18
PhotMac      56.9819   1.8890e-18
PhotMac      57.0439   2.2880e-18
PhotMac      57.3123   2.3570e-18
PhotMac      57.3411   3.1190e-18
PhotMac      57.3698   2.2160e-18
PhotMac      57.9778   2.8020e-18
