PhotMacS  7  7  1 1   666.678955  109
PhotMac     666.6790   1.2870e-19
PhotMac     683.5559   1.2030e-19
PhotMac     700.8603   1.1260e-19
PhotMac     718.6026   1.0530e-19
PhotMac     736.7943   9.8410e-20
PhotMac     755.4459   9.2000e-20
PhotMac     774.5703   8.5980e-20
PhotMac     794.1786   8.0350e-20
PhotMac     814.2837   7.5080e-20
PhotMac     834.8974   7.0120e-20
PhotMac     856.0324   6.5510e-20
PhotMac     877.7035   6.1160e-20
PhotMac     899.9226   5.7120e-20
PhotMac     922.7044   5.3330e-20
PhotMac     946.0627   4.9760e-20
PhotMac     970.0119   4.6450e-20
PhotMac     994.5683   4.3330e-20
PhotMac    1019.7455   4.0430e-20
PhotMac    1045.5606   3.7710e-20
PhotMac    1072.0292   3.5160e-20
PhotMac    1099.1676   3.2800e-20
PhotMac    1126.9934   3.0570e-20
PhotMac    1155.5233   2.8510e-20
PhotMac    1184.7752   2.6570e-20
PhotMac    1214.7684   2.4760e-20
PhotMac    1245.5202   2.3060e-20
PhotMac    1277.0509   2.1490e-20
PhotMac    1309.3795   2.0010e-20
PhotMac    1342.5268   1.8640e-20
PhotMac    1376.5125   1.7360e-20
PhotMac    1411.3594   1.6160e-20
PhotMac    1447.0879   1.5040e-20
PhotMac    1483.7212   1.4000e-20
PhotMac    1521.2825   1.3030e-20
PhotMac    1559.7934   1.2130e-20
PhotMac    1599.2798   1.1280e-20
PhotMac    1639.7649   1.0500e-20
PhotMac    1681.2759   9.7650e-21
PhotMac    1723.8386   9.0820e-21
PhotMac    1767.4775   8.4450e-21
PhotMac    1812.2212   7.8530e-21
PhotMac    1858.0982   7.3000e-21
PhotMac    1905.1358   6.7860e-21
PhotMac    1953.3653   6.3080e-21
PhotMac    2002.8138   5.8610e-21
PhotMac    2053.5154   5.4470e-21
PhotMac    2105.5014   5.0610e-21
PhotMac    2158.8017   4.7020e-21
PhotMac    2213.4517   4.3670e-21
PhotMac    2269.4854   4.0550e-21
PhotMac    2326.9381   3.7670e-21
PhotMac    2385.8440   3.4980e-21
PhotMac    2446.2437   3.2470e-21
PhotMac    2508.1701   3.0140e-21
PhotMac    2571.6651   2.7980e-21
PhotMac    2636.7670   2.5960e-21
PhotMac    2703.5165   2.4100e-21
PhotMac    2771.9559   2.2370e-21
PhotMac    2842.1286   2.0760e-21
PhotMac    2914.0782   1.9250e-21
PhotMac    2987.8483   1.7850e-21
PhotMac    3063.4850   1.6560e-21
PhotMac    3141.0389   1.5360e-21
PhotMac    3220.5546   1.4240e-21
PhotMac    3302.0826   1.3200e-21
PhotMac    3385.6747   1.2240e-21
PhotMac    3471.3837   1.1350e-21
PhotMac    3559.2629   1.0520e-21
PhotMac    3649.3666   9.7470e-22
PhotMac    3741.7493   9.0330e-22
PhotMac    3836.4721   8.3690e-22
PhotMac    3933.5936   7.7550e-22
PhotMac    4033.1737   7.1860e-22
PhotMac    4135.2735   6.6550e-22
PhotMac    4239.9584   6.1650e-22
PhotMac    4347.2924   5.7100e-22
PhotMac    4457.3448   5.2880e-22
PhotMac    4570.1836   4.8960e-22
PhotMac    4685.8782   4.5330e-22
PhotMac    4804.5022   4.1960e-22
PhotMac    4926.1276   3.8860e-22
PhotMac    5050.8346   3.5960e-22
PhotMac    5178.6955   3.3290e-22
PhotMac    5309.7959   3.0800e-22
PhotMac    5444.2147   2.8510e-22
PhotMac    5582.0349   2.6370e-22
PhotMac    5723.3450   2.4410e-22
PhotMac    5868.2320   2.2570e-22
PhotMac    6016.7871   2.0880e-22
PhotMac    6169.1028   1.9310e-22
PhotMac    6325.2744   1.7860e-22
PhotMac    6485.3998   1.6520e-22
PhotMac    6649.5770   1.5270e-22
PhotMac    6817.9121   1.4120e-22
PhotMac    6990.5085   1.3060e-22
PhotMac    7167.4723   1.2070e-22
PhotMac    7348.9219   1.1160e-22
PhotMac    7534.9593   1.0310e-22
PhotMac    7725.7084   9.5310e-23
PhotMac    7921.2862   8.8080e-23
PhotMac   10499.0919   3.6346e-23
PhotMac   13915.7869   1.4998e-23
PhotMac   18444.3690   6.1891e-24
PhotMac   24446.6770   2.5539e-24
PhotMac   32402.3022   1.0539e-24
PhotMac   42946.9079   4.3489e-25
