   Dtype z ion               Wave            f   gl   gu         el         eu  ll  ul
LinMacro 6   5           748.4078     0.678000  5.0  7.0 354.262724 370.829211  14  27
LinMacro 6   5            748.475     0.056571  7.0  7.0 354.264212 370.829211  15  27
LinMacro 6   5           749.6645     0.258000  5.0  7.0 354.290497 370.829211  16  27
LinMacro 6   5           186.7037     0.918000  5.0  9.0 304.421921 370.829211   6  28
LinMacro 6   5            748.475     0.932857  7.0  9.0 354.264212 370.829211  15  28
LinMacro 6   5           748.4078     0.224000  5.0  7.0 354.262724 370.829211  14  29
LinMacro 6   5            748.475     0.024143  7.0  7.0 354.264212 370.829211  15  29
LinMacro 6   5           749.6645     0.758000  5.0  7.0 354.290497 370.829211  16  29
LinMacro 6   5            33.4344     0.869000  1.0  5.0   0.000000 370.830079   1  30
LinMacro 6   5           186.6539     0.000107  3.0  5.0 304.405059 370.830079   4  30
LinMacro 6   5           186.7013     0.000029  5.0  5.0 304.421921 370.830079   6  30
LinMacro 6   5           197.0331     0.122000  3.0  5.0 307.904160 370.830079   7  30
LinMacro 6   5           716.7226     0.000480  3.0  5.0 353.531213 370.830079  10  30
LinMacro 6   5           716.9281     0.000133  5.0  5.0 353.536173 370.830079  11  30
LinMacro 6   5           760.1037     0.646667  3.0  5.0 354.518505 370.830079  17  30
LinMacro 6   5            33.4262     0.060800  1.0  3.0   0.000000 370.920836   1  31
LinMacro 6   5           186.3554     0.098400  1.0  3.0 304.389436 370.920836   3  31
LinMacro 6   5            711.835     0.390000  1.0  3.0 353.503193 370.920836  12  31
LinMacro 6   5           745.5342     0.009420  5.0  3.0 354.290497 370.920836  16  31
LinMacro 6   5           168.4199     0.001083  3.0  3.0 304.405059 378.021573   4  32
LinMacro 6   5           168.4236     0.001080  1.0  3.0 304.406670 378.021573   5  32
LinMacro 6   5           168.4585     0.001082  5.0  3.0 304.421921 378.021573   6  32
LinMacro 6   5            506.265     0.009740  1.0  3.0 353.531461 378.021573   9  32
LinMacro 6   5           506.2599     0.009733  3.0  3.0 353.531213 378.021573  10  32
LinMacro 6   5           506.3624     0.009740  5.0  3.0 353.536173 378.021573  11  32
LinMacro 6   5          1650.8733     0.080500  1.0  3.0 370.511314 378.021573  19  32
LinMacro 6   5          1650.8733     0.080667  3.0  3.0 370.511314 378.021573  20  32
LinMacro 6   5          1651.2822     0.080400  5.0  3.0 370.513173 378.021573  21  32
LinMacro 6   5           156.2405     0.003317  3.0  1.0 298.963858 378.319013   2  33
LinMacro 6   5           472.2372     0.009767  3.0  1.0 352.064224 378.319013   8  33
LinMacro 6   5           515.3948     0.001623  3.0  1.0 354.262724 378.319013  13  33
LinMacro 6   5          1475.2091     0.040333  3.0  1.0 369.914450 378.319013  18  33
LinMacro 6   5           1651.364     0.020800  3.0  1.0 370.810985 378.319013  23  33
LinMacro 6   5          41684.035     0.043000  3.0  1.0 378.021573 378.319013  32  33
LinMacro 6   5            32.7726     0.000001  1.0  3.0   0.000000 378.319013   1  34
LinMacro 6   5           156.2405     0.009967  3.0  3.0 298.963858 378.319013   2  34
LinMacro 6   5           472.2372     0.029300  3.0  3.0 352.064224 378.319013   8  34
LinMacro 6   5           515.3948     0.001217  3.0  3.0 354.262724 378.319013  13  34
LinMacro 6   5           515.3948     0.002180  5.0  3.0 354.262724 378.319013  14  34
LinMacro 6   5          1475.2091     0.121000  3.0  3.0 369.914450 378.319013  18  34
LinMacro 6   5           1651.364     0.015600  3.0  3.0 370.810985 378.319013  23  34
LinMacro 6   5           1651.364     0.028000  5.0  3.0 370.810985 378.319013  24  34
LinMacro 6   5          41684.035     0.129333  3.0  3.0 378.021573 378.319013  32  34
LinMacro 6   5           156.2329     0.016600  3.0  5.0 298.963858 378.322857   2  35
LinMacro 6   5           472.1681     0.049000  3.0  5.0 352.064224 378.322857   8  35
LinMacro 6   5           515.3125     0.000081  3.0  5.0 354.262724 378.322857  13  35
LinMacro 6   5           515.3125     0.000728  5.0  5.0 354.262724 378.322857  14  35
LinMacro 6   5           515.3444     0.002914  7.0  5.0 354.264212 378.322857  15  35
LinMacro 6   5          1474.5348     0.201667  3.0  5.0 369.914450 378.322857  18  35
LinMacro 6   5          1650.5191     0.001040  3.0  5.0 370.810985 378.322857  23  35
LinMacro 6   5          1650.5191     0.009340  5.0  5.0 370.810985 378.322857  24  35
LinMacro 6   5           1651.255     0.037429  7.0  5.0 370.814333 378.322857  25  35
LinMacro 6   5         41152.2634     0.216667  3.0  5.0 378.021573 378.322857  32  35
LinMacro 6   5           176.0939     0.002877  3.0  1.0 307.904160 378.312566   7  36
LinMacro 6   5           521.0749     0.011767  3.0  1.0 354.518505 378.312566  17  36
LinMacro 6   5          1677.3458     0.078000  3.0  1.0 370.920836 378.312566  31  36
LinMacro 6   5           167.3892     0.011133  3.0  3.0 304.405059 378.474862   4  37
LinMacro 6   5           167.3929     0.044600  1.0  3.0 304.406670 378.474862   5  37
LinMacro 6   5           167.4273     0.000446  5.0  3.0 304.421921 378.474862   6  37
LinMacro 6   5           497.0648     0.132000  1.0  3.0 353.531461 378.474862   9  37
LinMacro 6   5           497.0599     0.032967  3.0  3.0 353.531213 378.474862  10  37
LinMacro 6   5           497.1587     0.001318  5.0  3.0 353.536173 378.474862  11  37
LinMacro 6   5          1556.9049     0.530000  1.0  3.0 370.511314 378.474862  19  37
LinMacro 6   5          1556.9049     0.132333  3.0  3.0 370.511314 378.474862  20  37
LinMacro 6   5          1557.2686     0.005300  5.0  3.0 370.513173 378.474862  21  37
LinMacro 6   5          1621.6392     0.007600  5.0  3.0 370.829211 378.474862  26  37
LinMacro 6   5           167.3892     0.033333  3.0  5.0 304.405059 378.474862   4  38
