   Dtype Element Ion lvl    ion_pot        ex    g rad_rate      config islp ilv
LevMacro       6   3  66  -5.051412 78.479974  5.0    1e-09 2s_5d_3D2.0  320   4
LevMacro       6   3  67  -5.051350 78.480036  7.0    1e-09 2s_5d_3D3.0  320   4
LevMacro       6   3  68  -4.917198 78.614187  7.0    1e-09 2s_5g_3G3.0  340   1
LevMacro       6   3  69  -4.917198 78.614187  9.0    1e-09 2s_5g_3G4.0  340   1
LevMacro       6   3  70  -4.917161 78.614225 11.0    1e-09 2s_5g_3G5.0  340   1
LevMacro       6   3  71  -4.917186 78.614200  9.0    1e-09 2s_5g_1G4.0  140   1
LevMacro       6   3  72  -4.907391 78.623995  5.0    1e-09 2s_5d_1D2.0  120   5
LevMacro       6   3  73  -4.846192 78.685194  5.0    1e-09 2s_5f_3F2.0  331   3
LevMacro       6   3  74  -4.846031 78.685355  7.0    1e-09 2s_5f_3F3.0  331   3
LevMacro       6   3  75  -4.845758 78.685627  9.0    1e-09 2s_5f_3F4.0  331   3
