   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4    272.31  0.031817  6.0  4.0   8.896597  54.427363   5  22
LinMacro 8   4   320.464  0.000001  6.0  4.0  15.738181  54.427363   7  22
LinMacro 8   4    271.99  0.047575  4.0  6.0   8.873647  54.457988   4  23
LinMacro 8   4   272.127  0.074100  6.0  6.0   8.896597  54.457988   5  23
LinMacro 8   4    320.21  0.000001  6.0  6.0  15.738181  54.457988   7  23
LinMacro 8   4  1050.505  0.013820  2.0  2.0  44.338764  56.141169  16  24
LinMacro 8   4   262.305  0.000001  4.0  2.0   8.873647  56.141169   4  24
LinMacro 8   4   367.536  0.001854  4.0  2.0  22.407067  56.141169  10  24
LinMacro 8   4   306.884  0.037275  4.0  2.0  15.739905  56.141169   6  24
LinMacro 8   4  3005.467  0.010242  4.0  2.0  52.015858  56.141169  19  24
LinMacro 8   4   367.207  0.007330  2.0  2.0  22.376889  56.141169   9  24
LinMacro 8   4   346.692  0.024600  2.0  2.0  20.378947  56.141169   8  24
LinMacro 8   4   1047.59  0.028165  2.0  4.0  44.338764  56.174013  16  25
LinMacro 8   4   262.122  0.000001  4.0  4.0   8.873647  56.174013   4  25
LinMacro 8   4   367.178  0.009465  4.0  4.0  22.407067  56.174013  10  25
LinMacro 8   4  2983.213  0.012340  6.0  4.0  52.017928  56.174013  20  25
LinMacro 8   4   306.634  0.007445  4.0  4.0  15.739905  56.174013   6  25
LinMacro 8   4  2981.728  0.002057  4.0  4.0  52.015858  56.174013  19  25
LinMacro 8   4   262.033  0.000002  2.0  4.0   8.857479  56.174013   3  25
LinMacro 8   4    262.25  0.000001  6.0  4.0   8.896597  56.174013   5  25
LinMacro 8   4    366.85  0.004090  2.0  4.0  22.376889  56.174013   9  25
LinMacro 8   4   306.621  0.045033  6.0  4.0  15.738181  56.174013   7  25
LinMacro 8   4   346.374  0.048585  2.0  4.0  20.378947  56.174013   8  25
LinMacro 8   4   214.028  0.056750  2.0  2.0   0.000000  57.929366   1  26
LinMacro 8   4  3540.399  0.000101  4.0  2.0  54.427363  57.929366  22  26
LinMacro 8   4  3523.571  0.000815  2.0  2.0  54.410638  57.929366  21  26
LinMacro 8   4   293.876  0.000001  4.0  2.0  15.739905  57.929366   6  26
LinMacro 8   4   214.205  0.013862  4.0  2.0   0.047883  57.929366   2  26
LinMacro 8   4  6933.515  0.040065  2.0  2.0  56.141169  57.929366  24  26
LinMacro 8   4   471.599  0.014632  4.0  2.0  31.639068  57.929366  12  26
LinMacro 8   4   561.123  0.000004  2.0  2.0  35.833538  57.929366  14  26
LinMacro 8   4  1297.554  0.008825  2.0  2.0  48.374087  57.929366  17  26
LinMacro 8   4   293.864  0.000001  6.0  2.0  15.738181  57.929366   7  26
LinMacro 8   4  7063.244  0.009570  4.0  2.0  56.174013  57.929366  25  26
LinMacro 8   4  1299.017  0.002168  4.0  2.0  48.384849  57.929366  18  26
LinMacro 8   4   471.278  0.017600  6.0  4.0  31.635472  57.943698  13  27
LinMacro 8   4   213.975  0.028975  2.0  4.0   0.000000  57.943698   1  27
LinMacro 8   4  3525.969  0.000465  4.0  4.0  54.427363  57.943698  22  27
LinMacro 8   4   214.152  0.069975  4.0  4.0   0.047883  57.943698   2  27
LinMacro 8   4  6878.383  0.020695  2.0  4.0  56.141169  57.943698  24  27
LinMacro 8   4   471.342  0.002855  4.0  4.0  31.639068  57.943698  12  27
LinMacro 8   4   1295.61  0.004677  2.0  4.0  48.374087  57.943698  17  27
