   Dtype z ion               Wave         f  gl   gu         el         eu ll ul
LinMacro 8   8            633.262  0.000001 6.0  2.0 816.986536 836.565297 14 17
LinMacro 8   8            14.8207  0.004496 2.0  2.0   0.000000 836.564705  1 18
LinMacro 8   8              67.73  0.013705 2.0  2.0 653.506341 836.564705  2 18
LinMacro 8   8             67.795  0.000001 4.0  2.0 653.683512 836.564705  4 18
LinMacro 8   8            200.044  0.039905 2.0  2.0 774.585794 836.564705  5 18
LinMacro 8   8            200.213  0.000001 4.0  2.0 774.638269 836.564705  7 18
LinMacro 8   8            200.213  0.001820 4.0  2.0 774.638176 836.564705  8 18
LinMacro 8   8            632.317  0.180500 2.0  2.0 816.956692 836.564705 10 18
LinMacro 8   8            633.032  0.000001 4.0  2.0 816.978825 836.564705 12 18
LinMacro 8   8            633.031  0.023250 4.0  2.0 816.978785 836.564705 13 18
LinMacro 8   8            14.8205  0.009060 2.0  4.0   0.000000 836.576626  1 19
LinMacro 8   8             67.725  0.027490 2.0  4.0 653.506341 836.576626  2 19
LinMacro 8   8             67.722  0.000001 2.0  4.0 653.497223 836.576626  3 19
LinMacro 8   8             67.791  0.000001 4.0  4.0 653.683512 836.576626  4 19
LinMacro 8   8            200.005  0.079800 2.0  4.0 774.585794 836.576626  5 19
LinMacro 8   8            199.996  0.000001 2.0  4.0 774.583069 836.576626  6 19
LinMacro 8   8            200.175  0.000001 4.0  4.0 774.638269 836.576626  7 19
LinMacro 8   8            200.174  0.000361 4.0  4.0 774.638176 836.576626  8 19
LinMacro 8   8            200.234  0.002197 6.0  4.0 774.656547 836.576626  9 19
LinMacro 8   8            631.933  0.359650 2.0  4.0 816.956692 836.576626 10 19
LinMacro 8   8            631.896  0.000001 2.0  4.0 816.955539 836.576626 11 19
LinMacro 8   8            632.647  0.000001 4.0  4.0 816.978825 836.576626 12 19
LinMacro 8   8            632.646  0.004610 4.0  4.0 816.978785 836.576626 13 19
LinMacro 8   8            632.896  0.027817 6.0  4.0 816.986536 836.576626 14 19
LinMacro 8   8            14.8205  0.000001 2.0  4.0   0.000000 836.576607  1 20
LinMacro 8   8             67.725  0.000001 2.0  4.0 653.506341 836.576607  2 20
LinMacro 8   8             67.722  0.044020 2.0  4.0 653.497223 836.576607  3 20
LinMacro 8   8             67.791  0.004412 4.0  4.0 653.683512 836.576607  4 20
LinMacro 8   8            200.005  0.000001 2.0  4.0 774.585794 836.576607  5 20
LinMacro 8   8            199.996  0.138400 2.0  4.0 774.583069 836.576607  6 20
LinMacro 8   8            200.175  0.013880 4.0  4.0 774.638269 836.576607  7 20
LinMacro 8   8            200.174  0.000001 4.0  4.0 774.638176 836.576607  8 20
LinMacro 8   8            200.234  0.000001 6.0  4.0 774.656547 836.576607  9 20
LinMacro 8   8            631.934  0.000001 2.0  4.0 816.956692 836.576607 10 20
LinMacro 8   8            631.897  0.605500 2.0  4.0 816.955539 836.576607 11 20
LinMacro 8   8            632.647  0.060850 4.0  4.0 816.978825 836.576607 12 20
LinMacro 8   8            632.646  0.000001 4.0  4.0 816.978785 836.576607 13 20
LinMacro 8   8            632.897  0.000001 6.0  4.0 816.986536 836.576607 14 20
LinMacro 8   8            632.896  0.008272 6.0  4.0 816.986522 836.576607 15 20
LinMacro 8   8            14.8204  0.000001 2.0  6.0   0.000000 836.580575  1 21
LinMacro 8   8             67.724  0.000001 2.0  6.0 653.506341 836.580575  2 21
LinMacro 8   8             67.789  0.039800 4.0  6.0 653.683512 836.580575  4 21
LinMacro 8   8            199.992  0.000001 2.0  6.0 774.585794 836.580575  5 21
LinMacro 8   8            200.162  0.125000 4.0  6.0 774.638269 836.580575  7 21
LinMacro 8   8            200.162  0.000001 4.0  6.0 774.638176 836.580575  8 21
LinMacro 8   8            200.221  0.000001 6.0  6.0 774.656547 836.580575  9 21
LinMacro 8   8            631.806  0.000001 2.0  6.0 816.956692 836.580575 10 21
LinMacro 8   8            632.519  0.547250 4.0  6.0 816.978825 836.580575 12 21
LinMacro 8   8            632.518  0.000001 4.0  6.0 816.978785 836.580575 13 21
LinMacro 8   8            632.768  0.000001 6.0  6.0 816.986536 836.580575 14 21
LinMacro 8   8            632.768  0.000589 6.0  6.0 816.986522 836.580575 15 21
LinMacro 8   8            632.893  0.008866 8.0  6.0 816.990396 836.580575 16 21
LinMacro 8   8              67.72  0.000001 2.0  6.0 653.497223 836.580568  3 22
LinMacro 8   8             67.789  0.000001 4.0  6.0 653.683512 836.580568  4 22
LinMacro 8   8            199.984  0.000001 2.0  6.0 774.583069 836.580568  6 22
LinMacro 8   8            200.162  0.156450 4.0  6.0 774.638176 836.580568  8 22
LinMacro 8   8            200.221  0.007447 6.0  6.0 774.656547 836.580568  9 22
LinMacro 8   8            631.769  0.000001 2.0  6.0 816.955539 836.580568 11 22
LinMacro 8   8             632.52  0.000001 4.0  6.0 816.978825 836.580568 12 22
LinMacro 8   8            632.518  0.889000 4.0  6.0 816.978785 836.580568 13 22
LinMacro 8   8            632.769  0.042367 6.0  6.0 816.986536 836.580568 14 22
LinMacro 8   8            632.768  0.000001 6.0  6.0 816.986522 836.580568 15 22
LinMacro 8   8            632.893  0.000001 8.0  6.0 816.990396 836.580568 16 22
LinMacro 8   8             67.789  0.000001 4.0  8.0 653.683512 836.582552  4 23
LinMacro 8   8            200.155  0.000001 4.0  8.0 774.638269 836.582552  7 23
LinMacro 8   8            200.215  0.149050 6.0  8.0 774.656547 836.582552  9 23
LinMacro 8   8            632.456  0.000001 4.0  8.0 816.978825 836.582552 12 23
LinMacro 8   8            632.705  0.847167 6.0  8.0 816.986536 836.582552 14 23
LinMacro 8   8            632.704  0.000001 6.0  8.0 816.986522 836.582552 15 23
LinMacro 8   8            632.829  0.000001 8.0  8.0 816.990396 836.582552 16 23
LinMacro 8   8            200.155  0.000001 4.0  8.0 774.638176 836.582548  8 24
LinMacro 8   8            200.215  0.000001 6.0  8.0 774.656547 836.582548  9 24
LinMacro 8   8            632.454  0.000001 4.0  8.0 816.978785 836.582548 13 24
LinMacro 8   8            632.705  0.000001 6.0  8.0 816.986536 836.582548 14 24
LinMacro 8   8            632.704  1.345167 6.0  8.0 816.986522 836.582548 15 24
LinMacro 8   8            632.829  0.037375 8.0  8.0 816.990396 836.582548 16 24
LinMacro 8   8            200.211  0.000001 6.0 10.0 774.656547 836.583737  9 25
LinMacro 8   8            632.666  0.000001 6.0 10.0 816.986536 836.583737 14 25
LinMacro 8   8            632.791  1.307500 8.0 10.0 816.990396 836.583737 16 25
