   Dtype Element Ion lvl    ion_pot         ex    g rad_rate          config islp ilv
LevMacro       8   3  62  -9.414772  94.256220  9.0    1e-09 2s_2p2_3p_5D4.0  521   1
LevMacro       8   3  63  -9.089312  94.581680  3.0    1e-09 2s_2p2_3p_5P1.0  511   1
LevMacro       8   3  64  -9.081216  94.589777  5.0    1e-09 2s_2p2_3p_5P2.0  511   1
LevMacro       8   3  65  -9.068731  94.602262  7.0    1e-09 2s_2p2_3p_5P3.0  511   1
LevMacro       8   3  66  -9.591067  94.079926  3.0    1e-09 2s2_2p_4p_1P1.0  110   2
LevMacro       8   3  67  -9.496640  94.174353  3.0    1e-09 2s2_2p_4p_3D1.0  320   2
LevMacro       8   3  68  -9.483324  94.187669  5.0    1e-09 2s2_2p_4p_3D2.0  320   2
LevMacro       8   3  69  -9.457684  94.213309  7.0    1e-09 2s2_2p_4p_3D3.0  320   2
LevMacro       8   3  70  -9.314940  94.356053  3.0    1e-09 2s2_2p_4p_3S1.0  300   2
LevMacro       8   3  71  -8.949395  94.721597  5.0    1e-09 2s2_2p_4p_1D2.0  120   4
LevMacro       8   3  72  -9.020439  94.650554  1.0    1e-09 2s2_2p_4p_3P0.0  310   5
LevMacro       8   3  73  -9.009391  94.661601  3.0    1e-09 2s2_2p_4p_3P1.0  310   5
LevMacro       8   3  74  -8.995976  94.675016  5.0    1e-09 2s2_2p_4p_3P2.0  310   5
LevMacro       8   3  75  -7.776126  95.894866  3.0    1e-09 2s_2p2_3p_3D1.0  321   3
LevMacro       8   3  76  -7.765513  95.905479  5.0    1e-09 2s_2p2_3p_3D2.0  321   3
LevMacro       8   3  77  -7.749395  95.921597  7.0    1e-09 2s_2p2_3p_3D3.0  321   3
LevMacro       8   3  78  -7.660498  96.010495  1.0    1e-09 2s2_2p_4p_1S0.0  100   4
LevMacro       8   3  79  -7.435850  96.235143  5.0    1e-09 2s2_2p_4d_3F2.0  331   2
LevMacro       8   3  80  -7.418839  96.252153  7.0    1e-09 2s2_2p_4d_3F3.0  331   2
LevMacro       8   3  81  -7.399832  96.271160  9.0    1e-09 2s2_2p_4d_3F4.0  331   2
LevMacro       8   3  82  -7.393683  96.277310  5.0    1e-09 2s2_2p_4d_1D2.0  121   3
LevMacro       8   3  83  -7.265433  96.405560  5.0    1e-09 2s2_2p_4d_3P2.0  311   5
LevMacro       8   3  84  -7.260015  96.410978  3.0    1e-09 2s2_2p_4d_3P1.0  311   5
LevMacro       8   3  85  -7.255898  96.415094  1.0    1e-09 2s2_2p_4d_3P0.0  311   5
LevMacro       8   3  86  -7.198568  96.472425  3.0    1e-09 2s2_2p_4d_3D1.0  321   4
LevMacro       8   3  87  -7.191959  96.479033  5.0    1e-09 2s2_2p_4d_3D2.0  321   4
LevMacro       8   3  88  -7.186095  96.484898  7.0    1e-09 2s2_2p_4d_3D3.0  321   4
LevMacro       8   3  89  -7.093205  96.577787  5.0    1e-09 2s_2p2_3p_5S2.0  501   2
LevMacro       8   3  90  -7.745502  95.925491  7.0    1e-09 2s2_2p_4f_1F3.0  130   1
LevMacro       8   3  91  -7.744299  95.926693  5.0    1e-09 2s2_2p_4f_3F2.0  330   1
LevMacro       8   3  92  -7.738175  95.932818  7.0    1e-09 2s2_2p_4f_3F3.0  330   1
LevMacro       8   3  93  -7.736364  95.934628  9.0    1e-09 2s2_2p_4f_3F4.0  330   1
LevMacro       8   3  94  -7.675488  95.995505  7.0    1e-09 2s2_2p_4f_3G3.0  340   1
LevMacro       8   3  95  -6.959847  96.711145  1.0    1e-09 2s_2p2_3p_3P0.0  311   6
