CSTREN Line   8   2 429.653000  0.009850  4  4    0.000000  28.856983   1  44   1  44  2.168e+00  3.940e-02  7.269e-02  15   1  1.100e+00
SCT      0.000e+00  2.178e-02  5.265e-02  9.980e-02  1.807e-01  3.519e-01  5.144e-01  6.690e-01  8.172e-01  8.836e-01  9.228e-01  9.508e-01  9.626e-01  9.702e-01  1.000e+00
SCUPS    3.269e-02  3.217e-02  2.994e-02  2.888e-02  2.806e-02  2.693e-02  2.668e-02  2.836e-02  3.231e-02  3.617e-02  4.011e-02  4.480e-02  4.761e-02  5.028e-02  7.269e-02
CSTREN Line   8   2 429.650000  0.034000  4  6    0.000000  28.857182   1  45   1  45  2.168e+00  1.360e-01  2.509e-01  15   1  1.100e+00
SCT      0.000e+00  2.178e-02  5.265e-02  9.980e-02  1.807e-01  3.519e-01  5.144e-01  6.690e-01  8.172e-01  8.836e-01  9.228e-01  9.508e-01  9.626e-01  9.702e-01  1.000e+00
SCUPS    6.051e-02  5.925e-02  5.398e-02  5.138e-02  4.987e-02  4.876e-02  5.124e-02  6.069e-02  8.362e-02  1.053e-01  1.265e-01  1.481e-01  1.605e-01  1.708e-01  2.509e-01
CSTREN Line   8   2 430.177000  0.173625  4  6    0.000000  28.821859   1  47   1  47  2.170e+00  6.945e-01  1.280e+00  15   1  1.100e+00
SCT      0.000e+00  2.176e-02  5.261e-02  9.972e-02  1.806e-01  3.517e-01  5.142e-01  6.688e-01  8.171e-01  8.836e-01  9.228e-01  9.508e-01  9.626e-01  9.702e-01  1.000e+00
SCUPS    1.006e-01  1.009e-01  9.979e-02  1.006e-01  1.031e-01  1.106e-01  1.334e-01  1.931e-01  3.399e-01  4.796e-01  6.093e-01  7.361e-01  8.062e-01  8.618e-01  1.280e+00
CSTREN Line   8   2 430.041000  0.128750  4  4    0.000000  28.830947   1  48   1  48  2.171e+00  5.150e-01  9.489e-01  15   1  1.100e+00
SCT      0.000e+00  2.175e-02  5.259e-02  9.968e-02  1.805e-01  3.516e-01  5.141e-01  6.687e-01  8.170e-01  8.835e-01  9.227e-01  9.508e-01  9.626e-01  9.702e-01  1.000e+00
SCUPS    6.803e-02  6.894e-02  7.135e-02  7.329e-02  7.486e-02  7.990e-02  9.693e-02  1.414e-01  2.503e-01  3.552e-01  4.525e-01  5.498e-01  6.001e-01  6.411e-01  9.489e-01
CSTREN Line   8   2 429.918000  0.068125  4  2    0.000000  28.839192   1  49   1  49  2.171e+00  2.725e-01  5.021e-01  15   1  1.100e+00
SCT      0.000e+00  2.175e-02  5.259e-02  9.968e-02  1.805e-01  3.516e-01  5.141e-01  6.687e-01  8.170e-01  8.835e-01  9.227e-01  9.508e-01  9.626e-01  9.702e-01  1.000e+00
SCUPS    3.549e-02  3.597e-02  3.702e-02  3.804e-02  3.907e-02  4.211e-02  5.115e-02  7.456e-02  1.323e-01  1.879e-01  2.402e-01  2.903e-01  3.173e-01  3.405e-01  5.021e-01
CSTREN Line   8   2 426.522000  0.000040  4  6    0.000000  29.068824   1  55   1  55  2.196e+00  1.597e-04  2.909e-04  15   4  1.100e+00
SCT      0.000e+00  2.151e-02  5.202e-02  9.866e-02  1.788e-01  3.491e-01  5.113e-01  6.664e-01  8.156e-01  8.827e-01  9.223e-01  9.505e-01  9.624e-01  9.701e-01  1.000e+00
SCUPS    1.998e-01  1.889e-01  1.741e-01  1.504e-01  1.215e-01  7.854e-02  5.112e-02  3.391e-02  1.892e-02  1.072e-02  5.808e-03  2.860e-03  1.924e-03  1.447e-03  2.909e-04
CSTREN Line   8   2 428.393000  0.000012  4  4    0.000000  28.941851   1  56   1  56  2.196e+00  4.635e-05  8.443e-05  15   4  1.100e+00
SCT      0.000e+00  2.151e-02  5.202e-02  9.866e-02  1.788e-01  3.491e-01  5.113e-01  6.664e-01  8.156e-01  8.827e-01  9.223e-01  9.505e-01  9.624e-01  9.701e-01  1.000e+00
SCUPS    4.647e-01  4.466e-01  3.909e-01  3.527e-01  3.084e-01  2.315e-01  1.677e-01  1.088e-01  5.185e-02  2.757e-02  1.517e-02  8.044e-03  5.598e-03  4.270e-03  8.443e-05
CSTREN Line   8   2 428.184000  0.000001  4  2    0.000000  28.955998   1  57   1  57  2.197e+00  5.986e-06  1.090e-05  15   4  1.100e+00
SCT      0.000e+00  2.150e-02  5.200e-02  9.862e-02  1.788e-01  3.490e-01  5.112e-01  6.663e-01  8.156e-01  8.827e-01  9.222e-01  9.505e-01  9.624e-01  9.701e-01  1.000e+00
SCUPS    3.590e-01  3.408e-01  2.735e-01  2.355e-01  2.016e-01  1.503e-01  1.087e-01  7.037e-02  3.309e-02  1.748e-02  9.628e-03  5.113e-03  3.584e-03  2.729e-03  1.090e-05
CSTREN Line   8   2 419.063000  0.001304  4  2    0.000000  29.586200   1  58   1  58  2.222e+00  5.217e-03  9.392e-03  15   1  1.100e+00
SCT      0.000e+00  2.127e-02  5.144e-02  9.763e-02  1.771e-01  3.465e-01  5.085e-01  6.640e-01  8.142e-01  8.818e-01  9.217e-01  9.503e-01  9.623e-01  9.700e-01  1.000e+00
