PhotMacS   6  2  1  1   24.322762 354
PhotMac  26.585143 5.183000e-18
PhotMac  26.700982 5.980000e-18
PhotMac  26.745990 6.820000e-18
PhotMac  26.790263 9.014000e-18
PhotMac  26.812141 1.216000e-17
PhotMac  26.833828 2.349000e-17
PhotMac  26.855339 6.410000e-17
PhotMac  26.876686 7.476000e-19
PhotMac  26.897856 3.695000e-19
PhotMac  26.918850 1.079000e-18
PhotMac  26.960361 1.976000e-18
PhotMac  27.001192 2.420000e-18
PhotMac  27.021369 2.563000e-18
PhotMac  27.041396 3.067000e-18
PhotMac  27.061247 8.106000e-18
PhotMac  27.080962 3.754000e-18
PhotMac  27.100513 3.463000e-18
PhotMac  28.198520 4.331000e-18
PhotMac  28.277392 5.411000e-18
PhotMac  28.299284 6.674000e-18
PhotMac  28.310114 8.256000e-18
PhotMac  28.320889 1.277000e-17
PhotMac  28.331584 5.284000e-17
PhotMac  28.342210 3.809000e-18
PhotMac  28.352781 3.128000e-19
PhotMac  28.363271 1.033000e-18
PhotMac  28.373693 1.563000e-18
PhotMac  28.404592 2.355000e-18
PhotMac  28.444878 2.788000e-18
PhotMac  28.789973 3.220000e-18
PhotMac  28.873770 2.574000e-18
PhotMac  28.881131 2.331000e-18
PhotMac  28.888437 1.944000e-18
PhotMac  28.895716 1.258000e-18
PhotMac  28.902955 2.798000e-19
PhotMac  28.910152 5.147000e-17
PhotMac  28.917309 1.012000e-17
PhotMac  28.924424 6.852000e-18
PhotMac  28.938534 5.277000e-18
PhotMac  28.952479 4.790000e-18
PhotMac  29.052372 4.576000e-18
PhotMac  29.077652 5.084000e-18
PhotMac  29.090087 5.846000e-18
PhotMac  29.096264 6.697000e-18
PhotMac  29.102400 8.429000e-18
PhotMac  29.108509 1.163000e-17
PhotMac  29.114578 1.122000e-17
PhotMac  29.120618 6.905000e-18
PhotMac  29.126632 5.178000e-18
PhotMac  29.138551 4.519000e-18
PhotMac  29.150347 4.626000e-18
PhotMac  29.173572 5.759000e-18
PhotMac  29.185001 7.821000e-18
PhotMac  29.190674 1.088000e-17
PhotMac  29.196307 1.917000e-17
PhotMac  29.201926 3.934000e-18
PhotMac  29.207504 9.763000e-20
PhotMac  29.218593 1.316000e-18
PhotMac  29.224090 1.718000e-18
PhotMac  29.235002 2.221000e-18
PhotMac  29.409182 4.554000e-18
PhotMac  29.466652 3.510000e-18
PhotMac  29.582858 4.146000e-18
PhotMac  29.605036 5.326000e-18
PhotMac  29.612301 6.703000e-18
PhotMac  29.615907 8.303000e-18
PhotMac  29.619498 1.223000e-17
PhotMac  29.623063 2.875000e-17
PhotMac  29.630165 1.308000e-19
PhotMac  29.633689 3.313000e-19
PhotMac  29.637199 8.651000e-19
PhotMac  29.640696 1.273000e-18
PhotMac  29.647635 1.798000e-18
PhotMac  29.671472 2.539000e-18
PhotMac  29.869557 3.680000e-18
PhotMac  29.889449 4.247000e-18
PhotMac  29.899163 5.183000e-18
PhotMac  29.903953 6.540000e-18
PhotMac  29.906347 8.136000e-18
PhotMac  29.908715 1.213000e-17
PhotMac  29.911082 3.056000e-17
PhotMac  29.915790 1.331000e-19
PhotMac  29.918130 3.203000e-19
PhotMac  29.920470 8.326000e-19
PhotMac  29.925096 1.510000e-18
PhotMac  29.934266 2.130000e-18
PhotMac  29.967410 2.828000e-18
PhotMac  30.079575 3.631000e-18
PhotMac  30.098351 4.883000e-18
PhotMac  30.101684 5.912000e-18
PhotMac  30.103344 6.994000e-18
PhotMac  30.104990 9.277000e-18
PhotMac  30.106650 1.646000e-17
PhotMac  30.108283 6.057000e-17
PhotMac  30.109929 2.273000e-18
PhotMac  30.111548 6.943000e-20
PhotMac  30.114800 1.007000e-18
PhotMac  30.118025 1.582000e-18
PhotMac  30.125984 2.196000e-18
PhotMac  30.138447 2.813000e-18
PhotMac  30.220870 3.437000e-18
PhotMac  30.237034 4.213000e-18
PhotMac  30.241864 5.355000e-18
PhotMac  30.244272 7.331000e-18
PhotMac  30.245456 1.024000e-17
PhotMac  30.246653 2.136000e-17
PhotMac  30.247837 4.775000e-17
PhotMac  30.249020 6.598000e-19
PhotMac  30.250190 1.760000e-19
PhotMac  30.251374 6.826000e-19
PhotMac  30.252544 1.092000e-18
PhotMac  30.254871 1.614000e-18
PhotMac  30.264055 2.487000e-18
PhotMac  30.266327 3.108000e-18
PhotMac  30.268572 2.828000e-18
PhotMac  30.278517 2.825000e-18
PhotMac  30.279293 4.266000e-18
PhotMac  32.356501 4.467000e-18
PhotMac  32.467320 3.889000e-18
PhotMac  32.677677 3.775000e-18
PhotMac  32.777557 3.154000e-18
PhotMac  33.012990 3.572000e-18
PhotMac  33.166598 2.794000e-18
PhotMac  33.187850 2.281000e-18
PhotMac  33.311757 3.182000e-18
PhotMac  33.702363 3.440000e-18
PhotMac  33.719438 2.947000e-18
PhotMac  33.753221 3.327000e-18
PhotMac  34.549426 3.688000e-18
PhotMac  34.560583 4.009000e-18
PhotMac  34.571671 6.187000e-18
PhotMac  34.582678 3.543000e-18
PhotMac  34.604488 3.336000e-18
PhotMac  34.615278 3.736000e-18
PhotMac  34.626013 5.104000e-18
PhotMac  34.636679 5.035000e-18
PhotMac  34.657795 3.988000e-18
PhotMac  34.678639 3.627000e-18
PhotMac  34.798369 3.379000e-18
PhotMac  34.979230 3.597000e-18
PhotMac  35.012863 4.194000e-18
PhotMac  35.029380 5.475000e-18
PhotMac  35.037571 3.315000e-18
PhotMac  35.045721 2.916000e-18
PhotMac  35.380435 3.849000e-18
PhotMac  35.386652 4.206000e-18
PhotMac  35.392843 5.519000e-18
PhotMac  35.398993 4.156000e-18
PhotMac  35.405115 3.255000e-18
PhotMac  35.411197 3.204000e-18
PhotMac  35.417265 3.805000e-18
PhotMac  35.423279 1.106000e-17
PhotMac  35.429279 5.486000e-18
PhotMac  35.435238 4.244000e-18
PhotMac  35.452926 3.442000e-18
PhotMac  35.853994 3.449000e-18
PhotMac  35.869369 3.995000e-18
PhotMac  35.876947 5.613000e-18
PhotMac  35.880716 3.238000e-18
PhotMac  35.884457 2.998000e-18
PhotMac  35.888185 5.037000e-18
PhotMac  35.891900 7.615000e-18
PhotMac  35.895601 4.422000e-18
PhotMac  35.899274 3.784000e-18
PhotMac  35.913832 3.104000e-18
PhotMac  36.160463 3.563000e-18
PhotMac  36.170640 4.160000e-18
PhotMac  36.173157 4.749000e-18
PhotMac  36.175660 6.453000e-18
PhotMac  36.178164 6.223000e-18
PhotMac  36.180640 3.128000e-18
PhotMac  36.183116 2.821000e-18
PhotMac  36.185592 2.909000e-18
PhotMac  36.188041 1.016000e-17
PhotMac  36.190490 4.231000e-18
PhotMac  36.192939 3.749000e-18
PhotMac  36.202599 3.084000e-18
PhotMac  36.223783 3.003000e-18
PhotMac  36.259702 3.487000e-18
PhotMac  36.261879 4.924000e-18
PhotMac  36.264043 2.544000e-18
PhotMac  36.266192 2.888000e-18
PhotMac  36.305676 3.602000e-18
PhotMac  36.313635 4.336000e-18
PhotMac  36.315608 4.904000e-18
PhotMac  36.317581 6.270000e-18
PhotMac  36.319540 1.225000e-17
PhotMac  36.321486 4.229000e-18
PhotMac  36.323432 1.198000e-18
PhotMac  36.327296 2.006000e-18
PhotMac  36.334942 2.539000e-18
PhotMac  36.383827 3.025000e-18
PhotMac  36.385542 2.879000e-18
PhotMac  36.387269 4.527000e-18
PhotMac  36.388970 3.709000e-18
PhotMac  36.397433 3.431000e-18
PhotMac  36.404100 2.885000e-18
PhotMac  36.451298 3.103000e-18
PhotMac  36.452781 1.917000e-18
PhotMac  36.454278 2.835000e-18
PhotMac  36.513843 2.863000e-18
PhotMac  36.515122 3.601000e-18
PhotMac  36.516415 3.691000e-18
PhotMac  36.517694 3.371000e-18
PhotMac  36.531517 3.625000e-18
PhotMac  36.533980 4.028000e-18
PhotMac  36.536429 5.214000e-18
PhotMac  36.538864 3.900000e-18
PhotMac  36.541286 3.100000e-18
PhotMac  36.546075 2.836000e-18
PhotMac  36.569164 2.872000e-18
PhotMac  36.570293 2.693000e-18
PhotMac  36.571395 4.355000e-18
PhotMac  36.572511 3.495000e-18
PhotMac  36.578021 3.352000e-18
PhotMac  36.579110 5.806000e-18
PhotMac  36.579885 3.392000e-18
PhotMac  36.952913 2.826000e-18
PhotMac  37.736111 2.947000e-18
PhotMac  37.812860 2.620000e-18
PhotMac  37.887256 3.047000e-18
PhotMac  37.905502 3.697000e-18
PhotMac  37.923611 2.682000e-18
PhotMac  38.130512 3.253000e-18
PhotMac  38.195452 2.877000e-18
PhotMac  38.678346 2.933000e-18
PhotMac  38.752361 2.544000e-18
PhotMac  38.989467 3.217000e-18
PhotMac  39.010406 2.862000e-18
PhotMac  39.205988 3.124000e-18
PhotMac  39.224247 3.354000e-18
PhotMac  39.233295 4.063000e-18
PhotMac  39.242288 2.889000e-18
PhotMac  39.251227 2.607000e-18
PhotMac  39.329296 3.115000e-18
PhotMac  39.379080 2.693000e-18
PhotMac  39.603642 2.853000e-18
PhotMac  39.683412 1.949000e-18
PhotMac  39.727603 2.415000e-18
PhotMac  39.883497 2.904000e-18
PhotMac  39.899511 3.271000e-18
PhotMac  39.910056 2.749000e-18
PhotMac  39.971118 3.211000e-18
PhotMac  39.980941 2.900000e-18
PhotMac  40.125842 2.844000e-18
PhotMac  40.178686 2.370000e-18
PhotMac  40.250484 3.020000e-18
PhotMac  40.257695 2.769000e-18
PhotMac  40.299600 2.936000e-18
PhotMac  40.303002 3.291000e-18
PhotMac  40.306376 2.898000e-18
PhotMac  40.336131 3.470000e-18
PhotMac  40.342594 4.196000e-18
PhotMac  40.348989 2.866000e-18
PhotMac  40.364758 3.084000e-18
PhotMac  40.377125 2.505000e-18
PhotMac  40.477018 2.684000e-18
PhotMac  40.492747 2.315000e-18
PhotMac  40.590857 3.059000e-18
PhotMac  40.593061 3.425000e-18
PhotMac  40.595252 2.700000e-18
PhotMac  40.597442 2.589000e-18
PhotMac  40.616762 3.087000e-18
PhotMac  40.631348 2.348000e-18
PhotMac  40.695281 2.683000e-18
PhotMac  40.706097 2.332000e-18
PhotMac  40.772779 3.024000e-18
PhotMac  40.775881 3.374000e-18
PhotMac  40.778956 2.877000e-18
PhotMac  40.786575 3.115000e-18
PhotMac  40.797011 2.853000e-18
PhotMac  40.798480 3.176000e-18
PhotMac  40.799949 2.652000e-18
PhotMac  40.850984 2.740000e-18
PhotMac  40.857434 2.411000e-18
PhotMac  40.915530 2.944000e-18
PhotMac  41.148310 2.570000e-18
PhotMac  41.156541 2.334000e-18
PhotMac  41.340027 2.780000e-18
PhotMac  41.346545 2.985000e-18
PhotMac  41.368953 2.734000e-18
PhotMac  41.372096 2.877000e-18
PhotMac  41.378355 2.549000e-18
PhotMac  41.482778 2.418000e-18
PhotMac  41.485445 2.216000e-18
PhotMac  41.608726 2.755000e-18
PhotMac  41.615257 3.069000e-18
PhotMac  41.617407 2.771000e-18
PhotMac  41.630182 2.818000e-18
PhotMac  41.632291 2.541000e-18
PhotMac  41.703041 2.515000e-18
PhotMac  41.706714 2.195000e-18
PhotMac  41.710347 2.107000e-18
PhotMac  41.793587 2.804000e-18
PhotMac  41.796635 3.058000e-18
PhotMac  41.798145 2.732000e-18
PhotMac  41.807124 2.824000e-18
PhotMac  41.808594 2.492000e-18
PhotMac  41.857425 2.545000e-18
PhotMac  41.862649 2.045000e-18
PhotMac  41.867819 2.319000e-18
PhotMac  41.926188 3.051000e-18
PhotMac  41.927290 2.729000e-18
PhotMac  41.931671 2.696000e-18
PhotMac  41.931957 2.514000e-18
PhotMac  51.534188 1.802000e-18
PhotMac  52.575255 1.697000e-18
PhotMac  53.637315 1.598000e-18
PhotMac  54.720873 1.779000e-18
PhotMac  77.899667 8.316000e-19
PhotMac 108.073149 4.408000e-19
PhotMac 138.246086 2.675000e-19
PhotMac 168.420792 1.765000e-19
PhotMac 198.594137 1.235000e-19
PhotMac 228.767483 9.016000e-20
PhotMac 258.940828 6.808000e-20
PhotMac 289.114174 5.280000e-20
PhotMac 319.287519 4.185000e-20
PhotMac 319.290240 1.058000e-19
PhotMac 319.299764 1.058000e-19
PhotMac 319.299764 2.977000e-19
PhotMac 319.316091 2.977000e-19
PhotMac 319.320173 6.176000e-19
PhotMac 321.535179 6.075000e-19
PhotMac 321.537901 8.008000e-19
PhotMac 342.694753 6.885000e-19
PhotMac 365.243468 5.913000e-19
PhotMac 389.276564 5.068000e-19
PhotMac 414.890642 4.332000e-19
PhotMac 442.189105 3.695000e-19
PhotMac 471.284879 3.144000e-19
PhotMac 502.294975 2.669000e-19
PhotMac 535.345924 2.263000e-19
PhotMac 570.569703 1.914000e-19
PhotMac 608.113252 1.617000e-19
PhotMac 648.126234 1.364000e-19
PhotMac 690.771919 1.149000e-19
PhotMac 736.223097 9.672000e-20
PhotMac 784.666167 8.128000e-20
PhotMac 836.295690 6.823000e-20
PhotMac 891.322555 5.721000e-20
PhotMac 949.971255 4.792000e-20
PhotMac 1012.477169 4.010000e-20
PhotMac 1079.097445 3.352000e-20
PhotMac 1150.100115 2.799000e-20
PhotMac 1225.774979 2.335000e-20
PhotMac 1306.429527 1.946000e-20
PhotMac 1392.393017 1.621000e-20
PhotMac 1484.013754 1.348000e-20
PhotMac 1581.648207 1.120000e-20
PhotMac 1685.718152 9.300000e-21
PhotMac 1796.645368 7.714000e-21
PhotMac 1914.865234 6.394000e-21
PhotMac 2040.853951 5.298000e-21
PhotMacS   6  2  2  1   24.322762 354
PhotMac  26.585143 5.183000e-18
PhotMac  26.700982 5.980000e-18
PhotMac  26.745990 6.820000e-18
PhotMac  26.790263 9.014000e-18
PhotMac  26.812141 1.216000e-17
PhotMac  26.833828 2.349000e-17
PhotMac  26.855339 6.410000e-17
PhotMac  26.876686 7.476000e-19
PhotMac  26.897856 3.695000e-19
PhotMac  26.918850 1.079000e-18
PhotMac  26.960361 1.976000e-18
PhotMac  27.001192 2.420000e-18
PhotMac  27.021369 2.563000e-18
PhotMac  27.041396 3.067000e-18
PhotMac  27.061247 8.106000e-18
PhotMac  27.080962 3.754000e-18
PhotMac  27.100513 3.463000e-18
PhotMac  28.198520 4.331000e-18
PhotMac  28.277392 5.411000e-18
PhotMac  28.299284 6.674000e-18
PhotMac  28.310114 8.256000e-18
PhotMac  28.320889 1.277000e-17
PhotMac  28.331584 5.284000e-17
PhotMac  28.342210 3.809000e-18
PhotMac  28.352781 3.128000e-19
PhotMac  28.363271 1.033000e-18
PhotMac  28.373693 1.563000e-18
PhotMac  28.404592 2.355000e-18
PhotMac  28.444878 2.788000e-18
PhotMac  28.789973 3.220000e-18
PhotMac  28.873770 2.574000e-18
PhotMac  28.881131 2.331000e-18
PhotMac  28.888437 1.944000e-18
PhotMac  28.895716 1.258000e-18
PhotMac  28.902955 2.798000e-19
PhotMac  28.910152 5.147000e-17
PhotMac  28.917309 1.012000e-17
PhotMac  28.924424 6.852000e-18
PhotMac  28.938534 5.277000e-18
PhotMac  28.952479 4.790000e-18
PhotMac  29.052372 4.576000e-18
PhotMac  29.077652 5.084000e-18
PhotMac  29.090087 5.846000e-18
PhotMac  29.096264 6.697000e-18
PhotMac  29.102400 8.429000e-18
PhotMac  29.108509 1.163000e-17
PhotMac  29.114578 1.122000e-17
PhotMac  29.120618 6.905000e-18
PhotMac  29.126632 5.178000e-18
PhotMac  29.138551 4.519000e-18
PhotMac  29.150347 4.626000e-18
PhotMac  29.173572 5.759000e-18
PhotMac  29.185001 7.821000e-18
PhotMac  29.190674 1.088000e-17
PhotMac  29.196307 1.917000e-17
PhotMac  29.201926 3.934000e-18
PhotMac  29.207504 9.763000e-20
PhotMac  29.218593 1.316000e-18
PhotMac  29.224090 1.718000e-18
PhotMac  29.235002 2.221000e-18
PhotMac  29.409182 4.554000e-18
PhotMac  29.466652 3.510000e-18
PhotMac  29.582858 4.146000e-18
PhotMac  29.605036 5.326000e-18
PhotMac  29.612301 6.703000e-18
PhotMac  29.615907 8.303000e-18
PhotMac  29.619498 1.223000e-17
PhotMac  29.623063 2.875000e-17
PhotMac  29.630165 1.308000e-19
PhotMac  29.633689 3.313000e-19
PhotMac  29.637199 8.651000e-19
PhotMac  29.640696 1.273000e-18
PhotMac  29.647635 1.798000e-18
PhotMac  29.671472 2.539000e-18
PhotMac  29.869557 3.680000e-18
PhotMac  29.889449 4.247000e-18
PhotMac  29.899163 5.183000e-18
PhotMac  29.903953 6.540000e-18
PhotMac  29.906347 8.136000e-18
PhotMac  29.908715 1.213000e-17
PhotMac  29.911082 3.056000e-17
PhotMac  29.915790 1.331000e-19
PhotMac  29.918130 3.203000e-19
PhotMac  29.920470 8.326000e-19
PhotMac  29.925096 1.510000e-18
PhotMac  29.934266 2.130000e-18
PhotMac  29.967410 2.828000e-18
PhotMac  30.079575 3.631000e-18
PhotMac  30.098351 4.883000e-18
PhotMac  30.101684 5.912000e-18
PhotMac  30.103344 6.994000e-18
PhotMac  30.104990 9.277000e-18
PhotMac  30.106650 1.646000e-17
PhotMac  30.108283 6.057000e-17
PhotMac  30.109929 2.273000e-18
PhotMac  30.111548 6.943000e-20
PhotMac  30.114800 1.007000e-18
PhotMac  30.118025 1.582000e-18
PhotMac  30.125984 2.196000e-18
PhotMac  30.138447 2.813000e-18
PhotMac  30.220870 3.437000e-18
PhotMac  30.237034 4.213000e-18
PhotMac  30.241864 5.355000e-18
PhotMac  30.244272 7.331000e-18
PhotMac  30.245456 1.024000e-17
PhotMac  30.246653 2.136000e-17
PhotMac  30.247837 4.775000e-17
PhotMac  30.249020 6.598000e-19
PhotMac  30.250190 1.760000e-19
PhotMac  30.251374 6.826000e-19
PhotMac  30.252544 1.092000e-18
PhotMac  30.254871 1.614000e-18
PhotMac  30.264055 2.487000e-18
PhotMac  30.266327 3.108000e-18
PhotMac  30.268572 2.828000e-18
PhotMac  30.278517 2.825000e-18
PhotMac  30.279293 4.266000e-18
PhotMac  32.356501 4.467000e-18
PhotMac  32.467320 3.889000e-18
PhotMac  32.677677 3.775000e-18
PhotMac  32.777557 3.154000e-18
PhotMac  33.012990 3.572000e-18
PhotMac  33.166598 2.794000e-18
PhotMac  33.187850 2.281000e-18
PhotMac  33.311757 3.182000e-18
PhotMac  33.702363 3.440000e-18
PhotMac  33.719438 2.947000e-18
PhotMac  33.753221 3.327000e-18
PhotMac  34.549426 3.688000e-18
PhotMac  34.560583 4.009000e-18
PhotMac  34.571671 6.187000e-18
PhotMac  34.582678 3.543000e-18
PhotMac  34.604488 3.336000e-18
PhotMac  34.615278 3.736000e-18
PhotMac  34.626013 5.104000e-18
PhotMac  34.636679 5.035000e-18
PhotMac  34.657795 3.988000e-18
PhotMac  34.678639 3.627000e-18
PhotMac  34.798369 3.379000e-18
PhotMac  34.979230 3.597000e-18
PhotMac  35.012863 4.194000e-18
PhotMac  35.029380 5.475000e-18
PhotMac  35.037571 3.315000e-18
PhotMac  35.045721 2.916000e-18
PhotMac  35.380435 3.849000e-18
PhotMac  35.386652 4.206000e-18
PhotMac  35.392843 5.519000e-18
PhotMac  35.398993 4.156000e-18
PhotMac  35.405115 3.255000e-18
PhotMac  35.411197 3.204000e-18
PhotMac  35.417265 3.805000e-18
PhotMac  35.423279 1.106000e-17
PhotMac  35.429279 5.486000e-18
PhotMac  35.435238 4.244000e-18
PhotMac  35.452926 3.442000e-18
PhotMac  35.853994 3.449000e-18
PhotMac  35.869369 3.995000e-18
PhotMac  35.876947 5.613000e-18
PhotMac  35.880716 3.238000e-18
PhotMac  35.884457 2.998000e-18
PhotMac  35.888185 5.037000e-18
PhotMac  35.891900 7.615000e-18
PhotMac  35.895601 4.422000e-18
PhotMac  35.899274 3.784000e-18
PhotMac  35.913832 3.104000e-18
PhotMac  36.160463 3.563000e-18
PhotMac  36.170640 4.160000e-18
PhotMac  36.173157 4.749000e-18
PhotMac  36.175660 6.453000e-18
PhotMac  36.178164 6.223000e-18
PhotMac  36.180640 3.128000e-18
PhotMac  36.183116 2.821000e-18
PhotMac  36.185592 2.909000e-18
PhotMac  36.188041 1.016000e-17
PhotMac  36.190490 4.231000e-18
PhotMac  36.192939 3.749000e-18
PhotMac  36.202599 3.084000e-18
PhotMac  36.223783 3.003000e-18
PhotMac  36.259702 3.487000e-18
PhotMac  36.261879 4.924000e-18
PhotMac  36.264043 2.544000e-18
PhotMac  36.266192 2.888000e-18
PhotMac  36.305676 3.602000e-18
