PhotMacS  6  1  1 1    11.449256  564
PhotMac      11.4493   1.7770e-17
PhotMac      13.5395   1.6400e-17
PhotMac      13.9212   1.6770e-17
PhotMac      14.0637   1.7460e-17
PhotMac      14.1527   1.8630e-17
PhotMac      14.1954   1.9890e-17
PhotMac      14.2371   2.2530e-17
PhotMac      14.2778   2.9460e-17
PhotMac      14.3174   6.7200e-18
PhotMac      14.3561   7.6260e-18
PhotMac      14.3938   1.0350e-17
PhotMac      14.4307   1.1700e-17
PhotMac      14.4666   1.1960e-17
PhotMac      14.5017   1.0720e-17
PhotMac      14.5359   1.1920e-17
PhotMac      14.5693   1.2550e-17
PhotMac      14.6651   1.3290e-17
PhotMac      14.9894   1.3960e-17
PhotMac      15.3126   1.4520e-17
PhotMac      15.4101   1.5320e-17
PhotMac      15.4403   1.6030e-17
PhotMac      15.4550   1.6640e-17
PhotMac      15.4694   1.7680e-17
PhotMac      15.4836   1.9740e-17
PhotMac      15.4975   2.5480e-17
PhotMac      15.5112   1.8050e-17
PhotMac      15.5247   6.3490e-18
PhotMac      15.5379   9.4750e-18
PhotMac      15.5509   1.1170e-17
PhotMac      15.5636   1.0970e-17
PhotMac      15.5762   9.9130e-18
PhotMac      15.5885   1.0890e-17
PhotMac      15.6126   1.1770e-17
PhotMac      15.6693   1.2550e-17
PhotMac      15.8948   1.3850e-17
PhotMac      15.9307   1.4550e-17
PhotMac      15.9511   1.5670e-17
PhotMac      15.9577   1.6480e-17
PhotMac      15.9642   1.7970e-17
PhotMac      15.9706   2.1570e-17
PhotMac      15.9770   3.3540e-17
PhotMac      15.9832   4.6580e-18
PhotMac      15.9894   8.3690e-18
PhotMac      15.9955   1.0490e-17
PhotMac      16.0015   1.1630e-17
PhotMac      16.0074   9.2170e-18
PhotMac      16.0132   1.0220e-17
PhotMac      16.0190   1.0840e-17
PhotMac      16.0359   1.1690e-17
PhotMac      16.0827   1.2520e-17
PhotMac      16.1661   1.3510e-17
PhotMac      16.1888   1.4420e-17
PhotMac      16.1960   1.5220e-17
PhotMac      16.1995   1.5940e-17
PhotMac      16.2031   1.7210e-17
PhotMac      16.2065   2.0090e-17
PhotMac      16.2100   3.0350e-17
PhotMac      16.2134   4.6480e-18
PhotMac      16.2167   7.7070e-18
PhotMac      16.2200   1.0090e-17
PhotMac      16.2233   1.1680e-17
PhotMac      16.2266   8.9920e-18
PhotMac      16.2298   9.8740e-18
PhotMac      16.2330   1.0550e-17
PhotMac      16.2423   1.1440e-17
PhotMac      16.2686   1.2300e-17
PhotMac      16.3168   1.3320e-17
PhotMac      16.3303   1.4210e-17
PhotMac      16.3346   1.4960e-17
PhotMac      16.3367   1.5630e-17
PhotMac      16.3388   1.6780e-17
PhotMac      16.3409   1.9280e-17
PhotMac      16.3430   2.7750e-17
PhotMac      16.3450   6.2720e-18
PhotMac      16.3470   7.2200e-18
PhotMac      16.3490   9.7950e-18
PhotMac      16.3510   1.1600e-17
PhotMac      16.3530   8.9860e-18
PhotMac      16.3569   1.0360e-17
