   Dtype Element Ion lvl    ion_pot         ex    g rad_rate      config islp ilv
LevMacro       7   4  66  -9.253058 159.805048  3.0    1e-09 2s_5p_1P1.0  111   6
LevMacro       7   4  67  -8.936029 160.122077  3.0    1e-09 2s_5d_3D1.0  320   4
LevMacro       7   4  68  -8.936029 160.122077  5.0    1e-09 2s_5d_3D2.0  320   4
LevMacro       7   4  69  -8.935905 160.122201  7.0    1e-09 2s_5d_3D3.0  320   4
LevMacro       7   4  70  -8.743852 160.314253  7.0    1e-09 2s_5g_3G3.0  340   1
LevMacro       7   4  71  -8.743852 160.314253  9.0    1e-09 2s_5g_3G4.0  340   1
LevMacro       7   4  72  -8.743852 160.314253  9.0    1e-09 2s_5g_1G4.0  140   1
LevMacro       7   4  73  -8.743852 160.314253 11.0    1e-09 2s_5g_3G5.0  340   1
LevMacro       7   4  74  -8.748688 160.309418  5.0    1e-09 2s_5d_1D2.0  120   5
LevMacro       7   4  75  -8.715088 160.343018  5.0    1e-09 2s_5f_3F2.0  331   3
LevMacro       7   4  76  -8.715088 160.343018  7.0    1e-09 2s_5f_3F3.0  331   3
LevMacro       7   4  77  -8.715088 160.343018  9.0    1e-09 2s_5f_3F4.0  331   3
LevMacro       7   4  78  -8.662518 160.395587  7.0    1e-09 2s_5f_1F3.0  131   2
LevMacro       7   4  79  -6.754887 162.303219  3.0    1e-09 2s_6s_3S1.0  300   5
LevMacro       7   4  80  -6.656815 162.401291  1.0    1e-09 2s_6s_1S0.0  100   7
LevMacro       7   4  81  -6.463523 162.594583  3.0    1e-09 2s_6p_1P1.0  111   7
LevMacro       7   4  82  -6.504314 162.553792  1.0    1e-09 2s_6p_3P0.0  311   7
LevMacro       7   4  83  -6.503942 162.554164  3.0    1e-09 2s_6p_3P1.0  311   7
LevMacro       7   4  84  -6.503322 162.554784  5.0    1e-09 2s_6p_3P2.0  311   7
LevMacro       7   4  85  -6.178481 162.879624  3.0    1e-09 2s_6d_3D1.0  320   5
LevMacro       7   4  86  -6.178481 162.879624  5.0    1e-09 2s_6d_3D2.0  320   5
LevMacro       7   4  87  -6.178481 162.879624  7.0    1e-09 2s_6d_3D3.0  320   5
LevMacro       7   4  88  -6.074086 162.984020  5.0    1e-09 2s_6d_1D2.0  120   6
LevMacro       7   4  89  -5.815578 163.242528  1.0    1e-09 2p_4s_3P0.0  311   8
LevMacro       7   4  90  -5.804667 163.253439  3.0    1e-09 2p_4s_3P1.0  311   8
LevMacro       7   4  91  -5.784209 163.273896  5.0    1e-09 2p_4s_3P2.0  311   8
LevMacro       7   4  92  -5.460981 163.597125  3.0    1e-09 2p_4s_1P1.0  111   8
LevMacro       7   4  93  -4.984383 164.073723  3.0    1e-09 2s_7s_3S1.0  300   6
LevMacro       7   4  94  -4.945204 164.112902  3.0    1e-09 2p_4p_1P1.0  110   2
LevMacro       7   4  95  -4.944460 164.113646  1.0    1e-09 2s_7s_1S0.0  100   8
LevMacro       7   4  96  -4.854447 164.203659  3.0    1e-09 2p_4p_3D1.0  320   6
LevMacro       7   4  97  -4.843412 164.214694  5.0    1e-09 2p_4p_3D2.0  320   6
LevMacro       7   4  98  -4.827170 164.230936  7.0    1e-09 2p_4p_3D3.0  320   6
LevMacro       7   4  99  -4.785883 164.272223  1.0    1e-09 2s_7p_3P0.0  311   9
LevMacro       7   4 100  -4.785883 164.272223  3.0    1e-09 2s_7p_3P1.0  311   9
LevMacro       7   4 101  -4.785635 164.272470  5.0    1e-09 2s_7p_3P2.0  311   9
LevMacro       7   4 102  -4.573001 164.485105  3.0    1e-09 2s_7p_1P1.0  111   9
LevMacro       7   4 103  -4.523035 164.535070  3.0    1e-09 2s_7d_3D1.0  320   7
LevMacro       7   4 104  -4.523035 164.535070  5.0    1e-09 2s_7d_3D2.0  320   7
LevMacro       7   4 105  -4.523035 164.535070  7.0    1e-09 2s_7d_3D3.0  320   7
LevMacro       7   4 106  -4.460795 164.597311  5.0    1e-09 2s_7d_1D2.0  120   7
LevMacro       7   4 107  -3.665804 165.392302  3.0    1e-09 2p_4p_3S1.0  300   7
LevMacro       7   4 108  -4.472449 164.585656  1.0    1e-09 2p_4p_3P0.0  310   3
LevMacro       7   4 109  -4.447528 164.610577  3.0    1e-09 2p_4p_3P1.0  310   3
LevMacro       7   4 110  -4.439097 164.619008  5.0    1e-09 2p_4p_3P2.0  310   3
