   Dtype Element Ion lvl     ion_pot         ex    g rad_rate      config islp ilv
LevMacro       8   5  66  -14.354586 280.629066  5.0    1e-09 2s_5p_3P2.0  311   6
LevMacro       8   5  67  -13.911787 281.071866  3.0    1e-09 2s_5d_3D1.0  320   4
LevMacro       8   5  68  -13.911539 281.072114  5.0    1e-09 2s_5d_3D2.0  320   4
LevMacro       8   5  69  -13.911167 281.072486  7.0    1e-09 2s_5d_3D3.0  320   4
LevMacro       8   5  70  -13.671442 281.312211  7.0    1e-09 2s_5g_3G3.0  340   1
LevMacro       8   5  71  -13.671442 281.312211  9.0    1e-09 2s_5g_3G4.0  340   1
LevMacro       8   5  72  -13.670983 281.312669  9.0    1e-09 2s_5g_1G4.0  140   1
LevMacro       8   5  73  -13.670983 281.312669 11.0    1e-09 2s_5g_3G5.0  340   1
LevMacro       8   5  74  -13.643161 281.340492  5.0    1e-09 2s_5f_3F2.0  331   3
LevMacro       8   5  75  -13.643049 281.340603  7.0    1e-09 2s_5f_3F3.0  331   3
LevMacro       8   5  76  -13.642777 281.340876  9.0    1e-09 2s_5f_3F4.0  331   3
LevMacro       8   5  77  -13.670983 281.312669  5.0    1e-09 2s_5d_1D2.0  120   5
LevMacro       8   5  78  -13.605494 281.378158  7.0    1e-09 2s_5f_1F3.0  131   3
LevMacro       8   5  79  -12.405544 282.578109  1.0    1e-09 2p_4s_3P0.0  311   7
LevMacro       8   5  80  -12.385210 282.598442  3.0    1e-09 2p_4s_3P1.0  311   7
LevMacro       8   5  81  -12.396865 282.586787  5.0    1e-09 2p_4s_3P2.0  311   7
LevMacro       8   5  82  -11.700442 283.283211  3.0    1e-09 2p_4s_1P1.0  111   7
LevMacro       8   5  83  -11.041462 283.942190  3.0    1e-09 2p_4p_1P1.0  110   2
LevMacro       8   5  84  -10.884002 284.099651  3.0    1e-09 2p_4p_3D1.0  320   5
LevMacro       8   5  85  -10.863916 284.119736  5.0    1e-09 2p_4p_3D2.0  320   5
LevMacro       8   5  86  -10.826101 284.157552  7.0    1e-09 2p_4p_3D3.0  320   5
LevMacro       8   5  87  -10.392030 284.591623  1.0    1e-09 2p_4p_3P0.0  310   3
LevMacro       8   5  88  -10.375044 284.608609  3.0    1e-09 2p_4p_3P1.0  310   3
LevMacro       8   5  89  -10.353966 284.629686  5.0    1e-09 2p_4p_3P2.0  310   3
LevMacro       8   5  90  -10.734600 284.249053  3.0    1e-09 2p_4p_3S1.0  300   5
LevMacro       8   5  91  -10.020323 284.963330  5.0    1e-09 2p_4d_1D2.0  121   2
LevMacro       8   5  92  -10.125834 284.857818  5.0    1e-09 2p_4d_3F2.0  331   4
LevMacro       8   5  93  -10.258870 284.724783  7.0    1e-09 2p_4d_3F3.0  331   4
LevMacro       8   5  94  -10.226634 284.757019  9.0    1e-09 2p_4d_3F4.0  331   4
LevMacro       8   5  95  -10.017595 284.966057  5.0    1e-09 2p_4p_1D2.0  120   6
LevMacro       8   5  96   -9.615016 285.368636  3.0    1e-09 2p_4d_3D1.0  321   2
LevMacro       8   5  97   -9.603486 285.380167  5.0    1e-09 2p_4d_3D2.0  321   2
LevMacro       8   5  98   -9.588236 285.395417  7.0    1e-09 2p_4d_3D3.0  321   2
LevMacro       8   5  99   -9.817856 285.165797  7.0    1e-09 2p_4f_1F3.0  130   1
LevMacro       8   5 100   -9.799878 285.183775  5.0    1e-09 2p_4f_3F2.0  330   1
LevMacro       8   5 101   -9.793431 285.190222  7.0    1e-09 2p_4f_3F3.0  330   1
LevMacro       8   5 102   -9.786983 285.196669  9.0    1e-09 2p_4f_3F4.0  330   1
LevMacro       8   5 103   -9.365931 285.617722  5.0    1e-09 2p_4d_3P2.0  311   8
LevMacro       8   5 104   -9.352664 285.630988  3.0    1e-09 2p_4d_3P1.0  311   8
LevMacro       8   5 105   -9.346217 285.637435  1.0    1e-09 2p_4d_3P0.0  311   8
LevMacro       8   5 106   -9.072012 285.911640  7.0    1e-09 2p_4f_3G3.0  340   2
LevMacro       8   5 107   -9.063941 285.919712  9.0    1e-09 2p_4f_3G4.0  340   2
LevMacro       8   5 108   -9.044103 285.939549 11.0    1e-09 2p_4f_3G5.0  340   2
