   Dtype z ion        Wave         f  gl  gu         el         eu ll ul
LinMacro 7   1   10708.977  0.000069 2.0 2.0  10.679729  11.837495  9 19
LinMacro 7   1   10805.199  0.000051 4.0 2.0  10.690039  11.837495 10 19
LinMacro 7   1   13689.737  0.002398 2.0 2.0  10.931817  11.837495 11 19
LinMacro 7   1    13653.48  0.007510 4.0 2.0  10.929412  11.837495 12 19
LinMacro 7   1    8190.396  0.249400 2.0 4.0  10.325965  11.839749  6 20
LinMacro 7   1    8213.104  0.052950 4.0 4.0  10.330150  11.839749  7 20
LinMacro 7   1    8244.788  0.089317 6.0 4.0  10.335952  11.839749  8 20
LinMacro 7   1   10688.168  0.000028 2.0 4.0  10.679729  11.839749  9 20
LinMacro 7   1   13655.751  0.013500 2.0 4.0  10.931817  11.839749 11 20
LinMacro 7   1   13619.673  0.003445 4.0 4.0  10.929412  11.839749 12 20
LinMacro 7   1   13538.699  0.005125 6.0 4.0  10.923967  11.839749 13 20
LinMacro 7   1    8187.112  0.122500 4.0 6.0  10.330150  11.844541  7 21
LinMacro 7   1    8218.594  0.229333 6.0 6.0  10.335952  11.844541  8 21
LinMacro 7   1   10739.247  0.000076 4.0 6.0  10.690039  11.844541 10 21
LinMacro 7   1   13548.344  0.006493 4.0 6.0  10.929412  11.844541 12 21
LinMacro 7   1   13468.213  0.014290 6.0 6.0  10.923967  11.844541 13 21
LinMacro 7   1    7425.683  0.093650 2.0 4.0  10.325965  11.995641  6 22
LinMacro 7   1    7444.345  0.099350 4.0 4.0  10.330150  11.995641  7 22
LinMacro 7   1    7470.365  0.108900 6.0 4.0  10.335952  11.995641  8 22
LinMacro 7   1     9421.97  0.003155 2.0 4.0  10.679729  11.995641  9 22
LinMacro 7   1    9496.373  0.000119 4.0 4.0  10.690039  11.995641 10 22
LinMacro 7   1   11654.639  0.025780 2.0 4.0  10.931817  11.995641 11 22
LinMacro 7   1    11628.35  0.027250 4.0 4.0  10.929412  11.995641 12 22
LinMacro 7   1   11569.272  0.029633 6.0 4.0  10.923967  11.995641 13 22
LinMacro 7   1    7405.427  0.000620 2.0 4.0  10.325965  12.000208  6 23
LinMacro 7   1    7423.987  0.000549 4.0 4.0  10.330150  12.000208  7 23
LinMacro 7   1    7449.864  0.000465 6.0 4.0  10.335952  12.000208  8 23
LinMacro 7   1    9389.382  0.565000 2.0 4.0  10.679729  12.000208  9 23
LinMacro 7   1     9463.27  0.050425 4.0 4.0  10.690039  12.000208 10 23
LinMacro 7   1   11604.819  0.000271 2.0 4.0  10.931817  12.000208 11 23
LinMacro 7   1   11578.754  0.000101 4.0 4.0  10.929412  12.000208 12 23
LinMacro 7   1   11520.177  0.000141 6.0 4.0  10.923967  12.000208 13 23
LinMacro 7   1    7382.134  0.000020 4.0 6.0  10.330150  12.009677  7 24
LinMacro 7   1     7407.72  0.000033 6.0 6.0  10.335952  12.009677  8 24
LinMacro 7   1    9395.371  0.502000 4.0 6.0  10.690039  12.009677 10 24
LinMacro 7   1   11477.268  0.000045 4.0 6.0  10.929412  12.009677 12 24
