   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3   2615.27  0.003068  5.0  3.0  33.477391  38.218201 18 23
LinMacro 6   3  2615.195  0.001706  3.0  3.0  33.477255  38.218201 17 23
LinMacro 6   3   615.867  0.000018  5.0  3.0  18.086430  38.218201  9 23
LinMacro 6   3   324.413  0.000011  1.0  3.0   0.000000  38.218201  1 23
LinMacro 6   3   585.401  0.144500  1.0  3.0  17.038708  38.218201  6 23
LinMacro 6   3  1637.234  0.000210  1.0  3.0  30.645378  38.218201 12 23
LinMacro 6   3   585.662  0.036160  5.0  3.0  17.048168  38.218201  8 23
LinMacro 6   3   585.499  0.036033  3.0  3.0  17.042266  38.218201  7 23
LinMacro 6   3  2610.794  0.004109  7.0  5.0  33.477751  38.226682 19 24
LinMacro 6   3  1426.446  0.166000  3.0  5.0  29.534809  38.226682 11 24
LinMacro 6   3  2610.602  0.001027  5.0  5.0  33.477391  38.226682 18 24
LinMacro 6   3  2610.527  0.000114  3.0  5.0  33.477255  38.226682 17 24
LinMacro 6   3   615.608  0.000002  5.0  5.0  18.086430  38.226682  9 24
LinMacro 6   3   585.428  0.108100  5.0  5.0  17.048168  38.226682  8 24
LinMacro 6   3   585.265  0.060333  3.0  5.0  17.042266  38.226682  7 24
LinMacro 6   3  2982.988  0.091420  5.0  3.0  34.279697  38.436092 20 25
LinMacro 6   3  1392.887  0.000032  3.0  3.0  29.534809  38.436092 11 25
LinMacro 6   3   784.397  0.120200  1.0  3.0  22.629707  38.436092 10 25
LinMacro 6   3   609.272  0.071560  5.0  3.0  18.086430  38.436092  9 25
LinMacro 6   3   322.574  0.047420  1.0  3.0   0.000000  38.436092  1 25
LinMacro 6   3   579.439  0.000040  1.0  3.0  17.038708  38.436092  6 25
LinMacro 6   3  1591.443  0.633600  1.0  3.0  30.645378  38.436092 12 25
LinMacro 6   3   579.696  0.000006  5.0  3.0  17.048168  38.436092  8 25
LinMacro 6   3   579.536  0.000011  3.0  3.0  17.042266  38.436092  7 25
