CSTREN Line   8   5 1218.344000  0.000002  1  3    0.000000  10.176505   1   3   1   3  7.582e-01  1.526e-06  7.987e-06  15   4  1.782e+00
CSTREN Line   8   5 1927.887000  0.015020  5  3   75.955068  82.386200  20  24  20  24  4.853e-01  7.510e-02  6.190e-01  15   1  2.127e+00
SCT      0.000e+00  3.850e-02  8.918e-02  1.590e-01  2.617e-01  4.300e-01  5.520e-01  6.502e-01  7.410e-01  7.873e-01  8.207e-01  8.522e-01  8.697e-01  8.836e-01  1.000e+00
SCUPS    3.710e+00  3.438e+00  3.260e+00  2.739e+00  2.066e+00  1.286e+00  9.281e-01  7.464e-01  6.483e-01  6.255e-01  6.162e-01  6.104e-01  6.090e-01  6.091e-01  6.190e-01
CSTREN Line   8   5 1249.838000  0.001437  5  5   75.955068  85.875147  20  33  20  33  7.237e-01  7.183e-03  3.970e-02  15   1  1.815e+00
SCT      0.000e+00  3.845e-02  8.945e-02  1.604e-01  2.661e-01  4.419e-01  5.704e-01  6.731e-01  7.659e-01  8.117e-01  8.440e-01  8.735e-01  8.896e-01  9.021e-01  1.000e+00
SCUPS    5.405e-01  5.207e-01  5.561e-01  5.105e-01  4.090e-01  2.608e-01  1.767e-01  1.215e-01  8.262e-02  6.776e-02  5.965e-02  5.403e-02  5.166e-02  4.994e-02  3.970e-02
CSTREN Line   8   5 1246.980000  0.000001  5  7   75.955068  85.897886  20  34  20  34  7.257e-01  5.000e-06  4.620e-06  15   4  1.813e+00
SCT      0.000e+00  3.846e-02  8.947e-02  1.604e-01  2.661e-01  4.420e-01  5.705e-01  6.733e-01  7.661e-01  8.119e-01  8.442e-01  8.737e-01  8.897e-01  9.022e-01  1.000e+00
SCUPS    1.172e+00  1.093e+00  1.078e+00  9.175e-01  6.515e-01  3.265e-01  1.726e-01  8.788e-02  3.523e-02  1.793e-02  9.616e-03  4.906e-03  3.393e-03  2.598e-03  4.620e-06
CSTREN Line   8   5 1219.093000  0.053560  5  5   75.955068  86.125324  20  36  20  36  7.337e-01  2.678e-01  1.460e+00  15   1  1.805e+00
SCT      0.000e+00  3.848e-02  8.952e-02  1.605e-01  2.664e-01  4.425e-01  5.711e-01  6.740e-01  7.669e-01  8.127e-01  8.448e-01  8.743e-01  8.903e-01  9.027e-01  1.000e+00
SCUPS    4.240e+00  4.125e+00  3.975e+00  3.763e+00  3.460e+00  3.013e+00  2.682e+00  2.414e+00  2.174e+00  2.050e+00  1.958e+00  1.866e+00  1.814e+00  1.778e+00  1.460e+00
CSTREN Line   8   5 996.533000  0.005778  5  7   75.955068  88.396690  20  45  20  45  9.246e-01  2.889e-02  1.250e-01  15   1  1.653e+00
SCT      0.000e+00  3.921e-02  9.131e-02  1.640e-01  2.725e-01  4.537e-01  5.859e-01  6.907e-01  7.837e-01  8.286e-01  8.596e-01  8.875e-01  9.025e-01  9.140e-01  1.000e+00
SCUPS    2.822e+00  2.647e+00  2.638e+00  2.281e+00  1.779e+00  1.185e+00  8.666e-01  6.720e-01  5.324e-01  4.719e-01  4.238e-01  3.727e-01  3.431e-01  3.183e-01  1.250e-01
CSTREN Line   8   5 937.565000  0.084120  5  3   75.955068  89.179208  20  47  20  47  9.839e-01  4.206e-01  1.710e+00  15   1  1.615e+00
SCT      0.000e+00  3.952e-02  9.206e-02  1.653e-01  2.748e-01  4.574e-01  5.905e-01  6.957e-01  7.886e-01  8.332e-01  8.638e-01  8.912e-01  9.058e-01  9.170e-01  1.000e+00
SCUPS    3.097e+00  2.985e+00  2.925e+00  2.704e+00  2.428e+00  2.128e+00  1.966e+00  1.864e+00  1.789e+00  1.758e+00  1.737e+00  1.717e+00  1.709e+00  1.703e+00  1.710e+00
CSTREN Line   8   5 810.988000  0.000002  5  3   75.955068  91.243196  20  50  20  50  1.099e+00  8.682e-06  3.160e-05  15   4  1.551e+00
SCT      0.000e+00  4.025e-02  9.374e-02  1.683e-01  2.797e-01  4.650e-01  5.995e-01  7.052e-01  7.977e-01  8.415e-01  8.714e-01  8.979e-01  9.119e-01  9.226e-01  1.000e+00
SCUPS    1.612e+00  1.445e+00  1.008e+00  7.295e-01  4.792e-01  2.267e-01  1.122e-01  5.225e-02  1.793e-02  7.942e-03  3.604e-03  1.382e-03  7.508e-04  4.639e-04  3.160e-05
CSTREN Line   8   5 798.306000  0.013012  5  3   75.955068  91.486058  20  52  20  52  1.127e+00  6.506e-02  2.309e-01  15   1  1.537e+00
SCT      0.000e+00  4.045e-02  9.419e-02  1.691e-01  2.809e-01  4.669e-01  6.017e-01  7.075e-01  7.998e-01  8.435e-01  8.732e-01  8.994e-01  9.133e-01  9.238e-01  1.000e+00
SCUPS    3.701e+00  3.306e+00  2.633e+00  1.923e+00  1.357e+00  8.456e-01  5.979e-01  4.486e-01  3.466e-01  3.082e-01  2.862e-01  2.704e-01  2.619e-01  2.567e-01  2.309e-01
CSTREN Line   8   5 741.116000  0.000012  5  7   75.955068  92.684545  20  58  20  58  1.205e+00  6.056e-05  2.010e-04  15   4  1.500e+00
SCT      0.000e+00  4.104e-02  9.553e-02  1.714e-01  2.846e-01  4.723e-01  6.079e-01  7.138e-01  8.057e-01  8.488e-01  8.779e-01  9.036e-01  9.170e-01  9.272e-01  1.000e+00
SCUPS    1.711e+00  1.631e+00  1.616e+00  1.454e+00  1.150e+00  6.477e-01  3.527e-01  1.728e-01  6.130e-02  2.750e-02  1.248e-02  4.801e-03  2.618e-03  1.628e-03  2.010e-04
CSTREN Line   8   5 728.731000  1.086800  5  7   75.955068  92.968880  20  60  20  60  1.235e+00  5.434e+00  1.760e+01  15   1  1.487e+00
SCT      0.000e+00  4.128e-02  9.608e-02  1.724e-01  2.860e-01  4.744e-01  6.103e-01  7.163e-01  8.079e-01  8.508e-01  8.797e-01  9.051e-01  9.184e-01  9.285e-01  1.000e+00
SCUPS    1.009e+01  1.020e+01  1.075e+01  1.090e+01  1.110e+01  1.155e+01  1.205e+01  1.262e+01  1.334e+01  1.378e+01  1.417e+01  1.459e+01  1.487e+01  1.512e+01  1.760e+01
CSTREN Line   8   5 526.731000  0.008280  5  3   75.955068  99.493646  20  63  20  63  1.706e+00  4.140e-02  9.707e-02  15   1  1.331e+00
SCT      0.000e+00  4.624e-02  1.071e-01  1.909e-01  3.137e-01  5.115e-01  6.494e-01  7.535e-01  8.401e-01  8.790e-01  9.045e-01  9.261e-01  9.371e-01  9.454e-01  1.000e+00
SCUPS    1.026e+00  9.178e-01  5.989e-01  4.315e-01  3.161e-01  2.177e-01  1.670e-01  1.322e-01  1.037e-01  9.337e-02  8.830e-02  8.628e-02  8.619e-02  8.686e-02  9.707e-02
CSTREN Line   8   5 525.642000  0.000018  5  3   75.955068  99.542372  20  65  20  65  1.707e+00  9.176e-05  2.150e-04  15   4  1.330e+00
SCT      0.000e+00  4.626e-02  1.072e-01  1.910e-01  3.138e-01  5.116e-01  6.495e-01  7.536e-01  8.402e-01  8.791e-01  9.045e-01  9.261e-01  9.372e-01  9.454e-01  1.000e+00
SCUPS    7.896e-01  7.049e-01  4.816e-01  3.457e-01  2.274e-01  1.095e-01  5.525e-02  2.555e-02  8.676e-03  3.858e-03  1.809e-03  7.917e-04  5.083e-04  3.824e-04  2.150e-04
CSTREN Line   8   5 510.805000  0.000001  5  9   75.955068 100.227500  20  71  20  71  1.756e+00  5.000e-06  3.380e-01  15   2  1.159e+00
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    3.450e-01  3.410e-01  3.520e-01  3.430e-01  3.220e-01  2.890e-01  2.710e-01  2.640e-01  2.740e-01  2.880e-01  3.030e-01  3.180e-01  3.260e-01  3.310e-01  3.380e-01
CSTREN Line   8   5 510.796000  0.000001  5  9   75.955068 100.227959  20  72  20  72  1.756e+00  5.000e-06  1.690e+00  15   2  1.159e+00
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    1.060e+00  1.060e+00  1.120e+00  1.120e+00  1.100e+00  1.070e+00  1.080e+00  1.140e+00  1.270e+00  1.380e+00  1.480e+00  1.570e+00  1.620e+00  1.650e+00  1.690e+00
CSTREN Line   8   5 509.421000  0.179000  5  7   75.955068 100.293447  20  78  20  78  1.764e+00  8.950e-01  2.029e+00  15   1  1.316e+00
SCT      0.000e+00  4.702e-02  1.088e-01  1.937e-01  3.177e-01  5.166e-01  6.544e-01  7.581e-01  8.438e-01  8.822e-01  9.072e-01  9.284e-01  9.391e-01  9.472e-01  1.000e+00
SCUPS    2.090e+00  2.126e+00  2.184e+00  2.247e+00  2.331e+00  2.446e+00  2.490e+00  2.475e+00  2.370e+00  2.273e+00  2.192e+00  2.118e+00  2.085e+00  2.075e+00  2.029e+00
CSTREN Line   8   5 483.754000  0.000001  5  3   75.955068 101.513731  20  80  20  80  1.884e+00  6.311e-06  1.340e-05  15   4  1.288e+00
SCT      0.000e+00  4.875e-02  1.126e-01  1.999e-01  3.265e-01  5.274e-01  6.650e-01  7.675e-01  8.514e-01  8.886e-01  9.126e-01  9.329e-01  9.431e-01  9.507e-01  1.000e+00
SCUPS    2.786e-01  2.417e-01  1.848e-01  1.202e-01  6.521e-02  2.316e-02  9.373e-03  3.648e-03  1.063e-03  4.394e-04  1.968e-04  8.147e-05  4.993e-05  3.585e-05  1.340e-05
CSTREN Line   8   5 472.442000  0.000856  5  3   75.955068 102.198500  20  82  20  82  1.924e+00  4.282e-03  8.902e-03  15   1  1.279e+00
SCT      0.000e+00  4.936e-02  1.139e-01  2.021e-01  3.296e-01  5.311e-01  6.686e-01  7.706e-01  8.539e-01  8.907e-01  9.144e-01  9.343e-01  9.444e-01  9.518e-01  1.000e+00
SCUPS    1.910e-01  1.700e-01  1.448e-01  1.068e-01  7.254e-02  4.172e-02  2.823e-02  2.022e-02  1.436e-02  1.199e-02  1.070e-02  9.812e-03  9.499e-03  9.336e-03  8.902e-03
CSTREN Line   8   5 444.015000  0.001140  5  5   75.955068 103.878619  20  91  20  91  2.036e+00  5.700e-03  1.120e-02  15   1  1.256e+00
SCT      0.000e+00  5.121e-02  1.179e-01  2.085e-01  3.386e-01  5.419e-01  6.788e-01  7.794e-01  8.608e-01  8.964e-01  9.192e-01  9.382e-01  9.478e-01  9.549e-01  1.000e+00
SCUPS    1.089e-01  1.014e-01  8.401e-02  7.207e-02  6.195e-02  5.019e-02  4.187e-02  3.394e-02  2.495e-02  2.029e-02  1.731e-02  1.515e-02  1.424e-02  1.368e-02  1.120e-02
CSTREN Line   8   5 445.700000  0.000347  5  5   75.955068 103.773108  20  92  20  92  2.039e+00  1.733e-03  3.400e-03  15   1  1.256e+00
SCT      0.000e+00  5.126e-02  1.180e-01  2.087e-01  3.389e-01  5.422e-01  6.791e-01  7.797e-01  8.610e-01  8.965e-01  9.193e-01  9.383e-01  9.479e-01  9.550e-01  1.000e+00
SCUPS    6.778e-02  6.205e-02  4.753e-02  3.861e-02  3.136e-02  2.329e-02  1.798e-02  1.350e-02  9.008e-03  6.894e-03  5.647e-03  4.803e-03  4.468e-03  4.266e-03  3.400e-03
CSTREN Line   8   5 446.695000  0.000012  5  7   75.955068 103.640072  20  93  20  93  2.040e+00  6.069e-05  1.190e-04  15   4  1.255e+00
SCT      0.000e+00  5.128e-02  1.181e-01  2.088e-01  3.389e-01  5.423e-01  6.792e-01  7.797e-01  8.610e-01  8.966e-01  9.194e-01  9.384e-01  9.479e-01  9.550e-01  1.000e+00
SCUPS    3.058e-01  2.699e-01  1.776e-01  1.221e-01  7.820e-02  3.704e-02  1.877e-02  9.038e-03  3.325e-03  1.596e-03  8.298e-04  4.281e-04  3.091e-04  2.513e-04  1.190e-04
CSTREN Line   8   5 426.402000  0.017768  5  7   75.955068 105.032050  20 114  20 114  2.128e+00  8.884e-02  1.670e-01  15   1  1.239e+00
SCT      0.000e+00  5.286e-02  1.215e-01  2.142e-01  3.465e-01  5.511e-01  6.874e-01  7.867e-01  8.664e-01  9.010e-01  9.230e-01  9.414e-01  9.505e-01  9.573e-01  1.000e+00
SCUPS    1.323e-01  1.323e-01  1.302e-01  1.305e-01  1.310e-01  1.347e-01  1.385e-01  1.413e-01  1.412e-01  1.398e-01  1.391e-01  1.402e-01  1.420e-01  1.440e-01  1.670e-01
CSTREN Line   8   5 425.814000  0.002264  5  3   75.955068 105.072221  20 116  20 116  2.136e+00  1.132e-02  2.120e-02  15   1  1.237e+00
SCT      0.000e+00  5.301e-02  1.218e-01  2.147e-01  3.472e-01  5.519e-01  6.881e-01  7.873e-01  8.668e-01  9.014e-01  9.234e-01  9.416e-01  9.508e-01  9.575e-01  1.000e+00
SCUPS    9.509e-02  8.941e-02  7.321e-02  6.486e-02  5.887e-02  5.329e-02  4.979e-02  4.529e-02  3.806e-02  3.321e-02  2.974e-02  2.696e-02  2.580e-02  2.491e-02  2.120e-02
CSTREN Line   8   5 357.576000  0.000001  5  3   75.955068 110.557808  20 118  20 118  2.548e+00  5.161e-06  8.102e-06  15   4  1.172e+00
SCT      0.000e+00  6.246e-02  1.418e-01  2.460e-01  3.889e-01  5.976e-01  7.287e-01  8.203e-01  8.910e-01  9.208e-01  9.393e-01  9.544e-01  9.618e-01  9.672e-01  1.000e+00
SCUPS    8.726e-02  7.517e-02  5.396e-02  3.504e-02  1.998e-02  7.977e-03  3.579e-03  1.520e-03  4.857e-04  2.160e-04  1.065e-04  5.182e-05  3.592e-05  2.815e-05  8.102e-06
CSTREN Line   8   5 354.558000  0.000082  5  3   75.955068 110.852892  20 120  20 120  2.570e+00  4.099e-04  6.380e-04  15   4  1.169e+00
SCT      0.000e+00  6.307e-02  1.431e-01  2.480e-01  3.915e-01  6.003e-01  7.310e-01  8.221e-01  8.923e-01  9.218e-01  9.401e-01  9.550e-01  9.624e-01  9.677e-01  1.000e+00
SCUPS    2.660e-01  2.285e-01  1.485e-01  9.315e-02  5.390e-02  2.389e-02  1.281e-02  7.308e-03  4.140e-03  3.052e-03  2.437e-03  1.960e-03  1.732e-03  1.572e-03  6.380e-04
CSTREN Line   8   5 347.268000  0.000011  5  5   75.955068 111.587006  20 129  20 129  2.624e+00  5.458e-05  8.320e-05  15   4  1.161e+00
SCT      0.000e+00  6.465e-02  1.464e-01  2.530e-01  3.979e-01  6.069e-01  7.367e-01  8.265e-01  8.954e-01  9.242e-01  9.421e-01  9.566e-01  9.637e-01  9.689e-01  1.000e+00
SCUPS    1.153e-01  1.044e-01  8.332e-02  6.692e-02  4.870e-02  2.786e-02  1.687e-02  1.005e-02  5.231e-03  3.415e-03  2.412e-03  1.707e-03  1.403e-03  1.197e-03  8.320e-05
CSTREN Line   8   5 346.905000  0.000011  5  7   75.955068 111.624326  20 130  20 130  2.627e+00  5.681e-05  8.650e-05  15   4  1.161e+00
SCT      0.000e+00  6.474e-02  1.466e-01  2.533e-01  3.983e-01  6.073e-01  7.370e-01  8.267e-01  8.956e-01  9.243e-01  9.422e-01  9.567e-01  9.638e-01  9.689e-01  1.000e+00
SCUPS    1.016e-01  9.213e-02  7.434e-02  6.005e-02  4.435e-02  2.516e-02  1.503e-02  8.672e-03  4.073e-03  2.357e-03  1.472e-03  9.293e-04  7.285e-04  6.102e-04  8.650e-05
CSTREN Line   8   5 344.738000  0.000016  5  5   75.955068 111.920030  20 131  20 131  2.627e+00  8.013e-05  1.220e-04  15   4  1.161e+00
SCT      0.000e+00  6.474e-02  1.466e-01  2.533e-01  3.983e-01  6.073e-01  7.370e-01  8.267e-01  8.956e-01  9.243e-01  9.422e-01  9.567e-01  9.638e-01  9.689e-01  1.000e+00
SCUPS    1.346e-01  1.216e-01  9.608e-02  7.656e-02  5.604e-02  3.210e-02  1.956e-02  1.173e-02  6.270e-03  4.198e-03  3.037e-03  2.198e-03  1.824e-03  1.566e-03  1.220e-04
CSTREN Line   8   5 343.158000  0.000038  5  3   75.955068 112.085674  20 134  20 134  2.639e+00  1.920e-04  2.910e-04  15   4  1.159e+00
SCT      0.000e+00  6.510e-02  1.473e-01  2.544e-01  3.998e-01  6.088e-01  7.382e-01  8.277e-01  8.963e-01  9.249e-01  9.426e-01  9.570e-01  9.641e-01  9.692e-01  1.000e+00
SCUPS    1.280e-02  1.163e-02  9.687e-03  7.866e-03  5.642e-03  2.963e-03  1.591e-03  7.980e-04  3.262e-04  1.971e-04  1.552e-04  1.509e-04  1.607e-04  1.726e-04  2.910e-04
CSTREN Line   8   5 342.815000  0.000007  5  7   75.955068 112.121753  20 136  20 136  2.641e+00  3.657e-05  5.539e-05  15   4  1.159e+00
SCT      0.000e+00  6.516e-02  1.474e-01  2.546e-01  4.000e-01  6.090e-01  7.385e-01  8.279e-01  8.964e-01  9.250e-01  9.427e-01  9.571e-01  9.641e-01  9.692e-01  1.000e+00
SCUPS    3.084e-02  2.792e-02  2.281e-02  1.833e-02  1.300e-02  6.726e-03  3.578e-03  1.748e-03  6.492e-04  3.186e-04  1.751e-04  1.024e-04  8.145e-05  7.172e-05  5.539e-05
CSTREN Line   8   5 344.315000  0.000001  5  7   75.955068 111.893249  20 143  20 143  2.647e+00  5.000e-06  5.689e-06  15   4  1.158e+00
SCT      0.000e+00  6.534e-02  1.478e-01  2.552e-01  4.008e-01  6.098e-01  7.391e-01  8.284e-01  8.967e-01  9.252e-01  9.429e-01  9.572e-01  9.642e-01  9.693e-01  1.000e+00
SCUPS    1.244e-02  1.138e-02  1.049e-02  8.666e-03  6.116e-03  3.106e-03  1.663e-03  8.816e-04  4.139e-04  2.594e-04  1.799e-04  1.260e-04  1.032e-04  8.782e-05  5.689e-06
CSTREN Line   8   5 344.260000  0.000009  5  3   75.955068 111.898952  20 146  20 146  2.647e+00  4.401e-05  6.651e-05  15   4  1.158e+00
SCT      0.000e+00  6.534e-02  1.478e-01  2.552e-01  4.008e-01  6.098e-01  7.391e-01  8.284e-01  8.967e-01  9.252e-01  9.429e-01  9.572e-01  9.642e-01  9.693e-01  1.000e+00
SCUPS    2.019e-02  1.825e-02  1.490e-02  1.191e-02  8.481e-03  4.434e-03  2.361e-03  1.137e-03  4.027e-04  1.892e-04  1.014e-04  6.112e-05  5.231e-05  4.985e-05  6.651e-05
CSTREN Line   8   5 343.247000  0.000004  5  7   75.955068 112.005207  20 156  20 156  2.655e+00  2.204e-05  3.321e-05  15   4  1.157e+00
SCT      0.000e+00  6.559e-02  1.483e-01  2.559e-01  4.017e-01  6.108e-01  7.399e-01  8.290e-01  8.972e-01  9.256e-01  9.432e-01  9.575e-01  9.644e-01  9.695e-01  1.000e+00
SCUPS    5.428e-02  5.015e-02  4.635e-02  3.927e-02  2.916e-02  1.628e-02  9.614e-03  5.665e-03  3.041e-03  2.068e-03  1.517e-03  1.104e-03  9.178e-04  7.848e-04  3.321e-05
CSTREN Line   8   5 342.980000  0.000002  5  7   75.955068 112.033352  20 160  20 160  2.657e+00  8.901e-06  1.340e-05  15   4  1.157e+00
SCT      0.000e+00  6.565e-02  1.485e-01  2.561e-01  4.020e-01  6.111e-01  7.402e-01  8.292e-01  8.973e-01  9.257e-01  9.433e-01  9.575e-01  9.645e-01  9.696e-01  1.000e+00
SCUPS    5.396e-02  4.984e-02  4.589e-02  3.886e-02  2.887e-02  1.611e-02  9.478e-03  5.551e-03  2.972e-03  2.018e-03  1.478e-03  1.075e-03  8.912e-04  7.599e-04  1.340e-05
CSTREN Line   8   5 342.137000  0.000001  5  5   75.955068 112.122497  20 163  20 163  2.663e+00  5.000e-06  4.740e-02  15   2  7.642e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    2.849e-02  2.840e-02  2.880e-02  2.860e-02  2.810e-02  2.820e-02  2.940e-02  3.160e-02  3.600e-02  3.930e-02  4.200e-02  4.450e-02  4.560e-02  4.630e-02  4.740e-02
CSTREN Line   8   5 340.382000  0.004538  5  7   75.955068 112.380262  20 164  20 164  2.669e+00  2.269e-02  3.401e-02  15   1  1.155e+00
SCT      0.000e+00  6.603e-02  1.492e-01  2.573e-01  4.035e-01  6.126e-01  7.414e-01  8.302e-01  8.980e-01  9.262e-01  9.437e-01  9.578e-01  9.648e-01  9.698e-01  1.000e+00
SCUPS    2.563e-02  2.589e-02  2.671e-02  2.702e-02  2.704e-02  2.746e-02  2.806e-02  2.826e-02  2.756e-02  2.702e-02  2.683e-02  2.715e-02  2.762e-02  2.813e-02  3.401e-02
CSTREN Line   8   5 340.865000  0.000001  5  1   75.955068 112.257641  20 165  20 165  2.673e+00  5.000e-06  6.750e-03  15   2  7.613e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    4.035e-03  3.960e-03  3.970e-03  3.800e-03  3.510e-03  3.050e-03  2.740e-03  2.530e-03  2.620e-03  3.100e-03  3.850e-03  4.880e-03  5.510e-03  5.970e-03  6.750e-03
CSTREN Line   8   5 340.806000  0.009866  5  3   75.955068 112.263964  20 166  20 166  2.674e+00  4.933e-02  7.379e-02  15   1  1.155e+00
SCT      0.000e+00  6.618e-02  1.496e-01  2.578e-01  4.041e-01  6.132e-01  7.420e-01  8.306e-01  8.982e-01  9.264e-01  9.439e-01  9.580e-01  9.649e-01  9.699e-01  1.000e+00
SCUPS    1.451e-02  1.484e-02  1.573e-02  1.615e-02  1.640e-02  1.695e-02  1.721e-02  1.726e-02  1.819e-02  2.115e-02  2.584e-02  3.280e-02  3.757e-02  4.169e-02  7.379e-02
CSTREN Line   8   5 4126.657000  0.215900  1  3   80.951956  83.956444  21  26  21  26  2.232e-01  2.159e-01  3.869e+00  15   1  2.953e+00
SCT      0.000e+00  4.153e-02  9.480e-02  1.658e-01  2.659e-01  4.214e-01  5.306e-01  6.189e-01  7.032e-01  7.483e-01  7.823e-01  8.158e-01  8.351e-01  8.508e-01  1.000e+00
SCUPS    7.964e+00  7.736e+00  7.696e+00  7.257e+00  6.620e+00  5.777e+00  5.255e+00  4.951e+00  4.749e+00  4.675e+00  4.604e+00  4.525e+00  4.461e+00  4.408e+00  3.869e+00
CSTREN Line   8   5 3223.220000  0.056770  1  3   80.951956  84.798574  21  29  21  29  2.845e-01  5.677e-02  7.982e-01  15   1  2.659e+00
SCT      0.000e+00  4.024e-02  9.236e-02  1.627e-01  2.634e-01  4.227e-01  5.358e-01  6.273e-01  7.138e-01  7.595e-01  7.935e-01  8.265e-01  8.454e-01  8.606e-01  1.000e+00
SCUPS    1.745e+00  1.682e+00  1.622e+00  1.509e+00  1.370e+00  1.185e+00  1.074e+00  1.004e+00  9.622e-01  9.442e-01  9.290e-01  9.116e-01  9.010e-01  8.907e-01  7.982e-01
CSTREN Line   8   5 2732.264000  0.206500  1  3   80.951956  85.489765  21  31  21  31  3.399e-01  2.065e-01  2.430e+00  15   1  2.465e+00
SCT      0.000e+00  3.948e-02  9.094e-02  1.609e-01  2.621e-01  4.243e-01  5.404e-01  6.342e-01  7.222e-01  7.682e-01  8.021e-01  8.348e-01  8.532e-01  8.681e-01  1.000e+00
SCUPS    4.334e+00  4.237e+00  4.140e+00  3.963e+00  3.723e+00  3.342e+00  3.093e+00  2.918e+00  2.799e+00  2.745e+00  2.717e+00  2.673e+00  2.651e+00  2.632e+00  2.430e+00
CSTREN Line   8   5 1437.566000  0.002600  1  3   80.951956  89.576592  21  46  21  46  6.191e-01  2.600e-03  1.680e-02  15   1  1.929e+00
SCT      0.000e+00  3.831e-02  8.901e-02  1.593e-01  2.636e-01  4.363e-01  5.623e-01  6.635e-01  7.557e-01  8.018e-01  8.346e-01  8.650e-01  8.817e-01  8.947e-01  1.000e+00
SCUPS    7.264e-02  7.638e-02  9.847e-02  1.028e-01  9.126e-02  6.221e-02  4.275e-02  3.070e-02  2.302e-02  2.046e-02  1.916e-02  1.831e-02  1.797e-02  1.778e-02  1.680e-02
CSTREN Line   8   5 698.553000  0.000767  1  3   80.951956  98.700763  21  61  21  61  1.289e+00  7.671e-04  2.380e-03  15   4  1.465e+00
SCT      0.000e+00  4.174e-02  9.711e-02  1.742e-01  2.888e-01  4.783e-01  6.146e-01  7.206e-01  8.118e-01  8.543e-01  8.829e-01  9.078e-01  9.208e-01  9.307e-01  1.000e+00
SCUPS    1.521e-01  1.363e-01  1.289e-01  9.776e-02  6.016e-02  2.473e-02  1.151e-02  5.540e-03  2.721e-03  2.045e-03  1.819e-03  1.770e-03  1.800e-03  1.851e-03  2.380e-03
CSTREN Line   8   5 651.345000  0.000042  1  3   80.951956  99.987155  21  67  21  67  1.384e+00  4.187e-05  1.210e-04  15   4  1.429e+00
SCT      0.000e+00  4.261e-02  9.908e-02  1.775e-01  2.939e-01  4.854e-01  6.223e-01  7.281e-01  8.185e-01  8.603e-01  8.881e-01  9.123e-01  9.249e-01  9.344e-01  1.000e+00
SCUPS    9.208e-02  8.235e-02  6.386e-02  4.678e-02  2.908e-02  1.231e-02  5.767e-03  2.651e-03  1.017e-03  5.480e-04  3.416e-04  2.294e-04  1.942e-04  1.759e-04  1.210e-04
CSTREN Line   8   5 565.998000  0.001016  1  3   80.951956 102.857479  21  83  21  83  1.606e+00  1.016e-03  2.531e-03  15   1  1.358e+00
SCT      0.000e+00  4.500e-02  1.044e-01  1.864e-01  3.071e-01  5.031e-01  6.408e-01  7.457e-01  8.336e-01  8.734e-01  8.996e-01  9.221e-01  9.336e-01  9.422e-01  1.000e+00
SCUPS    3.690e-02  3.306e-02  2.485e-02  1.835e-02  1.308e-02  7.954e-03  5.162e-03  3.255e-03  1.927e-03  1.556e-03  1.469e-03  1.531e-03  1.618e-03  1.704e-03  2.531e-03
CSTREN Line   8   5 561.959000  0.122200  1  3   80.951956 103.014940  21  84  21  84  1.619e+00  1.222e-01  3.019e-01  15   1  1.354e+00
SCT      0.000e+00  4.516e-02  1.047e-01  1.870e-01  3.079e-01  5.041e-01  6.419e-01  7.467e-01  8.345e-01  8.742e-01  9.003e-01  9.226e-01  9.340e-01  9.426e-01  1.000e+00
SCUPS    1.151e-01  1.082e-01  9.501e-02  8.316e-02  7.368e-02  6.770e-02  7.091e-02  8.171e-02  1.055e-01  1.263e-01  1.466e-01  1.706e-01  1.857e-01  1.985e-01  3.019e-01
CSTREN Line   8   5 549.288000  0.047210  1  3   80.951956 103.523898  21  88  21  88  1.656e+00  4.721e-02  1.140e-01  15   1  1.344e+00
SCT      0.000e+00  4.561e-02  1.057e-01  1.886e-01  3.103e-01  5.072e-01  6.451e-01  7.496e-01  8.369e-01  8.763e-01  9.021e-01  9.241e-01  9.354e-01  9.438e-01  1.000e+00
SCUPS    6.898e-02  6.504e-02  5.524e-02  4.881e-02  4.363e-02  3.855e-02  3.696e-02  3.817e-02  4.378e-02  4.984e-02  5.675e-02  6.527e-02  7.083e-02  7.556e-02  1.140e-01
CSTREN Line   8   5 558.179000  0.003636  1  3   80.951956 103.164342  21  90  21  90  1.668e+00  3.636e-03  8.719e-03  15   1  1.341e+00
SCT      0.000e+00  4.576e-02  1.061e-01  1.892e-01  3.111e-01  5.083e-01  6.461e-01  7.505e-01  8.377e-01  8.769e-01  9.026e-01  9.246e-01  9.358e-01  9.442e-01  1.000e+00
SCUPS    3.013e-02  2.691e-02  1.887e-02  1.363e-02  9.836e-03  6.279e-03  4.656e-03  3.890e-03  3.816e-03  4.156e-03  4.582e-03  5.159e-03  5.566e-03  5.893e-03  8.719e-03
