   Dtype Element Ion lvl    ion_pot        ex    g rad_rate         config islp ilv
LevMacro       6   2  63   1.976528 37.620137  2.0    1e-09 2s_2p_4s_4P0.5  411   3
LevMacro       6   2  64   1.979281 37.622890  4.0    1e-09 2s_2p_4s_4P1.5  411   3
LevMacro       6   2  65   1.983893 37.627502  6.0    1e-09 2s_2p_4s_4P2.5  411   3
LevMacro       6   2  66   2.453461 38.097070  2.0    1e-09 2s_2p_4s_2P0.5  211   7
LevMacro       6   2  67   2.458122 38.101731  4.0    1e-09 2s_2p_4s_2P1.5  211   7
LevMacro       6   2  68   2.521664 38.165273  2.0    1e-09 2s_2p_4p_2P0.5  210   3
LevMacro       6   2  69   2.524330 38.167939  4.0    1e-09 2s_2p_4p_2P1.5  210   3
LevMacro       6   2  70   2.597283 38.240892  2.0    1e-09 2s_2p_4p_4D0.5  420   2
LevMacro       6   2  71   2.598771 38.242380  4.0    1e-09 2s_2p_4p_4D1.5  420   2
LevMacro       6   2  72   2.601276 38.244885  6.0    1e-09 2s_2p_4p_4D2.5  420   2
LevMacro       6   2  73   2.604810 38.248419  8.0    1e-09 2s_2p_4p_4D3.5  420   2
LevMacro       6   2  74   2.720660 38.364269  4.0    1e-09 2s_2p_4p_4S1.5  400   1
LevMacro       6   2  75   3.029433 38.673042  2.0    1e-09 2s_2p_4p_4P0.5  410   3
LevMacro       6   2  76   3.031008 38.674617  4.0    1e-09 2s_2p_4p_4P1.5  410   3
LevMacro       6   2  77   3.033536 38.677145  6.0    1e-09 2s_2p_4p_4P2.5  410   3
LevMacro       6   2  78   3.081196 38.724805  4.0    1e-09 2s_2p_4p_2D1.5  220   5
LevMacro       6   2  79   3.085710 38.729319  6.0    1e-09 2s_2p_4p_2D2.5  220   5
LevMacro       6   2  80   3.253076 38.896685  2.0    1e-09 2s_2p_3s_2P0.5  211   8
LevMacro       6   2  81   3.253374 38.896983  4.0    1e-09 2s_2p_3s_2P1.5  211   8
LevMacro       6   2  82   3.260292 38.903901  4.0    1e-09 2s_2p_4d_4F1.5  431   2
LevMacro       6   2  83   3.261817 38.905426  6.0    1e-09 2s_2p_4d_4F2.5  431   2
LevMacro       6   2  84   3.264000 38.907609  8.0    1e-09 2s_2p_4d_4F3.5  431   2
LevMacro       6   2  85   3.266889 38.910498 10.0    1e-09 2s_2p_4d_4F4.5  431   2
LevMacro       6   2  86   3.334286 38.977895  2.0    1e-09 2s_2p_4d_4D0.5  421   2
LevMacro       6   2  87   3.334734 38.978343  4.0    1e-09 2s_2p_4d_4D1.5  421   2
LevMacro       6   2  88   3.335526 38.979135  6.0    1e-09 2s_2p_4d_4D2.5  421   2
LevMacro       6   2  89   3.336779 38.980388  8.0    1e-09 2s_2p_4d_4D3.5  421   2
LevMacro       6   2  90   3.395014 39.038623  6.0    1e-09 2s_2p_4d_4P2.5  411   4
LevMacro       6   2  91   3.397271 39.040880  4.0    1e-09 2s_2p_4d_4P1.5  411   4
LevMacro       6   2  92   3.398561 39.042170  2.0    1e-09 2s_2p_4d_4P0.5  411   4
LevMacro       6   2  93   3.441113 39.084722  4.0    1e-09 2s_2p_4d_2D1.5  221   3
LevMacro       6   2  94   3.442539 39.086148  6.0    1e-09 2s_2p_4d_2D2.5  221   3
LevMacro       6   2  95   3.447684 39.091293  6.0    1e-09 2s_2p_4f_2F2.5  230   1
LevMacro       6   2  96   3.448676 39.092285  8.0    1e-09 2s_2p_4f_2F3.5  230   1
LevMacro       6   2  97   3.449158 39.092767  4.0    1e-09 2s_2p_4f_4F1.5  430   1
LevMacro       6   2  98   3.449530 39.093139  6.0    1e-09 2s_2p_4f_4F2.5  430   1
LevMacro       6   2  99   3.450150 39.093759  8.0    1e-09 2s_2p_4f_4F3.5  430   1
LevMacro       6   2 100   3.450795 39.094404 10.0    1e-09 2s_2p_4f_4F4.5  430   1
LevMacro       6   2 101   3.514374 39.157983  2.0    1e-09 2s_2p_4p_2S0.5  200   5
LevMacro       6   2 102   3.522918 39.166527  6.0    1e-09 2s_2p_4f_4G2.5  440   1
LevMacro       6   2 103   3.524392 39.168001  8.0    1e-09 2s_2p_4f_4G3.5  440   1
LevMacro       6   2 104   3.526463 39.170072 10.0    1e-09 2s_2p_4f_4G4.5  440   1
LevMacro       6   2 105   3.529128 39.172737 12.0    1e-09 2s_2p_4f_4G5.5  440   1
LevMacro       6   2 106   3.535736 39.179346  8.0    1e-09 2s_2p_4f_2G3.5  240   1
LevMacro       6   2 107   3.538712 39.182321  8.0    1e-09 2s_2p_4f_4D3.5  420   3
LevMacro       6   2 108   3.539853 39.183462 10.0    1e-09 2s_2p_4f_2G4.5  240   1
LevMacro       6   2 109   3.540622 39.184231  6.0    1e-09 2s_2p_4f_4D2.5  420   3
LevMacro       6   2 110   3.542209 39.185818  4.0    1e-09 2s_2p_4f_4D1.5  420   3
LevMacro       6   2 111   3.543189 39.186798  2.0    1e-09 2s_2p_4f_4D0.5  420   3
LevMacro       6   2 112   3.547503 39.191112  6.0    1e-09 2s_2p_4f_2D2.5  220   6
LevMacro       6   2 113   3.550392 39.194001  4.0    1e-09 2s_2p_4f_2D1.5  220   6
LevMacro       6   2 114   3.608132 39.251741  6.0    1e-09 2s_2p_4d_2F2.5  231   3
LevMacro       6   2 115   3.612559 39.256168  8.0    1e-09 2s_2p_4d_2F3.5  231   3
LevMacro       6   2 116   3.827089 39.470698  4.0    1e-09 2s_2p_4d_2P1.5  211   9
LevMacro       6   2 117   3.829395 39.473004  2.0    1e-09 2s_2p_4d_2P0.5  211   9
LevMacro       6   2 118   5.298815 40.942424  2.0    1e-09 2s_2p_3p_2P0.5  210   4
LevMacro       6   2 119   5.300142 40.943751  4.0    1e-09 2s_2p_3p_2P1.5  210   4
LevMacro       6   2 120   5.306601 40.950210  4.0    1e-09 2s_2p_3p_2D1.5  220   7
LevMacro       6   2 121   5.307184 40.950793  6.0    1e-09 2s_2p_3p_2D2.5  220   7
LevMacro       6   2 122   5.966175 41.609784  2.0    1e-09 2s_2p_3p_2S0.5  200   6
LevMacro       6   2 123   6.979540 42.623149  8.0    1e-09 2s_2p_3d_2F3.5  231   4
LevMacro       6   2 124   6.979566 42.623175  6.0    1e-09 2s_2p_3d_2F2.5  231   4
LevMacro       6   2 125   7.103018 42.746627  4.0    1e-09 2s_2p_3d_2D1.5  221   4
LevMacro       6   2 126   7.103415 42.747024  6.0    1e-09 2s_2p_3d_2D2.5  221   4
LevMacro       6   2 127   7.317114 42.960723  2.0    1e-09   2p2_3s_4P0.5  410   4
LevMacro       6   2 128   7.320127 42.963736  4.0    1e-09   2p2_3s_4P1.5  410   4
LevMacro       6   2 129   7.325148 42.968757  6.0    1e-09   2p2_3s_4P2.5  410   4
LevMacro       6   2 130   7.441384 43.084993  2.0    1e-09 2s_2p_3d_2P0.5  211  10
LevMacro       6   2 131   7.441781 43.085390  4.0    1e-09 2s_2p_3d_2P1.5  211  10
LevMacro       6   2 132   8.353789 43.997398  2.0    1e-09   2p2_3s_2P0.5  210   5
LevMacro       6   2 133   8.357857 44.001466  4.0    1e-09   2p2_3s_2P1.5  210   5
LevMacro       6   2 134   8.695689 44.339298  2.0    1e-09   2p2_3p_2S0.5  201   1
LevMacro       6   2 135   8.740447 44.384056  2.0    1e-09 2s_2p_4s_2P0.5  211  11
LevMacro       6   2 136   8.740509 44.384118  4.0    1e-09 2s_2p_4s_2P1.5  211  11
LevMacro       6   2 137   9.122026 44.765635  2.0    1e-09   2p2_3p_4D0.5  421   3
LevMacro       6   2 138   9.123785 44.767394  4.0    1e-09   2p2_3p_4D1.5  421   3
LevMacro       6   2 139   9.126699 44.770308  6.0    1e-09   2p2_3p_4D2.5  421   3
LevMacro       6   2 140   9.130790 44.774399  8.0    1e-09   2p2_3p_4D3.5  421   3
LevMacro       6   2 141   9.299956 44.943565  6.0    1e-09 2s_2p_4p_2D2.5  220   8
LevMacro       6   2 142   9.300177 44.943786  4.0    1e-09 2s_2p_4p_2D1.5  220   8
LevMacro       6   2 143   9.402154 45.045763  2.0    1e-09   2p2_3p_4P0.5  411   5
LevMacro       6   2 144   9.403890 45.047499  4.0    1e-09   2p2_3p_4P1.5  411   5
LevMacro       6   2 145   9.406792 45.050401  6.0    1e-09   2p2_3p_4P2.5  411   5
LevMacro       6   2 146   9.686777 45.330386  2.0    1e-09 2s_2p_4p_2S0.5  200   7
LevMacro       6   2 147   9.754535 45.398144  4.0    1e-09   2p2_3s_2D1.5  220   9
LevMacro       6   2 148   9.755314 45.398923  6.0    1e-09   2p2_3s_2D2.5  220   9
LevMacro       6   2 149   9.775213 45.418822  4.0    1e-09   2p2_3p_2D1.5  221   5
LevMacro       6   2 150   9.779642 45.423251  6.0    1e-09   2p2_3p_2D2.5  221   5
LevMacro       6   2 151   9.910012 45.553621  2.0    1e-09 2s_2p_4p_2P0.5  210   6
LevMacro       6   2 152   9.912317 45.555926  4.0    1e-09 2s_2p_4p_2P1.5  210   6
LevMacro       6   2 153  10.023047 45.666656  6.0    1e-09 2s_2p_4d_2F2.5  231   5
LevMacro       6   2 154  10.023109 45.666718  8.0    1e-09 2s_2p_4d_2F3.5  231   5
LevMacro       6   2 155  10.148419 45.792028  4.0    1e-09 2s_2p_4d_2D1.5  221   6
LevMacro       6   2 156  10.149179 45.792788  6.0    1e-09 2s_2p_4d_2D2.5  221   6
LevMacro       6   2 157  10.167265 45.810874  6.0    1e-09 2s_2p_4f_2F2.5  230   1
LevMacro       6   2 158  10.167304 45.810913  8.0    1e-09 2s_2p_4f_2F3.5  230   1
LevMacro       6   2 159  10.169574 45.813183  8.0    1e-09 2s_2p_4f_2G3.5  240   1
LevMacro       6   2 160  10.169598 45.813207 10.0    1e-09 2s_2p_4f_2G4.5  240   1
LevMacro       6   2 161  10.187475 45.831084  2.0    1e-09 2s_2p_4d_2P0.5  211  12
LevMacro       6   2 162  10.187885 45.831494  4.0    1e-09 2s_2p_4d_2P1.5  211  12
LevMacro       6   2 163  10.253016 45.896625  4.0    1e-09 2s_2p_4f_2D1.5  220  10
LevMacro       6   2 164  10.253051 45.896660  6.0    1e-09 2s_2p_4f_2D2.5  220  10
LevMacro       6   2 165  10.427959 46.071568  4.0    1e-09   2p2_3p_2P1.5  211  13
LevMacro       6   2 166  10.428501 46.072110  2.0    1e-09   2p2_3p_2P0.5  211  13
LevMacro       6   2 167  10.772772 46.416381  4.0    1e-09   2p2_3p_4S1.5  401   2
