   Dtype Element Ion lvl     ion_pot          ex    g rad_rate      config islp ilv
LevMacro       8   7  88  -13.662884 1158.771990 11.0    1e-09 1s.7g_3G5.0  340   3
LevMacro       8   7  89  -13.662884 1158.771990  9.0    1e-09 1s.7g_1G4.0  140   3
LevMacro       8   7  90  -13.662636 1158.772238 11.0    1e-09 1s.7i_3I5.0  360   1
LevMacro       8   7  91  -13.662636 1158.772238 13.0    1e-09 1s.7i_3I6.0  360   1
LevMacro       8   7  92  -13.662636 1158.772238 13.0    1e-09 1s.7h_3H6.0  351   2
LevMacro       8   7  93  -13.662636 1158.772238 11.0    1e-09 1s.7h_1H5.0  151   2
LevMacro       8   7  94  -13.662512 1158.772362 15.0    1e-09 1s.7i_3I7.0  360   1
LevMacro       8   7  95  -13.662512 1158.772362 13.0    1e-09 1s.7i_1I6.0  160   1
LevMacro       8   7  96  -13.662388 1158.772486  5.0    1e-09 1s.7d_1D2.0  120   5
LevMacro       8   7  97  -13.680614 1158.754260  3.0    1e-09 1s.7p_1P1.0  111   6
LevMacro       8   7  98  -10.633685 1161.801188  3.0    1e-09 1s.8s_3S1.0  300   7
LevMacro       8   7  99  -10.573553 1161.861321  1.0    1e-09 1s.8p_3P0.0  311   7
LevMacro       8   7 100  -10.573553 1161.861321  3.0    1e-09 1s.8p_3P1.0  311   7
LevMacro       8   7 101  -10.573553 1161.861321  5.0    1e-09 1s.8p_3P2.0  311   7
LevMacro       8   7 102  -10.525323 1161.909551  1.0    1e-09 1s.8s_1S0.0  100   8
LevMacro       8   7 103  -10.478332 1161.956541  3.0    1e-09 1s.8d_3D1.0  320   6
LevMacro       8   7 104  -10.478084 1161.956789  5.0    1e-09 1s.8d_3D2.0  320   6
LevMacro       8   7 105  -10.499162 1161.935712  7.0    1e-09 1s.8d_3D3.0  320   6
LevMacro       8   7 106  -10.474489 1161.960385  5.0    1e-09 1s.8f_3F2.0  331   5
LevMacro       8   7 107  -10.474365 1161.960509  7.0    1e-09 1s.8f_3F3.0  331   5
LevMacro       8   7 108  -10.474117 1161.960757  9.0    1e-09 1s.8f_3F4.0  331   5
LevMacro       8   7 109  -10.474117 1161.960757  7.0    1e-09 1s.8f_1F3.0  131   5
LevMacro       8   7 110  -10.473869 1161.961005  9.0    1e-09 1s.8h_3H4.0  351   3
LevMacro       8   7 111  -10.473869 1161.961005 11.0    1e-09 1s.8h_3H5.0  351   3
LevMacro       8   7 112  -10.473745 1161.961129 11.0    1e-09 1s.8i_3I5.0  360   2
LevMacro       8   7 113  -10.473745 1161.961129 13.0    1e-09 1s.8i_3I6.0  360   2
LevMacro       8   7 114  -10.473745 1161.961129 13.0    1e-09 1s.8h_3H6.0  351   3
LevMacro       8   7 115  -10.473745 1161.961129 11.0    1e-09 1s.8h_1H5.0  151   3
LevMacro       8   7 116  -10.473621 1161.961252 13.0    1e-09 1s.8k_3K6.0  370   1
LevMacro       8   7 117  -10.473621 1161.961252 15.0    1e-09 1s.8k_3K7.0  370   1
LevMacro       8   7 118  -10.473621 1161.961252 15.0    1e-09 1s.8i_3I7.0  360   2
LevMacro       8   7 119  -10.473621 1161.961252 13.0    1e-09 1s.8i_1I6.0  160   2
LevMacro       8   7 120  -10.473621 1161.961252 15.0    1e-09 1s.8k_1K7.0  170   1
LevMacro       8   7 121  -10.473621 1161.961252 17.0    1e-09 1s.8k_3K8.0  370   1
LevMacro       8   7 122  -10.473497 1161.961376  5.0    1e-09 1s.8d_1D2.0  120   6
LevMacro       8   7 123  -10.450560 1161.984314  3.0    1e-09 1s.8p_1P1.0  111   7
LevMacro       8   7 124  -10.014753 1162.420121  7.0    1e-09 1s.8g_3G3.0  340   4
LevMacro       8   7 125  -10.014753 1162.420121  9.0    1e-09 1s.8g_3G4.0  340   4
LevMacro       8   7 126  -10.014629 1162.420244 11.0    1e-09 1s.8g_3G5.0  340   4
LevMacro       8   7 127  -10.014629 1162.420244  9.0    1e-09 1s.8g_1G4.0  140   4
LevMacro       8   7 128  461.281881 1633.716754  1.0    1e-09   2s2_1S0.0  100   9
LevMacro       8   7 129  463.777573 1636.212446  1.0    1e-09 2s.2p_3P0.0  311   8
LevMacro       8   7 130  463.828034 1636.262908  3.0    1e-09 2s.2p_3P1.0  311   8
LevMacro       8   7 131  463.939497 1636.374370  5.0    1e-09 2s.2p_3P2.0  311   8
LevMacro       8   7 132  470.376048 1642.810921  1.0    1e-09   2p2_3P0.0  310   1
LevMacro       8   7 133  470.443371 1642.878245  3.0    1e-09   2p2_3P1.0  310   1
