CSTREN Line   6   5  41.471500  0.000001  1  3    0.000000 298.963858   1   2   1   2  2.198e+01  1.000e-06  0.000e+00  15   4  1.025e+00
SCUPS    2.737e-02  2.749e-02  2.766e-02  2.783e-02  2.845e-02  3.061e-02  3.345e-02  3.771e-02  4.800e-02  5.966e-02  7.211e-02  8.434e-02  8.979e-02  9.274e-02  1.197e-01
CSTREN Line   6   5  35.070400  0.000003  1  3    0.000000 353.531213   1  10   1  10  2.600e+01  3.400e-06  0.000e+00  15   2  9.000e-02
SCT      0.000e+00  1.335e-02  3.273e-02  6.338e-02  1.192e-01  2.528e-01  4.036e-01  5.751e-01  7.719e-01  8.712e-01  9.312e-01  9.713e-01  9.854e-01  9.927e-01  1.000e+00
SCUPS    1.470e-03  1.380e-03  1.250e-03  1.150e-03  1.090e-03  1.050e-03  1.010e-03  9.540e-04  8.180e-04  6.580e-04  4.780e-04  2.720e-04  1.630e-04  9.230e-05  0.000e+00
CSTREN Line   6   5  34.995300  1.780000  1  5    0.000000 354.290497   1  16   1  16  2.606e+01  1.780e+00  2.702e-06  15   4  1.046e+00
SCT      0.000e+00  2.511e-02  6.044e-02  1.138e-01  2.039e-01  3.884e-01  5.560e-01  7.091e-01  8.498e-01  9.104e-01  9.448e-01  9.680e-01  9.770e-01  9.825e-01  1.000e+00
SCUPS    1.022e-01  8.564e-02  6.232e-02  4.856e-02  3.991e-02  2.768e-02  1.724e-02  9.421e-03  4.100e-03  2.445e-03  1.691e-03  1.222e-03  1.029e-03  8.876e-04  2.702e-06
CSTREN Line   6   5  34.972800  0.153000  1  3    0.000000 354.518505   1  17   1  17  2.609e+01  1.530e-01  2.391e-02  15   1  1.193e+00
SCT      0.000e+00  5.738e-03  1.421e-02  2.799e-02  5.433e-02  1.248e-01  2.197e-01  3.548e-01  5.626e-01  7.001e-01  7.993e-01  8.777e-01  9.111e-01  9.320e-01  1.000e+00
SCUPS    6.011e-03  5.967e-03  5.903e-03  5.897e-03  6.103e-03  6.617e-03  7.299e-03  8.451e-03  1.094e-02  1.357e-02  1.629e-02  1.863e-02  1.942e-02  1.975e-02  2.391e-02
CSTREN Line   6   5  33.463200  0.000001  1  3    0.000000 370.511314   1  20   1  20  2.725e+01  1.390e-06  0.000e+00  15   2  7.000e-02
SCT      0.000e+00  1.633e-02  3.985e-02  7.664e-02  1.424e-01  2.933e-01  4.536e-01  6.241e-01  8.058e-01  8.925e-01  9.432e-01  9.765e-01  9.881e-01  9.940e-01  1.000e+00
SCUPS    6.196e-04  5.710e-04  5.010e-04  4.590e-04  4.330e-04  4.120e-04  4.010e-04  3.830e-04  3.290e-04  2.640e-04  1.920e-04  1.090e-04  6.530e-05  3.720e-05  0.000e+00
CSTREN Line   6   5  33.434400  0.869000  1  5    0.000000 370.830079   1  30   1  30  2.728e+01  8.690e-01  0.000e+00  15   4  1.035e+00
SCT      0.000e+00  3.170e-02  7.561e-02  1.404e-01  2.457e-01  4.468e-01  6.145e-01  7.564e-01  8.783e-01  9.286e-01  9.565e-01  9.750e-01  9.822e-01  9.865e-01  1.000e+00
SCUPS    6.689e-02  5.797e-02  4.563e-02  3.916e-02  3.128e-02  1.874e-02  1.084e-02  5.706e-03  2.377e-03  1.354e-03  8.939e-04  6.261e-04  5.191e-04  4.454e-04  0.000e+00
CSTREN Line   6   5  33.426200  0.060800  1  3    0.000000 370.920836   1  31   1  31  2.729e+01  6.080e-02  9.196e-03  15   1  1.125e+00
SCT      0.000e+00  8.673e-03  2.139e-02  4.183e-02  8.011e-02  1.777e-01  2.991e-01  4.545e-01  6.607e-01  7.792e-01  8.574e-01  9.154e-01  9.391e-01  9.537e-01  1.000e+00
SCUPS    1.896e-03  1.949e-03  2.028e-03  2.165e-03  2.330e-03  2.612e-03  2.967e-03  3.494e-03  4.512e-03  5.530e-03  6.559e-03  7.415e-03  7.655e-03  7.777e-03  9.196e-03
CSTREN Line   6   5  32.772600  0.000001  1  3    0.000000 378.319013   1  34   1  34  2.783e+01  1.000e-06  0.000e+00  15   4  1.035e+00
SCT      0.000e+00  3.110e-02  7.422e-02  1.380e-01  2.421e-01  4.420e-01  6.098e-01  7.529e-01  8.764e-01  9.275e-01  9.559e-01  9.747e-01  9.820e-01  9.864e-01  1.000e+00
SCUPS    1.980e-02  1.828e-02  1.617e-02  1.483e-02  1.322e-02  1.001e-02  7.019e-03  4.265e-03  1.808e-03  8.426e-04  3.737e-04  1.335e-04  6.927e-05  4.169e-05  0.000e+00
CSTREN Line   6   5  32.758800  0.428000  1  5    0.000000 378.477838   1  48   1  48  2.784e+01  4.280e-01  0.000e+00  15   4  1.080e+00
SCT      0.000e+00  1.350e-02  3.306e-02  6.393e-02  1.199e-01  2.526e-01  4.002e-01  5.656e-01  7.524e-01  8.462e-01  9.034e-01  9.437e-01  9.598e-01  9.695e-01  1.000e+00
SCUPS    1.209e-02  1.170e-02  1.113e-02  1.031e-02  9.006e-03  6.570e-03  4.507e-03  2.734e-03  1.268e-03  7.400e-04  4.885e-04  3.394e-04  2.808e-04  2.403e-04  0.000e+00
CSTREN Line   6   5  32.754200  0.031000  1  3    0.000000 378.531275   1  49   1  49  2.785e+01  3.100e-02  4.825e-03  15   1  1.144e+00
SCT      0.000e+00  7.309e-03  1.806e-02  3.544e-02  6.829e-02  1.539e-01  2.644e-01  4.126e-01  6.219e-01  7.494e-01  8.365e-01  9.025e-01  9.298e-01  9.466e-01  1.000e+00
SCUPS    9.925e-04  1.040e-03  1.109e-03  1.207e-03  1.344e-03  1.584e-03  1.803e-03  2.085e-03  2.574e-03  3.067e-03  3.557e-03  3.957e-03  4.068e-03  4.120e-03  4.825e-03
CSTREN Line   6   5 2278.631000  0.045000  3  3  298.963858 304.405059   2   4   2   4  4.043e-01  1.350e-01  1.330e+00  15   1  2.472e+00
SCT      0.000e+00  3.332e-02  7.769e-02  1.398e-01  2.332e-01  3.920e-01  5.120e-01  6.120e-01  7.074e-01  7.573e-01  7.939e-01  8.289e-01  8.486e-01  8.642e-01  1.000e+00
SCUPS    3.955e+00  3.851e+00  3.712e+00  3.543e+00  3.288e+00  2.859e+00  2.526e+00  2.254e+00  2.020e+00  1.922e+00  1.863e+00  1.807e+00  1.773e+00  1.725e+00  1.330e+00
CSTREN Line   6   5 2277.956200  0.014967  3  1  298.963858 304.406670   2   5   2   5  4.034e-01  4.490e-02  4.433e-01  15   1  2.440e+00
SCT      0.000e+00  3.429e-02  7.982e-02  1.433e-01  2.382e-01  3.982e-01  5.181e-01  6.174e-01  7.117e-01  7.609e-01  7.970e-01  8.315e-01  8.508e-01  8.663e-01  1.000e+00
SCUPS    1.304e+00  1.274e+00  1.234e+00  1.181e+00  1.093e+00  9.524e-01  8.397e-01  7.507e-01  6.728e-01  6.396e-01  6.209e-01  6.027e-01  5.904e-01  5.788e-01  4.433e-01
CSTREN Line   6   5 2271.591500  0.075000  3  5  298.963858 304.421921   2   6   2   6  4.062e-01  2.250e-01  2.219e+00  15   1  2.569e+00
SCT      0.000e+00  3.071e-02  7.192e-02  1.302e-01  2.193e-01  3.743e-01  4.945e-01  5.965e-01  6.950e-01  7.468e-01  7.850e-01  8.215e-01  8.420e-01  8.584e-01  1.000e+00
SCUPS    6.520e+00  6.380e+00  6.191e+00  5.917e+00  5.503e+00  4.784e+00  4.218e+00  3.753e+00  3.354e+00  3.190e+00  3.098e+00  3.008e+00  2.930e+00  2.867e+00  2.219e+00
CSTREN Line   6   5 227.213300  0.034333  3  1  298.963858 353.531461   2   9   2   9  4.034e+00  1.030e-01  0.000e+00  15   4  1.103e+00
SCT      0.000e+00  6.778e-02  1.531e-01  2.639e-01  4.135e-01  6.267e-01  7.573e-01  8.464e-01  9.129e-01  9.396e-01  9.555e-01  9.678e-01  9.736e-01  9.777e-01  1.000e+00
SCUPS    7.803e-01  6.105e-01  3.966e-01  2.459e-01  1.455e-01  6.618e-02  3.183e-02  1.421e-02  4.732e-03  2.074e-03  9.170e-04  3.101e-04  1.366e-04  6.054e-05  0.000e+00
CSTREN Line   6   5 227.214400  0.103000  3  3  298.963858 353.531213   2  10   2  10  4.027e+00  3.090e-01  9.997e-02  15   1  1.300e+00
SCT      0.000e+00  2.247e-02  5.411e-02  1.020e-01  1.829e-01  3.493e-01  5.018e-01  6.432e-01  7.783e-01  8.414e-01  8.816e-01  9.138e-01  9.292e-01  9.401e-01  1.000e+00
SCUPS    7.557e-02  7.000e-02  6.215e-02  5.195e-02  4.443e-02  3.870e-02  3.665e-02  3.724e-02  4.261e-02  4.919e-02  5.765e-02  6.853e-02  7.436e-02  7.843e-02  9.997e-02
CSTREN Line   6   5 227.193700  0.171667  3  5  298.963858 353.536173   2  11   2  11  4.027e+00  5.150e-01  2.999e-01  15   1  1.300e+00
SCT      0.000e+00  2.247e-02  5.411e-02  1.020e-01  1.829e-01  3.493e-01  5.018e-01  6.432e-01  7.783e-01  8.414e-01  8.816e-01  9.138e-01  9.292e-01  9.401e-01  1.000e+00
SCUPS    2.181e-01  2.034e-01  1.827e-01  1.528e-01  1.313e-01  1.150e-01  1.084e-01  1.108e-01  1.269e-01  1.462e-01  1.691e-01  1.976e-01  2.135e-01  2.253e-01  2.999e-01
CSTREN Line   6   5 173.290400  0.008533  3  1  298.963858 370.511314   2  19   2  19  5.280e+00  2.560e-02  0.000e+00  15   4  1.103e+00
SCT      0.000e+00  5.267e-02  1.216e-01  2.157e-01  3.519e-01  5.665e-01  7.114e-01  8.166e-01  8.980e-01  9.309e-01  9.502e-01  9.649e-01  9.716e-01  9.763e-01  1.000e+00
SCUPS    2.568e-01  2.029e-01  1.323e-01  9.404e-02  6.277e-02  2.950e-02  1.443e-02  6.561e-03  2.196e-03  9.495e-04  4.087e-04  1.346e-04  5.848e-05  2.553e-05  0.000e+00
CSTREN Line   6   5 173.290400  0.025567  3  3  298.963858 370.511314   2  20   2  20  5.277e+00  7.670e-02  1.821e-02  15   1  1.385e+00
SCT      0.000e+00  1.310e-02  3.202e-02  6.175e-02  1.152e-01  2.400e-01  3.758e-01  5.250e-01  6.927e-01  7.797e-01  8.371e-01  8.835e-01  9.055e-01  9.209e-01  1.000e+00
SCUPS    1.857e-02  1.756e-02  1.611e-02  1.563e-02  1.527e-02  1.452e-02  1.421e-02  1.442e-02  1.521e-02  1.646e-02  1.912e-02  2.265e-02  2.380e-02  2.394e-02  1.821e-02
CSTREN Line   6   5 173.285900  0.042667  3  5  298.963858 370.513173   2  21   2  21  5.277e+00  1.280e-01  5.463e-02  15   1  1.442e+00
SCT      0.000e+00  1.122e-02  2.751e-02  5.329e-02  1.003e-01  2.129e-01  3.407e-01  4.874e-01  6.609e-01  7.546e-01  8.177e-01  8.693e-01  8.939e-01  9.111e-01  1.000e+00
SCUPS    5.273e-02  5.049e-02  4.724e-02  4.600e-02  4.511e-02  4.299e-02  4.218e-02  4.344e-02  4.745e-02  5.224e-02  6.049e-02  7.062e-02  7.368e-02  7.369e-02  5.463e-02
CSTREN Line   6   5 156.240500  0.003317  3  1  298.963858 378.319013   2  33   2  33  5.853e+00  9.950e-03  0.000e+00  15   4  1.103e+00
SCT      0.000e+00  4.777e-02  1.111e-01  1.990e-01  3.293e-01  5.425e-01  6.922e-01  8.036e-01  8.914e-01  9.270e-01  9.479e-01  9.636e-01  9.708e-01  9.757e-01  1.000e+00
SCUPS    6.722e-02  5.504e-02  3.890e-02  3.029e-02  2.241e-02  1.275e-02  7.066e-03  3.482e-03  1.225e-03  5.318e-04  2.289e-04  7.492e-05  3.236e-05  1.404e-05  0.000e+00
CSTREN Line   6   5 156.240500  0.009967  3  3  298.963858 378.319013   2  34   2  34  5.851e+00  2.990e-02  1.477e-02  15   1  2.015e+00
SCT      0.000e+00  3.812e-03  9.458e-03  1.868e-02  3.644e-02  8.486e-02  1.524e-01  2.534e-01  4.230e-01  5.485e-01  6.505e-01  7.446e-01  7.920e-01  8.260e-01  1.000e+00
SCUPS    3.405e-02  3.553e-02  3.771e-02  4.020e-02  4.452e-02  5.436e-02  5.991e-02  5.967e-02  5.442e-02  5.837e-02  8.303e-02  1.194e-01  1.288e-01  1.257e-01  1.477e-02
CSTREN Line   6   5 156.232900  0.016600  3  5  298.963858 378.322857   2  35   2  35  5.851e+00  4.980e-02  4.924e-03  15   1  1.529e+00
SCT      0.000e+00  8.253e-03  2.033e-02  3.968e-02  7.572e-02  1.665e-01  2.773e-01  4.165e-01  5.988e-01  7.058e-01  7.808e-01  8.434e-01  8.734e-01  8.943e-01  1.000e+00
SCUPS    1.238e-02  1.357e-02  1.532e-02  1.713e-02  1.961e-02  2.489e-02  2.777e-02  2.708e-02  2.279e-02  2.182e-02  2.725e-02  3.623e-02  3.830e-02  3.713e-02  4.924e-03
CSTREN Line   6   5 247.331300  0.359000  1  3  304.389436 354.518505   3  17   3  17  3.666e+00  3.590e-01  3.973e-01  15   1  1.554e+00
SCT      0.000e+00  1.243e-02  3.038e-02  5.859e-02  1.094e-01  2.280e-01  3.576e-01  5.009e-01  6.642e-01  7.511e-01  8.102e-01  8.598e-01  8.841e-01  9.016e-01  1.000e+00
SCUPS    8.187e-02  8.523e-02  9.009e-02  9.166e-02  9.474e-02  1.013e-01  1.107e-01  1.285e-01  1.628e-01  1.917e-01  2.185e-01  2.476e-01  2.666e-01  2.806e-01  3.973e-01
CSTREN Line   6   5 186.355400  0.098400  1  3  304.389436 370.920836   3  31   3  31  4.868e+00  9.840e-02  8.500e-02  15   1  1.430e+00
SCT      0.000e+00  1.255e-02  3.068e-02  5.923e-02  1.107e-01  2.317e-01  3.645e-01  5.121e-01  6.801e-01  7.685e-01  8.275e-01  8.756e-01  8.986e-01  9.149e-01  1.000e+00
SCUPS    2.312e-02  2.464e-02  2.684e-02  2.807e-02  2.901e-02  2.996e-02  3.172e-02  3.507e-02  4.146e-02  4.679e-02  5.176e-02  5.674e-02  5.979e-02  6.262e-02  8.500e-02
CSTREN Line   6   5 167.226600  0.044900  1  3  304.389436 378.531275   3  49   3  49  5.426e+00  4.490e-02  4.276e-02  15   1  1.542e+00
SCT      0.000e+00  8.641e-03  2.127e-02  4.146e-02  7.895e-02  1.726e-01  2.857e-01  4.255e-01  6.058e-01  7.102e-01  7.832e-01  8.442e-01  8.735e-01  8.941e-01  1.000e+00
SCUPS    1.369e-02  1.407e-02  1.462e-02  1.524e-02  1.596e-02  1.701e-02  1.779e-02  1.867e-02  1.993e-02  2.093e-02  2.213e-02  2.427e-02  2.605e-02  2.772e-02  4.276e-02
CSTREN Line   6   5 260.149100  0.020467  3  3  304.405059 352.064224   4   8   4   8  3.515e+00  6.140e-02  7.053e-02  15   1  1.249e+00
SCT      0.000e+00  3.130e-02  7.437e-02  1.374e-01  2.384e-01  4.270e-01  5.806e-01  7.094e-01  8.225e-01  8.729e-01  9.045e-01  9.298e-01  9.420e-01  9.507e-01  1.000e+00
SCUPS    9.659e-01  8.512e-01  6.933e-01  5.037e-01  3.322e-01  1.815e-01  1.153e-01  7.588e-02  5.076e-02  4.435e-02  4.346e-02  4.584e-02  4.837e-02  5.055e-02  7.053e-02
CSTREN Line   6   5 248.677700  0.163667  3  3  304.405059 354.262724   4  13   4  13  3.679e+00  4.910e-01  1.596e+00  15   1  1.497e+00
SCT      0.000e+00  1.400e-02  3.415e-02  6.561e-02  1.216e-01  2.497e-01  3.850e-01  5.295e-01  6.882e-01  7.704e-01  8.255e-01  8.713e-01  8.937e-01  9.098e-01  1.000e+00
SCUPS    9.393e-01  9.191e-01  8.900e-01  8.831e-01  8.893e-01  9.190e-01  9.678e-01  1.043e+00  1.156e+00  1.231e+00  1.302e+00  1.383e+00  1.420e+00  1.447e+00  1.596e+00
CSTREN Line   6   5 248.677700  0.490000  3  5  304.405059 354.262724   4  14   4  14  3.679e+00  1.470e+00  5.313e-01  15   1  1.452e+00
SCT      0.000e+00  1.560e-02  3.794e-02  7.262e-02  1.337e-01  2.703e-01  4.103e-01  5.551e-01  7.090e-01  7.869e-01  8.384e-01  8.810e-01  9.017e-01  9.166e-01  1.000e+00
SCUPS    4.118e-01  3.987e-01  3.800e-01  3.682e-01  3.627e-01  3.615e-01  3.653e-01  3.764e-01  3.979e-01  4.176e-01  4.491e-01  4.925e-01  5.100e-01  5.194e-01  5.313e-01
CSTREN Line   6   5 248.539200  0.001057  3  5  304.405059 354.290497   4  16   4  16  3.682e+00  3.170e-03  1.577e-03  15   1  1.238e+00
SCT      0.000e+00  3.143e-02  7.469e-02  1.380e-01  2.394e-01  4.288e-01  5.829e-01  7.120e-01  8.251e-01  8.753e-01  9.067e-01  9.317e-01  9.437e-01  9.523e-01  1.000e+00
SCUPS    2.659e-01  2.363e-01  1.955e-01  1.684e-01  1.503e-01  1.254e-01  9.853e-02  6.879e-02  3.507e-02  1.863e-02  9.520e-03  4.298e-03  2.799e-03  2.127e-03  1.577e-03
CSTREN Line   6   5 189.262700  0.003567  3  3  304.405059 369.914450   4  18   4  18  4.829e+00  1.070e-02  8.123e-03  15   1  1.181e+00
SCT      0.000e+00  3.213e-02  7.634e-02  1.410e-01  2.447e-01  4.380e-01  5.950e-01  7.259e-01  8.392e-01  8.885e-01  9.185e-01  9.418e-01  9.527e-01  9.603e-01  1.000e+00
SCUPS    1.513e-01  1.287e-01  9.751e-02  7.530e-02  5.753e-02  3.920e-02  2.873e-02  2.080e-02  1.386e-02  1.122e-02  1.127e-02  1.295e-02  1.356e-02  1.352e-02  8.123e-03
CSTREN Line   6   5 186.707500  0.030467  3  3  304.405059 370.810985   4  23   4  23  4.895e+00  9.140e-02  7.402e-02  15   1  1.215e+00
SCT      0.000e+00  2.651e-02  6.350e-02  1.187e-01  2.101e-01  3.906e-01  5.476e-01  6.864e-01  8.127e-01  8.694e-01  9.044e-01  9.317e-01  9.445e-01  9.534e-01  1.000e+00
SCUPS    6.451e-02  6.854e-02  7.416e-02  7.640e-02  7.797e-02  7.960e-02  8.117e-02  8.241e-02  8.249e-02  8.128e-02  7.936e-02  7.724e-02  7.590e-02  7.504e-02  7.402e-02
CSTREN Line   6   5 186.707500  0.091333  3  5  304.405059 370.810985   4  24   4  24  4.895e+00  2.740e-01  2.230e-01  15   1  1.283e+00
SCT      0.000e+00  1.979e-02  4.787e-02  9.086e-02  1.649e-01  3.227e-01  4.744e-01  6.210e-01  7.660e-01  8.348e-01  8.783e-01  9.129e-01  9.291e-01  9.405e-01  1.000e+00
SCUPS    1.426e-01  1.506e-01  1.620e-01  1.680e-01  1.759e-01  1.881e-01  2.023e-01  2.176e-01  2.318e-01  2.360e-01  2.349e-01  2.300e-01  2.263e-01  2.235e-01  2.230e-01
CSTREN Line   6   5 186.653900  0.000107  3  5  304.405059 370.830079   4  30   4  30  4.897e+00  3.200e-04  1.230e-04  15   4  1.170e+00
SCT      0.000e+00  3.388e-02  8.030e-02  1.478e-01  2.550e-01  4.516e-01  6.082e-01  7.368e-01  8.467e-01  8.940e-01  9.227e-01  9.449e-01  9.553e-01  9.625e-01  1.000e+00
SCUPS    3.636e-01  3.480e-01  3.266e-01  2.966e-01  2.456e-01  1.542e-01  9.224e-02  4.857e-02  1.795e-02  8.028e-03  3.547e-03  1.276e-03  6.550e-04  3.869e-04  1.230e-04
CSTREN Line   6   5 168.419900  0.001083  3  3  304.405059 378.021573   4  32   4  32  5.425e+00  3.250e-03  1.189e-03  15   1  1.159e+00
SCT      0.000e+00  3.295e-02  7.822e-02  1.443e-01  2.500e-01  4.458e-01  6.037e-01  7.345e-01  8.468e-01  8.951e-01  9.242e-01  9.465e-01  9.568e-01  9.639e-01  1.000e+00
SCUPS    6.340e-02  5.249e-02  3.750e-02  2.968e-02  2.409e-02  1.825e-02  1.443e-02  1.088e-02  7.274e-03  6.072e-03  7.128e-03  9.539e-03  1.017e-02  9.897e-03  1.189e-03
CSTREN Line   6   5 167.389200  0.011133  3  3  304.405059 378.474862   4  37   4  37  5.459e+00  3.340e-02  0.000e+00  15   4  1.159e+00
SCT      0.000e+00  3.275e-02  7.778e-02  1.436e-01  2.488e-01  4.443e-01  6.023e-01  7.335e-01  8.462e-01  8.947e-01  9.240e-01  9.464e-01  9.567e-01  9.639e-01  1.000e+00
SCUPS    1.444e-01  1.410e-01  1.363e-01  1.266e-01  1.085e-01  7.537e-02  5.043e-02  3.163e-02  1.773e-02  1.263e-02  1.010e-02  8.324e-03  7.397e-03  6.617e-03  0.000e+00
CSTREN Line   6   5 167.389200  0.033333  3  5  304.405059 378.474862   4  38   4  38  5.459e+00  1.000e-01  1.020e-05  15   4  1.181e+00
SCT      0.000e+00  2.854e-02  6.818e-02  1.270e-01  2.233e-01  4.098e-01  5.683e-01  7.055e-01  8.277e-01  8.815e-01  9.142e-01  9.394e-01  9.511e-01  9.591e-01  1.000e+00
SCUPS    1.749e-01  1.719e-01  1.677e-01  1.571e-01  1.379e-01  9.982e-02  6.990e-02  4.627e-02  2.780e-02  2.069e-02  1.657e-02  1.319e-02  1.124e-02  9.655e-03  1.020e-05
CSTREN Line   6   5 167.382500  0.000030  3  5  304.405059 378.477838   4  48   4  48  5.460e+00  9.150e-05  3.062e-05  15   4  1.249e+00
SCT      0.000e+00  2.040e-02  4.933e-02  9.353e-02  1.695e-01  3.305e-01  4.842e-01  6.316e-01  7.760e-01  8.437e-01  8.861e-01  9.193e-01  9.348e-01  9.455e-01  1.000e+00
SCUPS    1.036e-01  1.017e-01  9.916e-02  9.455e-02  8.551e-02  6.411e-02  4.337e-02  2.484e-02  9.679e-03  4.343e-03  1.905e-03  6.638e-04  3.226e-04  1.788e-04  3.062e-05
CSTREN Line   6   5 260.157900  0.020500  1  3  304.406670 352.064224   5   8   5   8  3.516e+00  2.050e-02  2.341e-02  15   1  1.473e+00
SCT      0.000e+00  1.550e-02  3.771e-02  7.218e-02  1.329e-01  2.687e-01  4.080e-01  5.521e-01  7.056e-01  7.834e-01  8.352e-01  8.782e-01  8.992e-01  9.143e-01  1.000e+00
SCUPS    3.223e-01  2.861e-01  2.341e-01  1.712e-01  1.123e-01  6.169e-02  3.902e-02  2.550e-02  1.696e-02  1.482e-02  1.454e-02  1.536e-02  1.619e-02  1.695e-02  2.341e-02
CSTREN Line   6   5 248.685700  0.654000  1  3  304.406670 354.262724   5  13   5  13  3.680e+00  6.540e-01  0.000e+00  15   2  1.100e+00
SCT      0.000e+00  7.762e-03  1.918e-02  3.764e-02  7.255e-02  1.636e-01  2.812e-01  4.389e-01  6.617e-01  7.964e-01  8.867e-01  9.514e-01  9.751e-01  9.874e-01  1.000e+00
SCUPS    1.004e-01  9.460e-02  8.600e-02  7.630e-02  6.950e-02  6.080e-02  5.100e-02  3.970e-02  2.520e-02  1.940e-02  2.800e-02  4.710e-02  4.900e-02  4.110e-02  0.000e+00
CSTREN Line   6   5 189.267400  0.003560  1  3  304.406670 369.914450   5  18   5  18  4.830e+00  3.560e-03  2.693e-03  15   1  1.378e+00
SCT      0.000e+00  1.457e-02  3.552e-02  6.824e-02  1.265e-01  2.593e-01  3.993e-01  5.480e-01  7.094e-01  7.914e-01  8.450e-01  8.885e-01  9.091e-01  9.237e-01  1.000e+00
SCUPS    5.405e-02  4.599e-02  3.439e-02  2.619e-02  1.983e-02  1.341e-02  9.876e-03  7.195e-03  4.844e-03  4.048e-03  4.472e-03  5.695e-03  6.135e-03  6.132e-03  2.693e-03
CSTREN Line   6   5 186.712100  0.122000  1  3  304.406670 370.810985   5  23   5  23  4.896e+00  1.220e-01  9.869e-02  15   1  1.377e+00
SCT      0.000e+00  1.443e-02  3.519e-02  6.761e-02  1.254e-01  2.575e-01  3.972e-01  5.461e-01  7.081e-01  7.906e-01  8.446e-01  8.883e-01  9.090e-01  9.236e-01  1.000e+00
SCUPS    5.241e-02  5.587e-02  6.084e-02  6.355e-02  6.732e-02  7.487e-02  8.270e-02  9.147e-02  9.954e-02  1.026e-01  1.028e-01  1.011e-01  9.952e-02  9.856e-02  9.869e-02
CSTREN Line   6   5 168.423600  0.001080  1  3  304.406670 378.021573   5  32   5  32  5.426e+00  1.080e-03  3.920e-04  15   4  1.340e+00
SCT      0.000e+00  1.463e-02  3.567e-02  6.854e-02  1.271e-01  2.609e-01  4.022e-01  5.525e-01  7.156e-01  7.979e-01  8.514e-01  8.942e-01  9.144e-01  9.284e-01  1.000e+00
SCUPS    7.407e-02  6.126e-02  4.282e-02  3.277e-02  2.513e-02  1.681e-02  1.137e-02  7.122e-03  3.731e-03  2.851e-03  3.613e-03  5.166e-03  5.558e-03  5.429e-03  3.920e-04
CSTREN Line   6   5 167.392900  0.044600  1  3  304.406670 378.474862   5  37   5  37  5.460e+00  4.460e-02  3.290e-05  15   4  1.407e+00
SCT      0.000e+00  1.190e-02  2.915e-02  5.638e-02  1.058e-01  2.231e-01  3.543e-01  5.027e-01  6.747e-01  7.662e-01  8.271e-01  8.766e-01  9.000e-01  9.164e-01  1.000e+00
SCUPS    4.129e-02  4.138e-02  4.151e-02  4.035e-02  3.797e-02  3.185e-02  2.591e-02  1.995e-02  1.391e-02  1.130e-02  1.109e-02  1.442e-02  1.722e-02  1.883e-02  3.290e-05
