PhotMacS  2  1  1 1    24.310381  497
PhotMac      26.1335   6.5160e-18
PhotMac      30.8833   4.9370e-18
PhotMac      37.3269   3.5030e-18
PhotMac      45.9583   2.3450e-18
PhotMac      49.4225   2.0720e-18
PhotMac      56.6344   1.5820e-18
PhotMac      58.2302   1.5590e-18
PhotMac      58.8805   1.6260e-18
PhotMac      59.1891   1.7450e-18
PhotMac      59.3346   1.8830e-18
PhotMac      59.4402   2.0930e-18
PhotMac      59.4747   2.2090e-18
PhotMac      59.5089   2.3720e-18
PhotMac      59.5427   2.6120e-18
PhotMac      59.5763   3.0010e-18
PhotMac      59.6095   3.7200e-18
PhotMac      59.6424   5.3930e-18
PhotMac      59.6751   1.0550e-17
PhotMac      59.7074   4.4610e-18
PhotMac      59.7394   7.4650e-20
PhotMac      59.7711   8.9010e-20
PhotMac      59.8025   3.0360e-19
PhotMac      59.8337   4.7760e-19
PhotMac      59.8645   6.0800e-19
PhotMac      59.8951   7.0670e-19
PhotMac      59.9554   8.4420e-19
PhotMac      60.0439   9.6850e-19
PhotMac      60.1862   1.0800e-18
PhotMac      60.4527   1.1780e-18
PhotMac      61.0690   1.2560e-18
PhotMac      62.2153   1.3160e-18
PhotMac      62.2509   1.3490e-18
PhotMac      62.2626   1.4410e-18
PhotMac      62.2743   1.1540e-18
PhotMac      62.2858   1.2550e-18
PhotMac      62.3313   1.2920e-18
PhotMac      62.8611   1.3720e-18
PhotMac      63.0042   1.4600e-18
PhotMac      63.0668   1.5710e-18
PhotMac      63.1003   1.7050e-18
PhotMac      63.1199   1.8580e-18
PhotMac      63.1328   2.0350e-18
PhotMac      63.1392   2.1670e-18
PhotMac      63.1456   2.3520e-18
PhotMac      63.1519   2.6290e-18
PhotMac      63.1582   3.0800e-18
PhotMac      63.1645   3.9240e-18
PhotMac      63.1707   5.8800e-18
PhotMac      63.1769   1.0670e-17
PhotMac      63.1831   3.4600e-18
PhotMac      63.1892   1.1750e-19
PhotMac      63.1953   4.0660e-20
PhotMac      63.2014   2.0920e-19
PhotMac      63.2074   3.6420e-19
PhotMac      63.2134   4.8640e-19
PhotMac      63.2194   5.8180e-19
PhotMac      63.2253   6.5740e-19
PhotMac      63.2371   7.6860e-19
PhotMac      63.2546   8.7620e-19
PhotMac      63.2831   9.7990e-19
PhotMac      63.3379   1.0800e-18
PhotMac      63.4539   1.1670e-18
