   Dtype z ion     Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   5  227.373  0.047433  3.0  5.0  26.485426  81.014605   7  23
LinMacro 8   5  227.512  0.084920  5.0  5.0  26.518753  81.014605   8  23
LinMacro 8   5 1899.547  0.003120  7.0  5.0  74.487533  81.014605  19  23
LinMacro 8   5 1927.887  0.015020  5.0  3.0  75.955068  82.386200  20  24
LinMacro 8   5  265.551  0.132600  1.0  3.0  35.696522  82.386200  10  24
LinMacro 8   5  850.968  0.000020  3.0  3.0  67.816341  82.386200  11  24
LinMacro 8   5  150.492  0.000287  1.0  3.0   0.000000  82.386200   1  24
LinMacro 8   5  231.073  0.057300  5.0  3.0  28.729949  82.386200   9  24
LinMacro 8   5  221.718  0.000020  1.0  3.0  26.466121  82.386200   6  24
LinMacro 8   5  221.795  0.000008  3.0  3.0  26.485426  82.386200   7  24
LinMacro 8   5  968.903  0.520500  1.0  3.0  69.589784  82.386200  12  24
LinMacro 8   5  194.592  0.108000  3.0  3.0  19.688513  83.403856   5  25
LinMacro 8   5 1088.507  0.165000  3.0  3.0  72.013502  83.403856  13  25
LinMacro 8   5  226.772  0.000001  5.0  3.0  28.729949  83.403856   9  25
LinMacro 8   5  12183.0  0.021073  3.0  3.0  82.386200  83.403856  24  25
LinMacro 8   5  169.315  0.000070  3.0  3.0  10.176505  83.403856   3  25
LinMacro 8   5  169.276  0.000032  1.0  3.0  10.159631  83.403856   2  25
LinMacro 8   5 1112.503  0.000172  1.0  3.0  72.259178  83.403856  14  25
LinMacro 8   5  169.403  0.000001  5.0  3.0  10.214531  83.403856   4  25
LinMacro 8   5  192.919  0.000172  3.0  3.0  19.688513  83.956444   5  26
LinMacro 8   5 1061.229  0.001515  5.0  3.0  72.273300  83.956444  16  26
LinMacro 8   5 1038.143  0.000089  3.0  3.0  72.013502  83.956444  13  26
LinMacro 8   5 4154.452  0.052100  3.0  3.0  80.972054  83.956444  22  26
LinMacro 8   5  168.047  0.013630  3.0  3.0  10.176505  83.956444   3  26
LinMacro 8   5  215.735  0.000001  3.0  3.0  26.485426  83.956444   7  26
LinMacro 8   5  1060.36  0.036000  3.0  3.0  72.263728  83.956444  15  26
LinMacro 8   5  168.008  0.056300  1.0  3.0  10.159631  83.956444   2  26
LinMacro 8   5   215.86  0.000001  5.0  3.0  26.518753  83.956444   8  26
LinMacro 8   5 4126.657  0.215900  1.0  3.0  80.951956  83.956444  21  26
LinMacro 8   5 4214.541  0.001977  5.0  3.0  81.014605  83.956444  23  26
LinMacro 8   5 1059.947  0.141000  1.0  3.0  72.259178  83.956444  14  26
LinMacro 8   5  168.134  0.000526  5.0  3.0  10.214531  83.956444   4  26
LinMacro 8   5 1036.016  0.000125  3.0  5.0  72.013502  83.980968  13  27
LinMacro 8   5  192.845  0.000006  3.0  5.0  19.688513  83.980968   5  27
LinMacro 8   5 1059.006  0.022020  5.0  5.0  72.273300  83.980968  16  27
LinMacro 8   5 4120.589  0.162200  3.0  5.0  80.972054  83.980968  22  27
LinMacro 8   5  167.991  0.042200  3.0  5.0  10.176505  83.980968   3  27
LinMacro 8   5   215.57  0.000001  1.0  5.0  26.466121  83.980968   6  27
LinMacro 8   5 1058.141  0.105500  3.0  5.0  72.263728  83.980968  15  27
LinMacro 8   5  215.768  0.000001  5.0  5.0  26.518753  83.980968   8  27
LinMacro 8   5 4179.696  0.030500  5.0  5.0  81.014605  83.980968  23  27
LinMacro 8   5  168.078  0.008014  5.0  5.0  10.214531  83.980968   4  27
LinMacro 8   5 1055.468  0.119920  5.0  7.0  72.273300  84.020210  16  28
LinMacro 8   5  215.496  0.000001  3.0  7.0  26.485426  84.020210   7  28
LinMacro 8   5   215.62  0.000001  5.0  7.0  26.518753  84.020210   8  28
LinMacro 8   5 4125.125  0.179640  5.0  7.0  81.014605  84.020210  23  28
LinMacro 8   5  167.988  0.046720  5.0  7.0  10.214531  84.020210   4  28
LinMacro 8   5  190.424  0.000028  3.0  3.0  19.688513  84.798574   5  29
LinMacro 8   5  989.878  0.048920  5.0  3.0  72.273300  84.798574  16  29
LinMacro 8   5 3240.152  0.054000  3.0  3.0  80.972054  84.798574  22  29
LinMacro 8   5   166.15  0.024843  3.0  3.0  10.176505  84.798574   3  29
LinMacro 8   5  989.122  0.045933  3.0  3.0  72.263728  84.798574  15  29
LinMacro 8   5  166.113  0.025670  1.0  3.0  10.159631  84.798574   2  29
LinMacro 8   5  3223.22  0.056770  1.0  3.0  80.951956  84.798574  21  29
LinMacro 8   5 3276.587  0.048260  5.0  3.0  81.014605  84.798574  23  29
LinMacro 8   5  988.763  0.044310  1.0  3.0  72.259178  84.798574  14  29
LinMacro 8   5  166.235  0.023000  5.0  3.0  10.214531  84.798574   4  29
LinMacro 8   5  188.464  0.000001  3.0  1.0  19.688513  85.475606   5  30
LinMacro 8   5  920.992  0.000057  3.0  1.0  72.013502  85.475606  13  30
LinMacro 8   5 2753.048  0.071667  3.0  1.0  80.972054  85.475606  22  30
LinMacro 8   5  164.657  0.017417  3.0  1.0  10.176505  85.475606   3  30
LinMacro 8   5  938.435  0.025657  3.0  1.0  72.263728  85.475606  15  30
LinMacro 8   5  210.298  0.000001  5.0  1.0  26.518753  85.475606   8  30
LinMacro 8   5  188.423  0.000005  3.0  3.0  19.688513  85.489765   5  31
LinMacro 8   5  938.109  0.017524  5.0  3.0  72.273300  85.489765  16  31
LinMacro 8   5  920.024  0.000049  3.0  3.0  72.013502  85.489765  13  31
LinMacro 8   5 2744.421  0.051867  3.0  3.0  80.972054  85.489765  22  31
LinMacro 8   5  164.626  0.012317  3.0  3.0  10.176505  85.489765   3  31
LinMacro 8   5  210.128  0.000001  3.0  3.0  26.485426  85.489765   7  31
LinMacro 8   5  937.431  0.020580  3.0  3.0  72.263728  85.489765  15  31
LinMacro 8   5  164.589  0.049380  1.0  3.0  10.159631  85.489765   2  31
LinMacro 8   5  210.247  0.000001  5.0  3.0  26.518753  85.489765   8  31
