PhotMacS   6  4  1  1   64.432076  82
PhotMac  64.432113 6.599000e-19
PhotMac  67.775753 6.068000e-19
PhotMac  71.222782 5.580000e-19
PhotMac  74.777800 5.132000e-19
PhotMac  78.445351 4.720000e-19
PhotMac  82.230047 4.342000e-19
PhotMac  86.136554 3.994000e-19
PhotMac  90.169594 3.674000e-19
PhotMac  94.334011 3.380000e-19
PhotMac  98.634730 3.110000e-19
PhotMac 103.076825 2.861000e-19
PhotMac 107.665482 2.633000e-19
PhotMac 112.406072 2.423000e-19
PhotMac 117.304122 2.230000e-19
PhotMac 130.811391 1.747000e-19
PhotMac 164.013908 1.132000e-19
PhotMac 197.215881 7.792000e-20
PhotMac 230.419214 5.617000e-20
PhotMac 263.621187 4.197000e-20
PhotMac 296.823159 3.226000e-20
PhotMac 330.026492 2.538000e-20
PhotMac 363.228465 2.037000e-20
PhotMac 363.235268 4.190000e-19
PhotMac 363.844803 4.173000e-19
PhotMac 364.454338 4.157000e-19
PhotMac 365.062513 4.141000e-19
PhotMac 365.672048 4.125000e-19
PhotMac 366.281583 4.109000e-19
PhotMac 366.891118 4.093000e-19
PhotMac 367.499292 4.078000e-19
PhotMac 368.108827 4.062000e-19
PhotMac 368.718362 4.046000e-19
PhotMac 368.722444 5.395000e-19
PhotMac 378.679090 5.068000e-19
PhotMac 388.905129 4.759000e-19
PhotMac 399.406003 4.467000e-19
PhotMac 410.191236 4.191000e-19
PhotMac 421.267630 3.931000e-19
PhotMac 432.643350 3.685000e-19
PhotMac 444.326559 3.454000e-19
PhotMac 456.325420 3.236000e-19
PhotMac 468.646735 3.030000e-19
PhotMac 481.302751 2.837000e-19
PhotMac 494.298909 2.655000e-19
PhotMac 507.647454 2.484000e-19
PhotMac 521.355190 2.323000e-19
PhotMac 535.433000 2.172000e-19
PhotMac 549.891770 2.030000e-19
PhotMac 564.741024 1.897000e-19
PhotMac 579.990284 1.772000e-19
PhotMac 595.651798 1.655000e-19
PhotMac 611.736448 1.545000e-19
PhotMac 628.256480 1.442000e-19
PhotMac 645.221419 1.346000e-19
PhotMac 662.643509 1.255000e-19
PhotMac 680.537716 1.171000e-19
PhotMac 698.914926 1.092000e-19
PhotMac 717.787383 1.018000e-19
PhotMac 737.170053 9.485000e-20
PhotMac 757.076542 8.838000e-20
PhotMac 777.520457 8.233000e-20
PhotMac 798.515402 7.667000e-20
PhotMac 820.077704 7.139000e-20
PhotMac 842.223690 6.646000e-20
PhotMac 864.965606 6.184000e-20
PhotMac 888.322499 5.754000e-20
PhotMac 912.310697 5.352000e-20
PhotMac 936.946525 4.977000e-20
PhotMac 962.246311 4.629000e-20
PhotMac 988.230464 4.303000e-20
PhotMac 1014.916670 3.999000e-20
PhotMac 1042.322617 3.716000e-20
PhotMac 1070.468715 3.452000e-20
PhotMac 1099.375370 3.206000e-20
PhotMac 1129.061632 2.977000e-20
PhotMac 1159.550629 2.764000e-20
PhotMac 1190.861410 2.565000e-20
PhotMac 1223.018466 2.381000e-20
PhotMac 1256.044925 2.209000e-20
PhotMac 1289.962557 2.049000e-20
PhotMac 1324.795852 1.901000e-20
PhotMac 1360.569301 1.763000e-20
PhotMacS   6  4  2  1   56.434376  68
PhotMac  56.434442 9.336000e-19
PhotMac  58.116895 8.564000e-19
PhotMac  59.845321 7.856000e-19
PhotMac  61.620796 7.206000e-19
PhotMac  63.444435 6.609000e-19
PhotMac  65.317395 6.062000e-19
PhotMac  67.240831 5.559000e-19
PhotMac  69.215916 5.098000e-19
PhotMac  71.243871 4.675000e-19
PhotMac  73.325923 4.287000e-19
PhotMac  75.463323 3.931000e-19
PhotMac  77.657350 3.605000e-19
PhotMac  79.909310 3.305000e-19
PhotMac  82.220509 3.030000e-19
PhotMac  84.592308 2.778000e-19
PhotMac  87.026067 2.547000e-19
PhotMac  89.523215 2.335000e-19
PhotMac  92.085153 2.141000e-19
PhotMac  94.713338 1.962000e-19
PhotMac  97.409252 1.799000e-19
PhotMac 100.174391 1.648000e-19
PhotMac 103.010280 1.511000e-19
PhotMac 105.918497 1.385000e-19
PhotMac 108.900606 1.269000e-19
PhotMac 111.958227 1.163000e-19
PhotMac 115.093006 1.066000e-19
PhotMac 118.306603 9.766000e-20
PhotMac 121.600732 8.949000e-20
PhotMac 124.977120 8.200000e-20
PhotMac 128.437511 7.513000e-20
PhotMac 131.983712 6.884000e-20
PhotMac 135.617534 6.306000e-20
PhotMac 139.340800 5.778000e-20
PhotMac 143.155428 5.293000e-20
PhotMac 147.063392 4.848000e-20
PhotMac 151.066459 4.441000e-20
PhotMac 154.395363 4.135000e-20
PhotMac 160.431393 3.651000e-20
PhotMac 166.680488 3.221000e-20
PhotMac 173.149451 2.840000e-20
PhotMac 179.845356 2.505000e-20
PhotMac 186.775144 2.209000e-20
PhotMac 193.946433 1.948000e-20
PhotMac 201.366842 1.718000e-20
PhotMac 209.043990 1.515000e-20
PhotMac 216.986177 1.335000e-20
PhotMac 225.201703 1.177000e-20
PhotMac 233.698730 1.038000e-20
PhotMac 242.486511 9.152000e-21
PhotMac 251.573890 8.068000e-21
PhotMac 260.969981 7.113000e-21
