   Dtype z ion               Wave            f   gl   gu          el          eu  ll  ul
LinMacro 8   7           383.5606     0.000252  5.0  5.0  665.237121  697.561837  16  25
LinMacro 8   7            96.1722     1.580000  3.0  7.0  568.643234  697.562953   4  26
LinMacro 8   7           382.0235     0.902000  5.0  7.0  665.108177  697.562953  14  26
LinMacro 8   7           382.0381     0.080571  7.0  7.0  665.109417  697.562953  15  26
LinMacro 8   7           383.5474     0.000810  5.0  7.0  665.237121  697.562953  16  26
LinMacro 8   7            96.2217     1.824000  5.0  9.0  568.711549  697.564937   5  27
LinMacro 8   7           382.0147     0.932857  7.0  9.0  665.109417  697.564937  15  27
LinMacro 8   7            96.1948     0.102400  5.0  7.0  568.711549  697.600893   5  28
LinMacro 8   7           369.2353     0.478000  5.0  7.0  664.022069  697.600893  10  28
LinMacro 8   7            17.7725     1.850000  1.0  5.0    0.000000  697.621970   1  29
LinMacro 8   7            96.1282     0.000027  3.0  5.0  568.643234  697.621970   4  29
LinMacro 8   7            96.1791     0.000018  5.0  5.0  568.711549  697.621970   5  29
LinMacro 8   7           100.2645     0.121667  3.0  5.0  573.964168  697.621970   7  29
LinMacro 8   7           387.4167     0.640000  3.0  5.0  665.618994  697.621970  17  29
LinMacro 8   7           100.2474     2.553333  3.0  7.0  573.964168  697.643048   7  30
LinMacro 8   7            381.083     0.001046  5.0  7.0  665.108177  697.643048  14  30
LinMacro 8   7           382.5994     1.016000  5.0  7.0  665.237121  697.643048  16  30
LinMacro 8   7             17.768     0.060300  1.0  3.0    0.000000  697.799268   1  31
LinMacro 8   7            96.1895     0.099800  1.0  3.0  568.902858  697.799268   6  31
LinMacro 8   7           368.0801     0.414000  1.0  3.0  664.115058  697.799268  12  31
LinMacro 8   7           380.7638     0.009940  5.0  3.0  665.237121  697.799268  16  31
LinMacro 8   7            86.4845     0.001110  1.0  3.0  568.635918  711.996776   3  32
LinMacro 8   7            86.4889     0.001113  3.0  3.0  568.643234  711.996776   4  32
LinMacro 8   7            86.5301     0.001112  5.0  3.0  568.711549  711.996776   5  32
LinMacro 8   7            258.438     0.009067  3.0  3.0  664.022069  711.996776   9  32
LinMacro 8   7            258.438     0.009080  5.0  3.0  664.022069  711.996776  10  32
LinMacro 8   7            258.438     0.009080  1.0  3.0  664.022069  711.996776  11  32
LinMacro 8   7           833.2639     0.072500  1.0  3.0  697.117352  711.996776  19  32
LinMacro 8   7           833.2639     0.072667  3.0  3.0  697.117352  711.996776  20  32
LinMacro 8   7           833.2639     0.072600  5.0  3.0  697.117352  711.996776  21  32
LinMacro 8   7            81.9614     0.003667  3.0  1.0  561.075445  712.347654   2  33
LinMacro 8   7           245.9299     0.010767  3.0  1.0  661.932924  712.347654   8  33
LinMacro 8   7            262.419     0.001523  3.0  1.0  665.100738  712.347654  13  33
LinMacro 8   7           774.5933     0.045333  3.0  1.0  696.341206  712.347654  18  33
LinMacro 8   7           836.9602     0.019500  3.0  1.0  697.533941  712.347654  23  33
LinMacro 8   7            17.4051     0.000004  1.0  3.0    0.000000  712.347654   1  34
LinMacro 8   7            81.9614     0.011000  3.0  3.0  561.075445  712.347654   2  34
LinMacro 8   7            86.4339     0.000006  1.0  3.0  568.902858  712.347654   6  34
LinMacro 8   7           245.9299     0.032267  3.0  3.0  661.932924  712.347654   8  34
LinMacro 8   7            262.419     0.001143  3.0  3.0  665.100738  712.347654  13  34
LinMacro 8   7           262.4603     0.002060  5.0  3.0  665.108177  712.347654  14  34
LinMacro 8   7           774.5933     0.135667  3.0  3.0  696.341206  712.347654  18  34
LinMacro 8   7           836.9602     0.014633  3.0  3.0  697.533941  712.347654  23  34
LinMacro 8   7           837.2405     0.026200  5.0  3.0  697.538900  712.347654  24  34
LinMacro 8   7            81.9614     0.018333  3.0  5.0  561.075445  712.347654   2  35
LinMacro 8   7           245.9299     0.053667  3.0  5.0  661.932924  712.347654   8  35
LinMacro 8   7            262.419     0.000076  3.0  5.0  665.100738  712.347654  13  35
LinMacro 8   7           262.4603     0.000684  5.0  5.0  665.108177  712.347654  14  35
LinMacro 8   7           262.4672     0.002743  7.0  5.0  665.109417  712.347654  15  35
LinMacro 8   7           774.5933     0.226000  3.0  5.0  696.341206  712.347654  18  35
LinMacro 8   7           836.9602     0.000977  3.0  5.0  697.533941  712.347654  23  35
LinMacro 8   7           837.2405     0.008760  5.0  5.0  697.538900  712.347654  24  35
LinMacro 8   7             840.76     0.035000  7.0  5.0  697.600893  712.347654  28  35
LinMacro 8   7            89.5634     0.002380  3.0  1.0  573.964168  712.396628   7  36
LinMacro 8   7           265.0516     0.010600  3.0  1.0  665.618994  712.396628  17  36
LinMacro 8   7           849.3651     0.071000  3.0  1.0  697.799268  712.396628  31  36
LinMacro 8   7            86.1277     0.044600  1.0  3.0  568.635918  712.590664   3  37
LinMacro 8   7            86.1321     0.011133  3.0  3.0  568.643234  712.590664   4  37
LinMacro 8   7            86.1729     0.000446  5.0  3.0  568.711549  712.590664   5  37
LinMacro 8   7           255.2779     0.033333  3.0  3.0  664.022069  712.590664   9  37
LinMacro 8   7           255.2779     0.001338  5.0  3.0  664.022069  712.590664  10  37
LinMacro 8   7           255.2779     0.134000  1.0  3.0  664.022069  712.590664  11  37
LinMacro 8   7           801.2821     0.549000  1.0  3.0  697.117352  712.590664  19  37
LinMacro 8   7           801.2821     0.137333  3.0  3.0  697.117352  712.590664  20  37
LinMacro 8   7           801.2821     0.005500  5.0  3.0  697.117352  712.590664  21  37
LinMacro 8   7           824.9804     0.007620  5.0  3.0  697.561837  712.590664  25  37
LinMacro 8   7            86.1306     0.033333  3.0  5.0  568.643234  712.593144   4  38
LinMacro 8   7            86.1715     0.006640  5.0  5.0  568.711549  712.593144   5  38
LinMacro 8   7            89.4365     0.000196  3.0  5.0  573.964168  712.593144   7  38
LinMacro 8   7           255.2648     0.100000  3.0  5.0  664.022069  712.593144   9  38
LinMacro 8   7           255.2648     0.019960  5.0  5.0  664.022069  712.593144  10  38
LinMacro 8   7           263.9428     0.000630  3.0  5.0  665.618994  712.593144  17  38
LinMacro 8   7           801.1537     0.410000  3.0  5.0  697.117352  712.593144  20  38
LinMacro 8   7           801.1537     0.081800  5.0  5.0  697.117352  712.593144  21  38
LinMacro 8   7           824.8443     0.001402  5.0  5.0  697.561837  712.593144  25  38
LinMacro 8   7           824.9055     0.008029  7.0  5.0  697.562953  712.593144  26  38
LinMacro 8   7           838.0825     0.002863  3.0  5.0  697.799268  712.593144  31  38
LinMacro 8   7            86.1566     0.037400  5.0  7.0  568.711549  712.617941   5  39
LinMacro 8   7           255.1346     0.112400  5.0  7.0  664.022069  712.617941  10  39
LinMacro 8   7            799.872     0.462000  5.0  7.0  697.117352  712.617941  21  39
LinMacro 8   7           823.5469     0.001007  7.0  7.0  697.562953  712.617941  26  39
LinMacro 8   7           823.6554     0.009067  9.0  7.0  697.564937  712.617941  27  39
LinMacro 8   7            86.1111     1.320000  1.0  5.0  568.635918  712.618437   3  40
LinMacro 8   7            86.1154     0.440000  3.0  5.0  568.643234  712.618437   4  40
LinMacro 8   7           260.9236     0.157000  3.0  5.0  665.100738  712.618437  13  40
LinMacro 8   7           260.9644     0.017400  5.0  5.0  665.108177  712.618437  14  40
LinMacro 8   7           260.9712     0.000356  7.0  5.0  665.109417  712.618437  15  40
LinMacro 8   7           261.6746     0.000039  5.0  5.0  665.237121  712.618437  16  40
LinMacro 8   7           821.9358     0.890000  3.0  5.0  697.533941  712.618437  23  40
LinMacro 8   7           822.2061     0.098800  5.0  5.0  697.538900  712.618437  24  40
LinMacro 8   7           825.6002     0.002014  7.0  5.0  697.600893  712.618437  28  40
LinMacro 8   7            86.1154     0.590000  3.0  7.0  568.643234  712.618561   4  41
LinMacro 8   7           260.9637     0.098400  5.0  7.0  665.108177  712.618561  14  41
LinMacro 8   7           260.9705     0.008200  7.0  7.0  665.109417  712.618561  15  41
LinMacro 8   7           261.6739     0.047000  5.0  7.0  665.237121  712.618561  16  41
LinMacro 8   7           822.1994     0.546000  5.0  7.0  697.538900  712.618561  24  41
LinMacro 8   7           825.5934     0.046286  7.0  7.0  697.600893  712.618561  28  41
LinMacro 8   7           826.7538     0.280000  5.0  7.0  697.621970  712.618561  29  41
LinMacro 8   7            86.1878     1.016000  5.0  9.0  568.711549  712.565867   5  42
LinMacro 8   7           261.2603     0.144286  7.0  9.0  665.109417  712.565867  15  42
LinMacro 8   7           828.5004     0.814286  7.0  9.0  697.600893  712.565867  28  42
LinMacro 8   7            89.4045     0.873333  3.0  7.0  573.964168  712.642738   7  43
LinMacro 8   7            260.831     0.041200  5.0  7.0  665.108177  712.642738  14  43
LinMacro 8   7           260.8378     0.004257  7.0  7.0  665.109417  712.642738  15  43
LinMacro 8   7           261.5405     0.109400  5.0  7.0  665.237121  712.642738  16  43
LinMacro 8   7           820.8833     0.246000  5.0  7.0  697.538900  712.642738  24  43
LinMacro 8   7           824.2664     0.024000  7.0  7.0  697.600893  712.642738  28  43
LinMacro 8   7            825.423     0.610000  5.0  7.0  697.621970  712.642738  29  43
LinMacro 8   7           260.9154     2.526667  3.0  7.0  665.100738  712.619924  13  44
LinMacro 8   7           823.3773     1.350000  5.0  7.0  697.561837  712.619924  25  44
LinMacro 8   7           823.4383     0.084429  7.0  7.0  697.562953  712.619924  26  44
LinMacro 8   7           823.5469     0.001042  9.0  7.0  697.564937  712.619924  27  44
LinMacro 8   7           823.4383     0.728571  7.0  9.0  697.562953  712.619924  26  45
LinMacro 8   7           823.5469     0.036667  9.0  9.0  697.564937  712.619924  27  45
LinMacro 8   7            827.842     0.572857  7.0  9.0  697.643048  712.619924  30  45
LinMacro 8   7           260.9583     2.200000  7.0 11.0  665.109417  712.620792  15  46
LinMacro 8   7           823.4994     1.288889  9.0 11.0  697.564937  712.620792  27  46
LinMacro 8   7           823.3909     0.538571  7.0  9.0  697.562953  712.620792  26  47
LinMacro 8   7           823.4994     0.029000  9.0  9.0  697.564937  712.620792  27  47
LinMacro 8   7            827.794     0.771429  7.0  9.0  697.643048  712.620792  30  47
LinMacro 8   7            17.3967     0.944000  1.0  5.0    0.000000  712.693571   1  48
LinMacro 8   7            86.0705     0.000130  3.0  5.0  568.643234  712.693571   4  48
LinMacro 8   7            86.1114     0.000039  5.0  5.0  568.711549  712.693571   5  48
LinMacro 8   7            89.3717     0.044667  3.0  5.0  573.964168  712.693571   7  48
LinMacro 8   7           254.7381     0.000387  3.0  5.0  664.022069  712.693571   9  48
LinMacro 8   7           254.7381     0.000117  5.0  5.0  664.022069  712.693571  10  48
LinMacro 8   7           263.3797     0.141667  3.0  5.0  665.618994  712.693571  17  48
LinMacro 8   7           795.9882     0.001570  3.0  5.0  697.117352  712.693571  20  48
LinMacro 8   7           795.9882     0.000478  5.0  5.0  697.117352  712.693571  21  48
LinMacro 8   7           823.7911     0.008800  7.0  5.0  697.643048  712.693571  30  48
LinMacro 8   7           832.4315     0.633333  3.0  5.0  697.799268  712.693571  31  48
LinMacro 8   7             17.396     0.030200  1.0  3.0    0.000000  712.720848   1  49
