i j rcen thetacen vol temp xi ne heat_xray heat_comp heat_lines heat_ff cool_comp cool_lines cool_ff rho n_h
5 11 2.470030e+11 1.090645e+00 2.029022e+33 4.176462e+06 1.003916e+04 5.910740e+10 7.284683e-03 1.387188e-02 1.139332e-13 1.703372e-09 4.582699e-03 3.066517e-03 1.699204e-02 1.159402e-13 4.890185e+10
5 12 2.470030e+11 1.158541e+00 1.991274e+33 3.718597e+06 6.437909e+03 7.990237e+10 1.430779e-02 1.723291e-02 0.000000e+00 3.270218e-09 4.857651e-03 5.805185e-03 2.946189e-02 1.567308e-13 6.610671e+10
5 13 2.470030e+11 1.223043e+00 1.941129e+33 3.364374e+06 4.619591e+03 1.041585e+11 2.371216e-02 2.064095e-02 0.000000e+00 6.192118e-09 5.325973e-03 1.037765e-02 4.780624e-02 2.043115e-13 8.617554e+10
5 14 2.470030e+11 1.284320e+00 1.881557e+33 3.069577e+06 3.383254e+03 1.314146e+11 4.024716e-02 2.376617e-02 0.000000e+00 1.032536e-08 5.665122e-03 1.751489e-02 7.294137e-02 2.577773e-13 1.087266e+11
5 15 2.470030e+11 1.342533e+00 1.815153e+33 2.784706e+06 2.734322e+03 1.626561e+11 6.901697e-02 3.040687e-02 0.000000e+00 1.666181e-08 6.334274e-03 2.870870e-02 1.068188e-01 3.190607e-13 1.345750e+11
5 16 2.470030e+11 1.397835e+00 1.743894e+33 2.483762e+06 1.879487e+03 1.992426e+11 1.012369e-01 3.127867e-02 8.353710e-10 2.902339e-08 5.917463e-03 5.028214e-02 1.521157e-01 3.908320e-13 1.648471e+11
5 17 2.470030e+11 1.450372e+00 1.669638e+33 2.202509e+06 1.397750e+03 2.422241e+11 1.584502e-01 3.355914e-02 3.111561e-15 4.768589e-08 5.682684e-03 8.791584e-02 2.126315e-01 4.751487e-13 2.004106e+11
5 18 2.470030e+11 1.500282e+00 1.593790e+33 1.918470e+06 1.097533e+03 2.968048e+11 2.687339e-01 4.021032e-02 3.699201e-15 7.680173e-08 5.831663e-03 1.615066e-01 2.993148e-01 5.822213e-13 2.455723e+11
5 19 2.470030e+11 1.547697e+00 1.517413e+33 1.567780e+06 7.206578e+02 3.782681e+11 5.021817e-01 3.986501e-02 0.000000e+00 1.497942e-07 5.038638e-03 3.593702e-01 4.425010e-01 7.420409e-13 3.129818e+11
6 0 2.901813e+11 6.121442e-02 3.460223e+32 2.625931e+06 9.343244e+12 8.207046e+01 0.000000e+00 2.649575e-11 0.000000e+00 8.513046e-27 5.193792e-12 0.000000e+00 2.649866e-20 1.609801e-22 6.789900e+01
6 1 2.901813e+11 1.805825e-01 9.651275e+32 1.152024e+07 3.253617e+08 2.121909e+06 4.957876e-12 6.269614e-07 0.000000e+00 6.038437e-19 5.373762e-07 3.405187e-12 3.482942e-11 4.162095e-18 1.755510e+06
6 2 2.901813e+11 2.939822e-01 1.479337e+33 9.465515e+06 2.673871e+06 2.798459e+08 9.986776e-08 8.473741e-05 0.000000e+00 1.289988e-14 6.217334e-05 6.123353e-08 5.538464e-07 5.489139e-16 2.315237e+08
6 3 2.901813e+11 4.017120e-01 1.896423e+33 7.081088e+06 4.296370e+05 1.576258e+09 4.095325e-06 4.374202e-04 0.000000e+00 6.077805e-13 2.375142e-04 2.022925e-06 1.538722e-05 3.091809e-15 1.304079e+09
6 4 2.901813e+11 5.040552e-01 2.225550e+33 6.408490e+06 1.734494e+05 3.876996e+09 2.575886e-05 1.052954e-03 0.000000e+00 4.252096e-12 5.229363e-04 1.239248e-05 8.893196e-05 7.604681e-15 3.207541e+09
6 5 2.901813e+11 6.012813e-01 2.476479e+33 6.127612e+06 8.951874e+04 6.871798e+09 7.746109e-05 1.662346e-03 0.000000e+00 1.331498e-11 8.086564e-04 3.912415e-05 2.738521e-04 1.347896e-14 5.685224e+09
6 6 2.901813e+11 6.936460e-01 2.659033e+33 5.880338e+06 5.546101e+04 1.037483e+10 2.038302e-04 2.464982e-03 0.000000e+00 2.991678e-11 1.107497e-03 8.961468e-05 6.125832e-04 2.035014e-14 8.583385e+09
6 7 2.901813e+11 7.813926e-01 2.782691e+33 5.593658e+06 3.925249e+04 1.455571e+10 4.004166e-04 3.266161e-03 0.000000e+00 6.152967e-11 1.454015e-03 1.772333e-04 1.178505e-03 2.855093e-14 1.204236e+10
6 8 2.901813e+11 8.647518e-01 2.856344e+33 5.136822e+06 2.608637e+04 2.031576e+10 8.323711e-04 4.419188e-03 0.000000e+00 1.290109e-10 1.748011e-03 3.492958e-04 2.207955e-03 3.984931e-14 1.680784e+10
6 9 2.901813e+11 9.439430e-01 2.888133e+33 4.601780e+06 1.679898e+04 2.849856e+10 1.800867e-03 5.718504e-03 0.000000e+00 2.739342e-10 1.988043e-03 6.980585e-04 4.130822e-03 5.590003e-14 2.357780e+10
6 10 2.901813e+11 1.019175e+00 2.885388e+33 4.124994e+06 1.130342e+04 3.926211e+10 3.476802e-03 7.180063e-03 0.000000e+00 6.102778e-10 2.261813e-03 1.351139e-03 7.455465e-03 7.701311e-14 3.248298e+10
6 11 2.901813e+11 1.090645e+00 2.854663e+33 3.750785e+06 8.196150e+03 5.220841e+10 6.023638e-03 8.820203e-03 0.000000e+00 1.142779e-09 2.622446e-03 2.447989e-03 1.262872e-02 1.024081e-13 4.319421e+10
6 12 2.901813e+11 1.158541e+00 2.801555e+33 3.460472e+06 5.553822e+03 6.676347e+10 1.030316e-02 1.034004e-02 4.280734e-16 1.829817e-09 2.720845e-03 4.141182e-03 1.989990e-02 1.309589e-13 5.523651e+10
6 13 2.901813e+11 1.223043e+00 2.731005e+33 3.202362e+06 4.166481e+03 8.300699e+10 1.526489e-02 1.183742e-02 3.726598e-14 3.100959e-09 2.905709e-03 6.740778e-03 2.967808e-02 1.628223e-13 6.867602e+10
6 14 2.901813e+11 1.284320e+00 2.647192e+33 2.926627e+06 3.154586e+03 1.020630e+11 2.467282e-02 1.345447e-02 4.001494e-13 4.764556e-09 3.037130e-03 1.081406e-02 4.303754e-02 2.002028e-13 8.444255e+10
6 15 2.901813e+11 1.342533e+00 2.553767e+33 2.615234e+06 2.551512e+03 1.254535e+11 4.216787e-02 1.680944e-02 1.057064e-15 7.861251e-09 3.301260e-03 1.765748e-02 6.171918e-02 2.460860e-13 1.037954e+11
6 16 2.901813e+11 1.397835e+00 2.453511e+33 2.322608e+06 1.768867e+03 1.526711e+11 6.180639e-02 1.721672e-02 0.000000e+00 1.362467e-08 3.056922e-03 3.089889e-02 8.658740e-02 2.994788e-13 1.263157e+11
6 17 2.901813e+11 1.450372e+00 2.349040e+33 2.063770e+06 1.312448e+03 1.852662e+11 9.768364e-02 1.833886e-02 5.973513e-10 2.184926e-08 2.922779e-03 5.485229e-02 1.206791e-01 3.634208e-13 1.532855e+11
6 18 2.901813e+11 1.500282e+00 2.242329e+33 1.774943e+06 1.032599e+03 2.303621e+11 1.771010e-01 2.265872e-02 0.000000e+00 3.752462e-08 3.052280e-03 1.042057e-01 1.738491e-01 4.518874e-13 1.905994e+11
6 19 2.901813e+11 1.547697e+00 2.134872e+33 1.408141e+06 6.483970e+02 3.042808e+11 3.695942e-01 2.332300e-02 0.000000e+00 8.251678e-08 2.635557e-03 2.582529e-01 2.721908e-01 5.969089e-13 2.517673e+11
7 0 3.342232e+11 6.121442e-02 4.680178e+32 1.095161e+06 9.798657e+12 5.912052e+01 0.000000e+00 1.435078e-11 0.000000e+00 1.262393e-26 1.178711e-12 0.000000e+00 9.146463e-21 1.159641e-22 4.891193e+01
7 1 3.342232e+11 1.805825e-01 1.305398e+33 1.099338e+07 1.722815e+08 3.017960e+06 1.035263e-11 6.730577e-07 0.000000e+00 9.947912e-19 5.494627e-07 6.947835e-12 6.895959e-11 5.919688e-18 2.496836e+06
7 2 3.342232e+11 2.939822e-01 2.000899e+33 8.485154e+06 1.522860e+06 3.700827e+08 1.898890e-07 8.444513e-05 0.000000e+00 2.020297e-14 5.551246e-05 1.088829e-07 9.213787e-07 7.259122e-16 3.061789e+08
7 3 3.342232e+11 4.017120e-01 2.565036e+33 6.413852e+06 2.926149e+05 1.747611e+09 5.416578e-06 3.665430e-04 0.000000e+00 6.532871e-13 1.801749e-04 2.518054e-06 1.807705e-05 3.427916e-15 1.445844e+09
7 4 3.342232e+11 5.040552e-01 3.010202e+33 5.887950e+06 1.318614e+05 3.873282e+09 2.757047e-05 7.975226e-04 0.000000e+00 3.682471e-12 3.644573e-04 1.248836e-05 8.543518e-05 7.597398e-15 3.204469e+09
7 5 3.342232e+11 6.012813e-01 3.349599e+33 5.612792e+06 7.192399e+04 6.470029e+09 7.367447e-05 1.186346e-03 0.000000e+00 1.018123e-11 5.278203e-04 3.501229e-05 2.332286e-04 1.269090e-14 5.352832e+09
7 6 3.342232e+11 6.936460e-01 3.596516e+33 5.368308e+06 4.579524e+04 9.494296e+09 1.816927e-04 1.706368e-03 0.000000e+00 2.174245e-11 6.990547e-04 7.584117e-05 4.920870e-04 1.862299e-14 7.854899e+09
7 7 3.342232e+11 7.813926e-01 3.763771e+33 4.997311e+06 3.195163e+04 1.346719e+10 3.740414e-04 2.281870e-03 0.000000e+00 4.747115e-11 9.056436e-04 1.538515e-04 9.581017e-04 2.641584e-14 1.114181e+10
7 8 3.342232e+11 8.647518e-01 3.863391e+33 4.518878e+06 2.095434e+04 1.907633e+10 7.981527e-04 3.116615e-03 0.000000e+00 1.040392e-10 1.088894e-03 3.127183e-04 1.835618e-03 3.741824e-14 1.578245e+10
7 9 3.342232e+11 9.439430e-01 3.906389e+33 4.090310e+06 1.370390e+04 2.638424e+10 1.665925e-03 4.000896e-03 0.000000e+00 2.138835e-10 1.235906e-03 6.080646e-04 3.353976e-03 5.175291e-14 2.182860e+10
7 10 3.342232e+11 1.019175e+00 3.902675e+33 3.765613e+06 9.536345e+03 3.495396e+10 2.860653e-03 4.793466e-03 7.690722e-17 4.195437e-10 1.379458e-03 1.088870e-03 5.671647e-03 6.856281e-14 2.891877e+10
7 11 3.342232e+11 1.090645e+00 3.861118e+33 3.517571e+06 7.263014e+03 4.437463e+10 4.487918e-03 5.629639e-03 0.000000e+00 6.784405e-10 1.574635e-03 1.796787e-03 8.857974e-03 8.704219e-14 3.671310e+10
7 12 3.342232e+11 1.158541e+00 3.789286e+33 3.290401e+06 5.129616e+03 5.478193e+10 7.143905e-03 6.436849e-03 0.000000e+00 9.954944e-10 1.608338e-03 2.831130e-03 1.309087e-02 1.074569e-13 4.532372e+10
7 13 3.342232e+11 1.223043e+00 3.693862e+33 3.031648e+06 3.897915e+03 6.710320e+10 1.036078e-02 7.217717e-03 0.000000e+00 1.647012e-09 1.680644e-03 4.497395e-03 1.891065e-02 1.316265e-13 5.551809e+10
7 14 3.342232e+11 1.284320e+00 3.580500e+33 2.730421e+06 2.937631e+03 8.242826e+10 1.669830e-02 8.213198e-03 7.530670e-15 2.566215e-09 1.722581e-03 7.259406e-03 2.718368e-02 1.616884e-13 6.819775e+10
7 15 3.342232e+11 1.342533e+00 3.454136e+33 2.434372e+06 2.379362e+03 1.005569e+11 2.792428e-02 1.009409e-02 0.000000e+00 4.239336e-09 1.842204e-03 1.181052e-02 3.839663e-02 1.972501e-13 8.319715e+10
7 16 3.342232e+11 1.397835e+00 3.318534e+33 2.183410e+06 1.657601e+03 1.216204e+11 4.071271e-02 1.034736e-02 1.132502e-13 7.236346e-09 1.714300e-03 2.055851e-02 5.339464e-02 2.385705e-13 1.006255e+11
7 17 3.342232e+11 1.450372e+00 3.177230e+33 1.950487e+06 1.244939e+03 1.471159e+11 6.442912e-02 1.097229e-02 2.280814e-14 1.132967e-08 1.653725e-03 3.637872e-02 7.411614e-02 2.885856e-13 1.217211e+11
7 18 3.342232e+11 1.500282e+00 3.032896e+33 1.660072e+06 9.571760e+02 1.847191e+11 1.194842e-01 1.354551e-02 3.866963e-09 2.005888e-08 1.703049e-03 7.272646e-02 1.083125e-01 3.623543e-13 1.528356e+11
7 19 3.342232e+11 1.547697e+00 2.887553e+33 1.288181e+06 5.825727e+02 2.505466e+11 2.734112e-01 1.412347e-02 0.000000e+00 4.753346e-08 1.466517e-03 1.914888e-01 1.768966e-01 4.915052e-13 2.073096e+11
8 0 3.791460e+11 6.121442e-02 6.141576e+32 7.363503e+05 8.830615e+12 5.116879e+01 0.000000e+00 9.653619e-12 0.000000e+00 1.324745e-26 5.347582e-13 0.000000e+00 5.665245e-21 1.003669e-22 4.233326e+01
8 1 3.791460e+11 1.805825e-01 1.713012e+33 1.055494e+07 9.689645e+07 4.163347e+06 2.039742e-11 7.215090e-07 0.000000e+00 1.557875e-18 5.650505e-07 1.331654e-11 1.288083e-10 8.166349e-18 3.444444e+06
8 2 3.791460e+11 2.939822e-01 2.625686e+33 7.677328e+06 9.584710e+05 4.568319e+08 3.135961e-07 8.125175e-05 0.000000e+00 2.803096e-14 4.819925e-05 1.681602e-07 1.341158e-06 8.960698e-16 3.779489e+08
8 3 3.791460e+11 4.017120e-01 3.365976e+33 5.877828e+06 2.156480e+05 1.854200e+09 6.522741e-06 3.032007e-04 0.000000e+00 6.546237e-13 1.369096e-04 2.862871e-06 1.956398e-05 3.636991e-15 1.534029e+09
8 4 3.791460e+11 5.040552e-01 3.950146e+33 5.436997e+06 1.043540e+05 3.787536e+09 2.777930e-05 6.037039e-04 0.000000e+00 3.081632e-12 2.546473e-04 1.204800e-05 7.877300e-05 7.429212e-15 3.133531e+09
8 5 3.791460e+11 6.012813e-01 4.395521e+33 5.182874e+06 5.958893e+04 6.050727e+09 6.795615e-05 8.584314e-04 0.000000e+00 7.825843e-12 3.532404e-04 3.091810e-05 1.966779e-04 1.186845e-14 5.005935e+09
8 6 3.791460e+11 6.936460e-01 4.719539e+33 4.896374e+06 3.829946e+04 8.828388e+09 1.671620e-04 1.232968e-03 0.000000e+00 1.685338e-11 4.608811e-04 6.630291e-05 4.079246e-04 1.731683e-14 7.303980e+09
8 7 3.791460e+11 7.813926e-01 4.939020e+33 4.483140e+06 2.643999e+04 1.267053e+10 3.577348e-04 1.676664e-03 2.025687e-17 3.884545e-11 5.951487e-04 1.378938e-04 8.068904e-04 2.485323e-14 1.048272e+10
8 8 3.791460e+11 8.647518e-01 5.069746e+33 4.072720e+06 1.753113e+04 1.778511e+10 7.470466e-04 2.266026e-03 0.000000e+00 8.252562e-11 7.134545e-04 2.753569e-04 1.521084e-03 3.488557e-14 1.471421e+10
8 9 3.791460e+11 9.439430e-01 5.126170e+33 3.765277e+06 1.179271e+04 2.380784e+10 1.424029e-03 2.804668e-03 0.000000e+00 1.539879e-10 7.973165e-04 5.016865e-04 2.631326e-03 4.669939e-14 1.969711e+10
8 10 3.791460e+11 1.019175e+00 5.121296e+33 3.541150e+06 8.483245e+03 3.034239e+10 2.213183e-03 3.218647e-03 7.535413e-12 2.717378e-10 8.695167e-04 8.307329e-04 4.154860e-03 5.951726e-14 2.510349e+10
8 11 3.791460e+11 1.090645e+00 5.066764e+33 3.339898e+06 6.676023e+03 3.746021e+10 3.291376e-03 3.672661e-03 0.000000e+00 4.079813e-10 9.793370e-04 1.297237e-03 6.163758e-03 7.347948e-14 3.099255e+10
8 12 3.791460e+11 1.158541e+00 4.972502e+33 3.104276e+06 4.777576e+03 4.579230e+10 5.161896e-03 4.184922e-03 0.000000e+00 5.901123e-10 9.870231e-04 2.012979e-03 8.904611e-03 8.982357e-14 3.788624e+10
8 13 3.791460e+11 1.223043e+00 4.847281e+33 2.824170e+06 3.606615e+03 5.615607e+10 7.495917e-03 4.680306e-03 4.903798e-15 9.963215e-10 1.014753e-03 3.238076e-03 1.281656e-02 1.101534e-13 4.646106e+10
8 14 3.791460e+11 1.284320e+00 4.698522e+33 2.530786e+06 2.723752e+03 6.861587e+10 1.209215e-02 5.282302e-03 0.000000e+00 1.531650e-09 1.027523e-03 5.220938e-03 1.818329e-02 1.345949e-13 5.677012e+10
8 15 3.791460e+11 1.342533e+00 4.532700e+33 2.277283e+06 2.237245e+03 8.314094e+10 2.014546e-02 6.504917e-03 5.077613e-12 2.476633e-09 1.107684e-03 8.383785e-03 2.545050e-02 1.630877e-13 6.878796e+10
8 16 3.791460e+11 1.397835e+00 4.354756e+33 2.068835e+06 1.565860e+03 9.972393e+10 2.834904e-02 6.536261e-03 5.897605e-15 4.030237e-09 1.030201e-03 1.446433e-02 3.500973e-02 1.956189e-13 8.250913e+10
8 17 3.791460e+11 1.450372e+00 4.169330e+33 1.861711e+06 1.171937e+03 1.200032e+11 4.375160e-02 6.828594e-03 0.000000e+00 6.235425e-09 9.880744e-04 2.545730e-02 4.825027e-02 2.354015e-13 9.928884e+10
8 18 3.791460e+11 1.500282e+00 3.979926e+33 1.572166e+06 8.975975e+02 1.522269e+11 8.372694e-02 8.591904e-03 1.144910e-14 1.142227e-08 1.025749e-03 5.242095e-02 7.177345e-02 2.986176e-13 1.259524e+11
8 19 3.791460e+11 1.547697e+00 3.789200e+33 1.198841e+06 5.305437e+02 2.101106e+11 2.032755e-01 9.032473e-03 0.000000e+00 2.917075e-08 8.735858e-04 1.437177e-01 1.201972e-01 4.121866e-13 1.738542e+11
9 0 4.249671e+11 6.121442e-02 7.868436e+32 5.426289e+05 7.065664e+12 5.098174e+01 0.000000e+00 7.673227e-12 0.000000e+00 1.646880e-26 3.133704e-13 0.000000e+00 4.844912e-21 1.000000e-22 4.217851e+01
9 1 4.249671e+11 1.805825e-01 2.194669e+33 9.966623e+06 5.556933e+07 5.787850e+06 4.144031e-11 7.965620e-07 0.000000e+00 2.617837e-18 5.908734e-07 2.598028e-11 2.425418e-10 1.135279e-17 4.788437e+06
9 2 4.249671e+11 2.939822e-01 3.363964e+33 7.008778e+06 6.595692e+05 5.316972e+08 4.564994e-07 7.592078e-05 0.000000e+00 3.486304e-14 4.100860e-05 2.304971e-07 1.742596e-06 1.042917e-15 4.398868e+08
9 3 4.249671e+11 4.017120e-01 4.312405e+33 5.420695e+06 1.667925e+05 1.904334e+09 7.330300e-06 2.469204e-04 0.000000e+00 6.216244e-13 1.030257e-04 3.047247e-06 1.988666e-05 3.735328e-15 1.575506e+09
9 4 4.249671e+11 5.040552e-01 5.060829e+33 5.048546e+06 8.634042e+04 3.640921e+09 2.710303e-05 4.620023e-04 0.000000e+00 2.545856e-12 1.808295e-04 1.123260e-05 7.036491e-05 7.141631e-15 3.012233e+09
9 5 4.249671e+11 6.012813e-01 5.631433e+33 4.797561e+06 5.060067e+04 5.674897e+09 6.246934e-05 6.430908e-04 0.000000e+00 6.205468e-12 2.443873e-04 2.743791e-05 1.669874e-04 1.113127e-14 4.695003e+09
9 6 4.249671e+11 6.936460e-01 6.046556e+33 4.469276e+06 3.228520e+04 8.312319e+09 1.567343e-04 9.188938e-04 0.000000e+00 1.369511e-11 3.141798e-04 5.936949e-05 3.467983e-04 1.630458e-14 6.877028e+09
9 7 4.249671e+11 7.813926e-01 6.327750e+33 4.076423e+06 2.243698e+04 1.191272e+10 3.363435e-04 1.256780e-03 0.000000e+00 3.147840e-11 4.058257e-04 1.232717e-04 6.827508e-04 2.336682e-14 9.855776e+09
9 8 4.249671e+11 8.647518e-01 6.495233e+33 3.759971e+06 1.518932e+04 1.631302e+10 6.625912e-04 1.653530e-03 0.000000e+00 6.258056e-11 4.801065e-04 2.342961e-04 1.234695e-03 3.199811e-14 1.349633e+10
9 9 4.249671e+11 9.439430e-01 6.567522e+33 3.541401e+06 1.058751e+04 2.110986e+10 1.154762e-03 1.974874e-03 1.354676e-12 1.060684e-10 5.291413e-04 3.984881e-04 2.011320e-03 4.140733e-14 1.746499e+10
9 10 4.249671e+11 1.019175e+00 6.561278e+33 3.361657e+06 7.834265e+03 2.622034e+10 1.694147e-03 2.221087e-03 0.000000e+00 1.730127e-10 5.691832e-04 6.268807e-04 3.029307e-03 5.143187e-14 2.169319e+10
9 11 4.249671e+11 1.090645e+00 6.491412e+33 3.157184e+06 6.197602e+03 3.205841e+10 2.487880e-03 2.500714e-03 0.000000e+00 2.589664e-10 6.296705e-04 9.639453e-04 4.398724e-03 6.288379e-14 2.652344e+10
9 12 4.249671e+11 1.158541e+00 6.370646e+33 2.903225e+06 4.434063e+03 3.922867e+10 3.937762e-03 2.859679e-03 6.850623e-12 3.824974e-10 6.293730e-04 1.509007e-03 6.335689e-03 7.694890e-14 3.245590e+10
9 13 4.249671e+11 1.223043e+00 6.210217e+33 2.621273e+06 3.344918e+03 4.797315e+10 5.684442e-03 3.171128e-03 6.163838e-15 6.450293e-10 6.377186e-04 2.438529e-03 9.035652e-03 9.410237e-14 3.969097e+10
9 14 4.249671e+11 1.284320e+00 6.019630e+33 2.363533e+06 2.531520e+03 5.828297e+10 8.969971e-03 3.530579e-03 0.000000e+00 9.827252e-10 6.433237e-04 3.911833e-03 1.272435e-02 1.143265e-13 4.822121e+10
9 15 4.249671e+11 1.342533e+00 5.807183e+33 2.157038e+06 2.111748e+03 6.994295e+10 1.460504e-02 4.328537e-03 0.000000e+00 1.512375e-09 7.005253e-04 6.159694e-03 1.756334e-02 1.371991e-13 5.786853e+10
9 16 4.249671e+11 1.397835e+00 5.579206e+33 1.981536e+06 1.477402e+03 8.293842e+10 1.994618e-02 4.249096e-03 0.000000e+00 2.378150e-09 6.437643e-04 1.047310e-02 2.373336e-02 1.626928e-13 6.862139e+10
9 17 4.249671e+11 1.450372e+00 5.341642e+33 1.790644e+06 1.113964e+03 9.919692e+10 3.077274e-02 4.477434e-03 0.000000e+00 3.620654e-09 6.180094e-04 1.829621e-02 3.237221e-02 1.945879e-13 8.207427e+10
9 18 4.249671e+11 1.500282e+00 5.098983e+33 1.495005e+06 8.476716e+02 1.275027e+11 5.996162e-02 5.703437e-03 0.000000e+00 6.821148e-09 6.461368e-04 3.900286e-02 4.917456e-02 2.501184e-13 1.054962e+11
9 19 4.249671e+11 1.547697e+00 4.854630e+33 1.122759e+06 4.884556e+02 1.788163e+11 1.543948e-01 6.054267e-03 3.149510e-14 1.849980e-08 5.461284e-04 1.091006e-01 8.435390e-02 3.507999e-13 1.479622e+11
10 0 4.717048e+11 6.121442e-02 9.886706e+32 4.272502e+05 5.722624e+12 5.098174e+01 0.000000e+00 6.211044e-12 0.000000e+00 1.896853e-26 2.000505e-13 0.000000e+00 4.301079e-21 1.000000e-22 4.217851e+01
10 1 4.717048e+11 1.805825e-01 2.757606e+33 8.467733e+06 2.894102e+07 9.074133e+06 1.159629e-10 1.018470e-06 0.000000e+00 6.698973e-18 6.420398e-07 6.547986e-11 5.534062e-10 1.779879e-17 7.507264e+06
10 2 4.717048e+11 2.939822e-01 4.226828e+33 6.430332e+06 4.829449e+05 5.915446e+08 6.039007e-07 6.865127e-05 0.000000e+00 4.012278e-14 3.409144e-05 2.884320e-07 2.073604e-06 1.160307e-15 4.894002e+08
10 3 4.717048e+11 4.017120e-01 5.418547e+33 5.051462e+06 1.354734e+05 1.901319e+09 7.772278e-06 1.997891e-04 0.000000e+00 5.618896e-13 7.775515e-05 3.063244e-06 1.919412e-05 3.729416e-15 1.573012e+09
10 4 4.717048e+11 5.040552e-01 6.358942e+33 4.707254e+06 7.340744e+04 3.475511e+09 2.613475e-05 3.592577e-04 0.000000e+00 2.091596e-12 1.306550e-04 1.031528e-05 6.209235e-05 6.817183e-15 2.875386e+09
10 5 4.717048e+11 6.012813e-01 7.075908e+33 4.444262e+06 4.358840e+04 5.353083e+09 5.858006e-05 4.918658e-04 0.000000e+00 5.057822e-12 1.734608e-04 2.461257e-05 1.434613e-04 1.050004e-14 4.428760e+09
10 6 4.717048e+11 6.936460e-01 7.597511e+33 4.101234e+06 2.764278e+04 7.858713e+09 1.485003e-04 7.016491e-04 0.000000e+00 1.136195e-11 2.206388e-04 5.357849e-05 2.979781e-04 1.541485e-14 6.501754e+09
10 7 4.717048e+11 7.813926e-01 7.950831e+33 3.765738e+06 1.953165e+04 1.110196e+10 3.082201e-04 9.511071e-04 0.000000e+00 2.485547e-11 2.835331e-04 1.081670e-04 5.722886e-04 2.177654e-14 9.185019e+09
10 8 4.717048e+11 8.647518e-01 8.161274e+33 3.531112e+06 1.360796e+04 1.476684e+10 5.619102e-04 1.217134e-03 0.000000e+00 4.593466e-11 3.312682e-04 1.937232e-04 9.829844e-04 2.896531e-14 1.221714e+10
10 9 4.717048e+11 9.439430e-01 8.252105e+33 3.362597e+06 9.745624e+03 1.861720e+10 9.163684e-04 1.409645e-03 0.000000e+00 7.165170e-11 3.593589e-04 3.127393e-04 1.527539e-03 3.651801e-14 1.540275e+10
10 10 4.717048e+11 1.019175e+00 8.244260e+33 3.189896e+06 7.273433e+03 2.284539e+10 1.316419e-03 1.567699e-03 2.235485e-12 1.168146e-10 3.807823e-04 4.811640e-04 2.244761e-03 4.481189e-14 1.890099e+10
10 11 4.717048e+11 1.090645e+00 8.156473e+33 2.966642e+06 5.804823e+03 2.789844e+10 1.962556e-03 1.774469e-03 0.000000e+00 1.760248e-10 4.197027e-04 7.421785e-04 3.236793e-03 5.472396e-14 2.308175e+10
10 12 4.717048e+11 1.158541e+00 8.004731e+33 2.708349e+06 4.115286e+03 3.415135e+10 3.066904e-03 2.014621e-03 9.998096e-17 2.624893e-10 4.129079e-04 1.170429e-03 4.649704e-03 6.698964e-14 2.825523e+10
10 13 4.717048e+11 1.223043e+00 7.803151e+33 2.449889e+06 3.134187e+03 4.152923e+10 4.399684e-03 2.224411e-03 0.000000e+00 4.389780e-10 4.182624e-04 1.883081e-03 6.568956e-03 8.146240e-14 3.435962e+10
10 14 4.717048e+11 1.284320e+00 7.563678e+33 2.233834e+06 2.399635e+03 5.001996e+10 6.837444e-03 2.459151e-03 7.933872e-17 6.402623e-10 4.241392e-04 2.975946e-03 9.130113e-03 9.811817e-14 4.138478e+10
10 15 4.717048e+11 1.342533e+00 7.296738e+33 2.065534e+06 2.005077e+03 5.942781e+10 1.078095e-02 2.976284e-03 1.643759e-16 9.368830e-10 4.600863e-04 4.597358e-03 1.242608e-02 1.165730e-13 4.916875e+10
10 16 4.717048e+11 1.397835e+00 7.010284e+33 1.914283e+06 1.425089e+03 6.980740e+10 1.443959e-02 2.916265e-03 0.000000e+00 1.442249e-09 4.249261e-04 7.668396e-03 1.654389e-02 1.369351e-13 5.775718e+10
10 17 4.717048e+11 1.450372e+00 6.711785e+33 1.732775e+06 1.079493e+03 8.329250e+10 2.218110e-02 3.072469e-03 0.000000e+00 2.194254e-09 4.083452e-04 1.330070e-02 2.247405e-02 1.633896e-13 6.891529e+10
10 18 4.717048e+11 1.500282e+00 6.406883e+33 1.428565e+06 7.960178e+02 1.082776e+11 4.427283e-02 3.880043e-03 0.000000e+00 4.263718e-09 4.185215e-04 2.982824e-02 3.470994e-02 2.124064e-13 8.958985e+10
10 19 4.717048e+11 1.547697e+00 6.099853e+33 1.057878e+06 4.601319e+02 1.540410e+11 1.216864e-01 4.238701e-03 1.298153e-14 1.206519e-08 3.595231e-04 8.274829e-02 6.082703e-02 3.021994e-13 1.274632e+11
11 0 5.193771e+11 6.121442e-02 1.222434e+33 4.077300e+05 4.723992e+12 5.098174e+01 0.000000e+00 5.131241e-12 0.000000e+00 1.670137e-26 1.575688e-13 0.000000e+00 4.201167e-21 1.000000e-22 4.217851e+01
11 1 5.193771e+11 1.805825e-01 3.409620e+33 6.381866e+06 1.065947e+07 2.032019e+07 7.228985e-10 1.880678e-06 0.000000e+00 4.296395e-17 8.938504e-07 3.406962e-10 2.438404e-09 3.985778e-17 1.681142e+07
11 2 5.193771e+11 2.939822e-01 5.226228e+33 5.883649e+06 3.675832e+05 6.408953e+08 7.545749e-07 6.140892e-05 0.000000e+00 4.472378e-14 2.787153e-05 3.420290e-07 2.338398e-06 1.257108e-15 5.302294e+08
