LinMacro 26 17 17.147 3.7155e-08 1.0 5.0 3392.39 4117.39 1 2
LinMacro 26 17 17.099 1.2384e-01 1.0 3.0 3392.39 4119.39 1 3
LinMacro 26 17 16.822 1.0170e-01 1.0 3.0 3392.39 4131.39 1 5
LinMacro 26 17 16.459 6.0284e-09 1.0 3.0 3392.39 4147.69 1 6
LinMacro 26 17 16.376 1.0589e-04 1.0 5.0 3392.39 4151.49 1 7
LinMacro 26 17 16.284 1.1541e-04 1.0 5.0 3392.39 4155.79 1 10
LinMacro 26 17 16.057 2.3020e-08 1.0 3.0 3392.39 4166.59 1 13
LinMacro 26 17 16.047 1.2785e-04 1.0 5.0 3392.39 4167.09 1 14
LinMacro 26 17 978.839 3.7543e-11 5.0 1.0 4117.39 4130.09 2 4
LinMacro 26 17 410.272 5.1053e-02 5.0 3.0 4117.39 4147.69 2 6
LinMacro 26 17 364.553 5.2075e-02 5.0 5.0 4117.39 4151.49 2 7
LinMacro 26 17 349.192 1.6289e-01 5.0 7.0 4117.39 4152.99 2 8
LinMacro 26 17 338.726 3.8403e-03 5.0 3.0 4117.39 4154.09 2 9
LinMacro 26 17 323.73 6.9906e-02 5.0 5.0 4117.39 4155.79 2 10
LinMacro 26 17 269.075 6.9517e-05 5.0 3.0 4117.39 4163.59 2 12
LinMacro 26 17 252.668 5.1444e-03 5.0 3.0 4117.39 4166.59 2 13
LinMacro 26 17 250.126 1.1041e-03 5.0 5.0 4117.39 4167.09 2 14
LinMacro 26 17 1161.799 1.0228e-06 3.0 1.0 4119.39 4130.09 3 4
LinMacro 26 17 439.267 3.6073e-03 3.0 3.0 4119.39 4147.69 3 6
LinMacro 26 17 387.266 9.4206e-02 3.0 5.0 4119.39 4151.49 3 7
LinMacro 26 17 358.249 1.0730e-01 3.0 3.0 4119.39 4154.09 3 9
LinMacro 26 17 341.518 9.3905e-02 3.0 5.0 4119.39 4155.79 3 10
LinMacro 26 17 295.279 3.3339e-02 3.0 1.0 4119.39 4161.49 3 11
LinMacro 26 17 281.25 4.1169e-04 3.0 3.0 4119.39 4163.59 3 12
LinMacro 26 17 263.374 2.5521e-05 3.0 3.0 4119.39 4166.59 3 13
LinMacro 26 17 260.613 1.6439e-03 3.0 5.0 4119.39 4167.09 3 14
LinMacro 26 17 197.321 2.7369e-02 3.0 1.0 4119.39 4182.39 3 15
LinMacro 26 17 1.937 6.1696e-02 3.0 3.0 4131.39 10550.69 5 16
LinMacro 26 17 1.936 1.1605e-01 1.0 3.0 4130.09 10550.69 4 16
LinMacro 26 17 1.933 5.4202e-02 3.0 3.0 4119.39 10550.69 3 16
LinMacro 26 17 1.932 1.1727e-01 5.0 3.0 4117.39 10550.69 2 16
LinMacro 26 17 1.935 5.4133e-02 3.0 1.0 4131.39 10555.69 5 17
LinMacro 26 17 1.931 6.3230e-02 3.0 1.0 4119.39 10555.69 3 17
LinMacro 26 17 1.937 2.4326e-03 3.0 1.0 4166.59 10582.99 13 18
LinMacro 26 17 1.937 3.5521e-02 3.0 1.0 4163.59 10582.99 12 18
LinMacro 26 17 1.934 3.7280e-02 3.0 1.0 4154.09 10582.99 9 18
LinMacro 26 17 1.932 4.2787e-02 3.0 1.0 4147.69 10582.99 6 18
LinMacro 26 17 1.942 2.7074e-02 1.0 3.0 4182.39 10583.58 15 19
LinMacro 26 17 1.937 2.6609e-03 5.0 3.0 4167.09 10583.58 14 19
LinMacro 26 17 1.937 5.6128e-03 3.0 3.0 4166.59 10583.58 13 19
LinMacro 26 17 1.936 6.1683e-02 3.0 3.0 4163.59 10583.58 12 19
LinMacro 26 17 1.936 8.7420e-02 1.0 3.0 4161.49 10583.58 11 19
LinMacro 26 17 1.934 8.0552e-03 5.0 3.0 4155.79 10583.58 10 19
LinMacro 26 17 1.933 3.1868e-05 3.0 3.0 4154.09 10583.58 9 19
LinMacro 26 17 1.933 1.0726e-01 5.0 3.0 4151.49 10583.58 7 19
LinMacro 26 17 1.932 4.5197e-02 3.0 3.0 4147.69 10583.58 6 19
LinMacro 26 17 1.729 8.4469e-03 1.0 3.0 3392.39 10583.58 1 19
LinMacro 26 17 1.937 6.1704e-02 5.0 5.0 4167.09 10585.99 14 20
LinMacro 26 17 1.937 7.7585e-02 3.0 5.0 4166.59 10585.99 13 20
LinMacro 26 17 1.936 1.6810e-03 3.0 5.0 4163.59 10585.99 12 20
LinMacro 26 17 1.933 5.5897e-02 5.0 5.0 4155.79 10585.99 10 20
LinMacro 26 17 1.933 1.4898e-02 3.0 5.0 4154.09 10585.99 9 20
LinMacro 26 17 1.932 1.1569e-01 7.0 5.0 4152.99 10585.99 8 20
LinMacro 26 17 1.932 7.8152e-04 5.0 5.0 4151.49 10585.99 7 20
LinMacro 26 17 1.931 2.0444e-02 3.0 5.0 4147.69 10585.99 6 20
LinMacro 26 17 1.94 8.1089e-02 1.0 3.0 4182.39 10588.89 15 21
LinMacro 26 17 1.936 5.3802e-02 5.0 3.0 4167.09 10588.89 14 21
LinMacro 26 17 1.936 2.9138e-02 3.0 3.0 4166.59 10588.89 13 21
LinMacro 26 17 1.935 1.5675e-02 3.0 3.0 4163.59 10588.89 12 21
LinMacro 26 17 1.934 2.6854e-02 1.0 3.0 4161.49 10588.89 11 21
LinMacro 26 17 1.932 5.3613e-02 5.0 3.0 4155.79 10588.89 10 21
LinMacro 26 17 1.932 6.6981e-02 3.0 3.0 4154.09 10588.89 9 21
LinMacro 26 17 1.931 9.7044e-03 5.0 3.0 4151.49 10588.89 7 21
LinMacro 26 17 1.93 6.6848e-03 3.0 3.0 4147.69 10588.89 6 21
LinMacro 26 17 1.727 1.0309e-01 1.0 3.0 3392.39 10588.89 1 21
LinMacro 26 18 978.839 1.3857e-06 4.0 2.0 4657.39 4670.09 1 2
LinMacro 26 18 93.258 5.2392e-02 4.0 2.0 4657.39 4790.69 1 3
LinMacro 26 18 16.139 4.8534e-03 4.0 6.0 4657.39 5427.65 1 4
LinMacro 26 18 16.065 6.2842e-02 4.0 4.0 4657.39 5431.18 1 5
LinMacro 26 18 15.939 3.3893e-03 4.0 2.0 4657.39 5437.31 1 6
LinMacro 26 18 15.891 3.2095e-02 4.0 4.0 4657.39 5439.67 1 7
LinMacro 26 18 15.825 2.2847e-02 4.0 2.0 4657.39 5442.93 1 8
LinMacro 26 18 15.684 5.5165e-02 4.0 6.0 4657.39 5449.98 1 9
LinMacro 26 18 15.674 7.0328e-04 4.0 4.0 4657.39 5450.49 1 10
LinMacro 26 18 15.525 7.6668e-06 4.0 4.0 4657.39 5458.14 1 11
LinMacro 26 18 15.516 6.7455e-06 4.0 6.0 4657.39 5458.59 1 12
LinMacro 26 18 15.449 9.8071e-06 4.0 2.0 4657.39 5462.06 1 13
LinMacro 26 18 15.435 7.2616e-06 4.0 8.0 4657.39 5462.78 1 14
LinMacro 26 18 15.432 7.1645e-05 4.0 6.0 4657.39 5462.93 1 15
LinMacro 26 18 15.32 3.6837e-03 4.0 2.0 4657.39 5468.85 1 16
LinMacro 26 18 15.315 7.6455e-06 4.0 2.0 4657.39 5469.09 1 17
LinMacro 26 18 15.308 2.0389e-05 4.0 4.0 4657.39 5469.48 1 18
LinMacro 26 18 15.306 5.3818e-08 4.0 2.0 4657.39 5469.57 1 19
LinMacro 26 18 15.271 3.2351e-05 4.0 4.0 4657.39 5471.45 1 20
LinMacro 26 18 15.233 2.4679e-05 4.0 6.0 4657.39 5473.48 1 21
LinMacro 26 18 15.226 1.6708e-07 4.0 4.0 4657.39 5473.85 1 22
LinMacro 26 18 15.187 7.1488e-06 4.0 2.0 4657.39 5475.95 1 23
LinMacro 26 18 15.173 1.5963e-05 4.0 4.0 4657.39 5476.68 1 24
LinMacro 26 18 15.097 1.9940e-06 4.0 6.0 4657.39 5480.84 1 25
LinMacro 26 18 15.049 6.8014e-05 4.0 8.0 4657.39 5483.43 1 26
LinMacro 26 18 15.014 7.9795e-07 4.0 4.0 4657.39 5485.39 1 27
LinMacro 26 18 14.986 1.7412e-05 4.0 6.0 4657.39 5486.9 1 28
LinMacro 26 18 14.866 1.6261e-06 4.0 4.0 4657.39 5493.63 1 29
LinMacro 26 18 103.078 4.6433e-02 2.0 2.0 4670.09 4790.69 2 3
LinMacro 26 18 16.333 3.1999e-03 2.0 4.0 4670.09 5431.18 2 5
LinMacro 26 18 16.203 1.6452e-04 2.0 2.0 4670.09 5437.31 2 6
LinMacro 26 18 16.153 5.2448e-03 2.0 4.0 4670.09 5439.67 2 7
LinMacro 26 18 16.085 5.3013e-02 2.0 2.0 4670.09 5442.93 2 8
LinMacro 26 18 15.929 9.1382e-02 2.0 4.0 4670.09 5450.49 2 10
LinMacro 26 18 15.775 1.2043e-06 2.0 4.0 4670.09 5458.14 2 11
LinMacro 26 18 15.766 2.2159e-07 2.0 6.0 4670.09 5458.59 2 12
LinMacro 26 18 15.679 6.4803e-06 2.0 6.0 4670.09 5462.93 2 15
LinMacro 26 18 15.563 3.2095e-02 2.0 2.0 4670.09 5468.85 2 16
LinMacro 26 18 15.559 7.6352e-09 2.0 2.0 4670.09 5469.09 2 17
LinMacro 26 18 15.551 8.8828e-06 2.0 4.0 4670.09 5469.48 2 18
LinMacro 26 18 15.513 3.8085e-06 2.0 4.0 4670.09 5471.45 2 20
LinMacro 26 18 15.473 8.2191e-06 2.0 6.0 4670.09 5473.48 2 21
LinMacro 26 18 15.466 1.0396e-05 2.0 4.0 4670.09 5473.85 2 22
LinMacro 26 18 15.412 6.1821e-05 2.0 4.0 4670.09 5476.68 2 24
LinMacro 26 18 15.333 9.7172e-05 2.0 6.0 4670.09 5480.84 2 25
LinMacro 26 18 15.247 1.4131e-05 2.0 4.0 4670.09 5485.39 2 27
LinMacro 26 18 15.219 3.9076e-05 2.0 6.0 4670.09 5486.9 2 28
LinMacro 26 18 15.095 1.9254e-05 2.0 4.0 4670.09 5493.63 2 29
LinMacro 26 18 18.625 1.3188e-04 2.0 4.0 4790.69 5458.14 3 11
LinMacro 26 18 18.516 9.3938e-05 2.0 2.0 4790.69 5462.06 3 13
LinMacro 26 18 18.324 4.1245e-06 2.0 2.0 4790.69 5469.09 3 17
LinMacro 26 18 18.314 3.4772e-06 2.0 4.0 4790.69 5469.48 3 18
LinMacro 26 18 18.311 2.3158e-04 2.0 2.0 4790.69 5469.57 3 19
LinMacro 26 18 18.261 5.6524e-06 2.0 4.0 4790.69 5471.45 3 20
LinMacro 26 18 18.197 8.5761e-04 2.0 4.0 4790.69 5473.85 3 22
LinMacro 26 18 18.141 2.3339e-05 2.0 2.0 4790.69 5475.95 3 23
LinMacro 26 18 18.122 1.4862e-04 2.0 4.0 4790.69 5476.68 3 24
LinMacro 26 18 17.894 4.3398e-04 2.0 4.0 4790.69 5485.39 3 27
LinMacro 26 18 17.685 3.2667e-03 2.0 4.0 4790.69 5493.63 3 29
LinMacro 26 18 407.716 4.6126e-02 6.0 4.0 5427.65 5458.14 4 11
LinMacro 26 18 401.786 8.5033e-02 6.0 6.0 5427.65 5458.59 4 12
LinMacro 26 18 353.864 1.4245e-01 6.0 8.0 5427.65 5462.78 4 14
LinMacro 26 18 352.36 9.7560e-04 6.0 6.0 5427.65 5462.93 4 15
LinMacro 26 18 297.185 5.1338e-03 6.0 4.0 5427.65 5469.48 4 18
LinMacro 26 18 283.818 8.5295e-03 6.0 4.0 5427.65 5471.45 4 20
LinMacro 26 18 271.247 2.7333e-03 6.0 6.0 5427.65 5473.48 4 21
LinMacro 26 18 269.075 3.7487e-03 6.0 4.0 5427.65 5473.85 4 22
LinMacro 26 18 253.544 3.7355e-03 6.0 4.0 5427.65 5476.68 4 24
LinMacro 26 18 233.714 3.2554e-05 6.0 6.0 5427.65 5480.84 4 25
LinMacro 26 18 222.862 1.5074e-04 6.0 8.0 5427.65 5483.43 4 26
LinMacro 26 18 215.297 1.5690e-04 6.0 4.0 5427.65 5485.39 4 27
LinMacro 26 18 209.81 6.6823e-04 6.0 6.0 5427.65 5486.9 4 28
LinMacro 26 18 188.409 6.6115e-04 6.0 4.0 5427.65 5493.63 4 29
LinMacro 26 18 461.1 1.1066e-02 4.0 4.0 5431.18 5458.14 5 11
LinMacro 26 18 453.53 1.7309e-03 4.0 6.0 5431.18 5458.59 5 12
LinMacro 26 18 402.566 3.7204e-02 4.0 2.0 5431.18 5462.06 5 13
LinMacro 26 18 391.535 1.4090e-01 4.0 6.0 5431.18 5462.93 5 15
LinMacro 26 18 327.915 1.3533e-03 4.0 2.0 5431.18 5469.09 5 17
LinMacro 26 18 324.576 6.7750e-02 4.0 4.0 5431.18 5469.48 5 18
LinMacro 26 18 323.815 5.2425e-03 4.0 2.0 5431.18 5469.57 5 19
LinMacro 26 18 308.698 1.1329e-02 4.0 4.0 5431.18 5471.45 5 20
LinMacro 26 18 293.883 7.1902e-04 4.0 6.0 5431.18 5473.48 5 21
LinMacro 26 18 291.335 1.6769e-03 4.0 4.0 5431.18 5473.85 5 22
LinMacro 26 18 277.669 2.2295e-03 4.0 2.0 5431.18 5475.95 5 23
LinMacro 26 18 273.214 4.8842e-03 4.0 4.0 5431.18 5476.68 5 24
