LinMacro 6 4 1542.339 9.3568e-02 2.0 2.0 0.0 8.06 1 2
LinMacro 6 4 1542.339 1.8856e-01 2.0 4.0 0.0 8.06 1 3
LinMacro 6 4 313.92 6.7060e-02 2.0 2.0 0.0 39.6 1 5
LinMacro 6 4 313.92 1.3471e-01 2.0 4.0 0.0 39.6 1 6
LinMacro 6 4 246.115 2.0021e-02 2.0 2.0 0.0 50.51 1 10
LinMacro 6 4 246.115 4.0041e-02 2.0 4.0 0.0 50.51 1 11
LinMacro 6 4 422.976 3.8263e-02 2.0 2.0 8.06 37.45 2 4
LinMacro 6 4 387.266 6.6393e-01 2.0 4.0 8.06 40.16 2 7
LinMacro 6 4 298.972 7.8204e-03 2.0 2.0 8.06 49.64 2 9
LinMacro 6 4 291.266 1.2307e-01 2.0 4.0 8.06 50.74 2 12
LinMacro 6 4 422.976 3.8129e-02 4.0 2.0 8.06 37.45 3 4
LinMacro 6 4 387.266 6.6393e-02 4.0 4.0 8.06 40.16 3 7
LinMacro 6 4 387.266 5.9552e-01 4.0 6.0 8.06 40.16 3 8
LinMacro 6 4 298.972 7.8204e-03 4.0 2.0 8.06 49.64 3 9
LinMacro 6 4 291.266 1.2295e-02 4.0 4.0 8.06 50.74 3 12
LinMacro 6 4 291.266 1.1077e-01 4.0 6.0 8.06 50.74 3 13
LinMacro 6 4 1173.867 1.0232e+00 4.0 6.0 40.16 50.75 7 14
LinMacro 6 4 1173.867 9.7547e-01 6.0 8.0 40.16 50.75 8 15
LinMacro 6 5 41.978 3.8400e-11 1.0 3.0 64.5 360.64 1 2
LinMacro 6 5 40.981 8.2788e-08 1.0 1.0 64.5 367.84 1 3
LinMacro 6 5 41.114 2.1994e-05 1.0 3.0 64.5 366.86 1 5
LinMacro 6 5 41.107 3.3486e-08 1.0 5.0 64.5 366.91 1 6
LinMacro 6 5 40.369 6.4842e-01 1.0 3.0 64.5 372.44 1 7
LinMacro 6 5 35.309 1.4258e-01 1.0 3.0 64.5 416.57 1 13
LinMacro 6 5 33.804 2.9562e-02 1.0 3.0 64.5 432.25 1 23
LinMacro 6 5 2014.789 1.1717e-02 3.0 1.0 360.64 366.81 2 4
LinMacro 6 5 1998.593 3.4589e-02 3.0 3.0 360.64 366.86 2 5
LinMacro 6 5 1982.656 5.7320e-02 3.0 5.0 360.64 366.91 2 6
LinMacro 6 5 228.474 3.5470e-02 3.0 1.0 360.64 415.05 2 10
LinMacro 6 5 228.264 1.0621e-01 3.0 3.0 360.64 415.1 2 11
LinMacro 6 5 228.264 1.7689e-01 3.0 5.0 360.64 415.1 2 12
LinMacro 6 5 175.162 1.1625e-02 3.0 1.0 360.64 431.61 2 20
LinMacro 6 5 175.162 3.4879e-02 3.0 3.0 360.64 431.61 2 21
LinMacro 6 5 175.162 5.8246e-02 3.0 5.0 360.64 431.61 2 22
LinMacro 6 5 2702.446 5.4001e-02 1.0 3.0 367.84 372.44 3 7
LinMacro 6 5 255.105 3.7316e-01 1.0 3.0 367.84 416.57 3 13
LinMacro 6 5 193.002 1.0997e-01 1.0 3.0 367.84 432.25 3 23
LinMacro 6 5 267.166 1.5859e-03 1.0 3.0 366.81 413.34 4 8
LinMacro 6 5 252.053 6.7185e-01 1.0 3.0 366.81 416.13 4 14
LinMacro 6 5 193.905 3.5376e-04 1.0 3.0 366.81 430.92 4 18
LinMacro 6 5 190.546 1.4041e-02 1.0 3.0 366.81 432.05 4 24
LinMacro 6 5 267.454 4.7703e-03 3.0 3.0 366.86 413.34 5 8
LinMacro 6 5 252.309 1.6938e-01 3.0 3.0 366.86 416.13 5 14
LinMacro 6 5 252.309 5.0603e-01 3.0 5.0 366.86 416.13 5 15
LinMacro 6 5 194.056 1.0628e-03 3.0 3.0 366.86 430.92 5 18
LinMacro 6 5 190.693 1.0556e-02 3.0 3.0 366.86 432.05 5 24
LinMacro 6 5 190.693 3.1670e-02 3.0 5.0 366.86 432.05 5 25
