PhotMacS 6 4 1 1 64.500000 50 
PhotMac 64.500000 6.5699e-19 
PhotMac 64.667097 6.2057e-19 
PhotMac 64.840085 5.8576e-19 
PhotMac 65.019172 5.5252e-19 
PhotMac 65.204572 5.2081e-19 
PhotMac 65.396508 4.9059e-19 
PhotMac 65.595210 4.6180e-19 
PhotMac 65.800918 4.3442e-19 
PhotMac 66.013878 4.0839e-19 
PhotMac 66.234345 3.8367e-19 
PhotMac 66.462585 3.6020e-19 
PhotMac 66.698870 3.3796e-19 
PhotMac 66.943487 3.1688e-19 
PhotMac 67.196726 2.9693e-19 
PhotMac 67.458893 2.7806e-19 
PhotMac 67.730303 2.6023e-19 
PhotMac 68.011281 2.4339e-19 
PhotMac 68.302165 2.2749e-19 
PhotMac 68.603303 2.1251e-19 
PhotMac 68.915058 1.9839e-19 
PhotMac 69.237803 1.8510e-19 
PhotMac 69.571926 1.7259e-19 
PhotMac 69.917828 1.6084e-19 
PhotMac 70.275925 1.4979e-19 
PhotMac 70.646646 1.3943e-19 
PhotMac 71.030437 1.2970e-19 
PhotMac 71.427757 1.2059e-19 
PhotMac 71.839085 1.1205e-19 
PhotMac 72.264914 1.0406e-19 
PhotMac 72.705754 9.6578e-20 
PhotMac 73.162136 8.9588e-20 
PhotMac 73.634608 8.3058e-20 
PhotMac 74.123735 7.6961e-20 
PhotMac 74.630107 7.1274e-20 
PhotMac 75.154330 6.5971e-20 
PhotMac 75.697034 6.1030e-20 
PhotMac 76.258870 5.6428e-20 
PhotMac 76.840513 5.2147e-20 
PhotMac 77.442662 4.8165e-20 
PhotMac 78.066038 4.4464e-20 
PhotMac 78.711391 4.1026e-20 
PhotMac 79.379496 3.7835e-20 
PhotMac 80.071153 3.4875e-20 
PhotMac 80.787194 3.2130e-20 
PhotMac 81.528479 2.9586e-20 
PhotMac 82.295896 2.7231e-20 
PhotMac 83.090368 2.5050e-20 
PhotMac 83.912848 2.3034e-20 
PhotMac 84.764324 2.1169e-20 
PhotMac 85.645818 1.9446e-20 
PhotMacS 6 4 2 1 56.440000 50 
PhotMac 56.440000 6.5699e-19 
PhotMac 56.607097 6.2057e-19 
PhotMac 56.780085 5.8576e-19 
PhotMac 56.959172 5.5252e-19 
PhotMac 57.144572 5.2081e-19 
PhotMac 57.336508 4.9059e-19 
PhotMac 57.535210 4.6180e-19 
PhotMac 57.740918 4.3442e-19 
PhotMac 57.953878 4.0839e-19 
PhotMac 58.174345 3.8367e-19 
PhotMac 58.402585 3.6020e-19 
PhotMac 58.638870 3.3796e-19 
PhotMac 58.883486 3.1688e-19 
PhotMac 59.136726 2.9693e-19 
PhotMac 59.398893 2.7806e-19 
PhotMac 59.670303 2.6023e-19 
PhotMac 59.951281 2.4339e-19 
PhotMac 60.242165 2.2749e-19 
PhotMac 60.543303 2.1251e-19 
PhotMac 60.855058 1.9839e-19 
PhotMac 61.177803 1.8510e-19 
PhotMac 61.511926 1.7259e-19 
PhotMac 61.857828 1.6084e-19 
PhotMac 62.215925 1.4979e-19 
PhotMac 62.586646 1.3943e-19 
PhotMac 62.970437 1.2970e-19 
PhotMac 63.367757 1.2059e-19 
PhotMac 63.779085 1.1205e-19 
PhotMac 64.204914 1.0406e-19 
PhotMac 64.645754 9.6578e-20 
PhotMac 65.102136 8.9588e-20 
PhotMac 65.574608 8.3058e-20 
PhotMac 66.063735 7.6961e-20 
PhotMac 66.570107 7.1274e-20 
PhotMac 67.094330 6.5971e-20 
PhotMac 67.637034 6.1030e-20 
PhotMac 68.198870 5.6428e-20 
PhotMac 68.780513 5.2147e-20 
PhotMac 69.382662 4.8165e-20 
PhotMac 70.006038 4.4464e-20 
PhotMac 70.651391 4.1026e-20 
PhotMac 71.319496 3.7835e-20 
PhotMac 72.011153 3.4875e-20 
PhotMac 72.727194 3.2130e-20 
PhotMac 73.468479 2.9586e-20 
PhotMac 74.235896 2.7231e-20 
PhotMac 75.030368 2.5050e-20 
PhotMac 75.852848 2.3034e-20 
PhotMac 76.704324 2.1169e-20 
PhotMac 77.585818 1.9446e-20 
PhotMacS 6 4 3 1 56.440000 50 
PhotMac 56.440000 6.5699e-19 
PhotMac 56.607097 6.2057e-19 
PhotMac 56.780085 5.8576e-19 
PhotMac 56.959172 5.5252e-19 
PhotMac 57.144572 5.2081e-19 
PhotMac 57.336508 4.9059e-19 
PhotMac 57.535210 4.6180e-19 
PhotMac 57.740918 4.3442e-19 
PhotMac 57.953878 4.0839e-19 
PhotMac 58.174345 3.8367e-19 
PhotMac 58.402585 3.6020e-19 
PhotMac 58.638870 3.3796e-19 
PhotMac 58.883486 3.1688e-19 
PhotMac 59.136726 2.9693e-19 
PhotMac 59.398893 2.7806e-19 
PhotMac 59.670303 2.6023e-19 
PhotMac 59.951281 2.4339e-19 
PhotMac 60.242165 2.2749e-19 
PhotMac 60.543303 2.1251e-19 
PhotMac 60.855058 1.9839e-19 
PhotMac 61.177803 1.8510e-19 
PhotMac 61.511926 1.7259e-19 
PhotMac 61.857828 1.6084e-19 
PhotMac 62.215925 1.4979e-19 
PhotMac 62.586646 1.3943e-19 
PhotMac 62.970437 1.2970e-19 
PhotMac 63.367757 1.2059e-19 
PhotMac 63.779085 1.1205e-19 
PhotMac 64.204914 1.0406e-19 
PhotMac 64.645754 9.6578e-20 
PhotMac 65.102136 8.9588e-20 
PhotMac 65.574608 8.3058e-20 
PhotMac 66.063735 7.6961e-20 
PhotMac 66.570107 7.1274e-20 
PhotMac 67.094330 6.5971e-20 
PhotMac 67.637034 6.1030e-20 
PhotMac 68.198870 5.6428e-20 
PhotMac 68.780513 5.2147e-20 
PhotMac 69.382662 4.8165e-20 
PhotMac 70.006038 4.4464e-20 
PhotMac 70.651391 4.1026e-20 
PhotMac 71.319496 3.7835e-20 
PhotMac 72.011153 3.4875e-20 
PhotMac 72.727194 3.2130e-20 
PhotMac 73.468479 2.9586e-20 
PhotMac 74.235896 2.7231e-20 
PhotMac 75.030368 2.5050e-20 
PhotMac 75.852848 2.3034e-20 
PhotMac 76.704324 2.1169e-20 
PhotMac 77.585818 1.9446e-20 
PhotMacS 6 4 4 1 27.050000 50 
PhotMac 27.050000 1.3253e-18 
PhotMac 27.185210 1.0879e-18 
PhotMac 27.329615 8.9308e-19 
PhotMac 27.483839 7.3312e-19 
PhotMac 27.648550 6.0181e-19 
PhotMac 27.824462 4.9402e-19 
PhotMac 28.012336 4.0554e-19 
PhotMac 28.212986 3.3290e-19 
PhotMac 28.427279 2.7328e-19 
PhotMac 28.656145 2.2433e-19 
PhotMac 28.900574 1.8415e-19 
PhotMac 29.161624 1.5117e-19 
PhotMac 29.440425 1.2409e-19 
PhotMac 29.738186 1.0187e-19 
PhotMac 30.056193 8.3622e-20 
PhotMac 30.395826 6.8644e-20 
PhotMac 30.758554 5.6350e-20 
PhotMac 31.145947 4.6257e-20 
PhotMac 31.559684 3.7972e-20 
PhotMac 32.001555 3.1171e-20 
PhotMac 32.473472 2.5588e-20 
PhotMac 32.977481 2.1005e-20 
PhotMac 33.515763 1.7243e-20 
PhotMac 34.090647 1.4154e-20 
PhotMac 34.704625 1.1619e-20 
PhotMac 35.360352 9.5381e-21 
PhotMac 36.060671 7.8297e-21 
PhotMac 36.808609 6.4274e-21 
PhotMac 37.607410 5.2762e-21 
PhotMac 38.460528 4.3312e-21 
PhotMac 39.371659 3.5554e-21 
PhotMac 40.344748 2.9186e-21 
PhotMac 41.384005 2.3959e-21 
PhotMac 42.493935 1.9667e-21 
PhotMac 43.679339 1.6145e-21 
PhotMac 44.945352 1.3253e-21 
PhotMac 46.297457 1.0879e-21 
PhotMac 47.741498 8.9308e-22 
PhotMac 49.283744 7.3312e-22 
PhotMac 50.930854 6.0181e-22 
PhotMac 52.689976 4.9402e-22 
PhotMac 54.568712 4.0554e-22 
PhotMac 56.575209 3.3290e-22 
PhotMac 58.718144 2.7328e-22 
PhotMac 61.006804 2.2433e-22 
PhotMac 63.451087 1.8415e-22 
PhotMac 66.061591 1.5117e-22 
PhotMac 68.849601 1.2409e-22 
PhotMac 71.827207 1.0187e-22 
PhotMac 75.007280 8.3622e-23 
PhotMacS 6 4 5 1 24.900000 50 
PhotMac 24.900000 1.4397e-18 
PhotMac 25.024465 1.1819e-18 
PhotMac 25.157393 9.7018e-19 
PhotMac 25.299361 7.9641e-19 
PhotMac 25.450983 6.5377e-19 
PhotMac 25.612914 5.3667e-19 
PhotMac 25.785858 4.4055e-19 
PhotMac 25.970561 3.6164e-19 
PhotMac 26.167825 2.9687e-19 
PhotMac 26.378502 2.4370e-19 
PhotMac 26.603506 2.0005e-19 
PhotMac 26.843809 1.6422e-19 
PhotMac 27.100454 1.3481e-19 
PhotMac 27.374551 1.1066e-19 
PhotMac 27.667286 9.0841e-20 
PhotMac 27.979928 7.4571e-20 
PhotMac 28.313829 6.1214e-20 
PhotMac 28.670435 5.0250e-20 
PhotMac 29.051292 4.1250e-20 
PhotMac 29.458046 3.3862e-20 
PhotMac 29.892460 2.7797e-20 
PhotMac 30.356415 2.2818e-20 
PhotMac 30.851918 1.8731e-20 
PhotMac 31.381116 1.5376e-20 
PhotMac 31.946299 1.2622e-20 
PhotMac 32.549915 1.0362e-20 
PhotMac 33.194578 8.5057e-21 
PhotMac 33.883077 6.9823e-21 
PhotMac 34.618395 5.7317e-21 
PhotMac 35.403715 4.7051e-21 
