LevMacro 26 23 1 -1950.0 12541.79 1.0 1e-09 SAS -1 -1
LevMacro 26 23 2 -1907.14 12584.65 1.0 1e-09 SAS -1 -1
LevMacro 26 23 3 -1903.17 12588.61 3.0 1e-09 SAS -1 -1
LevMacro 26 23 4 -1891.84 12599.95 5.0 1e-09 SAS -1 -1
LevMacro 26 23 5 -1856.21 12635.57 3.0 1e-09 SAS -1 -1
LevMacro 26 23 6 -1831.72 12660.06 1.0 1e-09 SAS -1 -1
LevMacro 26 23 7 -1823.14 12668.65 3.0 1e-09 SAS -1 -1
LevMacro 26 23 8 -1817.13 12674.66 5.0 1e-09 SAS -1 -1
LevMacro 26 23 9 -1800.58 12691.2 5.0 1e-09 SAS -1 -1
LevMacro 26 23 10 -1773.06 12718.72 1.0 1e-09 SAS -1 -1
LevMacro 26 23 11 -844.14 13647.65 3.0 1e-09 SAS -1 -1
LevMacro 26 23 12 -835.24 13656.54 1.0 1e-09 SAS -1 -1
LevMacro 26 23 13 -823.52 13668.27 3.0 1e-09 SAS -1 -1
LevMacro 26 23 14 -823.5 13668.28 1.0 1e-09 SAS -1 -1
LevMacro 26 23 15 -819.75 13672.03 3.0 1e-09 SAS -1 -1
LevMacro 26 23 16 -819.34 13672.45 5.0 1e-09 SAS -1 -1
LevMacro 26 23 17 -808.19 13683.6 3.0 1e-09 SAS -1 -1
LevMacro 26 23 18 -807.58 13684.21 5.0 1e-09 SAS -1 -1
LevMacro 26 23 19 -806.62 13685.16 7.0 1e-09 SAS -1 -1
LevMacro 26 23 20 -798.67 13693.12 5.0 1e-09 SAS -1 -1
LevMacro 26 23 21 -789.64 13702.14 1.0 1e-09 SAS -1 -1
LevMacro 26 23 22 -787.42 13704.37 3.0 1e-09 SAS -1 -1
LevMacro 26 23 23 -776.24 13715.55 3.0 1e-09 SAS -1 -1
LevMacro 26 23 24 -774.69 13717.1 5.0 1e-09 SAS -1 -1
LevMacro 26 23 25 -768.75 13723.04 3.0 1e-09 SAS -1 -1
LevMacro 26 23 26 -768.18 13723.61 5.0 1e-09 SAS -1 -1
LevMacro 26 23 27 -768.03 13723.75 3.0 1e-09 SAS -1 -1
LevMacro 26 23 28 -765.1 13726.68 1.0 1e-09 SAS -1 -1
LevMacro 26 23 29 -760.89 13730.9 5.0 1e-09 SAS -1 -1
LevMacro 26 23 30 -757.07 13734.71 3.0 1e-09 SAS -1 -1
LevMacro 26 23 31 -756.38 13735.41 7.0 1e-09 SAS -1 -1
LevMacro 26 23 32 -755.52 13736.26 7.0 1e-09 SAS -1 -1
LevMacro 26 23 33 -754.03 13737.76 3.0 1e-09 SAS -1 -1
LevMacro 26 23 34 -753.96 13737.83 5.0 1e-09 SAS -1 -1
LevMacro 26 23 35 -753.55 13738.24 5.0 1e-09 SAS -1 -1
LevMacro 26 23 36 -751.48 13740.31 3.0 1e-09 SAS -1 -1
LevMacro 26 23 37 -745.77 13746.02 5.0 1e-09 SAS -1 -1
LevMacro 26 23 38 -744.64 13747.15 9.0 1e-09 SAS -1 -1
LevMacro 26 23 39 -743.36 13748.42 5.0 1e-09 SAS -1 -1
LevMacro 26 23 40 -740.18 13751.61 7.0 1e-09 SAS -1 -1
LevMacro 26 23 41 -737.79 13754.0 5.0 1e-09 SAS -1 -1
LevMacro 26 23 42 -737.7 13754.08 3.0 1e-09 SAS -1 -1
LevMacro 26 23 43 -737.42 13754.37 1.0 1e-09 SAS -1 -1
LevMacro 26 23 44 -735.87 13755.92 1.0 1e-09 SAS -1 -1
LevMacro 26 23 45 -729.92 13761.87 7.0 1e-09 SAS -1 -1
LevMacro 26 23 46 -728.73 13763.06 3.0 1e-09 SAS -1 -1
LevMacro 26 23 47 -465.52 14026.26 3.0 1e-09 SAS -1 -1
LevMacro 26 23 48 -462.66 14029.13 1.0 1e-09 SAS -1 -1
LevMacro 26 23 49 -457.72 14034.07 1.0 1e-09 SAS -1 -1
LevMacro 26 23 50 -457.51 14034.28 3.0 1e-09 SAS -1 -1
LevMacro 26 23 51 -456.04 14035.74 5.0 1e-09 SAS -1 -1
LevMacro 26 23 52 -455.43 14036.36 3.0 1e-09 SAS -1 -1
