LevMacro 8 6 1 -138.12 0.0 2.0 1e-09 SAS -1 -1
LevMacro 8 6 2 -126.1 12.02 2.0 1e-09 SAS -1 -1
LevMacro 8 6 3 -126.1 12.02 4.0 1e-09 SAS -1 -1
LevMacro 8 6 4 -58.93 79.19 2.0 1e-09 SAS -1 -1
LevMacro 8 6 5 -55.68 82.43 2.0 1e-09 SAS -1 -1
LevMacro 8 6 6 -55.68 82.43 4.0 1e-09 SAS -1 -1
LevMacro 8 6 7 -54.68 83.43 4.0 1e-09 SAS -1 -1
LevMacro 8 6 8 -54.68 83.43 6.0 1e-09 SAS -1 -1
LevMacro 8 6 9 -32.6 105.51 2.0 1e-09 SAS -1 -1
LevMacro 8 6 10 -31.28 106.84 2.0 1e-09 SAS -1 -1
LevMacro 8 6 11 -31.28 106.84 4.0 1e-09 SAS -1 -1
LevMacro 8 6 12 -30.86 107.25 4.0 1e-09 SAS -1 -1
LevMacro 8 6 13 -30.86 107.25 6.0 1e-09 SAS -1 -1
LevMacro 8 6 14 -30.85 107.27 6.0 1e-09 SAS -1 -1
LevMacro 8 6 15 -30.85 107.27 8.0 1e-09 SAS -1 -1
LevMacro 8 6 16 -20.53 117.59 2.0 1e-09 SAS -1 -1
LevMacro 8 6 17 -19.87 118.25 2.0 1e-09 SAS -1 -1
LevMacro 8 6 18 -19.87 118.25 4.0 1e-09 SAS -1 -1
LevMacro 8 6 19 -19.63 118.49 4.0 1e-09 SAS -1 -1
LevMacro 8 6 20 -19.63 118.49 6.0 1e-09 SAS -1 -1
LevMacro 8 6 21 -19.57 118.55 6.0 1e-09 SAS -1 -1
LevMacro 8 6 22 -19.57 118.55 8.0 1e-09 SAS -1 -1
LevMacro 8 6 23 -19.51 118.61 8.0 1e-09 SAS -1 -1
LevMacro 8 6 24 -19.51 118.61 10.0 1e-09 SAS -1 -1
LevMacro 8 6 25 408.55 546.67 2.0 1e-09 SAS -1 -1
LevMacro 8 6 26 411.77 549.89 2.0 1e-09 SAS -1 -1
LevMacro 8 6 27 411.86 549.97 4.0 1e-09 SAS -1 -1
LevMacro 8 6 28 411.95 550.06 6.0 1e-09 SAS -1 -1
LevMacro 8 6 29 424.4 562.51 2.0 1e-09 SAS -1 -1
LevMacro 8 6 30 424.48 562.6 4.0 1e-09 SAS -1 -1
LevMacro 8 6 31 427.01 565.13 2.0 1e-09 SAS -1 -1
LevMacro 8 6 32 427.01 565.13 4.0 1e-09 SAS -1 -1
LevMacro 8 6 33 427.1 565.21 6.0 1e-09 SAS -1 -1
LevMacro 8 6 34 429.1 567.22 2.0 1e-09 SAS -1 -1
LevMacro 8 6 35 429.1 567.22 4.0 1e-09 SAS -1 -1
LevMacro 8 6 36 435.37 573.49 4.0 1e-09 SAS -1 -1
LevMacro 8 6 37 435.37 573.49 6.0 1e-09 SAS -1 -1
LevMacro 8 6 38 438.16 576.27 2.0 1e-09 SAS -1 -1
LevMacro 8 6 39 438.24 576.36 4.0 1e-09 SAS -1 -1
LevMacro 8 6 40 445.91 584.02 2.0 1e-09 SAS -1 -1
LevMacro 8 7 1 -739.29 138.12 1.0 1e-09 SAS -1 -1
LevMacro 8 7 2 -180.87 696.54 3.0 1e-09 SAS -1 -1
LevMacro 8 7 3 -171.29 706.12 1.0 1e-09 SAS -1 -1
LevMacro 8 7 4 -172.6 704.81 1.0 1e-09 SAS -1 -1
LevMacro 8 7 5 -172.6 704.81 3.0 1e-09 SAS -1 -1
LevMacro 8 7 6 -172.42 704.98 5.0 1e-09 SAS -1 -1
LevMacro 8 7 7 -165.11 712.3 3.0 1e-09 SAS -1 -1
LevMacro 8 7 8 -80.3 797.11 3.0 1e-09 SAS -1 -1
LevMacro 8 7 9 -77.77 799.64 1.0 1e-09 SAS -1 -1
LevMacro 8 7 10 -77.94 799.46 1.0 1e-09 SAS -1 -1
LevMacro 8 7 11 -77.94 799.46 3.0 1e-09 SAS -1 -1
LevMacro 8 7 12 -77.94 799.46 5.0 1e-09 SAS -1 -1
LevMacro 8 7 13 -75.94 801.46 3.0 1e-09 SAS -1 -1
LevMacro 8 7 14 -76.46 800.94 3.0 1e-09 SAS -1 -1
LevMacro 8 7 15 -76.46 800.94 5.0 1e-09 SAS -1 -1
LevMacro 8 7 16 -76.46 800.94 7.0 1e-09 SAS -1 -1
LevMacro 8 7 17 -76.38 801.03 5.0 1e-09 SAS -1 -1
LevMacro 8 7 18 -46.25 831.16 3.0 1e-09 SAS -1 -1
LevMacro 8 7 19 -45.2 832.2 1.0 1e-09 SAS -1 -1
LevMacro 8 7 20 -45.29 832.12 1.0 1e-09 SAS -1 -1
LevMacro 8 7 21 -45.29 832.12 3.0 1e-09 SAS -1 -1
LevMacro 8 7 22 -45.29 832.12 5.0 1e-09 SAS -1 -1
LevMacro 8 7 23 -44.51 832.9 3.0 1e-09 SAS -1 -1
LevMacro 8 7 24 -44.68 832.72 3.0 1e-09 SAS -1 -1
LevMacro 8 7 25 -44.68 832.72 5.0 1e-09 SAS -1 -1
LevMacro 8 7 26 -44.68 832.72 7.0 1e-09 SAS -1 -1
LevMacro 8 7 27 -44.68 832.72 5.0 1e-09 SAS -1 -1
LevMacro 8 7 28 -44.68 832.72 5.0 1e-09 SAS -1 -1
LevMacro 8 7 29 -44.68 832.72 7.0 1e-09 SAS -1 -1
LevMacro 8 8 1 -870.27 877.41 2.0 1e-09 SAS -1 -1
LevMacro 8 8 2 -216.77 1530.91 2.0 1e-09 SAS -1 -1
LevMacro 8 8 3 -216.78 1530.9 2.0 1e-09 SAS -1 -1
LevMacro 8 8 4 -216.59 1531.09 4.0 1e-09 SAS -1 -1
LevMacro 8 8 5 -95.69 1651.99 2.0 1e-09 SAS -1 -1
LevMacro 8 8 6 -95.69 1651.98 2.0 1e-09 SAS -1 -1
LevMacro 8 8 7 -95.64 1652.04 4.0 1e-09 SAS -1 -1
LevMacro 8 8 8 -95.64 1652.04 4.0 1e-09 SAS -1 -1
LevMacro 8 8 9 -95.62 1652.06 6.0 1e-09 SAS -1 -1
LevMacro 8 8 10 -53.32 1694.36 2.0 1e-09 SAS -1 -1
LevMacro 8 8 11 -53.32 1694.36 2.0 1e-09 SAS -1 -1
LevMacro 8 8 12 -53.3 1694.38 4.0 1e-09 SAS -1 -1
LevMacro 8 8 13 -53.3 1694.38 4.0 1e-09 SAS -1 -1
LevMacro 8 8 14 -53.29 1694.39 6.0 1e-09 SAS -1 -1
LevMacro 8 8 15 -53.29 1694.39 6.0 1e-09 SAS -1 -1
LevMacro 8 8 16 -53.29 1694.39 8.0 1e-09 SAS -1 -1
LevMacro 8 8 17 -33.71 1713.97 2.0 1e-09 SAS -1 -1
LevMacro 8 8 18 -33.71 1713.97 2.0 1e-09 SAS -1 -1
LevMacro 8 8 19 -33.7 1713.98 4.0 1e-09 SAS -1 -1
LevMacro 8 8 20 -33.7 1713.98 4.0 1e-09 SAS -1 -1
LevMacro 8 8 21 -33.7 1713.98 6.0 1e-09 SAS -1 -1
LevMacro 8 8 22 -33.7 1713.98 6.0 1e-09 SAS -1 -1
LevMacro 8 8 23 -33.69 1713.98 8.0 1e-09 SAS -1 -1
LevMacro 8 8 24 -33.69 1713.98 8.0 1e-09 SAS -1 -1
LevMacro 8 8 25 -33.69 1713.99 10.0 1e-09 SAS -1 -1
LevMacro 8 9 1 0.0 1747.68 1.0 1e-09 SAS -1 -1
