PhotMacS 8 6 1 2 696.540000 100 
PhotMac 683.700000 2.3312e-19 
PhotMac 713.990000 2.0980e-19 
PhotMac 745.630000 1.8859e-19 
PhotMac 778.670000 1.6934e-19 
PhotMac 813.170000 1.5188e-19 
PhotMac 849.200000 1.3608e-19 
PhotMac 886.830000 1.2180e-19 
PhotMac 926.130000 1.0892e-19 
PhotMac 967.160000 9.7312e-20 
PhotMac 1010.000000 8.6873e-20 
PhotMac 1054.800000 7.7483e-20 
PhotMac 1101.500000 6.9061e-20 
PhotMac 1150.300000 6.1506e-20 
PhotMac 1201.300000 5.4739e-20 
PhotMac 1254.500000 4.8683e-20 
PhotMac 1310.100000 4.3268e-20 
PhotMac 1368.200000 3.8431e-20 
PhotMac 1428.800000 3.4114e-20 
PhotMac 1492.100000 3.0265e-20 
PhotMac 1558.200000 2.6835e-20 
PhotMac 1627.200000 2.3780e-20 
PhotMac 1699.300000 2.1062e-20 
PhotMac 1774.600000 1.8645e-20 
PhotMac 1853.300000 1.6498e-20 
PhotMac 1935.400000 1.4591e-20 
PhotMac 2021.200000 1.2898e-20 
PhotMac 2110.700000 1.1396e-20 
PhotMac 2204.200000 1.0065e-20 
PhotMac 2301.900000 8.8853e-21 
PhotMac 2403.900000 7.8413e-21 
PhotMac 2510.400000 6.9165e-21 
PhotMac 2621.700000 6.0986e-21 
PhotMac 2737.800000 5.3754e-21 
PhotMac 2859.100000 4.7362e-21 
PhotMac 2985.800000 4.1714e-21 
PhotMac 3118.100000 3.6727e-21 
PhotMac 3256.300000 3.2325e-21 
PhotMac 3400.600000 2.8441e-21 
PhotMac 3551.200000 2.5015e-21 
PhotMac 3708.600000 2.1994e-21 
PhotMac 3872.900000 1.9332e-21 
PhotMac 4044.500000 1.6987e-21 
PhotMac 4223.700000 1.4921e-21 
PhotMac 4410.900000 1.3103e-21 
PhotMac 4606.300000 1.1504e-21 
PhotMac 4810.500000 1.0096e-21 
PhotMac 5023.600000 8.8575e-22 
PhotMac 5246.200000 7.7692e-22 
PhotMac 5478.700000 6.8127e-22 
PhotMac 5721.400000 5.9722e-22 
PhotMac 5974.900000 5.2341e-22 
PhotMac 6239.700000 4.5859e-22 
PhotMac 6516.200000 4.0169e-22 
PhotMac 6804.900000 3.5177e-22 
PhotMac 7106.400000 3.0796e-22 
PhotMac 7421.300000 2.6954e-22 
PhotMac 7750.100000 2.3586e-22 
PhotMac 8093.500000 2.0633e-22 
PhotMac 8452.100000 1.8046e-22 
PhotMac 8826.700000 1.5779e-22 
PhotMac 9217.800000 1.3794e-22 
PhotMac 9626.200000 1.2055e-22 
PhotMac 10053.000000 1.0534e-22 
PhotMac 10498.000000 9.2018e-23 
PhotMac 10963.000000 8.0363e-23 
PhotMac 11449.000000 7.0172e-23 
PhotMac 11956.000000 6.1258e-23 
PhotMac 12486.000000 5.3465e-23 
PhotMac 13039.000000 4.6653e-23 
PhotMac 13617.000000 4.0700e-23 
PhotMac 14221.000000 3.5499e-23 
PhotMac 14851.000000 3.0956e-23 
PhotMac 15509.000000 2.6989e-23 
PhotMac 16196.000000 2.3525e-23 
PhotMac 16914.000000 2.0502e-23 
PhotMac 17663.000000 1.7863e-23 
PhotMac 18446.000000 1.5562e-23 
PhotMac 19263.000000 1.3553e-23 
PhotMac 20117.000000 1.1802e-23 
