AugMacro 26 19 14 35 2.50000e+14 4
AugNels 26 19 1 0 0 0
AugMacro 26 19 5 35 2.72000e+12 4
AugNels 26 19 1 0 0 0
AugMacro 26 19 15 35 1.40000e+14 4
AugNels 26 19 1 0 0 0
AugMacro 26 20 7 30 8.09000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 32 8.99000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 30 4.84000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 32 2.45000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 30 7.64000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 32 5.35000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 30 2.54000e+07 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 32 1.96000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 30 1.37000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 32 3.02000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 30 1.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 32 8.65000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 30 2.07000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 33 1.79000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 30 1.74000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 33 4.68000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 30 9.28000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 33 1.30000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 30 7.21000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 33 9.87000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 30 4.45000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 33 9.12000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 30 8.81000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 33 1.65000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 30 1.17000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 33 3.24000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 30 5.01000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 33 1.30000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 31 1.36000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 33 1.56000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 31 8.01000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 33 7.15000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 31 1.17000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 33 6.92000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 31 2.89000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 33 9.48000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 31 3.42000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 33 5.24000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 31 1.26000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 33 6.01000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 31 2.83000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 33 3.32000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 31 3.53000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 33 3.60000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 31 1.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 33 3.73000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 31 1.24000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 33 2.12000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 31 7.22000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 33 1.93000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 31 5.54000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 33 4.08000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 31 3.13000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 34 4.09000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 31 1.37000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 34 5.29000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 31 3.21000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 34 5.51000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 31 2.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 34 2.60000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 31 1.60000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 34 4.11000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 31 4.72000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 34 2.60000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 31 3.26000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 34 6.92000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 31 1.06000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 34 2.90000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 32 2.43000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 34 3.16000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 32 2.16000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 34 3.69000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 32 1.86000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 34 8.65000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 32 1.11000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 34 1.67000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 32 5.67000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 34 2.84000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 32 1.37000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 34 9.62000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 32 2.96000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 34 2.74000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 32 2.95000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 34 1.57000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 30 4.39000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 32 2.36000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 34 1.61000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 30 9.24000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 32 1.28000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 34 4.99000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 30 9.75000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 32 5.94000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 34 7.57000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 30 1.40000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 32 1.01000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 34 1.44000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 30 3.10000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 32 5.01000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 35 9.20000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 30 2.57000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 32 4.16000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 35 4.29000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 35 1.27000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 37 7.50000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 39 9.61000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 35 6.03000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 37 7.21000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 39 2.89000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 35 2.73000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 37 1.07000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 40 3.41000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 35 1.62000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 37 1.33000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 40 1.64000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 35 1.09000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 37 1.14000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 40 3.95000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 35 2.33000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 37 2.46000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 40 4.32000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 35 3.05000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 37 5.49000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 40 3.13000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 35 1.00000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 37 9.51000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 40 1.18000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 35 1.03000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 37 6.39000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 40 3.27000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 35 3.25000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 37 5.92000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 40 8.46000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 35 5.00000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 38 8.09000e+06 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 40 6.39000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 35 4.41000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 38 5.87000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 40 2.13000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 35 5.07000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 38 1.55000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 40 4.65000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 35 1.93000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 38 9.00000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 40 1.96000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 35 1.46000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 38 8.25000e+06 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 40 7.62000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 35 4.64000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 38 3.83000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 40 8.16000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 35 2.06000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 38 5.42000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 40 9.85000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 35 1.31000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 38 1.57000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 40 7.02000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 36 7.00000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 38 1.75000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 40 3.42000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 36 4.62000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 38 2.12000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 40 1.80000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 36 3.14000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 38 1.84000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 40 7.89000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 36 1.74000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 38 2.82000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 40 4.69000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 36 3.29000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 38 2.88000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 41 1.57000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 36 3.31000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 38 3.93000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 41 3.65000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 36 8.96000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 38 5.40000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 41 7.53000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 36 7.34000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 38 2.01000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 41 7.89000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 36 2.56000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 38 3.57000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 41 1.33000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 36 6.67000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 38 6.48000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 41 4.05000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 36 1.93000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 38 1.51000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 41 5.72000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 36 3.58000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 38 1.40000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 41 1.12000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 36 2.88000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 39 6.32000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 41 1.72000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 36 5.76000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 39 6.39000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 41 1.55000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 36 4.38000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 39 1.07000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 41 4.34000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 36 1.31000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 39 7.03000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 41 4.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 36 8.45000e+06 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 39 1.11000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 41 3.34000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 36 7.06000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 39 1.99000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 41 5.07000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 36 5.75000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 39 8.44000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 41 1.46000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 36 1.04000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 39 3.71000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 41 1.31000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 37 2.15000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 39 1.52000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 41 1.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 37 9.68000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 39 6.21000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 41 4.99000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 37 2.06000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 39 8.84000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 41 3.88000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 37 1.86000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 39 8.78000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 41 1.66000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 37 6.61000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 39 1.80000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 42 1.29000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 37 2.49000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 39 1.22000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 42 3.99000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 37 2.71000e+12 4
AugNels 26 20 1 0 0 0
