PhotMacS	6	5	1	1	391.511980	56
PhotMac	412.187191	4.320E-19				
PhotMac	433.557789	3.830E-19				
PhotMac	455.670986	3.390E-19				
PhotMac	478.577530	3.010E-19				
PhotMac	502.330213	2.670E-19				
PhotMac	527.857759	2.359E-19				
PhotMac	554.428453	2.084E-19				
PhotMac	582.077126	1.841E-19				
PhotMac	610.839016	1.626E-19				
PhotMac	640.751813	1.436E-19				
PhotMac	671.852930	1.269E-19				
PhotMac	704.181962	1.120E-19				
PhotMac	737.778908	9.892E-20				
PhotMac	772.685129	8.734E-20				
PhotMac	808.942533	7.711E-20				
PhotMac	846.595200	6.807E-20				
PhotMac	885.687757	6.008E-20				
PhotMac	926.265376	5.303E-20				
PhotMac	968.376764	4.680E-20				
PhotMac	1012.068726	4.130E-20				
PhotMac	1057.392147	3.644E-20				
PhotMac	1104.396959	3.216E-20				
PhotMac	1153.136633	2.837E-20				
PhotMac	1203.664367	2.503E-20				
PhotMac	1256.035945	2.208E-20				
PhotMac	1310.307422	1.947E-20				
PhotMac	1366.538118	1.718E-20				
PhotMac	1424.786811	1.515E-20				
PhotMac	1485.115815	1.336E-20				
PhotMac	1547.584994	1.178E-20				
PhotMac	1612.263737	1.039E-20				
PhotMac	1679.214631	9.159E-21				
PhotMac	1748.505705	8.075E-21				
PhotMac	1820.209067	7.118E-21				
PhotMac	1894.394108	6.275E-21				
PhotMac	1971.134299	5.531E-21				
PhotMac	2050.503109	4.918E-21				
PhotMac	2068.364663	4.789E-21				
PhotMac	2182.584455	4.111E-21				
PhotMac	2303.090078	3.526E-21				
PhotMac	2430.262491	3.021E-21				
PhotMac	2564.455441	2.586E-21				
PhotMac	2706.063494	2.212E-21				
PhotMac	2855.481215	1.890E-21				
PhotMac	3013.157591	1.614E-21				
PhotMac	3179.528005	1.377E-21				
PhotMac	3355.095868	1.174E-21				
PhotMac	3540.350984	1.000E-21				
PhotMac	3735.837581	8.511E-22				
PhotMac	3942.127098	7.240E-22				
PhotMac	4159.790975	6.151E-22				
PhotMac	4389.482284	5.224E-22				
PhotMac	4631.854100	4.432E-22				
PhotMac	4887.613917	3.758E-22				
PhotMac	5157.496443	3.184E-22				
PhotMac	5442.277204	2.697E-22				
