i j rcen thetacen vol temp xi ne heat_xray heat_comp heat_lines heat_ff cool_comp cool_lines cool_ff rho n_h
5 10 2.470030e+11 1.019175e+00 2.050860e+33 4.748568e+06 1.445015e+04 4.251589e+10 4.017332e-03 1.078133e-02 2.439183e-16 7.844971e-10 3.907741e-03 1.551244e-03 9.326751e-03 8.339516e-14 3.517483e+10
5 11 2.470030e+11 1.090645e+00 2.029022e+33 4.176462e+06 9.967782e+03 5.910748e+10 7.569514e-03 1.404681e-02 1.972341e-16 1.625827e-09 4.541386e-03 3.065777e-03 1.699295e-02 1.159402e-13 4.890185e+10
5 12 2.470030e+11 1.158541e+00 1.991274e+33 3.718597e+06 6.638040e+03 7.990228e+10 1.379940e-02 1.676211e-02 8.116886e-15 3.439776e-09 4.938230e-03 5.812151e-03 2.946070e-02 1.567308e-13 6.610671e+10
5 13 2.470030e+11 1.223043e+00 1.941129e+33 3.364374e+06 4.803281e+03 1.041585e+11 2.455313e-02 2.046045e-02 0.000000e+00 6.234848e-09 5.498066e-03 1.033401e-02 4.780613e-02 2.043115e-13 8.617554e+10
5 14 2.470030e+11 1.284320e+00 1.881557e+33 3.069577e+06 3.552203e+03 1.314148e+11 4.198710e-02 2.484292e-02 0.000000e+00 1.103729e-08 5.878935e-03 1.747697e-02 7.294362e-02 2.577773e-13 1.087266e+11
5 15 2.470030e+11 1.342533e+00 1.815153e+33 2.784706e+06 2.499720e+03 1.626554e+11 6.064875e-02 2.633473e-02 0.000000e+00 1.609441e-08 5.767129e-03 2.984087e-02 1.068032e-01 3.190607e-13 1.345750e+11
5 16 2.470030e+11 1.397835e+00 1.743894e+33 2.483762e+06 1.911753e+03 1.992425e+11 1.018015e-01 3.028271e-02 6.281316e-10 2.820122e-08 5.921255e-03 4.998629e-02 1.521139e-01 3.908320e-13 1.648471e+11
5 17 2.470030e+11 1.450372e+00 1.669638e+33 2.202509e+06 1.359871e+03 2.422238e+11 1.461426e-01 3.265766e-02 6.723434e-10 4.300034e-08 5.515233e-03 9.025426e-02 2.126247e-01 4.751487e-13 2.004106e+11
5 18 2.470030e+11 1.500282e+00 1.593790e+33 1.918470e+06 1.111233e+03 2.968052e+11 2.687105e-01 3.819824e-02 2.162975e-15 7.423603e-08 5.876948e-03 1.544420e-01 2.993248e-01 5.822213e-13 2.455723e+11
5 19 2.470030e+11 1.547697e+00 1.517413e+33 1.567780e+06 7.718383e+02 3.782699e+11 5.342951e-01 4.493879e-02 0.000000e+00 1.602063e-07 5.410478e-03 3.405820e-01 4.425572e-01 7.420409e-13 3.129818e+11
6 0 2.901813e+11 6.121442e-02 3.460223e+32 2.625931e+06 9.433483e+12 8.207046e+01 0.000000e+00 2.540769e-11 0.000000e+00 8.468928e-27 5.211308e-12 0.000000e+00 2.649866e-20 1.609801e-22 6.789900e+01
6 1 2.901813e+11 1.805825e-01 9.651275e+32 1.152024e+07 3.440482e+08 2.121909e+06 5.205100e-12 6.333690e-07 0.000000e+00 5.576956e-19 5.594017e-07 3.405187e-12 3.482942e-11 4.162095e-18 1.755510e+06
6 2 2.901813e+11 2.939822e-01 1.479337e+33 9.465515e+06 2.583896e+06 2.798459e+08 1.045380e-07 8.396799e-05 0.000000e+00 1.316033e-14 6.065526e-05 6.123386e-08 5.538464e-07 5.489139e-16 2.315237e+08
6 3 2.901813e+11 4.017120e-01 1.896423e+33 7.081088e+06 4.289891e+05 1.576258e+09 4.154344e-06 4.433114e-04 0.000000e+00 6.131633e-13 2.389599e-04 2.022964e-06 1.538722e-05 3.091809e-15 1.304079e+09
6 4 2.901813e+11 5.040552e-01 2.225550e+33 6.408490e+06 1.737610e+05 3.876996e+09 2.619607e-05 1.047166e-03 0.000000e+00 4.259364e-12 5.252018e-04 1.239171e-05 8.893195e-05 7.604681e-15 3.207541e+09
6 5 2.901813e+11 6.012813e-01 2.476479e+33 6.127612e+06 9.045814e+04 6.871799e+09 7.996628e-05 1.773587e-03 0.000000e+00 1.331213e-11 8.270816e-04 3.913269e-05 2.738532e-04 1.347896e-14 5.685224e+09
6 6 2.901813e+11 6.936460e-01 2.659033e+33 5.880338e+06 5.677053e+04 1.037483e+10 1.983328e-04 2.507753e-03 0.000000e+00 2.957610e-11 1.134114e-03 8.959862e-05 6.125818e-04 2.035014e-14 8.583385e+09
6 7 2.901813e+11 7.813926e-01 2.782691e+33 5.593658e+06 3.807398e+04 1.455571e+10 4.033213e-04 3.350986e-03 0.000000e+00 6.263709e-11 1.422085e-03 1.773752e-04 1.178521e-03 2.855093e-14 1.204236e+10
6 8 2.901813e+11 8.647518e-01 2.856344e+33 5.136822e+06 2.493757e+04 2.031575e+10 7.450951e-04 4.186448e-03 0.000000e+00 1.269566e-10 1.658663e-03 3.493022e-04 2.207921e-03 3.984931e-14 1.680784e+10
6 9 2.901813e+11 9.439430e-01 2.888133e+33 4.601780e+06 1.680681e+04 2.849857e+10 1.576387e-03 5.572834e-03 0.000000e+00 2.990921e-10 1.967784e-03 6.982932e-04 4.130894e-03 5.590003e-14 2.357780e+10
6 10 2.901813e+11 1.019175e+00 2.885388e+33 4.124994e+06 1.131771e+04 3.926211e+10 3.707468e-03 7.225780e-03 0.000000e+00 5.969946e-10 2.268826e-03 1.350350e-03 7.455498e-03 7.701311e-14 3.248298e+10
6 11 2.901813e+11 1.090645e+00 2.854663e+33 3.750785e+06 8.183507e+03 5.220850e+10 6.283707e-03 9.049621e-03 0.000000e+00 1.095192e-09 2.616764e-03 2.444405e-03 1.262953e-02 1.024081e-13 4.319421e+10
6 12 2.901813e+11 1.158541e+00 2.801555e+33 3.460472e+06 5.763418e+03 6.676342e+10 1.004726e-02 1.020731e-02 1.428434e-16 1.930057e-09 2.786103e-03 4.145664e-03 1.989928e-02 1.309589e-13 5.523651e+10
6 13 2.901813e+11 1.223043e+00 2.731005e+33 3.202362e+06 4.398711e+03 8.300703e+10 1.600136e-02 1.192413e-02 0.000000e+00 3.084400e-09 3.044404e-03 6.688023e-03 2.967852e-02 1.628223e-13 6.867602e+10
6 14 2.901813e+11 1.284320e+00 2.647192e+33 2.926627e+06 3.320067e+03 1.020631e+11 2.580696e-02 1.397694e-02 5.696790e-14 5.144945e-09 3.159795e-03 1.079085e-02 4.303855e-02 2.002028e-13 8.444255e+10
6 15 2.901813e+11 1.342533e+00 2.553767e+33 2.615234e+06 2.345116e+03 1.254530e+11 3.750832e-02 1.461823e-02 4.560262e-13 7.782761e-09 3.019488e-03 1.836675e-02 6.171068e-02 2.460860e-13 1.037954e+11
6 16 2.901813e+11 1.397835e+00 2.453511e+33 2.322608e+06 1.812275e+03 1.526711e+11 6.238498e-02 1.688115e-02 1.652034e-10 1.320764e-08 3.081953e-03 3.067380e-02 8.658729e-02 2.994788e-13 1.263157e+11
6 17 2.901813e+11 1.450372e+00 2.349040e+33 2.063770e+06 1.281524e+03 1.852660e+11 8.916252e-02 1.812543e-02 0.000000e+00 1.970855e-08 2.853322e-03 5.595760e-02 1.206765e-01 3.634208e-13 1.532855e+11
6 18 2.901813e+11 1.500282e+00 2.242329e+33 1.774943e+06 1.022975e+03 2.303624e+11 1.749933e-01 2.143453e-02 0.000000e+00 3.650863e-08 3.019829e-03 1.005127e-01 1.738544e-01 4.518874e-13 1.905994e+11
6 19 2.901813e+11 1.547697e+00 2.134872e+33 1.408141e+06 6.843413e+02 3.042821e+11 3.708317e-01 2.593961e-02 0.000000e+00 8.780460e-08 2.788976e-03 2.493851e-01 2.722198e-01 5.969089e-13 2.517673e+11
7 0 3.342232e+11 6.121442e-02 4.680178e+32 1.095161e+06 9.760242e+12 5.912052e+01 0.000000e+00 1.351998e-11 0.000000e+00 1.253566e-26 1.164862e-12 0.000000e+00 9.146463e-21 1.159641e-22 4.891193e+01
7 1 3.342232e+11 1.805825e-01 1.305398e+33 1.099338e+07 1.827289e+08 3.017960e+06 1.087306e-11 6.775167e-07 0.000000e+00 9.135553e-19 5.728015e-07 6.947835e-12 6.895959e-11 5.919688e-18 2.496836e+06
7 2 3.342232e+11 2.939822e-01 2.000899e+33 8.485154e+06 1.483150e+06 3.700827e+08 1.984906e-07 8.428000e-05 0.000000e+00 2.042925e-14 5.454294e-05 1.088841e-07 9.213789e-07 7.259122e-16 3.061789e+08
7 3 3.342232e+11 4.017120e-01 2.565036e+33 6.413852e+06 2.915711e+05 1.747611e+09 5.498335e-06 3.696097e-04 0.000000e+00 6.652033e-13 1.806551e-04 2.518141e-06 1.807707e-05 3.427916e-15 1.445844e+09
7 4 3.342232e+11 5.040552e-01 3.010202e+33 5.887950e+06 1.315007e+05 3.873282e+09 2.769487e-05 7.906119e-04 0.000000e+00 3.661186e-12 3.644987e-04 1.248739e-05 8.543515e-05 7.597398e-15 3.204469e+09
7 5 3.342232e+11 6.012813e-01 3.349599e+33 5.612792e+06 7.258229e+04 6.470030e+09 7.543884e-05 1.261125e-03 0.000000e+00 1.014098e-11 5.384015e-04 3.502193e-05 2.332298e-04 1.269090e-14 5.352832e+09
7 6 3.342232e+11 6.936460e-01 3.596516e+33 5.368308e+06 4.688147e+04 9.494295e+09 1.791572e-04 1.737744e-03 0.000000e+00 2.137640e-11 7.166079e-04 7.582088e-05 4.920852e-04 1.862299e-14 7.854899e+09
7 7 3.342232e+11 7.813926e-01 3.763771e+33 4.997311e+06 3.104758e+04 1.346719e+10 3.736628e-04 2.345987e-03 0.000000e+00 4.821559e-11 8.869436e-04 1.539888e-04 9.581197e-04 2.641584e-14 1.114181e+10
7 8 3.342232e+11 8.647518e-01 3.863391e+33 4.518878e+06 2.005003e+04 1.907632e+10 7.218108e-04 2.966410e-03 2.073774e-11 1.020562e-10 1.034640e-03 3.127823e-04 1.835585e-03 3.741824e-14 1.578245e+10
7 9 3.342232e+11 9.439430e-01 3.906389e+33 4.090310e+06 1.370466e+04 2.638425e+10 1.461115e-03 3.899545e-03 0.000000e+00 2.342111e-10 1.222605e-03 6.080602e-04 3.354028e-03 5.175291e-14 2.182860e+10
7 10 3.342232e+11 1.019175e+00 3.902675e+33 3.765613e+06 9.618268e+03 3.495397e+10 3.114123e-03 4.881603e-03 0.000000e+00 4.117243e-10 1.395300e-03 1.088032e-03 5.671703e-03 6.856281e-14 2.891877e+10
7 11 3.342232e+11 1.090645e+00 3.861118e+33 3.517571e+06 7.276510e+03 4.437472e+10 4.703221e-03 5.788775e-03 0.000000e+00 6.630801e-10 1.574232e-03 1.792062e-03 8.858633e-03 8.704219e-14 3.671310e+10
7 12 3.342232e+11 1.158541e+00 3.789286e+33 3.290401e+06 5.305488e+03 5.478188e+10 6.971904e-03 6.305621e-03 0.000000e+00 1.063795e-09 1.642113e-03 2.834780e-03 1.309040e-02 1.074569e-13 4.532372e+10
7 13 3.342232e+11 1.223043e+00 3.693862e+33 3.031648e+06 4.066838e+03 6.710322e+10 1.073127e-02 7.228324e-03 0.000000e+00 1.663524e-09 1.744264e-03 4.465105e-03 1.891075e-02 1.316265e-13 5.551809e+10
7 14 3.342232e+11 1.284320e+00 3.580500e+33 2.730421e+06 3.098618e+03 8.242830e+10 1.739949e-02 8.497564e-03 1.620052e-15 2.811208e-09 1.792811e-03 7.261524e-03 2.718404e-02 1.616884e-13 6.819775e+10
7 15 3.342232e+11 1.342533e+00 3.454136e+33 2.434372e+06 2.194496e+03 1.005565e+11 2.505522e-02 8.846030e-03 3.390318e-14 4.234994e-09 1.690566e-03 1.231985e-02 3.839179e-02 1.972501e-13 8.319715e+10
7 16 3.342232e+11 1.397835e+00 3.318534e+33 2.183410e+06 1.731813e+03 1.216205e+11 4.200340e-02 1.028901e-02 4.732068e-14 6.924780e-09 1.757212e-03 2.023499e-02 5.339527e-02 2.385705e-13 1.006255e+11
7 17 3.342232e+11 1.450372e+00 3.177230e+33 1.950487e+06 1.206191e+03 1.471158e+11 5.893170e-02 1.070456e-02 0.000000e+00 1.029970e-08 1.598046e-03 3.719084e-02 7.411410e-02 2.885856e-13 1.217211e+11
7 18 3.342232e+11 1.500282e+00 3.032896e+33 1.660072e+06 9.596197e+02 1.847195e+11 1.179885e-01 1.279054e-02 0.000000e+00 1.892607e-08 1.698495e-03 6.926981e-02 1.083194e-01 3.623543e-13 1.528356e+11
7 19 3.342232e+11 1.547697e+00 2.887553e+33 1.288181e+06 6.265888e+02 2.505483e+11 2.833666e-01 1.609087e-02 9.598382e-15 4.999137e-08 1.582724e-03 1.832263e-01 1.769270e-01 4.915052e-13 2.073096e+11
8 0 3.791460e+11 6.121442e-02 6.141576e+32 7.363503e+05 8.780930e+12 5.116879e+01 0.000000e+00 9.120171e-12 0.000000e+00 1.339906e-26 5.280287e-13 0.000000e+00 5.665245e-21 1.003669e-22 4.233326e+01
8 1 3.791460e+11 1.805825e-01 1.713012e+33 1.055494e+07 1.029342e+08 4.163347e+06 2.109001e-11 7.256682e-07 0.000000e+00 1.438187e-18 5.893123e-07 1.331654e-11 1.288083e-10 8.166349e-18 3.444444e+06
8 2 3.791460e+11 2.939822e-01 2.625686e+33 7.677328e+06 9.335529e+05 4.568319e+08 3.297295e-07 8.092291e-05 0.000000e+00 2.830575e-14 4.734856e-05 1.681626e-07 1.341159e-06 8.960698e-16 3.779489e+08
8 3 3.791460e+11 4.017120e-01 3.365976e+33 5.877828e+06 2.138955e+05 1.854200e+09 6.541393e-06 3.046394e-04 0.000000e+00 6.672302e-13 1.367063e-04 2.863038e-06 1.956400e-05 3.636991e-15 1.534029e+09
8 4 3.791460e+11 5.040552e-01 3.950146e+33 5.436997e+06 1.045673e+05 3.787536e+09 2.835116e-05 6.008295e-04 0.000000e+00 3.070933e-12 2.559112e-04 1.204678e-05 7.877298e-05 7.429212e-15 3.133531e+09
8 5 3.791460e+11 6.012813e-01 4.395521e+33 5.182874e+06 6.030742e+04 6.050728e+09 6.983425e-05 9.149277e-04 0.000000e+00 7.840792e-12 3.613526e-04 3.092754e-05 1.966792e-04 1.186845e-14 5.005935e+09
8 6 3.791460e+11 6.936460e-01 4.719539e+33 4.896374e+06 3.920382e+04 8.828387e+09 1.650829e-04 1.257111e-03 0.000000e+00 1.655803e-11 4.724080e-04 6.628448e-05 4.079228e-04 1.731683e-14 7.303980e+09
8 7 3.791460e+11 7.813926e-01 4.939020e+33 4.483140e+06 2.571168e+04 1.267054e+10 3.560595e-04 1.717292e-03 0.000000e+00 3.898442e-11 5.832007e-04 1.380039e-04 8.069078e-04 2.485323e-14 1.048272e+10
8 8 3.791460e+11 8.647518e-01 5.069746e+33 4.072720e+06 1.676812e+04 1.778510e+10 6.686930e-04 2.153659e-03 0.000000e+00 7.990857e-11 6.778948e-04 2.754764e-04 1.521047e-03 3.488557e-14 1.471421e+10
8 9 3.791460e+11 9.439430e-01 5.126170e+33 3.765277e+06 1.171688e+04 2.380785e+10 1.246624e-03 2.719310e-03 0.000000e+00 1.679821e-10 7.836956e-04 5.016599e-04 2.631369e-03 4.669939e-14 1.969711e+10
8 10 3.791460e+11 1.019175e+00 5.121296e+33 3.541150e+06 8.630157e+03 3.034239e+10 2.407270e-03 3.275055e-03 0.000000e+00 2.661677e-10 8.859859e-04 8.298001e-04 4.154890e-03 5.951726e-14 2.510349e+10
8 11 3.791460e+11 1.090645e+00 5.066764e+33 3.339898e+06 6.706574e+03 3.746029e+10 3.463438e-03 3.804651e-03 1.381594e-16 3.984031e-10 9.820633e-04 1.292505e-03 6.164261e-03 7.347948e-14 3.099255e+10
8 12 3.791460e+11 1.158541e+00 4.972502e+33 3.104276e+06 4.946717e+03 4.579226e+10 5.025686e-03 4.111445e-03 0.000000e+00 6.306890e-10 1.008694e-03 2.015559e-03 8.904339e-03 8.982357e-14 3.788624e+10
8 13 3.791460e+11 1.223043e+00 4.847281e+33 2.824170e+06 3.771881e+03 5.615609e+10 7.700693e-03 4.669119e-03 0.000000e+00 1.013591e-09 1.053253e-03 3.211604e-03 1.281660e-02 1.101534e-13 4.646106e+10
8 14 3.791460e+11 1.284320e+00 4.698522e+33 2.530786e+06 2.898505e+03 6.861594e+10 1.270360e-02 5.535884e-03 0.000000e+00 1.703070e-09 1.079544e-03 5.195648e-03 1.818377e-02 1.345949e-13 5.677012e+10
8 15 3.791460e+11 1.342533e+00 4.532700e+33 2.277283e+06 2.042804e+03 8.314058e+10 1.772819e-02 5.599362e-03 2.253216e-13 2.499497e-09 1.005293e-03 8.825030e-03 2.544699e-02 1.630877e-13 6.878796e+10
8 16 3.791460e+11 1.397835e+00 4.354756e+33 2.068835e+06 1.622321e+03 9.972397e+10 2.911293e-02 6.454951e-03 2.283444e-15 3.917119e-09 1.048067e-03 1.426074e-02 3.500997e-02 1.956189e-13 8.250913e+10
8 17 3.791460e+11 1.450372e+00 4.169330e+33 1.861711e+06 1.149645e+03 1.200031e+11 4.108674e-02 6.755277e-03 5.207703e-12 5.702018e-09 9.668200e-04 2.583464e-02 4.824952e-02 2.354015e-13 9.928884e+10
8 18 3.791460e+11 1.500282e+00 3.979926e+33 1.572166e+06 8.942358e+02 1.522274e+11 8.431410e-02 8.097604e-03 0.000000e+00 1.085213e-08 1.018847e-03 5.012450e-02 7.177864e-02 2.986176e-13 1.259524e+11
8 19 3.791460e+11 1.547697e+00 3.789200e+33 1.198841e+06 5.749728e+02 2.101127e+11 2.132335e-01 1.025802e-02 6.728182e-14 3.048927e-08 9.491155e-04 1.364471e-01 1.202269e-01 4.121866e-13 1.738542e+11
9 0 4.249671e+11 6.121442e-02 7.868436e+32 5.426289e+05 6.910646e+12 5.098174e+01 0.000000e+00 7.135535e-12 0.000000e+00 1.681632e-26 3.042622e-13 0.000000e+00 4.844912e-21 1.000000e-22 4.217851e+01
9 1 4.249671e+11 1.805825e-01 2.194669e+33 9.966623e+06 5.935289e+07 5.787850e+06 4.268960e-11 8.058852e-07 0.000000e+00 2.395509e-18 6.198672e-07 2.598029e-11 2.425418e-10 1.135279e-17 4.788437e+06
9 2 4.249671e+11 2.939822e-01 3.363964e+33 7.008778e+06 6.354942e+05 5.316972e+08 4.822090e-07 7.489191e-05 0.000000e+00 3.532211e-14 3.987244e-05 2.305015e-07 1.742596e-06 1.042917e-15 4.398868e+08
9 3 4.249671e+11 4.017120e-01 4.312405e+33 5.420695e+06 1.659178e+05 1.904334e+09 7.363218e-06 2.492838e-04 0.000000e+00 6.344101e-13 1.031291e-04 3.047558e-06 1.988670e-05 3.735328e-15 1.575506e+09
9 4 4.249671e+11 5.040552e-01 5.060829e+33 5.048546e+06 8.701238e+04 3.640921e+09 2.765117e-05 4.609288e-04 0.000000e+00 2.522995e-12 1.826886e-04 1.123109e-05 7.036486e-05 7.141631e-15 3.012233e+09
9 5 4.249671e+11 6.012813e-01 5.631433e+33 4.797561e+06 5.142196e+04 5.674899e+09 6.548625e-05 6.854481e-04 0.000000e+00 6.186677e-12 2.508483e-04 2.744598e-05 1.669889e-04 1.113127e-14 4.695003e+09
9 6 4.249671e+11 6.936460e-01 6.046556e+33 4.469276e+06 3.307863e+04 8.312318e+09 1.547406e-04 9.401881e-04 0.000000e+00 1.347435e-11 3.225872e-04 5.935263e-05 3.467968e-04 1.630458e-14 6.877028e+09
9 7 4.249671e+11 7.813926e-01 6.327750e+33 4.076423e+06 2.174325e+04 1.191273e+10 3.339973e-04 1.280662e-03 0.000000e+00 3.174085e-11 3.962381e-04 1.233626e-04 6.827676e-04 2.336682e-14 9.855776e+09
9 8 4.249671e+11 8.647518e-01 6.495233e+33 3.759971e+06 1.455533e+04 1.631300e+10 5.916980e-04 1.571897e-03 9.949291e-15 6.109252e-11 4.570421e-04 2.344304e-04 1.234653e-03 3.199811e-14 1.349633e+10
9 9 4.249671e+11 9.439430e-01 6.567522e+33 3.541401e+06 1.055665e+04 2.110987e+10 1.024723e-03 1.927815e-03 0.000000e+00 1.154448e-10 5.221626e-04 3.984163e-04 2.011359e-03 4.140733e-14 1.746499e+10
9 10 4.249671e+11 1.019175e+00 6.561278e+33 3.361657e+06 7.962221e+03 2.622035e+10 1.835762e-03 2.254902e-03 0.000000e+00 1.720659e-10 5.794146e-04 6.261903e-04 3.029325e-03 5.143187e-14 2.169319e+10
9 11 4.249671e+11 1.090645e+00 6.491412e+33 3.157184e+06 6.217375e+03 3.205849e+10 2.617392e-03 2.589445e-03 0.000000e+00 2.535759e-10 6.302412e-04 9.595552e-04 4.399103e-03 6.288379e-14 2.652344e+10
9 12 4.249671e+11 1.158541e+00 6.370646e+33 2.903225e+06 4.578076e+03 3.922864e+10 3.840116e-03 2.805557e-03 4.711168e-17 4.074216e-10 6.412711e-04 1.511889e-03 6.335497e-03 7.694890e-14 3.245590e+10
9 13 4.249671e+11 1.223043e+00 6.210217e+33 2.621273e+06 3.515436e+03 4.797317e+10 5.892062e-03 3.206856e-03 0.000000e+00 6.577926e-10 6.664356e-04 2.411485e-03 9.035750e-03 9.410237e-14 3.969097e+10
9 14 4.249671e+11 1.284320e+00 6.019630e+33 2.363533e+06 2.710833e+03 5.828304e+10 9.514480e-03 3.725471e-03 0.000000e+00 1.083460e-09 6.796717e-04 3.892981e-03 1.272474e-02 1.143265e-13 4.822121e+10
9 15 4.249671e+11 1.342533e+00 5.807183e+33 2.157038e+06 1.949514e+03 6.994268e+10 1.303273e-02 3.764427e-03 0.000000e+00 1.519258e-09 6.417926e-04 6.471462e-03 1.756116e-02 1.371991e-13 5.786853e+10
9 16 4.249671e+11 1.397835e+00 5.579206e+33 1.981536e+06 1.541785e+03 8.293849e+10 2.052227e-02 4.271315e-03 0.000000e+00 2.325891e-09 6.603503e-04 1.028105e-02 2.373386e-02 1.626928e-13 6.862139e+10
9 17 4.249671e+11 1.450372e+00 5.341642e+33 1.790644e+06 1.105576e+03 9.919689e+10 2.912178e-02 4.430460e-03 0.000000e+00 3.330041e-09 6.109053e-04 1.838544e-02 3.237202e-02 1.945879e-13 8.207427e+10
9 18 4.249671e+11 1.500282e+00 5.098983e+33 1.495005e+06 8.489602e+02 1.275032e+11 6.234785e-02 5.402243e-03 0.000000e+00 6.539070e-09 6.457966e-04 3.707409e-02 4.917946e-02 2.501184e-13 1.054962e+11
9 19 4.249671e+11 1.547697e+00 4.854630e+33 1.122759e+06 5.294577e+02 1.788183e+11 1.616941e-01 6.940514e-03 3.947145e-14 1.939694e-08 5.936165e-04 1.043585e-01 8.437730e-02 3.507999e-13 1.479622e+11
10 0 4.717048e+11 6.121442e-02 9.886706e+32 4.272502e+05 5.591160e+12 5.098174e+01 0.000000e+00 5.784096e-12 0.000000e+00 1.931914e-26 1.937996e-13 0.000000e+00 4.301079e-21 1.000000e-22 4.217851e+01
10 1 4.717048e+11 1.805825e-01 2.757606e+33 8.467733e+06 3.078980e+07 9.074133e+06 1.192752e-10 1.025313e-06 0.000000e+00 6.130522e-18 6.715097e-07 6.547988e-11 5.534062e-10 1.779879e-17 7.507264e+06
10 2 4.717048e+11 2.939822e-01 4.226828e+33 6.430332e+06 4.638108e+05 5.915446e+08 6.366479e-07 6.760915e-05 0.000000e+00 4.061651e-14 3.304377e-05 2.884403e-07 2.073604e-06 1.160307e-15 4.894002e+08
10 3 4.717048e+11 4.017120e-01 5.418547e+33 5.051462e+06 1.355146e+05 1.901319e+09 7.765390e-06 2.032095e-04 0.000000e+00 5.735144e-13 7.823497e-05 3.063726e-06 1.919418e-05 3.729416e-15 1.573012e+09
10 4 4.717048e+11 5.040552e-01 6.358942e+33 4.707254e+06 7.381404e+04 3.475511e+09 2.655243e-05 3.564824e-04 0.000000e+00 2.070909e-12 1.317065e-04 1.031314e-05 6.209224e-05 6.817183e-15 2.875386e+09
10 5 4.717048e+11 6.012813e-01 7.075908e+33 4.444262e+06 4.408390e+04 5.353084e+09 6.147494e-05 5.232442e-04 0.000000e+00 5.052660e-12 1.773411e-04 2.462001e-05 1.434627e-04 1.050004e-14 4.428760e+09
10 6 4.717048e+11 6.936460e-01 7.597511e+33 4.101234e+06 2.839697e+04 7.858712e+09 1.455982e-04 7.203501e-04 0.000000e+00 1.113713e-11 2.270831e-04 5.356441e-05 2.979767e-04 1.541485e-14 6.501754e+09
10 7 4.717048e+11 7.813926e-01 7.950831e+33 3.765738e+06 1.897734e+04 1.110196e+10 3.068703e-04 9.692901e-04 0.000000e+00 2.534759e-11 2.774556e-04 1.082307e-04 5.723054e-04 2.177654e-14 9.185019e+09
10 8 4.717048e+11 8.647518e-01 8.161274e+33 3.531112e+06 1.299745e+04 1.476682e+10 4.999033e-04 1.149804e-03 2.451787e-17 4.448686e-11 3.139751e-04 1.939084e-04 9.829462e-04 2.896531e-14 1.221714e+10
10 9 4.717048e+11 9.439430e-01 8.252105e+33 3.362597e+06 9.677636e+03 1.861722e+10 8.186592e-04 1.376125e-03 0.000000e+00 7.897971e-11 3.536633e-04 3.126408e-04 1.527571e-03 3.651801e-14 1.540275e+10
10 10 4.717048e+11 1.019175e+00 8.244260e+33 3.189896e+06 7.382850e+03 2.284540e+10 1.427058e-03 1.593809e-03 0.000000e+00 1.152518e-10 3.873062e-04 4.806187e-04 2.244775e-03 4.481189e-14 1.890099e+10
10 11 4.717048e+11 1.090645e+00 8.156473e+33 2.966642e+06 5.792200e+03 2.789851e+10 2.060252e-03 1.833996e-03 2.453138e-17 1.719788e-10 4.182256e-04 7.385160e-04 3.237071e-03 5.472396e-14 2.308175e+10
10 12 4.717048e+11 1.158541e+00 8.004731e+33 2.708349e+06 4.259280e+03 3.415131e+10 2.984992e-03 1.972498e-03 1.380974e-14 2.782484e-10 4.218292e-04 1.173956e-03 4.649518e-03 6.698964e-14 2.825523e+10
10 13 4.717048e+11 1.223043e+00 7.803151e+33 2.449889e+06 3.298666e+03 4.152925e+10 4.607637e-03 2.245918e-03 8.609039e-14 4.457627e-10 4.379164e-04 1.857667e-03 6.569039e-03 8.146240e-14 3.435962e+10
10 14 4.717048e+11 1.284320e+00 7.563678e+33 2.233834e+06 2.537788e+03 5.001999e+10 7.187328e-03 2.546530e-03 0.000000e+00 6.938178e-10 4.419507e-04 2.975366e-03 9.130287e-03 9.811817e-14 4.138478e+10
10 15 4.717048e+11 1.342533e+00 7.296738e+33 2.065534e+06 1.846795e+03 5.942758e+10 9.673877e-03 2.588877e-03 3.437896e-14 9.330892e-10 4.205956e-04 4.848543e-03 1.242457e-02 1.165730e-13 4.916875e+10
10 16 4.717048e+11 1.397835e+00 7.010284e+33 1.914283e+06 1.488422e+03 6.980747e+10 1.487982e-02 2.923258e-03 0.000000e+00 1.411892e-09 4.362719e-04 7.479827e-03 1.654431e-02 1.369351e-13 5.775718e+10
10 17 4.717048e+11 1.450372e+00 6.711785e+33 1.732775e+06 1.059331e+03 8.329243e+10 2.088791e-02 2.997427e-03 0.000000e+00 1.990308e-09 3.994561e-04 1.350818e-02 2.247353e-02 1.633896e-13 6.891529e+10
10 18 4.717048e+11 1.500282e+00 6.406883e+33 1.428565e+06 7.931392e+02 1.082781e+11 4.588764e-02 3.654876e-03 3.291257e-15 4.126349e-09 4.159617e-04 2.854230e-02 3.471345e-02 2.124064e-13 8.958985e+10
10 19 4.717048e+11 1.547697e+00 6.099853e+33 1.057878e+06 4.896778e+02 1.540424e+11 1.293157e-01 4.717133e-03 0.000000e+00 1.278977e-08 3.840036e-04 8.044307e-02 6.084056e-02 3.021994e-13 1.274632e+11
11 0 5.193771e+11 6.121442e-02 1.222434e+33 4.077300e+05 4.579680e+12 5.098174e+01 0.000000e+00 4.735472e-12 0.000000e+00 1.686993e-26 1.515255e-13 0.000000e+00 4.201167e-21 1.000000e-22 4.217851e+01
11 1 5.193771e+11 1.805825e-01 3.409620e+33 6.381866e+06 1.139122e+07 2.032019e+07 7.468690e-10 1.896497e-06 0.000000e+00 3.947403e-17 9.387319e-07 3.406961e-10 2.438404e-09 3.985778e-17 1.681142e+07
